t_id_predio;numero_predial;matricula_inmobiliaria;codigo_homologado
971567;470010109000001290015000000000;10102350031559;RIC01028507
915774;470010109000001290016000000000;10102350031559;RIC00909263
848559;470010109000001290017000000000;10102350031559;RIC00872403
687523;470010109000001290018000000000;10102350031559;RIC00756479
809505;470010109000001290019000000000;10102350031559;RIC00769303
740837;470010109000001290019500000001;10102350031559;RIC00840061
688484;470010109000001290020000000000;10102350031559;RIC00803731
666236;470010109000001290021000000000;10102350031559;RIC00756835
1046793;470010109000001290022000000000;10102350031559;RIC00965547
850870;470010109000001300001000000000;10102350031559;RIC01001303
738780;470010109000001300002000000000;10102350031559;RIC00756837
871607;470010109000001300003000000000;10102350031559;RIC00832433
692126;470010109000001300005000000000;10102350031559;RIC00877969
906231;470010109000001300006000000000;10102350031559;RIC00832435
962508;470010109000001300007000000000;10102350031559;RIC01125830
671795;470010109000001300008000000000;10102350031559;RIC00984301
942996;470010109000001300009000000000;10102350031559;RIC00872405
849410;470010109000001300010000000000;10102350031559;RIC00795391
738782;470010109000001300011000000000;10102350031559;RIC00795393
692134;470010109000001300013000000000;10102350031559;RIC00772593
750795;470010109000001300014000000000;10102350031559;RIC00795395
754600;470010109000001300015000000000;10102350031559;RIC00787187
707664;470010109000001300016000000000;10102350031559;RIC00872407
972058;470010109000001300017000000000;10102350031559;RIC00971045
984755;470010109000001310001000000000;10102350031559;RIC00795397
860328;470010109000001310004000000000;10102350031559;RIC00845373
692132;470010109000001310006000000000;10102350031559;RIC00901901
984753;470010109000001310007000000000;10102350031559;RIC01087215
850679;470010109000001310008000000000;10102350031559;RIC01059063
775416;470010109000001310009000000000;10102350031559;RIC00982551
842757;470010109000001310010000000000;10102350031559;RIC00772595
864082;470010109000001310011000000000;10102350031559;RIC00945535
906587;470010109000001310012000000000;10102350031559;RIC00795399
914370;470010109000001320001000000000;10102350031559;RIC00845377
820295;470010109000001320002000000000;10102350031559;RIC00845379
871611;470010109000001320003000000000;10102350031559;RIC00877971
722723;470010109000001320004000000000;10102350031559;RIC00935571
814828;470010109000001320005000000000;10102350031559;RIC00945537
1046816;470010109000001320006000000000;10102350031559;RIC00895515
971700;470010109000001320007000000000;10102350031559;RIC00795401
798597;470010109000001320008000000000;10102350031559;RIC00877973
884961;470010109000001320009000000000;10102350031559;RIC00877975
798752;470010109000001320010000000000;10102350031559;RIC00895517
974192;470010109000001320011000000000;10102350031559;RIC00872409
984759;470010109000001320012000000000;10102350031559;RIC01075137
921588;470010109000001320014000000000;10102350031559;RIC00772611
890889;470010109000001320015000000000;10102350031559;RIC00971057
974742;470010109000001320016000000000;10102350031559;RIC00901919
819384;470010109000001320017000000000;10102350031559;RIC00982565
858576;470010109000001320018000000000;10102350031559;RIC00787205
833879;470010109000001330001000000000;10102350031559;RIC00965563
716704;470010109000001330002000000000;10102350031559;RIC00769327
672511;470010109000001330003000000000;10102350031559;RIC00761821
734537;470010109000001330004000000000;10102350031559;RIC01028515
710233;470010109000001330005000000000;10102350031559;RIC00872419
887369;470010109000001330006000000000;10102350031559;RIC01001327
753509;470010109000001330007000000000;10102350031559;RIC01010441
804027;470010109000001330008000000000;10102350031559;RIC00787207
874515;470010109000001340001000000000;10102350031559;RIC00877989
1046818;470010109000001340002000000000;10102350031559;RIC00851711
797964;470010109000001340003000000000;10102350031559;RIC00872421
892355;470010109000001340004000000000;10102350031559;RIC00982567
842759;470010109000001340005000000000;10102350031559;RIC00761823
1046823;470010109000001340006000000000;10102350031559;RIC01010443
786143;470010109000001340007000000000;10102350031559;RIC01125852
795667;470010109000001340009000000000;10102350031559;RIC01060371
820596;470010109000001340010000000000;10102350031559;RIC00909277
939422;470010109000001340011000000000;10102350031559;RIC00945555
769363;470010109000001340012000000000;10102350031559;RIC00872423
813378;470010109000001340013000000000;10102350031559;RIC01008623
805476;470010109000001350001000000000;10102350031559;RIC00909279
918513;470010109000001350002000000000;10102350031559;RIC00965567
924594;470010109000001350003000000000;10102350031559;RIC01125854
705914;470010109000001350004000000000;10102350031559;RIC00803751
884205;470010109000001360001000000000;10102350031559;RIC00846363
844309;470010109000001360002000000000;10102350031559;RIC01001329
715038;470010109000001360003000000000;10102350031559;RIC00772613
736784;470010109000001360004000000000;10102350031559;RIC00971059
1005258;470010109000001360005000000000;10102350031559;RIC01075139
887988;470010109000001360006000000000;10102350031559;RIC00935587
877670;470010109000001360007000000000;10102350031559;RIC00921125
842761;470010109000001360008000000000;10102350031559;RIC01060373
842763;470010109000001360010000000000;10102350031559;RIC00761827
694388;470010109000001360011000000000;10102350031559;RIC00795417
753511;470010109000001360012000000000;10102350031559;RIC01010445
888492;470010109000001360013000000000;10102350031559;RIC00901921
736902;470010109000001360014000000000;10102350031559;RIC00803753
690517;470010109000001360015000000000;10102350031559;RIC00968401
757720;470010109000001360016000000000;10102350031559;RIC00909281
665090;470010109000001360017000000000;10102350031559;RIC00832451
738792;470010109000001360018000000000;10102350031559;RIC00921127
687359;470010109000001360019000000000;10102350031559;RIC00935589
664964;470010109000001360024000000000;10102350031559;RIC00895539
705835;470010109000001370001000000000;10102350031559;RIC00982923
848214;470010109000001370002000000000;10102350031559;RIC00761831
737053;470010109000001370003000000000;10102350031559;RIC00935591
738794;470010109000001370004000000000;10102350031559;RIC01075141
733045;470010109000001370005000000000;10102350031559;RIC00909283
871619;470010109000001370006000000000;10102350031559;RIC00756849
724453;470010109000001370007000000000;10102350031559;RIC00851713
877519;470010109000001370008000000000;10102350031559;RIC01125856
918521;470010109000001370009000000000;10102350031559;RIC00945557
984773;470010109000001370012000000000;10102350031559;RIC00910589
738807;470010109000001370014000000000;10102350031559;RIC00872433
692140;470010109000001370015000000000;10102350031559;RIC01075155
733071;470010109000001380002000000000;10102350031559;RIC00878005
690638;470010109000001380003000000000;10102350031559;RIC01002663
975415;470010109000001380004000000000;10102350031559;RIC00832457
921626;470010109000001380005000000000;10102350031559;RIC00795785
918531;470010109000001380006000000000;10102350031559;RIC00846375
842767;470010109000001380007000000000;10102350031559;RIC00832459
844253;470010109000001390001000000000;10102350031559;RIC00901927
848298;470010109000001390002000000000;10102350031559;RIC00896545
849029;470010109000001390003000000000;10102350031559;RIC01126260
842765;470010109000001390004000000000;10102350031559;RIC00858667
875467;470010109000001390005000000000;10102350031559;RIC00867401
691351;470010109000001390006000000000;10102350031559;RIC01126262
851698;470010109000001390007000000000;10102350031559;RIC01008641
774046;470010109000001390008000000000;10102350031559;RIC00921137
720084;470010109000001390009000000000;10102350031559;RIC01010457
933512;470010109000001390010000000000;10102350031559;RIC01126264
738809;470010109000001400001000000000;10102350031559;RIC00756861
775287;470010109000001400002000000000;10102350031559;RIC00761847
816014;470010109000001400003000000000;10102350031559;RIC00761849
735557;470010109000001400004000000000;10102350031559;RIC00787223
871625;470010109000001400005000000000;10102350031559;RIC00965571
816110;470010109000001400006000000000;10102350031559;RIC00910591
694809;470010109000001400007000000000;10102350031559;RIC01008643
871623;470010109000001400008000000000;10102350031559;RIC00896901
819426;470010109000001400009000000000;10102350031559;RIC01075159
718241;470010109000001400010000000000;10102350031559;RIC01010459
698099;470010109000001400011000000000;10102350031559;RIC01059463
869709;470010109000001400012000000000;10102350031559;RIC00928529
893476;470010109000001400014000000000;10102350031559;RIC00787225
974206;470010109000001400015000000000;10102350031559;RIC00971065
741524;470010109000001400016000000000;10102350031559;RIC00772629
722014;470010109000001400017000000000;10102350031559;RIC00787227
718201;470010109000001410001000000000;10102350031559;RIC00965573
692144;470010109000001410002000000000;10102350031559;RIC00910593
696977;470010109000001410004000000000;10102350031559;RIC01075163
918535;470010109000001410005000000000;10102350031559;RIC01010461
892501;470010109000001410006000000000;10102350031559;RIC00820725
1030585;470010109000001410007000000000;10102350031559;RIC00901929
849645;470010109000001410008000000000;10102350031559;RIC00851725
709955;470010109000001410009000000000;10102350031559;RIC00796777
938519;470010109000001410010000000000;10102350031559;RIC01126266
913715;470010109000001410011000000000;10102350031559;RIC00901931
747234;470010109000001410013000000000;10102350031559;RIC00769333
916578;470010109000001410014000000000;10102350031559;RIC00910597
918545;470010109000001410015000000000;10102350031559;RIC00803773
779012;470010109000001410016000000000;10102350031559;RIC00796779
699915;470010109000001410017000000000;10102350031559;RIC00851727
814838;470010109000001410018000000000;10102350031559;RIC00787229
984785;470010109000001420002000000000;10102350031559;RIC01126268
842773;470010109000001420003000000000;10102350031559;RIC00901933
820441;470010109000001420005000000000;10102350031559;RIC00872451
844125;470010109000001420006000000000;10102350031559;RIC01010473
962059;470010109000001420007000000000;10102350031559;RIC00901139
692158;470010109000001420008000000000;10102350031559;RIC00756873
871639;470010109000001420009000000000;10102350031559;RIC01010475
750413;470010109000001420010000000000;10102350031559;RIC00968783
672683;470010109000001420011000000000;10102350031559;RIC01002677
867842;470010109000001440001000000000;10102350031559;RIC00971071
671463;470010109000001440002000000000;10102350031559;RIC00872453
704515;470010109000001440003000000000;10102350031559;RIC00820743
704505;470010109000001440004000000000;10102350031559;RIC00833669
850872;470010109000001440006000000000;10102350031559;RIC00833673
882541;470010109000001440007000000000;10102350031559;RIC00896915
779018;470010109000001440008000000000;10102350031559;RIC00867415
807552;470010109000001440009000000000;10102350031559;RIC00971073
826958;470010109000001450001000000000;10102350031559;RIC01009005
926713;470010109000001450002000000000;10102350031559;RIC00796789
999082;470010109000001450004000000000;10102350031559;RIC00803785
824961;470010109000001450005000000000;10102350031559;RIC01009007
809889;470010109000001450006000000000;10102350031559;RIC00872455
816161;470010109000001450007000000000;10102350031559;RIC00762819
741914;470010109000001450008000000000;10102350031559;RIC00958501
889421;470010109000001460001000000000;10102350031559;RIC00762821
833994;470010109000001460002000000000;10102350031559;RIC00982949
968124;470010109000001460003000000000;10102350031559;RIC00820745
1044861;470010109000001460004000000000;10102350031559;RIC01059481
984793;470010109000001460006000000000;10102350031559;RIC00928547
935579;470010109000001460007000000000;10102350031559;RIC01010477
975604;470010109000001470006000000000;10102350031559;RIC01126276
873899;470010109000001480001000000000;10102350031559;RIC00921145
841880;470010109000001490001000000000;10102350031559;RIC00878375
820767;470010109000001490003000000000;10102350031559;RIC00958505
907257;470010109000001490004000000000;10102350031559;RIC00867419
774533;470010109000001490005000000000;10102350031559;RIC00756877
770649;470010109000001490006000000000;10102350031559;RIC00820747
664756;470010109000001490007000000000;10102350031559;RIC00872459
931875;470010109000001490008000000000;10102350031559;RIC00796791
689753;470010109000001490009000000000;10102350031559;RIC00775177
918553;470010109000001490010000000000;10102350031559;RIC00921147
865823;470010109000001490011000000000;10102350031559;RIC01126278
738835;470010109000001490012000000000;10102350031559;RIC00968787
918551;470010109000001500001000000000;10102350031559;RIC00822123
842779;470010109000001500002000000000;10102350031559;RIC01002679
668910;470010109000001500004000000000;10102350031559;RIC01004311
809748;470010109000001500005000000000;10102350031559;RIC00956165
879797;470010109000001500006000000000;10102350031559;RIC00831809
705005;470010109000001500007000000000;10102350031559;RIC00745215
871649;470010109000001500008000000000;10102350031559;RIC00859061
824684;470010109000001500009000000000;10102350031559;RIC00880199
984797;470010109000001500010000000000;10102350031559;RIC00990537
1046863;470010109000001500011000000000;10102350031559;RIC00956167
852060;470010109000001500012000000000;10102350031559;RIC00807811
757744;470010109000001510002000000000;10102350031559;RIC00935369
971684;470010109000001510004000000000;10102350031559;RIC00847713
801358;470010109000001510005000000000;10102350031559;RIC00847715
799932;470010109000001510006000000000;10102350031559;RIC01014625
867530;470010109000001510007000000000;10102350031559;RIC00845779
798750;470010109000001510008000000000;10102350031559;RIC00892289
871655;470010109000001510009000000000;10102350031559;RIC00766469
738839;470010109000001510010000000000;10102350031559;RIC00859065
1046861;470010109000001510011000000000;10102350031559;RIC00745217
984801;470010109000001510013000000000;10102350031559;RIC00990539
668225;470010109000001520001000000000;10102350031559;RIC00766471
868005;470010109000001520003000000000;10102350031559;RIC00980327
918561;470010109000001520004000000000;10102350031559;RIC00807813
692168;470010109000001520005000000000;10102350031559;RIC00926611
907640;470010109000001520006000000000;10102350031559;RIC00935371
883967;470010109000001520008000000000;10102350031559;RIC00800397
799926;470010109000001520009000000000;10102350031559;RIC00990545
750739;470010109000001520010000000000;10102350031559;RIC00845781
668310;470010109000001520011000000000;10102350031559;RIC00758531
879464;470010109000001520012000000000;10102350031559;RIC00766473
984807;470010109000001520013000000000;10102350031559;RIC00831813
842789;470010109000001520014000000000;10102350031559;RIC01004315
827121;470010109000001520017000000000;10102350031559;RIC01004317
687471;470010109000001520019000000000;10102350031559;RIC00971589
711174;470010109000001520020000000000;10102350031559;RIC00807815
820137;470010109000001530001000000000;10102350031559;RIC00859071
883984;470010109000001530003000000000;10102350031559;RIC00935373
713193;470010109000001530005000000000;10102350031559;RIC00985071
943055;470010109000001530006000000000;10102350031559;RIC00892291
689359;470010109000001530007000000000;10102350031559;RIC00971591
750467;470010109000001530008000000000;10102350031559;RIC00926613
671295;470010109000001530009000000000;10102350031559;RIC00971593
692170;470010109000001530010000000000;10102350031559;RIC00980329
907642;470010109000001530011000000000;10102350031559;RIC00777551
934017;470010109000001530012000000000;10102350031559;RIC00990549
869445;470010109000001530013000000000;10102350031559;RIC00872801
958339;470010109000001530014000000000;10102350031559;RIC01014627
1046865;470010109000001530015000000000;10102350031559;RIC00926615
746558;470010109000001530016000000000;10102350031559;RIC00926617
935560;470010109000001530017000000000;10102350031559;RIC01077343
881886;470010109000001530018000000000;10102350031559;RIC00847717
890300;470010109000001530019000000000;10102350031559;RIC00911037
918568;470010109000001530020000000000;10102350031559;RIC01030755
928492;470010109000001530021000000000;10102350031559;RIC00800399
918574;470010109000001540001000000000;10102350031559;RIC00817525
907691;470010109000001540002000000000;10102350031559;RIC00971949
672904;470010109000001540003000000000;10102350031559;RIC01077345
671959;470010109000001540004000000000;10102350031559;RIC01004319
713199;470010109000001540005000000000;10102350031559;RIC00926621
848402;470010109000001540007000000000;10102350031559;RIC01026671
1041422;470010109000001540008000000000;10102350031559;RIC00845801
745856;470010109000001540009000000000;10102350031559;RIC00784775
1042496;470010109000001540010000000000;10102350031559;RIC00807825
933319;470010109000001540011000000000;10102350031559;RIC00993373
1040523;470010109000001540012000000000;10102350031559;RIC00880215
973286;470010109000001540013000000000;10102350031559;RIC00985081
833196;470010109000001540014000000000;10102350031559;RIC01047969
715772;470010109000001540015000000000;10102350031559;RIC00859075
709630;470010109000001540016000000000;10102350031559;RIC00935387
842795;470010109000001540016500000001;10102350031559;RIC00809559
1044225;470010109000001540017000000000;10102350031559;RIC01077353
669735;470010109000001540020000000000;10102350031559;RIC00985993
709759;470010109000001540021000000000;10102350031559;RIC00938985
869509;470010109000001550001000000000;10102350031559;RIC01026673
1045983;470010109000001550002000000000;10102350031559;RIC01004333
871669;470010109000001550003000000000;10102350031559;RIC00956183
688699;470010109000001550004000000000;10102350031559;RIC00975833
671275;470010109000001550005000000000;10102350031559;RIC00949679
698997;470010109000001550006000000000;10102350031559;RIC00972957
833342;470010109000001550007000000000;10102350031559;RIC00935389
687458;470010109000001550008000000000;10102350031559;RIC00926993
686881;470010109000001550009000000000;10102350031559;RIC00956185
862466;470010109000001550010000000000;10102350031559;RIC00905813
886777;470010109000001550011000000000;10102350031559;RIC00911421
933941;470010109000001550012000000000;10102350031559;RIC01026675
710698;470010109000001550013000000000;10102350031559;RIC00872813
745216;470010109000001550014000000000;10102350031559;RIC01124362
877422;470010109000001550015000000000;10102350031559;RIC01124364
974581;470010109000001550016000000000;10102350031559;RIC00800413
887481;470010109000001550017000000000;10102350031559;RIC00905815
962171;470010109000001550018000000000;10102350031559;RIC00905817
716324;470010109000001550019000000000;10102350031559;RIC01124366
753711;470010109000001550020000000000;10102350031559;RIC00808399
887519;470010109000001550021000000000;10102350031559;RIC00880217
664341;470010109000001560001000000000;10102350031559;RIC00859077
775219;470010109000001560003000000000;10102350031559;RIC00985997
1035362;470010109000001560004000000000;10102350031559;RIC00766489
831401;470010109000001560005000000000;10102350031559;RIC00911423
985828;470010109000001560006000000000;10102350031559;RIC01047971
669311;470010109000001560007000000000;10102350031559;RIC00926995
918592;470010109000001560008000000000;10102350031559;RIC00800415
1046902;470010109000001560009000000000;10102350031559;RIC00845805
738869;470010109000001560010000000000;10102350031559;RIC00972959
932604;470010109000001560011000000000;10102350031559;RIC00846161
874373;470010109000001560012000000000;10102350031559;RIC01014639
918596;470010109000001560013000000000;10102350031559;RIC00975835
938597;470010109000001560014000000000;10102350031559;RIC00808755
881459;470010109000001560015000000000;10102350031559;RIC00859079
725482;470010109000001560016000000000;10102350031559;RIC00956189
724723;470010109000001560017000000000;10102350031559;RIC00892671
817514;470010109000001560018000000000;10102350031559;RIC00846163
1032145;470010109000001570001000000000;10102350031559;RIC00975837
831477;470010109000001570002000000000;10102350031559;RIC00993377
831481;470010109000001570003000000000;10102350031559;RIC01090747
711483;470010109000001570004000000000;10102350031559;RIC00892673
701071;470010109000001570005000000000;10102350031559;RIC00880219
886104;470010109000001570006000000000;10102350031559;RIC01090749
701067;470010109000001570007000000000;10102350031559;RIC00859081
713522;470010109000001570008000000000;10102350031559;RIC00892675
885393;470010109000001570009000000000;10102350031559;RIC00975839
818710;470010109000001570010000000000;10102350031559;RIC00847739
716105;470010109000001570011000000000;10102350031559;RIC00892293
963101;470010109000001570012000000000;10102350031559;RIC00926623
666159;470010109000001570013000000000;10102350031559;RIC01123988
750745;470010109000001570014000000000;10102350031559;RIC00980331
702651;470010109000001570015000000000;10102350031559;RIC00911039
668326;470010109000001570016000000000;10102350031559;RIC01090729
917314;470010109000001570017000000000;10102350031559;RIC01030757
887834;470010109000001570018000000000;10102350031559;RIC00831817
907785;470010109000001570019000000000;10102350031559;RIC00800401
692182;470010109000001570020000000000;10102350031559;RIC00777553
755631;470010109000001580001000000000;10102350031559;RIC00911041
984829;470010109000001580002000000000;10102350031559;RIC00956169
1046906;470010109000001580003000000000;10102350031559;RIC00926625
692186;470010109000001580004000000000;10102350031559;RIC00831819
820773;470010109000001580005000000000;10102350031559;RIC01047056
998980;470010109000001580006000000000;10102350031559;RIC00911043
754555;470010109000001580007000000000;10102350031559;RIC00938977
849040;470010109000001580008000000000;10102350031559;RIC00938979
973781;470010109000001580009000000000;10102350031559;RIC00935375
922478;470010109000001580010000000000;10102350031559;RIC00980335
779049;470010109000001580012000000000;10102350031559;RIC00905803
1037024;470010109000001580013000000000;10102350031559;RIC00784769
918606;470010109000001580014000000000;10102350031559;RIC00926627
962308;470010109000001580015000000000;10102350031559;RIC01124344
706540;470010109000001580016000000000;10102350031559;RIC00817527
886030;470010109000001580017000000000;10102350031559;RIC00911045
824981;470010109000001580018000000000;10102350031559;RIC00971953
1046904;470010109000001580019000000000;10102350031559;RIC00766477
848288;470010109000001590001000000000;10102350031559;RIC00847721
668239;470010109000001590001500000001;10102350031559;RIC00960399
918602;470010109000001590002000000000;10102350031559;RIC01030761
887070;470010109000001590003000000000;10102350031559;RIC00845787
715026;470010109000001590004000000000;10102350031559;RIC00766479
754571;470010109000001590005000000000;10102350031559;RIC01026657
918604;470010109000001590006000000000;10102350031559;RIC00938981
871676;470010109000001590007000000000;10102350031559;RIC00892295
1047517;470010109000001590008000000000;10102350031559;RIC01014629
937543;470010109000001590009000000000;10102350031559;RIC00777555
877390;470010109000001590010000000000;10102350031559;RIC01124346
692188;470010109000001590011000000000;10102350031559;RIC01004321
853345;470010109000001590012000000000;10102350031559;RIC00956171
935018;470010109000001590013000000000;10102350031559;RIC00956173
754698;470010109000001590014000000000;10102350031559;RIC00980337
935163;470010109000001590015000000000;10102350031559;RIC01047963
754777;470010109000001590016000000000;10102350031559;RIC00847723
713607;470010109000001590018000000000;10102350031559;RIC00892297
933404;470010109000001590019000000000;10102350031559;RIC00956175
986392;470010109000001590020000000000;10102350031559;RIC00938983
828612;470010109000001590021000000000;10102350031559;RIC01090731
974660;470010109000001590022000000000;10102350031559;RIC00847725
692192;470010109000001590023000000000;10102350031559;RIC00800403
717889;470010109000001600002000000000;10102350031559;RIC00911047
744932;470010109000001600003000000000;10102350031559;RIC00766481
779051;470010109000001600004000000000;10102350031559;RIC00745223
817200;470010109000001600005000000000;10102350031559;RIC01124350
692190;470010109000001600006000000000;10102350031559;RIC00745225
774525;470010109000001600007000000000;10102350031559;RIC01090733
918608;470010109000001600008000000000;10102350031559;RIC00872803
915974;470010109000001600009000000000;10102350031559;RIC00905805
775153;470010109000001600010000000000;10102350031559;RIC00845789
724721;470010109000001600011000000000;10102350031559;RIC00892653
704015;470010109000001600012000000000;10102350031559;RIC00800405
963103;470010109000001600013000000000;10102350031559;RIC00926629
841156;470010109000001600014000000000;10102350031559;RIC01014631
701185;470010109000001600015000000000;10102350031559;RIC00993379
692194;470010109000001610001000000000;10102350031559;RIC01005711
754835;470010109000001610002000000000;10102350031559;RIC00993383
763842;470010109000001610003000000000;10102350031559;RIC00949681
918620;470010109000001620001000000000;10102350031559;RIC00972961
697655;470010109000001620002000000000;10102350031559;RIC01124368
842807;470010109000001620003000000000;10102350031559;RIC01047973
913677;470010109000001620004000000000;10102350031559;RIC00777567
713240;470010109000001620005000000000;10102350031559;RIC00985999
688227;470010109000001620006000000000;10102350031559;RIC00892677
751699;470010109000001620007000000000;10102350031559;RIC00777569
842805;470010109000001620008000000000;10102350031559;RIC00975841
871678;470010109000001620009000000000;10102350031559;RIC00800417
891423;470010109000001620010000000000;10102350031559;RIC00800419
918618;470010109000001620011000000000;10102350031559;RIC00808757
984833;470010109000001620012000000000;10102350031559;RIC01014641
842811;470010109000001620013000000000;10102350031559;RIC01047975
884757;470010109000001620014000000000;10102350031559;RIC01090753
702932;470010109000001630001000000000;10102350031559;RIC00972963
873981;470010109000001630002000000000;10102350031559;RIC01026679
885553;470010109000001630003000000000;10102350031559;RIC00993385
668375;470010109000001630004000000000;10102350031559;RIC00935393
840424;470010109000001630005000000000;10102350031559;RIC00926997
984835;470010109000001630006000000000;10102350031559;RIC00986001
739083;470010109000001630007000000000;10102350031559;RIC00872817
912923;470010109000001630008000000000;10102350031559;RIC00956191
943532;470010109000001630009000000000;10102350031559;RIC01077357
842815;470010109000001630010000000000;10102350031559;RIC00859083
832804;470010109000001630011000000000;10102350031559;RIC01026681
692200;470010109000001630012000000000;10102350031559;RIC00758561
918625;470010109000001630013000000000;10102350031559;RIC00831833
713261;470010109000001630014000000000;10102350031559;RIC00745661
845071;470010109000001630015000000000;10102350031559;RIC00911425
814856;470010109000001630016000000000;10102350031559;RIC00777571
692198;470010109000001630017000000000;10102350031559;RIC00800421
918633;470010109000001630019000000000;10102350031559;RIC00905123
993505;470010109000001630020000000000;10102350031559;RIC00976197
918631;470010109000001630021000000000;10102350031559;RIC00949683
718689;470010109000001630022000000000;10102350031559;RIC00892679
935479;470010109000001630023000000000;10102350031559;RIC00926999
750881;470010109000001630024000000000;10102350031559;RIC00800423
695697;470010109000001630025000000000;10102350031559;RIC00976199
702783;470010109000001640001000000000;10102350031559;RIC01014643
877452;470010109000001640002000000000;10102350031559;RIC01124370
819430;470010109000001640003000000000;10102350031559;RIC00892681
930678;470010109000001640004000000000;10102350031559;RIC01077359
746707;470010109000001640005000000000;10102350031559;RIC01005713
967159;470010109000001640006000000000;10102350031559;RIC01124372
914356;470010109000001640008000000000;10102350031559;RIC00808761
814858;470010109000001640009000000000;10102350031559;RIC00808763
814860;470010109000001640010000000000;10102350031559;RIC00927001
918629;470010109000001640011000000000;10102350031559;RIC00880225
849504;470010109000001640013000000000;10102350031559;RIC01047977
874228;470010109000001640014000000000;10102350031559;RIC00800425
890835;470010109000001640015000000000;10102350031559;RIC00911427
835184;470010109000001640016000000000;10102350031559;RIC00905125
702831;470010109000001640017000000000;10102350031559;RIC01026683
692216;470010109000001640019000000000;10102350031559;RIC00784781
692218;470010109000001640020000000000;10102350031559;RIC00847743
964686;470010109000001640021000000000;10102350031559;RIC00872821
827133;470010109000001640022000000000;10102350031559;RIC00859085
711427;470010109000001640023000000000;10102350031559;RIC00846165
826387;470010109000001640024000000000;10102350031559;RIC01014645
918639;470010109000001650001000000000;10102350031559;RIC00972973
934655;470010109000001650002000000000;10102350031559;RIC00880237
1034565;470010109000001650003000000000;10102350031559;RIC01077369
798922;470010109000001650004000000000;10102350031559;RIC01073307
828859;470010109000001650005000000000;10102350031559;RIC00847757
833329;470010109000001650006000000000;10102350031559;RIC01005727
757101;470010109000001650007000000000;10102350031559;RIC00784787
753268;470010109000001650008000000000;10102350031559;RIC01014653
918415;470010109000001650009000000000;10102350031559;RIC00859097
849565;470010109000001650010000000000;10102350031559;RIC00935397
881923;470010109000001650011000000000;10102350031559;RIC00859099
884330;470010109000001650012000000000;10102350031559;RIC00935399
828801;470010109000001650013000000000;10102350031559;RIC00892697
813165;470010109000001650014000000000;10102350031559;RIC00846175
936546;470010109000001650015000000000;10102350031559;RIC00949687
769602;470010109000001650016000000000;10102350031559;RIC01026695
767176;470010109000001650017000000000;10102350031559;RIC00976211
754789;470010109000001650018000000000;10102350031559;RIC00808769
984849;470010109000001650019000000000;10102350031559;RIC00986019
917296;470010109000001650020000000000;10102350031559;RIC00880239
738687;470010109000001650021000000000;10102350031559;RIC00817559
774398;470010109000001650022000000000;10102350031559;RIC00831841
734681;470010109000001660001000000000;10102350031559;RIC01090759
897351;470010109000001660002000000000;10102350031559;RIC00758585
1010600;470010109000001660003000000000;10102350031559;RIC00911437
889841;470010109000001660003500000001;10102350031559;RIC00841471
917571;470010109000001660004000000000;10102350031559;RIC00808771
701300;470010109000001660004500000001;10102350031559;RIC00753803
848074;470010109000001660005000000000;10102350031559;RIC00972975
843886;470010109000001660005500000001;10102350031559;RIC00816173
930128;470010109000001660006000000000;10102350031559;RIC01073309
930723;470010109000001660006500000001;10102350031559;RIC00739679
704901;470010109000001660007000000000;10102350031559;RIC00972977
733139;470010109000001660008000000000;10102350031559;RIC00758587
788853;470010109000001660009000000000;10102350031559;RIC01090761
999824;470010109000001660009500000001;10102350031559;RIC00794309
833532;470010109000001660010000000000;10102350031559;RIC00993395
752320;470010109000001660011000000000;10102350031559;RIC00847761
930995;470010109000001660012000000000;10102350031559;RIC00949689
826429;470010109000001660013000000000;10102350031559;RIC00846179
754705;470010109000001660014000000000;10102350031559;RIC00892699
1042270;470010109000001660015000000000;10102350031559;RIC00777587
889517;470010109000001660016000000000;10102350031559;RIC00846181
893158;470010109000001660017000000000;10102350031559;RIC00911439
874330;470010109000001660018000000000;10102350031559;RIC00784791
816122;470010109000001660019000000000;10102350031559;RIC00838387
827141;470010109000001660020000000000;10102350031559;RIC00993397
669666;470010109000001660021000000000;10102350031559;RIC00847763
879618;470010109000001660022000000000;10102350031559;RIC01073665
797517;470010109000001660023000000000;10102350031559;RIC01014655
665255;470010109000001660024000000000;10102350031559;RIC00800433
750142;470010109000001660025000000000;10102350031559;RIC00949691
886126;470010109000001660026000000000;10102350031559;RIC00911441
802349;470010109000001670001000000000;10102350031559;RIC00846183
692239;470010109000001670002000000000;10102350031559;RIC01026697
1045162;470010109000001670003000000000;10102350031559;RIC00800435
893859;470010109000001670004000000000;10102350031559;RIC00949693
835377;470010109000001670005000000000;10102350031559;RIC00892701
761263;470010109000001670006000000000;10102350031559;RIC00986021
886982;470010109000001670007000000000;10102350031559;RIC00777589
664892;470010109000001670008000000000;10102350031559;RIC00846185
844269;470010109000001670009000000000;10102350031559;RIC00927963
741977;470010109000001670010000000000;10102350031559;RIC00859101
827143;470010109000001670013000000000;10102350031559;RIC00859103
938439;470010109000001670015000000000;10102350031559;RIC00949695
717891;470010109000001670024000000000;10102350031559;RIC00766505
693036;470010109000001670025000000000;10102350031559;RIC00927965
832919;470010109000001670026000000000;10102350031559;RIC00935403
698403;470010109000001670027000000000;10102350031559;RIC00817561
893871;470010109000001670028000000000;10102350031559;RIC00874201
706314;470010109000001670029000000000;10102350031559;RIC01073667
