t_id_predio;numero_predial;fecha_inicio_tenencia;fecha_documento_fuente
746621;470010002000000070903916030312;2021-11-04;2021-12-15
951922;470010002000000070902906020107;2021-10-14;2021-11-24
838945;470010002000000070903909050177;2021-08-06;2021-08-25
3025369;470010002000000076901908020185;2020-08-19;2020-11-24
952937;470010002000000070902907030129;2022-02-17;2022-04-05
1063516;470010002000000070905913040254;2022-06-16;2022-09-12
787558;470010002000000070902911010202;2021-11-30;2022-01-28
1069236;470010002000000070903916040313;2021-11-04;2021-12-22
960393;470010002000000070902908020145;2021-11-30;2022-01-28
951595;470010002000000070903918030351;2022-02-16;2022-04-05
787562;470010002000000070902911050218;2022-02-28;2022-03-31
866388;470010002000000070905903040053;2022-05-04;2022-06-21
3019873;470010002000000070905921050420;2021-08-30;2021-09-13
787663;470010002000000070903907020126;2021-09-27;2021-10-27
1005911;470010002000000070902907050137;2021-10-15;2021-11-30
906852;470010104000000910903901000188;2018-01-23;2018-02-02
884628;470010106000000560901904040217;2022-02-09;2022-02-14
781378;470010106000000560901905060279;2022-02-09;2022-02-14
1035875;470010002000000070903916010302;2022-03-25;2022-05-20
1069198;470010002000000070903903020045;2021-11-09;2022-01-19
839619;470010002000000070903922030432;2022-06-16;2022-10-25
1072350;470010002000000040901900000098;2016-12-20;2016-12-23
3017986;470010002000000076901908010083;2020-03-04;2020-11-24
731442;470010002000000070905927020525;2022-07-28;2022-10-07
817801;470010002000000076901903070391;2018-12-11;2020-11-24
673174;470010002000000076901904070449;2019-05-14;2020-11-24
847399;470010106000000560901902050100;2022-02-25;2022-04-08
856573;470010002000000040901901010030;2016-12-20;2016-12-23
956529;470010002000000070905923010441;2021-08-30;2021-09-13
1063533;470010002000000070903907040134;2021-08-26;2021-10-07
836606;470010002000000076901904020410;2019-09-26;2020-11-24
1013546;470010002000000070902916050317;2021-08-26;2021-09-24
746504;470010002000000070902911050219;2021-10-19;2021-11-30
841152;470010002000000070903901050017;2021-11-04;2021-12-07
869478;470010002000000070902911040214;2021-12-28;2022-02-14
1047749;470010002000000076901908010153;2019-05-22;2020-11-24
1035188;470010002000000070905923050458;2022-09-13;2022-11-02
1030496;470010002000000070903902030031;2021-11-03;2021-12-24
662634;470010002000000070903920040395;2022-07-28;2022-10-25
745638;470010002000000070903914020265;2021-09-21;2021-10-22
837917;470010002000000070905916040315;2022-07-07;2022-09-12
709949;470010002000000070903908030151;2021-07-15;2021-09-15
860514;470010002000000070903922020426;2021-12-16;2022-02-10
812168;470010002000000070902903040054;2021-08-30;2021-09-28
1035894;470010104000000910903901080166;2018-01-23;2018-02-02
1013432;470010002000000070905918020346;2022-05-23;2022-07-29
688904;470010002000000070903905020088;2021-08-31;2021-10-07
992971;470010106000000560901905050274;2022-02-09;2022-02-14
682025;470010104000000910903901090169;2018-01-23;2018-02-02
1066083;470010002000000070903917050337;2021-10-29;2021-12-07
950501;470010002000000076901904030420;2019-04-22;2020-11-24
915422;470010002000000070903921020407;2021-10-12;2021-11-04
884466;470010106000000560901905080286;2022-02-09;2022-02-14
1013498;470010002000000070903914010261;2021-07-22;2021-10-21
1047920;470010002000000070902915050297;2021-08-02;2021-08-23
1069180;470010002000000070903902010023;2021-11-12;2021-12-16
986962;470010002000000070905911020207;2021-08-30;2021-09-13
964996;470010002000000076901904060445;2019-02-06;2020-11-24
1069152;470010002000000070902911040216;2021-11-19;2022-01-28
3011611;470010002000000076901901070258;2019-12-02;2020-11-24
708805;470010002000000070902901010004;2022-03-01;2022-05-09
3022159;470010002000000070905927040533;2021-08-30;2021-09-13
1059458;470010002000000070905908040154;2022-08-29;2022-10-13
746677;470010002000000070905903040055;2022-05-19;2022-07-29
878586;470010002000000070902907010122;2021-11-29;2022-01-28
986303;470010002000000040901900000079;2016-12-20;2016-12-23
735203;470010002000000070902906030111;2021-11-05;2021-12-02
3013843;470010002000000076901908020194;2019-11-29;2020-11-24
796833;470010002000000070902914010262;2021-11-24;2022-01-28
1051538;470010002000000070905924030472;2021-08-30;2021-09-13
698895;470010002000000070903913030251;2021-08-02;2021-09-15
828336;470010002000000070902903020048;2021-08-30;2021-09-24
3011605;470010002000000040901900000103;2016-12-20;2016-12-23
1063528;470010002000000070905920020388;2021-08-30;2021-09-13
1069523;470010002000000076901905020473;2020-07-10;2020-11-24
3015340;470010002000000070903901010003;2021-11-25;2022-03-24
979350;470010106000000560901904020203;2022-02-09;2022-02-14
3026206;470010002000000076901901010215;2020-03-12;2020-11-24
1013470;470010002000000040901901020041;2016-12-20;2016-12-23
698871;470010002000000070903904040075;2021-11-04;2021-12-07
914956;470010002000000070903911030209;2021-11-18;2021-12-20
882301;470010002000000070902902050039;2021-09-16;2021-11-22
684254;470010106000000560901902050098;2022-02-25;2022-04-08
879948;470010002000000076901904020413;2019-02-14;2020-11-24
830588;470010104000000910903901020150;2018-01-23;2018-02-02
954731;470010002000000070902905010083;2021-10-13;2021-11-24
925671;470010002000000070902914050279;2021-09-16;2021-11-22
981348;470010002000000070903902050037;2021-11-12;2021-12-16
881680;470010002000000070905913040255;2022-06-21;2022-09-27
878832;470010002000000070905923040455;2022-08-11;2022-10-27
3024565;470010002000000076901908010084;2020-03-12;2020-11-24
963163;470010002000000070903904010061;2021-08-09;2021-09-30
845985;470010002000000070903921050419;2021-10-29;2021-12-07
3015814;470010002000000070905907050139;2021-08-30;2021-09-13
1013493;470010106000000560901901030023;2021-12-13;2022-04-08
823996;470010002000000070902905040094;2021-10-08;2021-11-22
1058879;470010104000000910903901100172;2018-01-23;2018-02-02
866941;470010002000000070902905030091;2021-09-29;2021-11-24
809449;470010002000000070905920050399;2022-08-03;2022-10-27
1059499;470010106000000560901904060239;2022-02-09;2022-02-14
1069294;470010002000000070905912010223;2022-05-12;2022-07-29
827806;470010002000000070902902040035;2022-03-10;2022-06-01
911886;470010104000000910903901000216;2018-01-23;2018-02-02
1017116;470010002000000070902913010244;2021-11-12;2022-01-25
824340;470010002000000070903904030071;2021-11-03;2021-12-07
811380;470010106000000560901905020262;2022-02-09;2022-02-14
931478;470010002000000070903921040413;2022-06-24;2022-10-25
708993;470010002000000070903901010004;2021-07-22;2021-08-24
709075;470010002000000070903924010464;2021-11-30;2022-02-10
1069302;470010002000000070905917040333;2022-06-06;2022-07-28
965735;470010002000000070903904030072;2022-02-21;2022-06-10
792264;470010002000000070903922040435;2021-11-22;2022-01-13
825673;470010002000000070902908050157;2021-11-11;2022-02-24
955849;470010002000000070905909040174;2022-05-18;2022-09-27
1051598;470010002000000070903909050178;2021-11-29;2022-01-19
912845;470010002000000076901905010466;2019-04-11;2020-11-24
786731;470010002000000070905917030330;2022-09-30;2022-12-02
788709;470010104000000910903901000187;2018-01-23;2018-02-02
1033680;470010002000000040901901010149;2017-04-11;2017-04-19
989111;470010002000000070905927050537;2021-08-30;2021-09-13
980828;470010002000000040901901010140;2021-10-06;2021-12-13
1051575;470010106000000560901904010194;2022-02-09;2022-02-14
948810;470010002000000040901900000100;2016-12-20;2016-12-23
824989;470010002000000076901901020220;2019-11-26;2020-11-24
824037;470010002000000070903907010124;2021-10-08;2021-11-24
1069176;470010002000000070902915030290;2021-12-15;2022-02-04
920415;470010002000000076901904050437;2019-09-03;2020-11-24
3013798;470010002000000076901902070321;2019-05-09;2020-11-24
1055576;470010002000000070905908030151;2022-05-11;2022-09-12
954483;470010002000000070905904040075;2021-08-30;2021-09-13
1034557;470010104000000910903901000200;2018-01-23;2018-02-02
685904;470010002000000070903906020107;2022-04-27;2022-07-27
829391;470010002000000076901903080400;2019-02-15;2020-11-24
965638;470010002000000070902902050037;2021-08-25;2021-10-07
746536;470010002000000070902914040273;2021-11-02;2021-12-09
967894;470010106000000560901901060041;2021-11-26;2022-04-08
1069238;470010002000000070903917010321;2021-09-27;2021-11-05
978234;470010002000000070905924020465;2021-08-30;2021-09-13
965863;470010002000000070903921030412;2021-08-06;2021-10-15
3011623;470010106000000560901903080186;2022-02-09;2022-02-14
675004;470010002000000023426000000000;2022-04-26;2022-04-29
1069174;470010002000000070902915050298;2021-11-03;2022-01-11
789015;470010002000000040901901010150;2018-05-07;2018-05-29
873143;470010002000000076901903060380;2018-12-07;2020-11-24
698943;470010002000000070905903010042;2022-04-29;2022-06-21
911818;470010002000000070905911030211;2022-05-24;2022-08-01
3022789;470010002000000070905904050080;2021-08-30;2021-09-13
897092;470010002000000070902914030271;2021-10-13;2021-11-24
925628;470010002000000070902908020148;2021-11-19;2022-01-28
678773;470010002000000070905920040396;2022-08-05;2022-10-27
970719;470010002000000010385000000000;2002-10-22;2002-10-29
908063;470010002000000070902911040215;2021-11-03;2022-01-25
847571;470010002000000070902909020167;2022-02-17;2022-03-31
965900;470010002000000070903924030469;2021-11-24;2022-03-23
700535;470010002000000070902904010063;2021-11-30;2022-01-28
1069268;470010002000000070905901030010;2022-05-06;2022-07-07
3014455;470010002000000076901908010101;2019-12-02;2020-11-24
3021472;470010002000000070905924010464;2021-08-30;2021-09-13
837829;470010002000000070905912030230;2022-08-27;2022-10-24
712377;470010002000000076901901020221;2019-10-10;2020-11-24
3025798;470010002000000076901908010121;2019-11-02;2020-11-24
915591;470010002000000070903909030172;2021-10-06;2021-11-04
3026194;470010002000000076901903060378;2018-12-28;2020-11-24
828240;470010002000000070903903020048;2021-11-05;2021-12-07
978761;470010002000000040901900000121;2016-12-20;2016-12-23
883234;470010002000000070902911040213;2021-11-29;2022-01-28
759660;470010002000000076901908020184;2019-04-16;2020-11-24
873349;470010002000000070903921010401;2021-10-08;2021-11-05
3010894;470010002000000040901900000094;2016-12-20;2016-12-23
3016165;470010002000000070905907010122;2021-08-30;2021-09-13
1063578;470010002000000070903918040353;2022-05-27;2022-07-27
1063635;470010002000000070902912030229;2022-02-17;2022-04-05
787689;470010002000000070903919020367;2021-12-15;2022-04-21
3025711;470010002000000076901901010211;2018-10-17;2020-11-24
818433;470010002000000070905917030332;2022-06-28;2022-09-12
3008917;470010002000000070905921040414;2021-08-30;2021-09-13
926865;470010002000000070902915030291;2021-10-13;2021-11-24
1069128;470010002000000070902906020106;2021-12-07;2022-02-14
688782;470010002000000070903920030391;2021-08-27;2021-10-07
823867;470010106000000560901901080063;2021-07-21;2022-04-08
1069160;470010002000000070902912040235;2021-10-27;2021-11-30
830067;470010002000000070903912020225;2021-11-12;2021-12-16
723713;470010002000000070905902010023;2022-05-03;2022-06-21
698967;470010002000000070905918050357;2022-07-16;2022-09-02
3011353;470010002000000070905915030289;2021-08-30;2021-09-13
689208;470010002000000070902905020088;2021-09-29;2021-11-24
3027412;470010002000000076901908010157;2019-04-23;2020-11-24
865419;470010002000000070905902010024;2022-03-24;2022-06-23
708959;470010002000000076901903070389;2019-06-19;2020-11-24
1022233;470010002000000070902914020268;2021-08-18;2021-09-24
907039;470010002000000076901905060505;2019-07-18;2020-11-24
1069190;470010002000000070903901020006;2021-11-04;2022-03-14
709083;470010002000000070905904050078;2022-05-19;2022-07-14
732077;470010002000000070903912030232;2021-11-11;2021-12-15
897065;470010002000000070902915010283;2021-11-29;2022-01-28
839840;470010002000000070903916020308;2022-02-18;2022-06-10
987847;470010002000000070905919050378;2021-08-30;2021-09-13
908808;470010002000000070902903050059;2021-09-30;2021-11-22
784631;470010104000000910903901080165;2018-01-23;2018-02-02
3024148;470010002000000076901902050305;2019-12-20;2020-11-24
837949;470010002000000076901902040297;2020-06-04;2020-11-24
3024229;470010002000000076901901050248;2020-02-27;2020-11-24
3022783;470010002000000076901903010339;2018-12-11;2020-11-24
1063495;470010002000000070905913040253;2022-06-16;2022-09-27
1069553;470010002000000076901908020204;2020-06-04;2020-11-24
713089;470010002000000070905912050238;2022-06-24;2022-10-07
3014209;470010002000000076901908010127;2019-12-12;2020-11-24
908065;470010002000000070902916050318;2021-08-04;2021-09-30
857795;470010002000000070903924030470;2022-02-18;2022-06-10
706512;470010002000000070905916020307;2022-06-28;2022-10-27
3026188;470010002000000076901908020166;2019-05-03;2020-11-24
3025408;470010002000000076901901060254;2019-11-25;2020-11-24
3020029;470010002000000070905907010121;2021-08-30;2021-09-13
1024125;470010104000000910903901070163;2018-01-23;2018-02-02
910678;470010104000000910903901040156;2018-01-23;2018-02-02
1023021;470010104000000910903901040157;2018-01-23;2018-02-02
3021841;470010002000000076901902050310;2019-10-08;2020-11-24
682494;470010002000000076901904060443;2019-02-13;2020-11-24
3022864;470010002000000070905911020205;2021-08-30;2021-09-13
859914;470010002000000070905903020047;2022-03-24;2022-06-23
873160;470010002000000070903912040235;2021-12-17;2022-02-10
1069136;470010002000000070902910010184;2022-02-16;2022-03-24
815360;470010002000000070903924050478;2021-04-30;2021-05-19
1041163;470010002000000070903911040216;2021-11-25;2022-01-12
942388;470010002000000070903909020166;2021-08-11;2021-09-15
799341;470010002000000070903912010223;2021-11-11;2021-12-15
3011620;470010106000000560901901050034;2021-11-08;2022-04-08
955074;470010002000000070903910050198;2021-11-30;2022-04-07
680766;470010002000000070903905020087;2021-11-30;2022-01-12
919956;470010115000006650903900002558;2018-08-25;2018-09-25
668193;470010106000000560901901050039;2022-01-27;2022-04-08
724445;470010002000000070903916050318;2021-09-24;2021-10-15
914950;470010002000000070903910030191;2021-12-09;2022-01-19
720135;470010106000000560901901030022;2021-11-09;2022-04-08
989022;470010106000000560901905020263;2022-02-09;2022-02-14
955007;470010002000000070902902020025;2021-08-02;2021-08-23
830471;470010002000000070902901030011;2021-08-18;2021-09-24
965779;470010002000000070903915010281;2021-07-28;2021-09-02
746597;470010002000000070903904020068;2021-11-12;2022-01-12
966146;470010002000000070905925050500;2022-07-22;2022-09-27
747800;470010002000000076901904080461;2019-07-18;2020-11-24
827862;470010002000000070905922040433;2022-07-19;2022-09-07
1069487;470010002000000076901901070260;2019-09-24;2020-11-24
696277;470010002000000070903911050218;2021-11-11;2021-12-15
980150;470010106000000560901902020078;2021-11-29;2022-04-08
720841;470010106000000560901901070056;2021-11-11;2022-04-08
830666;470010002000000076901903060382;2019-02-07;2020-11-24
699612;470010002000000076901905070520;2019-09-23;2020-11-24
987724;470010002000000040901901010173;2016-12-20;2016-12-23
1047807;470010002000000070905927020527;2021-08-30;2021-09-13
3013780;470010002000000040901900000090;2016-12-20;2016-12-23
798909;470010002000000070903918020345;2021-09-29;2021-12-20
3025819;470010002000000076901903010344;2019-03-27;2020-11-24
924959;470010002000000070905916040316;2022-07-14;2022-10-07
684609;470010002000000070902904030069;2021-10-11;2021-11-26
1041499;470010002000000070905911050217;2022-05-06;2022-09-12
1016036;470010002000000070905920010381;2022-09-23;2022-12-02
882553;470010002000000070903909040173;2021-10-07;2021-11-24
731412;470010002000000070903917040335;2021-11-20;2022-01-13
799277;470010002000000070905917020328;2022-06-30;2022-10-07
997421;470010101000002030036000000000;2022-01-25;2023-07-14
3016675;470010002000000076901902050306;2019-04-23;2020-11-24
748216;470010002000000070903910030190;2021-11-17;2021-12-22
913533;470010002000000070903910050197;2021-11-19;2021-12-16
738161;470010002000000076901904070453;2019-03-27;2020-11-24
1069104;470010002000000070902903020047;2021-12-15;2022-04-22
930323;470010106000000560901901020011;2022-02-25;2022-04-08
959953;470010002000000076901903030353;2018-12-07;2020-11-24
944709;470010002000000070905916010302;2022-07-14;2022-10-27
1069256;470010002000000070903920040393;2021-08-17;2021-09-30
925791;470010002000000070903923030449;2021-11-12;2022-01-12
859119;470010002000000070903919020365;2021-09-13;2021-10-22
841088;470010002000000070902910050199;2021-10-29;2022-02-04
3014569;470010002000000076901902020286;2019-06-28;2020-11-24
699379;470010002000000070903916050317;2021-11-10;2021-12-16
1069148;470010002000000070902910020188;2021-11-30;2022-01-28
741005;470010002000000070903904010063;2021-11-20;2021-12-22
925581;470010002000000070902904020067;2022-03-08;2022-04-08
1051620;470010002000000070903919050378;2021-10-12;2021-11-24
904491;470010002000000070903906010101;2021-11-11;2022-01-13
686774;470010002000000076901902080329;2019-05-27;2020-11-24
768529;470010002000000070903919010364;2021-08-26;2022-01-24
952430;470010002000000070905910050197;2022-09-23;2022-11-23
979323;470010002000000070905921020405;2021-08-30;2021-09-13
1051594;470010002000000070903908020146;2021-11-10;2021-12-15
795626;470010002000000070905909030170;2022-05-13;2022-07-29
788511;470010002000000076901905050499;2019-11-20;2020-11-24
857681;470010106000000560901903070181;2022-02-09;2022-02-14
748337;470010002000000070903901040014;2021-07-28;2021-08-25
1020213;470010106000000560901903030148;2022-02-09;2022-02-14
825611;470010002000000070903902040034;2021-11-03;2021-12-24
916302;470010106000000560901901030024;2021-11-08;2022-04-08
948860;470010106000000560901903080192;2022-02-09;2022-02-14
834291;470010002000000070903904010062;2021-12-07;2022-01-19
3025135;470010002000000076901902030290;2019-06-27;2020-11-24
3013930;470010002000000070903909050180;2021-04-30;2021-05-19
3018700;470010002000000076901908010109;2019-03-20;2020-11-24
902225;470010002000000070903917040333;2021-10-27;2021-12-07
719958;470010002000000076901905030487;2019-09-27;2020-11-24
1027001;470010002000000070902906010101;2021-11-24;2022-01-28
915717;470010002000000070903917010322;2022-02-17;2022-05-13
882802;470010002000000070905915030290;2022-06-29;2022-09-12
699714;470010002000000070903902020028;2021-07-15;2021-08-24
968555;470010002000000070902903040056;2021-10-22;2021-12-20
1069200;470010002000000070903903050057;2021-12-28;2022-04-21
764096;470010002000000070903918020348;2022-04-29;2022-06-10
1010327;470010002000000076901904050440;2019-06-17;2020-11-24
927658;470010002000000040901901010146;2021-02-03;2021-02-17
1027262;470010002000000070901900000000;2015-05-22;2020-11-24
1000013;470010002000000070903909030169;2021-08-13;2021-10-07
1042960;470010002000000070902906030109;2022-04-28;2022-08-01
3025702;470010002000000070902914050278;2021-08-12;2021-12-09
961636;470010002000000076901903080395;2019-02-25;2020-11-24
682413;470010002000000070902912040236;2021-12-23;2022-02-08
953435;470010106000000560901902070117;2021-12-01;2022-04-08
964330;470010002000000070905914030269;2022-06-28;2022-09-22
762934;470010002000000070905921030412;2022-09-08;2022-10-31
915564;470010002000000070905917050337;2022-09-08;2022-10-24
831192;470010002000000070905914010263;2022-09-12;2022-11-22
986624;470010002000000070905927050539;2021-08-30;2021-09-13
787661;470010002000000070903908020148;2021-08-30;2021-10-15
771893;470010110000000640903901010285;2013-01-25;2019-01-22
779066;470010002000000040901901010176;2021-08-31;2022-02-28
748149;470010002000000070903908030150;2021-10-08;2021-11-04
960364;470010002000000070903908040156;2021-07-23;2021-09-02
1022228;470010002000000070902907010123;2022-03-14;2022-06-23
3011500;470010002000000076901908010143;2020-08-21;2020-11-24
979364;470010002000000070903918010344;2021-11-12;2021-12-24
846646;470010002000000070905917010322;2022-07-14;2022-10-07
1030395;470010002000000070903910010181;2021-11-26;2022-02-10
1022117;470010002000000070905906050120;2022-04-06;2022-06-24
1038216;470010002000000070905924050479;2022-08-08;2022-10-27
1043528;470010002000000070905919040373;2022-08-29;2022-11-17
880730;470010002000000070905917040336;2022-08-12;2022-10-27
1027176;470010002000000070903913040255;2021-08-06;2021-10-07
3013828;470010002000000070905922010424;2021-08-30;2021-09-13
1069258;470010002000000070903922040433;2021-11-30;2022-02-10
3021004;470010002000000070905927010523;2021-08-30;2021-09-13
1063478;470010002000000076901908020161;2019-05-17;2020-11-24
3025825;470010002000000076901908010135;2018-10-17;2020-11-24
1069154;470010002000000070902910040195;2021-10-25;2021-12-02
796914;470010002000000076901904040432;2019-04-24;2020-11-24
1070737;470010002000000070903907030132;2021-07-28;2021-08-25
735111;470010002000000070902904040073;2021-11-12;2022-01-26
1026045;470010002000000076901905050498;2020-03-05;2020-11-24
724573;470010104000000910903901000199;2018-01-23;2018-02-02
3016180;470010002000000076901903050374;2019-09-12;2020-11-24
930381;470010106000000560901901040027;2021-12-13;2022-04-08
680481;470010106000000560901902010065;2021-12-04;2022-04-08
858299;470010106000000560901902030088;2022-02-11;2022-04-08
1069124;470010002000000070902906030110;2022-02-23;2022-05-17
3022816;470010002000000070905919050377;2021-08-30;2021-09-13
861294;470010002000000070905921040413;2022-06-30;2022-09-12
3013747;470010002000000040901900000082;2016-12-20;2016-12-23
709019;470010002000000070903911010201;2021-11-22;2022-01-12
3023338;470010002000000070905917020326;2021-08-30;2021-09-13
960334;470010002000000070902906050117;2022-04-26;2022-06-23
1055632;470010002000000070903913010241;2021-11-22;2022-01-12
843676;470010002000000070902909040173;2021-11-19;2022-01-26
1017093;470010002000000070903922010422;2021-11-18;2022-02-10
720774;470010003000000050137000000000;2016-02-12;2021-06-03
1009082;470010002000000040901901030053;2016-12-20;2016-12-23
915037;470010002000000070905911040215;2021-08-30;2021-09-13
809362;470010002000000070903903010042;2021-08-20;2021-10-07
666342;470010002000000070905902050038;2022-04-22;2022-06-21
802658;470010002000000070903913050260;2021-07-26;2021-09-15
967922;470010106000000560901901020016;2021-12-09;2022-04-08
1063504;470010002000000070905910050200;2022-04-11;2022-06-14
3027526;470010002000000076901901040240;2020-08-03;2020-11-24
959912;470010002000000040901900000106;2016-12-20;2016-12-23
1007099;470010002000000070905902020025;2022-07-25;2022-09-26
798768;470010104000000910903901100170;2018-01-23;2018-02-02
1010349;470010002000000040901900000118;2016-12-20;2016-12-23
3008473;470010002000000070905919020365;2021-08-30;2021-09-13
972339;470010002000000070905914050280;2021-08-30;2021-09-13
957695;470010106000000560901905050275;2022-02-09;2022-02-14
883191;470010002000000070903922010424;2021-11-18;2022-01-13
780673;470010106000000560901901040026;2021-11-08;2022-04-08
1038475;470010002000000070902913050260;2021-11-25;2022-01-28
3019132;470010002000000070905922040434;2021-08-30;2021-09-13
825422;470010002000000076901902050308;2019-04-16;2020-11-24
1059518;470010106000000560901901050040;2021-11-11;2022-04-08
916300;470010106000000560901902010069;2021-11-22;2022-04-08
962138;470010104000000910903901060160;2018-01-23;2018-02-02
1059533;470010002000000070903912010222;2021-11-24;2022-01-12
878574;470010002000000070902905020085;2021-09-29;2021-11-24
1069296;470010002000000070905910040193;2022-06-23;2022-09-12
1020028;470010002000000040901900000109;2016-12-20;2016-12-23
954832;470010104000000910903901090168;2018-01-23;2018-02-02
1041321;470010002000000076901905020478;2019-07-17;2020-11-24
830600;470010106000000560901902070116;2022-01-21;2022-04-08
908050;470010104000000910903901010145;2018-01-23;2018-02-02
804861;470010002000000040901901010035;2016-12-20;2016-12-23
689951;470010106000000560901901010002;2021-11-22;2022-04-08
915084;470010002000000070905920020385;2022-07-12;2022-09-22
868011;470010002000000070903922010421;2022-05-10;2022-08-18
911895;470010002000000070905912020225;2022-06-16;2022-09-27
818045;470010002000000070902909010164;2021-11-23;2022-01-28
663670;470010002000000070903906020106;2022-02-16;2022-04-05
1055643;470010106000000560901902040091;2022-02-14;2022-04-08
865558;470010002000000076901902040300;2019-05-23;2020-11-24
960161;470010002000000070905912010224;2022-07-06;2022-09-22
841245;470010002000000070902903040053;2021-12-09;2022-01-28
960614;470010002000000070903902020025;2021-12-09;2022-01-19
1006800;470010106000000560901903080188;2022-02-09;2022-02-14
1063497;470010002000000070905910040196;2022-06-10;2022-10-07
1005171;470010002000000070905912020228;2022-08-16;2022-10-24
863200;470010002000000040901901010132;2016-12-20;2016-12-23
3023260;470010002000000070905904040076;2022-06-28;2022-09-14
3022408;470010002000000070905919010363;2021-08-30;2021-09-13
874266;470010002000000070905910010181;2022-06-24;2022-10-07
781106;470010002000000070903913020246;2021-12-21;2022-04-07
775778;470010002000000070902904010062;2021-11-02;2021-11-30
1059603;470010002000000070902907020125;2021-11-03;2021-12-09
698947;470010002000000070905908020145;2022-05-26;2022-09-12
845908;470010002000000070902903030049;2021-11-02;2021-11-30
3024412;470010002000000076901902070322;2019-04-23;2020-11-24
671879;470010002000000076901904040426;2019-02-26;2020-11-24
3020977;470010002000000076901908020178;2019-12-13;2020-11-24
975344;470010002000000020510000000000;2022-07-01;2022-12-14
1066251;470010106000000560901902080127;2021-11-05;2022-04-08
846394;470010002000000076901903040364;2019-06-27;2020-11-24
1051588;470010002000000070903906050120;2021-12-29;2022-04-07
1016932;470010002000000070905926030510;2022-08-30;2022-10-13
3021076;470010002000000076901908010137;2019-10-15;2020-11-24
978724;470010002000000070905903050060;2022-03-16;2022-05-17
806832;470010002000000076901904040427;2019-04-29;2020-11-24
663786;470010002000000070902911050217;2022-02-18;2022-04-08
968917;470010002000000070905908050160;2022-04-30;2022-06-21
774975;470010106000000560901905060280;2022-02-09;2022-02-14
3027289;470010002000000076901908010133;2020-11-06;2020-11-24
1041223;470010104000000910903901130179;2018-01-23;2018-02-02
909658;470010106000000560901905070281;2022-02-09;2022-02-14
986720;470010002000000070905908020146;2021-08-30;2021-09-13
1041300;470010002000000070902901050018;2021-07-23;2021-08-20
1017037;470010002000000020576000000000;2022-07-01;2022-12-14
3014680;470010002000000076901902040303;2019-06-28;2020-11-24
3014740;470010002000000076901908010116;2019-10-03;2020-11-24
1018431;470010002000000070902907030130;2021-10-26;2021-12-02
845720;470010002000000070902909040175;2021-11-13;2021-12-29
985154;470010002000000070903916020305;2022-03-23;2022-06-10
1010549;470010002000000070902904020065;2021-09-28;2021-11-24
699275;470010002000000076901905070514;2019-07-22;2020-11-24
961876;470010002000000070905904020066;2022-06-14;2022-07-12
3012613;470010106000000560901904010197;2022-02-09;2022-02-14
3016471;470010002000000076901908020190;2019-07-12;2020-11-24
1033278;470010002000000070903907040136;2021-08-25;2021-10-15
1069130;470010002000000070902906050119;2021-11-11;2021-12-15
959947;470010002000000076901901040234;2019-02-15;2020-11-24
954213;470010002000000076901903080394;2018-12-12;2020-11-24
1026606;470010002000000070905926020506;2021-08-30;2021-09-13
824095;470010002000000040901901010034;2016-12-20;2016-12-23
746415;470010002000000070905911010204;2022-07-19;2022-09-22
1055552;470010002000000076901908020170;2019-10-08;2020-11-24
663940;470010002000000076901903070387;2019-07-19;2020-11-24
819475;470010002000000070902916050320;2021-08-18;2021-09-29
924803;470010002000000076901903080397;2018-12-26;2020-11-24
837730;470010104000000910903901000192;2018-01-23;2018-02-02
3016300;470010002000000070905904010061;2022-05-10;2022-09-14
686253;470010002000000076901904040431;2019-03-26;2020-11-24
734624;470010002000000076901905070518;2020-05-06;2020-11-24
1069118;470010002000000070902904030070;2021-11-03;2021-12-02
3020782;470010002000000076901903020348;2018-12-11;2020-11-24
775547;470010002000000070905920030390;2022-07-12;2022-09-22
666898;470010002000000070905906040114;2022-04-27;2022-09-05
772707;470010002000000070903901040016;2022-02-18;2022-06-10
907631;470010002000000070905903030051;2022-06-24;2022-09-12
725505;470010002000000070903910020186;2021-11-19;2021-12-20
968956;470010104000000910903901000197;2018-01-23;2018-02-02
3020053;470010002000000070905905040094;2022-04-27;2022-10-07
986401;470010002000000070905924020466;2021-08-30;2021-09-13
914007;470010002000000076901908010089;2020-01-07;2020-11-24
3022420;470010002000000076901902010276;2019-06-21;2020-11-24
1026069;470010002000000070903915050300;2021-07-16;2021-08-25
3019255;470010002000000076901901080265;2020-03-04;2020-11-24
710209;470010002000000076901904060448;2019-02-15;2020-11-24
839623;470010002000000070902913040253;2021-10-16;2021-12-29
771828;470010002000000070905904010062;2022-09-08;2022-10-24
883865;470010002000000070905910030192;2022-05-20;2022-08-03
813529;470010002000000070905914010264;2022-04-27;2022-06-21
867997;470010002000000070903902040035;2021-11-04;2022-01-12
797230;470010002000000076901905050497;2019-07-17;2020-11-24
823157;470010002000000070905910030191;2022-08-02;2022-10-27
879860;470010002000000070903920010383;2021-09-10;2021-10-15
973993;470010002000000020011000000000;2022-07-01;2022-12-14
839382;470010002000000070903916010304;2021-11-30;2022-01-13
1030261;470010002000000070905918040356;2021-08-30;2021-09-13
747420;470010002000000070903907010121;2021-08-20;2021-09-30
817595;470010002000000070902902010022;2021-08-03;2021-08-23
831194;470010002000000076901908010108;2019-12-09;2020-11-24
666365;470010002000000070905923010443;2022-08-08;2022-10-27
731408;470010002000000070903917020328;2021-11-30;2022-01-13
