t_id_terreno;t_id_unidadconstruccion;unidadconstruccion_nocontenida_en_terreno;t_id_terreno_asociado_a_unidadconstruccion;t_id_predio
1170656;1261101;false;1170656;959300
1116731;1263544;false;1116731;1017100
1133139;1214392;false;1133139;983143
1166239;1205650;false;1166239;806899
1173702;1270736;false;1173702;677809
1087147;1263789;false;1087147;1059058
1176493;1270013;false;1176493;871300
1118215;1246792;false;1118215;698857
1083804;1279456;false;1083804;906680
1165017;1275890;false;1165017;756299
1113308;1215296;false;1113308;878696
1176020;1248936;false;1176020;767419
1075235;1237635;false;1075235;677398
1099156;1244311;false;1099156;1051725
1090375;1210726;false;1090375;889586
1154205;1221581;false;1154205;806533
1165964;1230358;false;1165964;782981
1156494;1259380;false;1156494;860608
1137700;1221563;false;1137700;717684
1114624;1227940;false;1114624;925735
1106094;1257240;false;1106094;733330
1172762;1239852;false;1172762;1033352
1119610;1208979;false;1119610;994574
1107390;1269230;false;1107390;759782
1120001;1201489;false;1120001;877026
1178438;1267760;false;1178438;888142
1080125;1281854;false;1080125;776671
1159779;1249095;false;1159779;948778
1160179;1211216;false;1160179;733304
1152004;1252130;false;1152004;703678
1140636;1259967;false;1140636;750451
1140248;1197245;false;1140248;724774
1144295;1203494;false;1144295;926414
1088329;1228028;false;1088329;1016694
1155816;1214526;false;1155816;904354
1166955;1240603;false;1166955;3008266
1098359;1224762;false;1098359;3009358
1141013;1220494;false;1141013;1065583
1165429;1272944;false;1165429;960244
1094488;1202029;false;1094488;747108
1124151;1209249;false;1124151;707500
1084260;1277065;false;1084260;989576
1153741;1265076;false;1153741;695242
1079285;1232163;false;1079285;835947
1151160;1255841;false;1151160;967637
1144675;1195867;false;1144675;798593
1098668;1209707;false;1098668;1030276
1076017;1281218;false;1076017;3026662
1175446;1193943;false;1175446;1026127
1116719;1205392;false;1116719;843105
1136068;1222325;false;1136068;764663
1132376;1208786;false;1132376;858546
1154865;1191635;false;1154865;954238
1170606;1261136;false;1170606;1024295
1133139;1188313;false;1133139;983143
1076789;1267822;false;1076789;797645
1146775;1216930;false;1146775;718869
1153194;1198953;false;1153194;766805
1097894;1195357;false;1097894;1010386
1152293;1226776;false;1152293;899498
1083816;1201463;false;1083816;1063826
1133151;1248527;false;1133151;3026287
1074869;1269999;false;1074869;877832
1151633;1201543;false;1151633;904505
1085479;1195868;false;1085479;735580
1129481;1236197;false;1129481;1056410
1117535;1254618;false;1117535;981120
1145112;1278520;false;1145112;720522
1148069;1280923;false;1148069;1063645
1122480;1229179;false;1122480;658685
1084647;1249720;false;1084647;1039311
1134768;1270970;false;1134768;696833
1144094;1237512;false;1144094;1061325
1134803;1251073;false;1134803;1048592
1135596;1243271;false;1135596;683945
1136924;1259435;false;1136924;658754
1166379;1233897;false;1166379;695232
1130716;1201559;false;1130716;1040987
1166652;1254781;false;1166652;678222
1076365;1206782;false;1076365;1017713
1125844;1229393;false;1125844;1048595
1136519;1248509;false;1136519;879277
1114298;1207867;false;1114298;719772
1150822;1221023;false;1150822;1038351
1099576;1257376;false;1099576;857533
1147345;1211306;false;1147345;661959
1104489;1246065;false;1104489;970440
1094930;1211439;false;1094930;770685
1095775;1256695;false;1095775;970031
1104522;1213204;false;1104522;739579
1078001;1227684;false;1078001;878160
1100063;1281950;false;1100063;949299
1093290;1220754;false;1093290;895102
1097917;1254778;false;1097917;768638
1096457;1241387;false;1096457;3018382
1131831;1241157;false;1131831;800425
1166597;1267988;false;1166597;1002681
1127453;1230187;false;1127453;917696
1174280;1196101;false;1174280;739944
1084811;1265072;false;1084811;1065412
1101642;1195702;false;1101642;979215
1104489;1234052;false;1104489;970440
1093791;1233451;false;1093791;665389
1174926;1210299;false;1174926;1013504
1129475;1208986;false;1129475;680234
1099154;1281167;false;1099154;859918
1141327;1237925;false;1141327;965719
1100783;1269043;false;1100783;1038408
1126238;1232998;false;1126238;906325
1169494;1273829;false;1169494;741042
1137371;1221492;false;1137371;779848
1098742;1244026;false;1098742;958614
1114718;1274689;false;1114718;1027326
1175985;1239749;false;1175985;1034053
1158183;1261756;false;1158183;1035924
1104127;1199024;false;1104127;824842
1149207;1239207;false;1149207;3011110
1139732;1212731;false;1139732;659321
1152237;1281715;false;1152237;892954
1121671;1202539;false;1121671;888884
1130036;1223382;false;1130036;723367
1129517;1236270;false;1129517;816191
1113898;1249022;false;1113898;1055959
1086311;1278791;false;1086311;740823
1084019;1233516;false;1084019;698869
1155686;1219442;false;1155686;769503
1101226;1243261;false;1101226;1053071
1129861;1236593;false;1129861;1006930
1155816;1196797;false;1155816;904354
1143062;1207347;false;1143062;826216
1101188;1254588;false;1101188;661754
1118849;1229006;false;1118849;695256
1113383;1207266;false;1113383;946848
1096155;1275754;false;1096155;944911
1139308;1200889;false;1139308;830297
1091249;1207894;false;1091249;794437
1158164;1261645;false;1158164;734228
1118359;1203838;false;1118359;948449
1110134;1268343;false;1110134;793419
1115493;1208509;false;1115493;898562
1133549;1248939;false;1133549;980152
1162556;1188404;false;1162556;718408
1092548;1241418;false;1092548;922104
1096848;1214314;false;1096848;944376
1155253;1215328;false;1155253;703741
1145948;1200334;false;1145948;798415
1156079;1205439;false;1156079;807420
1121399;1211550;false;1121399;952197
1120343;1245683;false;1120343;878666
1131965;1241308;false;1131965;1047929
1123856;1233866;false;1123856;679411
1129636;1273261;false;1129636;683385
1134547;1195760;false;1134547;1068287
1125168;1213794;false;1125168;1036699
1163395;1200923;false;1163395;836626
1141354;1264950;false;1141354;3026482
1099860;1208877;false;1099860;1050362
1136506;1207363;false;1136506;763798
1143603;1203142;false;1143603;1053439
1171032;1191014;false;1171032;1047937
1172764;1259464;false;1172764;1048574
1121666;1191177;false;1121666;781653
1154040;1260555;false;1154040;766606
1109431;1221217;false;1109431;1003351
1156935;1209295;false;1156935;890163
1095843;1213985;false;1095843;666047
1088342;1240564;false;1088342;782340
1108996;1210011;false;1108996;771140
1171556;1214199;false;1171556;662027
1139976;1230423;false;1139976;1045710
1132302;1221212;false;1132302;981078
1098732;1250897;false;1098732;894978
1169078;1201411;false;1169078;3010648
1132378;1272435;false;1132378;756174
1144174;1229294;false;1144174;992224
1153209;1220233;false;1153209;776427
1141011;1211401;false;1141011;893968
1165498;1281952;false;1165498;695254
1165362;1226230;false;1165362;1024736
1169077;1239541;false;1169077;1043869
1113051;1219216;false;1113051;1013485
1125438;1275479;false;1125438;783239
1076414;1262282;false;1076414;879392
1112645;1244628;false;1112645;662254
1108179;1237657;false;1108179;986328
1154240;1202399;false;1154240;927528
1154439;1238098;false;1154439;899852
1166661;1231120;false;1166661;894145
1085864;1236116;false;1085864;859128
1079832;1193638;false;1079832;1013868
1102831;1208768;false;1102831;761083
1165021;1241718;false;1165021;3020092
1123392;1198820;false;1123392;1054389
1159769;1259388;false;1159769;681885
1153785;1219318;false;1153785;811789
1133154;1198795;false;1133154;830290
1083538;1199234;false;1083538;973325
1091583;1222078;false;1091583;716558
1172720;1205598;false;1172720;947791
1131712;1271473;false;1131712;925721
1156081;1242381;false;1156081;953095
1145944;1262984;false;1145944;776926
1084688;1199220;false;1084688;977852
1137409;1197502;false;1137409;762482
1136926;1201340;false;1136926;1017118
1157348;1260563;false;1157348;1071578
1100023;1203776;false;1100023;810584
1078079;1243287;false;1078079;844453
1113110;1214505;false;1113110;762399
1159745;1279721;false;1159745;692927
1108992;1222201;false;1108992;859141
1152425;1252964;false;1152425;862750
1124198;1197434;false;1124198;830280
1098721;1208304;false;1098721;1047963
1156941;1195448;false;1156941;902264
1083399;1273078;false;1083399;788826
1144609;1224968;false;1144609;667319
1104938;1206127;false;1104938;997617
1150842;1234562;false;1150842;3027295
1151199;1278046;false;1151199;901037
1120007;1230130;false;1120007;953447
1079699;1262298;false;1079699;764798
1109855;1258286;false;1109855;738443
1133570;1229703;false;1133570;902516
1141148;1243708;false;1141148;914183
1135217;1214891;false;1135217;944997
1149152;1237642;false;1149152;1051708
1085955;1232295;false;1085955;665361
1169497;1201856;false;1169497;879961
1117373;1224165;false;1117373;1015787
1135676;1231908;false;1135676;1029083
1125438;1208582;false;1125438;783239
1153104;1212864;false;1153104;924716
1164226;1261218;false;1164226;989084
1076776;1241957;false;1076776;813019
1124195;1269788;false;1124195;1063614
1087523;1279802;false;1087523;911847
1119227;1275884;false;1119227;663456
1109440;1272414;false;1109440;792969
1100390;1194901;false;1100390;941441
1076010;1202796;false;1076010;731628
1132378;1267318;false;1132378;756174
1114707;1211470;false;1114707;771134
1126235;1273026;false;1126235;948904
1151234;1250783;false;1151234;996087
1145525;1272506;false;1145525;660705
1149085;1252563;false;1149085;1040579
1163761;1255249;false;1163761;735497
1120003;1233280;false;1120003;1051702
1170979;1208462;false;1170979;788802
1103680;1201480;false;1103680;878643
1133959;1197361;false;1133959;834766
1078987;1271357;false;1078987;678808
1163395;1260006;false;1163395;836626
1135596;1240296;false;1135596;683945
1170667;1275018;false;1170667;1051723
1080903;1205621;false;1080903;681580
1104101;1254091;false;1104101;771028
1158259;1219270;false;1158259;1066884
1109764;1194229;false;1109764;1040326
1099725;1241832;false;1099725;841738
1101199;1202021;false;1101199;1042186
1106987;1263666;false;1106987;987691
1135217;1261701;false;1135217;944997
1143769;1207890;false;1143769;662011
1144308;1234453;false;1144308;1066205
1073834;1251457;false;1073834;658935
1138907;1226064;false;1138907;1004476
1119942;1253300;false;1119942;721151
1162622;1190430;false;1162622;687543
1155693;1220210;false;1155693;902103
1159003;1236146;false;1159003;803345
1094931;1250247;false;1094931;1059685
1073787;1215900;false;1073787;883537
1086690;1205136;false;1086690;803661
1156500;1273945;false;1156500;1041386
1089534;1214135;false;1089534;811140
1159779;1203087;false;1159779;948778
1133139;1214391;false;1133139;983143
1147632;1213500;false;1147632;771691
1098397;1234657;false;1098397;874937
1134402;1224712;false;1134402;902958
1176040;1236844;false;1176040;982891
1086296;1208717;false;1086296;716333
1081600;1250093;false;1081600;909690
1104920;1208047;false;1104920;674370
1078443;1202262;false;1078443;1032278
1130434;1233898;false;1130434;827812
1125436;1251570;false;1125436;856576
1136515;1268602;false;1136515;856777
1107715;1277294;false;1107715;788639
1148059;1190343;false;1148059;721159
1085107;1270395;false;1085107;961517
1142625;1194153;false;1142625;714932
1116299;1204557;false;1116299;837059
1145521;1196489;false;1145521;836663
1099668;1240985;false;1099668;995856
1075241;1224722;false;1075241;682738
1149638;1282187;false;1149638;997817
1074452;1224069;false;1074452;665373
1107395;1227322;false;1107395;949885
1085924;1247410;false;1085924;3026974
1138527;1251716;false;1138527;1002586
1100410;1253425;false;1100410;734747
1142672;1236102;false;1142672;661795
1102401;1266751;false;1102401;1053049
1119207;1257310;false;1119207;723794
1087877;1227333;false;1087877;981857
1145894;1229485;false;1145894;1066279
1125023;1214816;false;1125023;732097
1177809;1199946;false;1177809;732922
1178017;1225822;false;1178017;738221
1090305;1221327;false;1090305;720152
1164629;1218811;false;1164629;852935
1095142;1229130;false;1095142;925740
1086311;1198329;false;1086311;740823
1101645;1265555;false;1101645;3009373
1127471;1254746;false;1127471;842856
1172765;1273895;false;1172765;1010541
1119610;1272992;false;1119610;994574
1074424;1200644;false;1074424;985338
1136143;1207889;false;1136143;661762
1098357;1270546;false;1098357;663585
1178073;1215995;false;1178073;720751
1165012;1216743;false;1165012;948807
1137301;1192826;false;1137301;903774
1172755;1254089;false;1172755;1059646
1140194;1197205;false;1140194;1058638
1142652;1198549;false;1142652;1016606
1169496;1201844;false;1169496;986001
1120007;1198797;false;1120007;953447
1082115;1206388;false;1082115;992494
1073974;1268421;false;1073974;878599
1139907;1268848;false;1139907;741572
1144320;1246524;false;1144320;810130
1110609;1199006;false;1110609;1065862
1123372;1198794;false;1123372;735672
1141604;1221650;false;1141604;972276
1092903;1281476;false;1092903;1033297
1165017;1244679;false;1165017;756299
1114757;1211531;false;1114757;1030198
1076683;1212364;false;1076683;1026748
1111426;1270431;false;1111426;763585
1077627;1264161;false;1077627;962768
1127577;1209370;false;1127577;863759
1090389;1282291;false;1090389;3026890
1085122;1260562;false;1085122;996497
1167858;1266598;false;1167858;909442
1114704;1213447;false;1114704;780157
1171901;1212451;false;1171901;815128
1135217;1192082;false;1135217;944997
1120407;1219471;false;1120407;849533
1141953;1192138;false;1141953;893869
1103219;1227029;false;1103219;914288
1126633;1220154;false;1126633;901846
1113012;1229618;false;1113012;733292
1095760;1213892;false;1095760;666826
1078443;1208066;false;1078443;1032278
1094484;1203278;false;1094484;739735
1085924;1271897;false;1085924;3026974
1162556;1253460;false;1162556;718408
1125423;1228847;false;1125423;722809
1090382;1268562;false;1090382;676842
1142664;1222324;false;1142664;1059629
1114688;1270353;false;1114688;1043922
1168260;1232487;false;1168260;736242
1163812;1237700;false;1163812;662025
1159369;1221886;false;1159369;787447
1165822;1194926;false;1165822;1008418
1100024;1222774;false;1100024;709726
1176040;1264193;false;1176040;982891
1139399;1198622;false;1139399;881491
1118436;1199680;false;1118436;958099
1132377;1262431;false;1132377;1041247
1099141;1199829;false;1099141;849769
1132760;1272894;false;1132760;781675
1172341;1253414;false;1172341;986407
1165421;1194237;false;1165421;1058871
1165429;1237339;false;1165429;960244
1163811;1270523;false;1163811;991087
1155252;1193161;false;1155252;1055748
1088010;1217220;false;1088010;982593
1074814;1277372;false;1074814;791860
1096662;1245154;false;1096662;780121
1096648;1226467;false;1096648;747204
1129481;1279210;false;1129481;1056410
1150463;1254957;false;1150463;782977
1135224;1211919;false;1135224;855711
1146340;1214421;false;1146340;661775
1119611;1258043;false;1119611;856710
1110609;1249047;false;1110609;1065862
1178073;1218788;false;1178073;720751
1113077;1248172;false;1113077;1048613
1080692;1263740;false;1080692;783033
1086310;1196457;false;1086310;674678
1159002;1258095;false;1159002;1066895
1156080;1215613;false;1156080;997834
1103253;1248067;false;1103253;753288
1104866;1255208;false;1104866;1046186
1174324;1202719;false;1174324;1005627
1100751;1210893;false;1100751;972210
1077656;1254216;false;1077656;3024871
1155252;1257378;false;1155252;1055748
1125837;1210222;false;1125837;881171
1098580;1246794;false;1098580;708995
1152419;1220240;false;1152419;856701
1131963;1213961;false;1131963;762784
1172345;1217319;false;1172345;995996
1096650;1233032;false;1096650;684157
1116737;1258663;false;1116737;695639
1088337;1240531;false;1088337;1039300
1133149;1204784;false;1133149;912404
1159381;1214425;false;1159381;944438
1087930;1200811;false;1087930;810324
1164989;1198267;false;1164989;853341
1167985;1244452;false;1167985;667755
1111005;1205834;false;1111005;742501
1082126;1220161;false;1082126;907404
1171095;1201241;false;1171095;747981
1099585;1210231;false;1099585;986773
1148830;1206847;false;1148830;1016342
1166238;1236859;false;1166238;679041
1077657;1217800;false;1077657;661756
1085864;1236115;false;1085864;859128
1167860;1215115;false;1167860;980763
1135657;1272420;false;1135657;902228
1143895;1194306;false;1143895;910408
1135224;1204469;false;1135224;855711
1113071;1220293;false;1113071;1058481
1159002;1248069;false;1159002;1066895
1082205;1265308;false;1082205;658931
1091812;1218287;false;1091812;1023798
1104529;1269890;false;1104529;891584
1080079;1188467;false;1080079;658640
1123299;1188283;false;1123299;721771
1095774;1196177;false;1095774;912099
1100816;1188755;false;1100816;810995
1147208;1201369;false;1147208;703802
1172091;1207215;false;1172091;658927
1089948;1252818;false;1089948;986919
1098726;1214813;false;1098726;709180
1117569;1200797;false;1117569;948599
1111431;1250465;false;1111431;3009601
1156940;1197438;false;1156940;951759
1074979;1246608;false;1074979;734786
1141130;1255644;false;1141130;736390
1170260;1221021;false;1170260;891198
1117560;1199216;false;1117560;997827
1091241;1189173;false;1091241;757840
1080497;1212727;false;1080497;858304
1085864;1220226;false;1085864;859128
1096226;1225932;false;1096226;987856
1149197;1221824;false;1149197;902776
1153209;1242807;false;1153209;776427
1087087;1201018;false;1087087;902216
1145217;1212011;false;1145217;967807
1101374;1273694;false;1101374;1050030
1107385;1220887;false;1107385;745794
1082126;1261181;false;1082126;907404
1090427;1188436;false;1090427;1068781
1166249;1245785;false;1166249;780852
1106628;1253022;false;1106628;775470
1110622;1197225;false;1110622;1058000
1170715;1251142;false;1170715;1038226
1163018;1224070;false;1163018;996765
1173975;1256024;false;1173975;740947
1174926;1206925;false;1174926;1013504
1143489;1217302;false;1143489;1051663
1127847;1206148;false;1127847;989077
1114470;1243378;false;1114470;1064691
1087930;1211227;false;1087930;810324
1135257;1232278;false;1135257;1067627
1109810;1242010;false;1109810;1059623
1144704;1266052;false;1144704;692451
1167207;1280653;false;1167207;679566
1092505;1204018;false;1092505;966018
1159004;1242085;false;1159004;902668
1133158;1210747;false;1133158;1047892
1150822;1255330;false;1150822;1038351
1088337;1200894;false;1088337;1039300
1169910;1274287;false;1169910;1063650
1134798;1250912;false;1134798;682898
1125830;1208772;false;1125830;750823
1156642;1201901;false;1156642;1036289
1074979;1255480;false;1074979;734786
1148579;1192028;false;1148579;1055782
1083400;1239176;false;1083400;951744
1079022;1201419;false;1079022;993728
1175202;1205190;false;1175202;835497
1171089;1218812;false;1171089;1065009
1094488;1197393;false;1094488;747108
1087126;1196962;false;1087126;858134
1109035;1221687;false;1109035;1059562
1150556;1231159;false;1150556;819099
1104489;1224235;false;1104489;970440
1097917;1269804;false;1097917;768638
1084647;1227628;false;1084647;1039311
1171913;1252780;false;1171913;778915
1075999;1224776;false;1075999;700265
1122479;1236335;false;1122479;734265
1120415;1249057;false;1120415;750029
1116299;1273032;false;1116299;837059
1141413;1198343;false;1141413;661245
1176057;1201418;false;1176057;981689
1176025;1253990;false;1176025;957287
1099586;1235800;false;1099586;658715
1138888;1190079;false;1138888;747476
1085133;1200901;false;1085133;989094
1148441;1251502;false;1148441;962942
1129470;1196691;false;1129470;675485
1135368;1202852;false;1135368;901282
1111436;1203596;false;1111436;954554
1161379;1200822;false;1161379;902166
1088918;1189441;false;1088918;829835
1106339;1193684;false;1106339;1044769
1175207;1201173;false;1175207;1037179
1087523;1212962;false;1087523;911847
1134846;1271328;false;1134846;967524
1154437;1250939;false;1154437;661247
1157733;1203825;false;1157733;760655
1173288;1255015;false;1173288;783849
1156494;1197194;false;1156494;860608
1134802;1261192;false;1134802;1055726
1172342;1242382;false;1172342;1059572
1158603;1278793;false;1158603;968505
1148834;1229233;false;1148834;724094
1142865;1279331;false;1142865;889762
1161380;1201445;false;1161380;994625
1116752;1207400;false;1116752;659685
1163603;1224542;false;1163603;808472
1091647;1203519;false;1091647;1071481
1156932;1197417;false;1156932;977365
1116289;1210447;false;1116289;961081
1081327;1200938;false;1081327;901908
1132783;1196746;false;1132783;996385
1097397;1264715;false;1097397;890094
1079279;1256715;false;1079279;1035328
1169012;1210648;false;1169012;980673
1113903;1269232;false;1113903;683224
1135368;1212018;false;1135368;901282
1124577;1208069;false;1124577;982869
1072499;1272241;false;1072499;864671
1096268;1257626;false;1096268;743146
1160607;1203629;false;1160607;707552
1170242;1213383;false;1170242;696141
1104944;1280499;false;1104944;3021418
1083399;1200365;false;1083399;788826
1166244;1249046;false;1166244;884786
1093283;1207068;false;1093283;901118
1134207;1234372;false;1134207;817640
1124587;1189726;false;1124587;810312
1112231;1278533;false;1112231;661875
1105148;1201529;false;1105148;960395
1077655;1223963;false;1077655;3010084
1094067;1203071;false;1094067;1052991
1097944;1261979;false;1097944;1035944
1135663;1229319;false;1135663;996052
1092711;1192990;false;1092711;3026047
1138829;1203736;false;1138829;724588
1171901;1198524;false;1171901;815128
1101644;1209573;false;1101644;757602
1172277;1276639;false;1172277;907156
1075285;1203625;false;1075285;864165
1134786;1209747;false;1134786;863007
1102834;1262400;false;1102834;904861
1170677;1266176;false;1170677;782589
1133154;1188374;false;1133154;830290
1156079;1253411;false;1156079;807420
1125841;1241658;false;1125841;1010449
1136926;1201330;false;1136926;1017118
1177650;1232105;false;1177650;958725
1147206;1237298;false;1147206;948986
1089786;1257850;false;1089786;945183
1176856;1208322;false;1176856;938579
1102832;1198333;false;1102832;1051659
1100417;1194989;false;1100417;910496
1078001;1264955;false;1078001;878160
1115446;1206529;false;1115446;660252
1116744;1221333;false;1116744;960242
1076801;1201402;false;1076801;758219
1100411;1194964;false;1100411;1059617
1123377;1194995;false;1123377;946582
1113903;1242785;false;1113903;683224
1084260;1264327;false;1084260;989576
1164227;1209797;false;1164227;1063672
1141013;1250200;false;1141013;1065583
1171895;1196640;false;1171895;860244
1166751;1249913;false;1166751;1043223
1161782;1232616;false;1161782;1022558
1172765;1269278;false;1172765;1010541
1085864;1220225;false;1085864;859128
1097108;1205492;false;1097108;706176
1135717;1214198;false;1135717;885760
1177264;1206335;false;1177264;672160
1174781;1200842;false;1174781;675299
1131530;1234922;false;1131530;871637
1089948;1252830;false;1089948;986919
1132378;1275888;false;1132378;756174
1132405;1196513;false;1132405;1027119
1086690;1262886;false;1086690;803661
1092904;1200095;false;1092904;949779
1108591;1213712;false;1108591;1060027
1169889;1195383;false;1169889;1042483
1093655;1210699;false;1093655;699465
1101226;1199246;false;1101226;1053071
1086414;1206901;false;1086414;658556
1096412;1210710;false;1096412;818215
1090794;1201777;false;1090794;988998
1118396;1200967;false;1118396;970305
1098927;1228709;false;1098927;878722
1125807;1196380;false;1125807;683658
1079982;1257859;false;1079982;755014
1162547;1210729;false;1162547;780921
1159001;1200932;false;1159001;948902
1152460;1233050;false;1152460;980468
1152003;1215445;false;1152003;1024359
1102837;1214157;false;1102837;752408
1089948;1252828;false;1089948;986919
1116745;1253410;false;1116745;769723
1086314;1198338;false;1086314;974898
1107386;1221406;false;1107386;719832
1114051;1205740;false;1114051;771924
1176592;1255040;false;1176592;989702
1155649;1252650;false;1155649;846638
1116278;1262894;false;1116278;973716
1094066;1203069;false;1094066;924176
1141798;1204055;false;1141798;944489
1121247;1280504;false;1121247;679746
1096964;1256045;false;1096964;1059581
1131516;1250816;false;1131516;1037220
1078443;1195637;false;1078443;1032278
1104947;1243576;false;1104947;991085
1173678;1237801;false;1173678;1029091
1092287;1214776;false;1092287;869819
1099156;1238459;false;1099156;1051725
1131962;1190565;false;1131962;906843
1140976;1237556;false;1140976;980351
1085479;1213667;false;1085479;735580
1075999;1275432;false;1075999;700265
1098337;1255333;false;1098337;734117
1166645;1249654;false;1166645;906398
1173165;1269847;false;1173165;1011543
1086311;1208769;false;1086311;740823
1085107;1213429;false;1085107;961517
1133284;1222847;false;1133284;878894
1167052;1240527;false;1167052;898583
1169914;1220242;false;1169914;757564
1114288;1264811;false;1114288;747854
1082115;1256048;false;1082115;992494
1074424;1212971;false;1074424;985338
1115532;1271813;false;1115532;814079
1167059;1255438;false;1167059;989160
1174368;1261879;false;1174368;1069106
1130344;1277160;false;1130344;665367
1086313;1214139;false;1086313;735459
1103257;1273135;false;1103257;3015763
1117970;1209575;false;1117970;798250
1121673;1271100;false;1121673;790681
1076790;1205183;false;1076790;779041
1093332;1245163;false;1093332;874947
1128628;1206617;false;1128628;675405
1141419;1211695;false;1141419;858548
1154436;1243919;false;1154436;776548
1122092;1266844;false;1122092;1025196
1169061;1218866;false;1169061;965891
1156912;1203371;false;1156912;1040750
1096650;1236244;false;1096650;684157
1152380;1272859;false;1152380;779464
1099725;1276056;false;1099725;841738
1160179;1202071;false;1160179;733304
1136110;1267779;false;1136110;850581
1100411;1203286;false;1100411;1059617
1118061;1265660;false;1118061;832313
1104577;1197488;false;1104577;666063
1089948;1229720;false;1089948;986919
1094950;1277870;false;1094950;1000733
1087135;1200934;false;1087135;1044228
1174768;1232521;false;1174768;918860
1086043;1202070;false;1086043;843153
1142651;1252788;false;1142651;1055677
1169493;1233693;false;1169493;919384
1085123;1255481;false;1085123;919776
1148069;1201539;false;1148069;1063645
1133139;1258623;false;1133139;983143
1154046;1228095;false;1154046;763380
1113678;1221211;false;1113678;1012445
1113017;1278220;false;1113017;1052402
1094076;1227205;false;1094076;1052416
1160558;1234626;false;1160558;1003074
1156549;1239967;false;1156549;921300
1147632;1270498;false;1147632;771691
1087953;1234266;false;1087953;663452
1145483;1220009;false;1145483;758341
1078848;1197854;false;1078848;935192
1144325;1280576;false;1144325;1002981
1112228;1251613;false;1112228;755165
1121172;1270298;false;1121172;950996
1131137;1243508;false;1131137;780498
1136926;1201313;false;1136926;1017118
1163799;1191795;false;1163799;1071715
1134786;1197870;false;1134786;863007
1178870;1221216;false;1178870;719469
1078786;1199577;false;1078786;948367
1127048;1259381;false;1127048;858151
1102409;1261691;false;1102409;822707
1168669;1272975;false;1168669;879574
1165445;1220160;false;1165445;856197
1112777;1267503;false;1112777;813439
1085505;1209764;false;1085505;810222
1145948;1212492;false;1145948;798415
1094075;1249087;false;1094075;783114
1104109;1200882;false;1104109;904869
1169076;1196993;false;1169076;1027337
1093266;1272872;false;1093266;683226
1100871;1211507;false;1100871;877977
1169500;1249114;false;1169500;755974
1170677;1280878;false;1170677;782589
1169065;1210720;false;1169065;948083
1130716;1209344;false;1130716;1040987
1139293;1248314;false;1139293;787669
1104527;1220959;false;1104527;764659
1164213;1278097;false;1164213;802756
1105863;1235538;false;1105863;922056
1079710;1225931;false;1079710;751669
1148822;1200917;false;1148822;989003
1089676;1204354;false;1089676;793064
1138646;1257017;false;1138646;720029
1127842;1189753;false;1127842;988586
1172768;1279889;false;1172768;716556
1087126;1196963;false;1087126;858134
1167873;1244301;false;1167873;766544
1097619;1201884;false;1097619;664814
1175197;1208990;false;1175197;1071590
1106394;1222767;false;1106394;673213
1140141;1227208;false;1140141;978294
1168669;1272974;false;1168669;879574
1094067;1197198;false;1094067;1052991
1166239;1188695;false;1166239;806899
1097635;1207695;false;1097635;872131
1159327;1229997;false;1159327;1040663
1159768;1245777;false;1159768;675509
1158972;1210443;false;1158972;1040859
1102044;1202519;false;1102044;837626
1078456;1213448;false;1078456;739829
1140193;1264237;false;1140193;704043
1117569;1249688;false;1117569;948599
1164942;1221210;false;1164942;693107
1164151;1261027;false;1164151;999402
1167860;1211909;false;1167860;980763
1131525;1271062;false;1131525;661867
1159003;1220258;false;1159003;803345
1089317;1219192;false;1089317;841372
1162960;1222924;false;1162960;658694
1077650;1210973;false;1077650;1035977
1087932;1243218;false;1087932;922799
1088337;1200819;false;1088337;1039300
1105361;1240927;false;1105361;1005273
1078445;1189653;false;1078445;901392
1101843;1197763;false;1101843;699674
1173165;1254794;false;1173165;1011543
1133301;1253740;false;1133301;672046
1143769;1207891;false;1143769;662011
1134774;1255940;false;1134774;1060311
1142225;1272347;false;1142225;953452
1156459;1248922;false;1156459;887515
1100816;1199020;false;1100816;810995
1154048;1228122;false;1154048;662019
1127577;1197491;false;1127577;863759
1104489;1249564;false;1104489;970440
1159004;1194353;false;1159004;902668
1161365;1211895;false;1161365;794727
1172047;1236311;false;1172047;1002157
1118733;1218774;false;1118733;757171
1102834;1241652;false;1102834;904861
1138898;1200111;false;1138898;1005477
1113903;1209086;false;1113903;683224
1174926;1262617;false;1174926;1013504
1104034;1227323;false;1104034;688460
1089939;1236059;false;1089939;901272
1159006;1242124;false;1159006;1047965
1084694;1200810;false;1084694;1033329
1111421;1250406;false;1111421;1016890
1097046;1263581;false;1097046;956579
1113897;1210951;false;1113897;1020480
1142226;1257369;false;1142226;692993
1077582;1210895;false;1077582;679611
1173157;1213191;false;1173157;916525
1094066;1205661;false;1094066;924176
1132368;1196468;false;1132368;1051310
1126238;1245112;false;1126238;906325
1094332;1203202;false;1094332;899147
1136061;1217768;false;1136061;821038
1142664;1221283;false;1142664;1059629
1175338;1209067;false;1175338;735150
1158582;1196439;false;1158582;690139
1128330;1251189;false;1128330;971399
1074114;1190633;false;1074114;1054506
1085135;1231405;false;1085135;979459
1152740;1282100;false;1152740;1006108
1129022;1208757;false;1129022;960485
1178072;1200664;false;1178072;1035965
1094948;1237673;false;1094948;763587
1134767;1255930;false;1134767;1044100
1075374;1255650;false;1075374;1014441
1159005;1245077;false;1159005;860843
1164492;1191968;false;1164492;1006017
1133565;1188727;false;1133565;950223
