t_id_terreno;t_id_construccion;construccion_nocontenida_en_terreno;t_id_terreno_asociado_a_construccion;t_id_predio
1100007;262656;false;1100007;786240
1152004;262097;false;1152004;703678
1148399;96570;false;1148399;732401
1126222;262709;false;1126222;788219
1124564;243937;false;1124564;777951
1160335;243712;false;1160335;1071698
1092078;239176;false;1092078;686546
1079331;261617;false;1079331;877101
1174865;246316;false;1174865;822652
1157351;254690;false;1157351;680574
1168261;246011;false;1168261;944769
1140248;265217;false;1140248;724774
1125057;239520;false;1125057;733402
1078424;195019;false;1078424;663654
1092239;114364;false;1092239;1055062
1162103;183552;false;1162103;882950
1158999;220274;false;1158999;989109
1156459;237164;false;1156459;887515
1113896;237245;false;1113896;1043227
1080922;258688;false;1080922;871322
1129901;241941;false;1129901;865326
1114705;217916;false;1114705;923974
1090362;257879;false;1090362;912307
1141013;249320;false;1141013;1065583
1159772;258659;false;1159772;835089
1136499;241902;false;1136499;981889
1087510;248067;false;1087510;1022089
1142862;257571;false;1142862;934502
1137620;140762;false;1137620;1015430
1125027;239313;false;1125027;948443
1174324;96607;false;1174324;1005627
1103253;111269;false;1103253;753288
1089185;105795;false;1089185;985716
1082205;145312;false;1082205;658931
1133969;266934;false;1133969;938058
1101209;248780;false;1101209;1054532
1136680;222889;false;1136680;1066729
1130715;203565;false;1130715;993055
1165624;170344;false;1165624;695458
1116195;262558;false;1116195;971670
1104138;250498;false;1104138;670140
1140365;121760;false;1140365;930731
1173662;260276;false;1173662;809119
1087121;224579;false;1087121;961278
1167996;173716;false;1167996;788076
1124196;254041;false;1124196;704081
1096362;262379;false;1096362;969340
1158992;222825;false;1158992;677897
1110560;248031;false;1110560;677687
1113075;93336;false;1113075;978606
1104519;131314;false;1104519;872354
1107722;243215;false;1107722;898237
1143475;258634;false;1143475;964530
1174980;262468;false;1174980;989665
1163386;228691;false;1163386;740163
1117591;136021;false;1117591;1027322
1161864;262338;false;1161864;755877
1110949;248652;false;1110949;1034145
1120837;254008;false;1120837;817098
1081303;233628;false;1081303;668920
1131129;259996;false;1131129;1035234
1078332;254467;false;1078332;1062808
1078454;238653;false;1078454;877085
1098353;244071;false;1098353;987358
1086690;170091;false;1086690;803661
1139312;233014;false;1139312;868671
1114297;248811;false;1114297;703983
1087872;144755;false;1087872;714373
1137687;249381;false;1137687;1042463
1121601;244570;false;1121601;708168
1131516;229071;false;1131516;1037220
1074189;253619;false;1074189;867328
1102687;144839;false;1102687;3017431
1171492;231127;false;1171492;855806
1075985;236032;false;1075985;960946
1136119;246807;false;1136119;954794
1105725;245346;false;1105725;764596
1134802;250118;false;1134802;1055726
1120407;242674;false;1120407;849533
1162677;143839;false;1162677;701851
1081303;226840;false;1081303;668920
1143475;224830;false;1143475;964530
1118823;247507;false;1118823;1027312
1163776;265548;false;1163776;680742
1162981;180338;false;1162981;3012442
1095783;261416;false;1095783;676520
1170233;223530;false;1170233;1024105
1097488;258601;false;1097488;831858
1078849;255230;false;1078849;837252
1144294;238536;false;1144294;793157
1102421;123885;false;1102421;3026686
1167042;233849;false;1167042;863323
1174368;245587;false;1174368;1069106
1092081;229065;false;1092081;824215
1164228;244908;false;1164228;1013559
1129901;222768;false;1129901;865326
1086714;262785;false;1086714;971906
1105365;260837;false;1105365;3018790
1079257;239876;false;1079257;925148
1076389;245911;false;1076389;947784
1165448;252129;false;1165448;776366
1081098;248561;false;1081098;762041
1098824;159674;false;1098824;785096
1114449;140516;false;1114449;805761
1097046;252659;false;1097046;956579
1141025;213368;false;1141025;987419
1085901;250630;false;1085901;944681
1080911;222885;false;1080911;990595
1102033;255210;false;1102033;658752
1111429;100046;false;1111429;1033337
1104519;237969;false;1104519;872354
1156075;268184;false;1156075;813581
1128635;137448;false;1128635;856602
1080114;229724;false;1080114;697018
1144823;250319;false;1144823;883473
1107312;248029;false;1107312;1062343
1167059;118110;false;1167059;989160
1171882;246630;false;1171882;677684
1168810;247025;false;1168810;966471
1130716;144841;false;1130716;1040987
1092355;227469;false;1092355;787636
1081403;254236;false;1081403;878862
1142511;161185;false;1142511;740644
1095360;244710;false;1095360;1054697
1094488;237907;false;1094488;747108
1169918;217385;false;1169918;1000243
1091974;195434;false;1091974;980013
1171503;200476;false;1171503;977848
1079688;224085;false;1079688;961123
1148437;261319;false;1148437;1049389
1169079;266579;false;1169079;1019072
1132779;246765;false;1132779;884875
1178118;246289;false;1178118;954206
1101848;260429;false;1101848;1046409
1093292;231345;false;1093292;685602
1093670;257913;false;1093670;861014
1148055;239275;false;1148055;766727
1152797;229941;false;1152797;1005317
1170649;222867;false;1170649;828515
1146367;224632;false;1146367;906282
1100783;258491;false;1100783;1038408
1075338;91206;false;1075338;987980
1174768;240606;false;1174768;918860
1107397;226678;false;1107397;660244
1167437;136854;false;1167437;896844
1166224;258541;false;1166224;1028721
1153350;121715;false;1153350;837704
1166229;268969;false;1166229;778681
1143202;258212;false;1143202;785836
1173972;263987;false;1173972;661873
1168451;256939;false;1168451;1064951
1105725;265939;false;1105725;764596
1157735;260741;false;1157735;719208
1121778;105251;false;1121778;667802
1130716;153887;false;1130716;1040987
1102358;236831;false;1102358;665964
1177387;239579;false;1177387;971297
1152916;94065;false;1152916;870619
1107523;258991;false;1107523;1071953
1164226;250143;false;1164226;989084
1136506;148194;false;1136506;763798
1154416;222851;false;1154416;799701
1153194;139713;false;1153194;766805
1119854;257652;false;1119854;871469
1153218;103387;false;1153218;1036695
1158175;250666;false;1158175;1012744
1099564;245947;false;1099564;910417
1176046;116942;false;1176046;752833
1075629;260689;false;1075629;880492
1171509;251484;false;1171509;3026446
1124289;233744;false;1124289;688137
1165018;165110;false;1165018;860640
1097897;162901;false;1097897;778672
1169683;243045;false;1169683;795526
1148460;250842;false;1148460;994378
1119204;267746;false;1119204;871881
1167858;255888;false;1167858;909442
1079697;219629;false;1079697;768418
1114701;172373;false;1114701;748872
1176838;249434;false;1176838;872634
1171095;123876;false;1171095;747981
1164219;177479;false;1164219;996992
1148054;263988;false;1148054;662405
1104914;235616;false;1104914;834123
1169898;222848;false;1169898;768015
1148055;232379;false;1148055;766727
1130036;258221;false;1130036;723367
1150392;253894;false;1150392;901884
1092509;261329;false;1092509;1055851
1132369;246049;false;1132369;668916
1080117;201731;false;1080117;900822
1135386;191680;false;1135386;675203
1088214;254468;false;1088214;935686
1101881;255076;false;1101881;1030926
1082105;249994;false;1082105;924785
1156075;257888;false;1156075;813581
1100794;253232;false;1100794;830317
1116718;263045;false;1116718;779178
1131530;223693;false;1131530;871637
1112644;231159;false;1112644;865294
1109547;246346;false;1109547;852770
1100816;258722;false;1100816;810995
1170654;255234;false;1170654;763642
1089106;261531;false;1089106;658626
1093295;93309;false;1093295;811806
1077629;265106;false;1077629;912034
1097909;221617;false;1097909;684579
1092911;262074;false;1092911;995412
1116488;129851;false;1116488;910552
1120826;233644;false;1120826;790410
1082270;255589;false;1082270;952961
1081303;231909;false;1081303;668920
1139312;264685;false;1139312;868671
1143562;256828;false;1143562;1028014
1152135;210666;false;1152135;881961
1141748;245300;false;1141748;732504
1166655;243568;false;1166655;744883
1127328;243147;false;1127328;707972
1104522;189809;false;1104522;739579
1176040;230115;false;1176040;982891
1097913;117500;false;1097913;763932
1100783;242567;false;1100783;1038408
1171075;245401;false;1171075;1040333
1122044;239970;false;1122044;997328
1173328;145086;false;1173328;952786
1166216;171505;false;1166216;737318
1111802;229092;false;1111802;685650
1142659;262771;false;1142659;834166
1111758;244605;false;1111758;1016410
1144298;233859;false;1144298;717595
1078848;225464;false;1078848;935192
1173153;243333;false;1173153;1064477
1084247;237232;false;1084247;785832
1126215;251945;false;1126215;947400
1121671;213942;false;1121671;888884
1155673;236473;false;1155673;1056328
1127457;237928;false;1127457;786350
1088343;127282;false;1088343;660622
1166652;189824;false;1166652;678222
1138829;268439;false;1138829;724588
1097917;243419;false;1097917;768638
1085114;249366;false;1085114;924710
1171903;251981;false;1171903;879002
1171493;262019;false;1171493;1019211
1077629;230088;false;1077629;912034
1090362;252669;false;1090362;912307
1136516;161781;false;1136516;949054
1093862;258310;false;1093862;722341
1076591;246438;false;1076591;671682
1124567;223429;false;1124567;662755
1140604;237852;false;1140604;1069391
1123299;193185;false;1123299;721771
1138101;227323;false;1138101;1051530
1123108;156848;false;1123108;1043145
1101092;189637;false;1101092;689384
1082531;245481;false;1082531;773971
1142196;261954;false;1142196;995927
1078050;265372;false;1078050;856497
1141426;209379;false;1141426;821681
1123809;224834;false;1123809;1030874
1075612;132452;false;1075612;683686
1165448;262848;false;1165448;776366
1080701;162075;false;1080701;1062674
1153205;253382;false;1153205;874905
1162556;242013;false;1162556;718408
1111802;255287;false;1111802;685650
1120003;98346;false;1120003;1051702
1101632;144751;false;1101632;821106
1101203;237889;false;1101203;666397
1140200;248199;false;1140200;798491
1100513;258049;false;1100513;686346
1085121;244058;false;1085121;817778
1169491;258628;false;1169491;1049948
1145523;267780;false;1145523;755930
1094067;237296;false;1094067;1052991
1173973;239277;false;1173973;736065
1116277;264649;false;1116277;772588
1099592;151663;false;1099592;736976
1082242;218713;false;1082242;804273
1169479;180286;false;1169479;694029
1174326;245335;false;1174326;1021890
1148447;261379;false;1148447;813441
1168265;256603;false;1168265;988098
1153171;207615;false;1153171;791387
1170654;225467;false;1170654;763642
1103680;116412;false;1103680;878643
1136143;269449;false;1136143;661762
1108302;109231;false;1108302;966125
1125823;262047;false;1125823;982016
1112220;227532;false;1112220;1051526
1133498;258445;false;1133498;780935
1151246;265760;false;1151246;658719
1124707;122065;false;1124707;712119
1099546;261948;false;1099546;763742
1124200;85566;false;1124200;978628
1156946;233694;false;1156946;774789
1127840;244032;false;1127840;699527
1177646;245360;false;1177646;770224
1154416;222852;false;1154416;799701
1126215;234710;false;1126215;947400
1168312;97322;false;1168312;764594
1098614;172817;false;1098614;921352
1145416;240411;false;1145416;896325
1117542;230300;false;1117542;1041016
1166251;222459;false;1166251;658917
1132776;262772;false;1132776;819692
1100151;257456;false;1100151;929630
1131425;244539;false;1131425;757762
1089947;165654;false;1089947;856314
1100542;252950;false;1100542;797317
1112827;256929;false;1112827;795257
1131608;186609;false;1131608;701197
1089514;224088;false;1089514;682203
1129471;246759;false;1129471;845665
1121673;255322;false;1121673;790681
1144308;228881;false;1144308;1066205
1149212;93349;false;1149212;956752
1095613;261186;false;1095613;906260
1100447;263148;false;1100447;998660
1107767;237930;false;1107767;877141
1150842;127283;false;1150842;3027295
1176040;253317;false;1176040;982891
1094946;249452;false;1094946;1040907
1081944;260459;false;1081944;955790
1146909;237589;false;1146909;906716
1176848;254773;false;1176848;721149
1075992;255900;false;1075992;1002079
1115918;246254;false;1115918;768717
1137700;185857;false;1137700;717684
1094982;238839;false;1094982;800060
1165832;102863;false;1165832;736491
1093463;257569;false;1093463;1050674
1176836;222792;false;1176836;1067586
1078044;237976;false;1078044;996260
1166777;259591;false;1166777;1039128
1172720;189163;false;1172720;947791
1084614;248686;false;1084614;662001
1077628;235185;false;1077628;807782
1139312;227988;false;1139312;868671
1108374;249812;false;1108374;1031901
1152520;257451;false;1152520;897612
1177810;261680;false;1177810;1003837
1164993;251260;false;1164993;895420
1162688;252948;false;1162688;1020767
1074869;259531;false;1074869;877832
1109903;201946;false;1109903;1040764
1098352;238672;false;1098352;666211
1170656;250030;false;1170656;959300
1109971;257565;false;1109971;668978
1164624;255932;false;1164624;818773
1128631;255966;false;1128631;985383
1143896;243369;false;1143896;846276
1129018;262008;false;1129018;973882
1165135;251565;false;1165135;992349
1133787;253787;false;1133787;867290
1156075;252680;false;1156075;813581
1129039;240693;false;1129039;719356
1088611;249915;false;1088611;682947
1125019;260700;false;1125019;1027423
1104436;253846;false;1104436;983635
1143906;126705;false;1143906;1006632
1166245;248195;false;1166245;1058831
1139312;246721;false;1139312;868671
1096625;262699;false;1096625;838260
1177175;250094;false;1177175;925468
1133161;258051;false;1133161;3026362
1177281;260906;false;1177281;1039975
1149981;169376;false;1149981;979556
1074956;254868;false;1074956;785404
1079714;219656;false;1079714;811368
1170276;233864;false;1170276;767940
1164213;123240;false;1164213;802756
1176040;258596;false;1176040;982891
1178076;262118;false;1178076;680768
1108450;244525;false;1108450;1066546
1083254;215486;false;1083254;752945
1177410;261005;false;1177410;925929
1112205;232556;false;1112205;990129
1152539;247033;false;1152539;880724
1169009;241847;false;1169009;857899
1160164;230296;false;1160164;744787
1073898;222754;false;1073898;771329
1128775;261662;false;1128775;934498
1126548;143682;false;1126548;991093
1077638;228443;false;1077638;911566
1160135;226816;false;1160135;1070205
1117199;253534;false;1117199;864070
1099586;88164;false;1099586;658715
1143146;258171;false;1143146;1070452
1102045;239262;false;1102045;740159
1078051;117513;false;1078051;774731
1140193;153337;false;1140193;704043
1145524;251492;false;1145524;1064455
1103256;252163;false;1103256;759915
1126233;252051;false;1126233;868894
1142828;102527;false;1142828;805816
1129464;246704;false;1129464;898277
1073974;228195;false;1073974;878599
1129887;241859;false;1129887;1051806
1153194;135337;false;1153194;766805
1106987;216217;false;1106987;987691
1155085;204612;false;1155085;967716
1163776;263745;false;1163776;680742
1085573;141514;false;1085573;864232
1089149;137547;false;1089149;1020794
1076426;236236;false;1076426;838880
1118508;245072;false;1118508;966547
1115514;245406;false;1115514;1066772
1147635;225344;false;1147635;1030386
1097635;248482;false;1097635;872131
1134567;230662;false;1134567;955045
1177608;137361;false;1177608;947611
1075904;245263;false;1075904;1071839
1093289;227994;false;1093289;740943
1158555;133516;false;1158555;886825
1156075;231533;false;1156075;813581
1080502;247483;false;1080502;684541
1154676;245211;false;1154676;718498
1134788;255267;false;1134788;1054058
1143057;148196;false;1143057;758896
1148590;191674;false;1148590;684783
1167458;244718;false;1167458;766878
1131943;239947;false;1131943;931805
1172479;139384;false;1172479;788099
1154040;249436;false;1154040;766606
1150682;259786;false;1150682;920798
1080915;144201;false;1080915;995111
1156788;248636;false;1156788;774038
1114714;199515;false;1114714;752947
1079315;256124;false;1079315;1008101
1098612;239078;false;1098612;868711
1169892;253967;false;1169892;878992
1151976;240474;false;1151976;1018785
1159718;237119;false;1159718;732978
1159760;258520;false;1159760;863120
1094065;248176;false;1094065;666222
1151981;261962;false;1151981;717289
1154044;254725;false;1154044;948774
1174743;234519;false;1174743;829331
1103859;233367;false;1103859;746603
1157728;225500;false;1157728;864641
1078858;244708;false;1078858;830740
1158182;245455;false;1158182;708158
1133569;248241;false;1133569;1035908
1088329;225291;false;1088329;1016694
1156461;253224;false;1156461;771068
1077629;242583;false;1077629;912034
1154439;96103;false;1154439;899852
1130289;253271;false;1130289;688217
1099563;246030;false;1099563;939131
1107111;94095;false;1107111;658446
1157313;263734;false;1157313;765557
1103338;252240;false;1103338;704540
1154032;230531;false;1154032;1065693
1091524;208604;false;1091524;1013827
1108567;222866;false;1108567;812378
1104518;243355;false;1104518;1010932
1147774;249728;false;1147774;917771
1117551;243335;false;1117551;1052439
1142674;147629;false;1142674;1005481
1084224;237156;false;1084224;685085
1175166;251906;false;1175166;1065555
1114303;243398;false;1114303;1008767
1173556;254568;false;1173556;751294
1147158;167322;false;1147158;1017467
1078083;254207;false;1078083;903622
1157370;227140;false;1157370;1044242
1168677;220275;false;1168677;774073
1170656;225470;false;1170656;959300
1111790;255209;false;1111790;817866
1155109;196511;false;1155109;745288
1121524;127758;false;1121524;660528
1148055;232378;false;1148055;766727
1133140;257810;false;1133140;1051103
1140848;243761;false;1140848;1057157
1118384;250021;false;1118384;707944
1174756;262044;false;1174756;687721
1074426;135158;false;1074426;1000069
1174784;268490;false;1174784;1012127
1155649;241163;false;1155649;846638
1154046;244143;false;1154046;763380
1124699;249692;false;1124699;1038333
1102049;244771;false;1102049;967584
1178210;256863;false;1178210;1065593
1125830;183035;false;1125830;750823
1136576;99489;false;1136576;690985
1156500;153357;false;1156500;1041386
1076422;225931;false;1076422;1004319
1115699;240342;false;1115699;996767
1105403;260947;false;1105403;1007748
1144298;267146;false;1144298;717595
1167909;173618;false;1167909;1065484
1176814;259910;false;1176814;1033599
1134290;243839;false;1134290;940230
1129029;251387;false;1129029;1070490
1136243;241586;false;1136243;1057759
1171095;205294;false;1171095;747981
1077333;197936;false;1077333;673138
1107902;243655;false;1107902;1007694
1159768;202955;false;1159768;675509
1144770;186582;false;1144770;693327
1130280;242569;false;1130280;721421
1114305;103974;false;1114305;810603
1130286;253252;false;1130286;966807
1142511;246755;false;1142511;740644
1086836;252255;false;1086836;709236
1086700;257140;false;1086700;1057838
1138100;220697;false;1138100;752756
1136675;258243;false;1136675;832128
1156075;236695;false;1156075;813581
1101092;158226;false;1101092;689384
1104938;274170;false;1104938;997617
1081324;237977;false;1081324;1071600
1140193;253364;false;1140193;704043
1152537;247030;false;1152537;924088
1149063;262545;false;1149063;1050126
1156075;233221;false;1156075;813581
1160173;230314;false;1160173;731828
1077210;241878;false;1077210;681259
1123941;242951;false;1123941;1018737
1086947;197571;false;1086947;844854
1126841;272828;false;1126841;885989
1144461;249717;false;1144461;1031198
1095119;238983;false;1095119;897990
1106628;241535;false;1106628;775470
1132367;256587;false;1132367;963870
1156459;116886;false;1156459;887515
1121170;243931;false;1121170;989247
1125387;261282;false;1125387;713449
1095453;209483;false;1095453;749089
1116341;257412;false;1116341;828869
1131525;270492;false;1131525;661867
1144298;225268;false;1144298;717595
1073866;248825;false;1073866;793228
1081303;230303;false;1081303;668920
1112200;92136;false;1112200;803981
1132377;251438;false;1132377;1041247
1151384;225607;false;1151384;1026336
1140053;231675;false;1140053;733852
1076798;241329;false;1076798;1025478
1132376;97229;false;1132376;858546
1113678;160555;false;1113678;1012445
1129467;226176;false;1129467;951447
1177281;209386;false;1177281;1039975
1176834;249373;false;1176834;994453
1098723;250042;false;1098723;1001709
1176820;243943;false;1176820;660441
1080911;222736;false;1080911;990595
1129467;222802;false;1129467;951447
1123316;134707;false;1123316;823121
1103526;175034;false;1103526;1070118
1129901;247434;false;1129901;865326
1132101;251011;false;1132101;905947
1146353;233222;false;1146353;880827
1146756;253280;false;1146756;760130
1163398;259446;false;1163398;964488
1117147;135307;false;1117147;827856
1109783;246637;false;1109783;839884
1142536;241081;false;1142536;784435
1087930;243434;false;1087930;810324
1092386;169039;false;1092386;1048581
1127030;237187;false;1127030;666569
1081303;243263;false;1081303;668920
1109441;264480;false;1109441;682742
1097050;93877;false;1097050;760281
1160556;244204;false;1160556;1025228
1129033;262114;false;1129033;749707
1154032;267144;false;1154032;1065693
1077222;120911;false;1077222;692826
1131831;232532;false;1131831;800425
1143478;242678;false;1143478;888891
1120005;252706;false;1120005;719678
1079495;164858;false;1079495;1031002
1116091;251715;false;1116091;907695
1075876;168883;false;1075876;1012778
1160179;84964;false;1160179;733304
1125223;239701;false;1125223;1058469
1177432;132699;false;1177432;1049330
1134842;260950;false;1134842;1056452
1142363;240889;false;1142363;1016858
1127190;253653;false;1127190;853426
1118824;227599;false;1118824;662430
1125435;245500;false;1125435;821652
1115520;250711;false;1115520;1001983
1171489;251290;false;1171489;924555
1086456;251624;false;1086456;675894
1165436;252036;false;1165436;996834
1166205;184700;false;1166205;1019970
1147620;260000;false;1147620;815421
1121669;223688;false;1121669;953850
1150031;242698;false;1150031;1059652
1107773;237962;false;1107773;959277
1112225;182505;false;1112225;917402
1151242;260613;false;1151242;929068
1141017;238571;false;1141017;724279
1092218;239619;false;1092218;834273
1124446;269781;false;1124446;966415
1094474;243269;false;1094474;830125
1092654;219305;false;1092654;681728
1155248;267765;false;1155248;842936
1080490;247356;false;1080490;706891
1120411;237214;false;1120411;1062865
1166972;235579;false;1166972;787693
1169496;126137;false;1169496;986001
1172557;258632;false;1172557;884792
1090293;197673;false;1090293;696917
1124820;109314;false;1124820;705692
1163386;228689;false;1163386;740163
1116739;241917;false;1116739;953031
1118786;261377;false;1118786;661937
1105615;161295;false;1105615;984867
1110172;252579;false;1110172;961463
1103322;179341;false;1103322;1012185
1078053;238132;false;1078053;3009649
1119155;256457;false;1119155;909876
1134768;260585;false;1134768;696833
1139551;211361;false;1139551;1059249
1149646;252812;false;1149646;732377
1156912;85916;false;1156912;1040750
1080489;241882;false;1080489;1012894
1156193;236851;false;1156193;749551
1073878;268355;false;1073878;1072437
1109942;257495;false;1109942;1071327
1097462;273035;false;1097462;686342
1173982;255318;false;1173982;832337
1129040;222386;false;1129040;795919
1109691;238825;false;1109691;1024027
1104087;237191;false;1104087;956710
1087932;233688;false;1087932;922799
1133360;198074;false;1133360;768051
1098359;204151;false;1098359;3009358
1110172;228184;false;1110172;961463
1153199;237274;false;1153199;825452
1124525;108970;false;1124525;686155
1144295;213342;false;1144295;926414
1121248;260127;false;1121248;756909
1133955;231904;false;1133955;687947
1166961;158832;false;1166961;1043050
1168451;156396;false;1168451;1064951
1093274;251934;false;1093274;964346
1095887;128630;false;1095887;662881
1128775;250970;false;1128775;934498
1109592;262462;false;1109592;671523
1163776;267135;false;1163776;680742
1077192;207019;false;1077192;901184
1085493;263957;false;1085493;799579
1162547;241988;false;1162547;780921
1089991;134304;false;1089991;961615
1162159;252054;false;1162159;860382
1087144;222649;false;1087144;661957
1164993;256485;false;1164993;895420
1117958;260029;false;1117958;705019
1150033;237321;false;1150033;661589
1101613;249330;false;1101613;1060318
1148145;260974;false;1148145;800101
1126532;241780;false;1126532;1038121
1156081;175177;false;1156081;953095
1121793;261022;false;1121793;864796
1165429;241252;false;1165429;960244
1158142;239864;false;1158142;1060823
1161738;211608;false;1161738;965801
1153750;238248;false;1153750;747386
1089524;210474;false;1089524;1044779
1129901;268180;false;1129901;865326
1162121;251907;false;1162121;934124
1117571;254104;false;1117571;854686
1087948;259762;false;1087948;762866
1164636;256062;false;1164636;900273
1083816;139214;false;1083816;1063826
1081691;118068;false;1081691;682608
1076780;246682;false;1076780;823115
1140203;228479;false;1140203;1038442
1172756;237303;false;1172756;969328
1125819;229505;false;1125819;813086
1103667;233210;false;1103667;911959
1139354;257431;false;1139354;737998
1127605;249061;false;1127605;698368
1144308;223451;false;1144308;1066205
1079258;264200;false;1079258;961056
1148151;141544;false;1148151;973721
1102837;174093;false;1102837;752408
1092750;256376;false;1092750;1019376
1160558;203387;false;1160558;1003074
1104914;243929;false;1104914;834123
1129889;202297;false;1129889;798386
1166230;258566;false;1166230;970804
1169077;242078;false;1169077;1043869
1106961;252587;false;1106961;953676
1155232;147034;false;1155232;683985
1110763;237594;false;1110763;671354
1172683;130663;false;1172683;832208
1137306;237985;false;1137306;1028549
1075410;190606;false;1075410;970167
1075715;177626;false;1075715;950829
1117163;265104;false;1117163;819090
1073974;266525;false;1073974;878599
1132369;262103;false;1132369;668916
1128112;244531;false;1128112;854558
1077503;237055;false;1077503;1021101
1076444;229545;false;1076444;658560
1156084;241985;false;1156084;996718
1177883;182792;false;1177883;909776
1137732;132019;false;1137732;974134
1108990;229323;false;1108990;662100
1167192;244348;false;1167192;787996
1130680;248718;false;1130680;1007842
1099585;106249;false;1099585;986773
1095772;255925;false;1095772;681407
1093660;257862;false;1093660;985095
1075367;249703;false;1075367;775880
1082652;260936;false;1082652;861761
1132776;236494;false;1132776;819692
1158179;205267;false;1158179;789145
1076418;261983;false;1076418;697469
1101227;219488;false;1101227;1054606
1146340;184178;false;1146340;661775
1145344;266089;false;1145344;925678
1119227;236278;false;1119227;663456
1094177;237546;false;1094177;711784
1174835;106363;false;1174835;1032644
1175202;124979;false;1175202;835497
1097907;259278;false;1097907;788437
1162637;216354;false;1162637;765123
1168840;226289;false;1168840;908810
1089514;266136;false;1089514;682203
1088320;263757;false;1088320;1024949
1163400;259490;false;1163400;825857
1117962;238677;false;1117962;953333
1160135;259185;false;1160135;1070205
1135366;234440;false;1135366;684399
1097048;175180;false;1097048;857528
1157346;233888;false;1157346;1055857
1076134;205496;false;1076134;1072230
1113897;126117;false;1113897;1020480
1133315;171205;false;1133315;907856
1109069;214524;false;1109069;3010903
1081303;235387;false;1081303;668920
1171204;250966;false;1171204;965813
1165831;268186;false;1165831;971020
1178643;266487;false;1178643;787605
1101415;108789;false;1101415;706047
1095335;244629;false;1095335;956817
1143888;248762;false;1143888;699469
1146906;242928;false;1146906;863157
1173166;217378;false;1173166;1022322
1113895;248105;false;1113895;1037779
1172768;242823;false;1172768;716556
1177714;173639;false;1177714;968012
1150445;273683;false;1150445;733356
1144703;255310;false;1144703;877105
1174743;264429;false;1174743;829331
1086304;147048;false;1086304;1002404
1135130;186919;false;1135130;1040839
1163030;258902;false;1163030;1027939
1176421;265329;false;1176421;688771
1140248;224926;false;1140248;724774
1091649;238602;false;1091649;818387
1173355;243762;false;1173355;1068046
1144711;260853;false;1144711;994820
1122043;250714;false;1122043;1053581
1074426;242728;false;1074426;1000069
1147341;259598;false;1147341;871051
1139312;241268;false;1139312;868671
1120831;243353;false;1120831;1030126
1080079;156707;false;1080079;658640
1154433;260727;false;1154433;840400
1123070;147819;false;1123070;1011264
1176040;258597;false;1176040;982891
1102419;255957;false;1102419;798088
1115095;239257;false;1115095;766345
1093258;147566;false;1093258;911179
1114720;227133;false;1114720;855747
1171895;262669;false;1171895;860244
1141025;233886;false;1141025;987419
1176424;225040;false;1176424;1063866
1111617;159254;false;1111617;805211
1128590;255816;false;1128590;950086
1117940;254572;false;1117940;948469
1160179;243384;false;1160179;733304
1126532;257684;false;1126532;1038121
1083994;253024;false;1083994;1012926
1154032;233856;false;1154032;1065693
1175346;215756;false;1175346;720467
1113982;248426;false;1113982;898982
1100796;233423;false;1100796;1052371
1152416;262765;false;1152416;777260
1074189;265235;false;1074189;867328
1110202;188663;false;1110202;872000
1098397;228948;false;1098397;874937
1148460;137462;false;1148460;994378
1086319;262107;false;1086319;1069966
1133241;121076;false;1133241;818907
1163388;243374;false;1163388;680043
1124563;254555;false;1124563;773381
1132760;246648;false;1132760;781675
1104927;259938;false;1104927;877596
1100871;260084;false;1100871;877977
1146744;248064;false;1146744;697866
1160975;159561;false;1160975;3027016
1135765;165247;false;1135765;993031
1090362;268178;false;1090362;912307
1156081;152752;false;1156081;953095
1169491;248158;false;1169491;1049948
1110599;231725;false;1110599;1018689
1169252;247814;false;1169252;1021202
1121222;100032;false;1121222;947592
1109441;221011;false;1109441;682742
1081303;226837;false;1081303;668920
1117950;249387;false;1117950;878188
1126728;184340;false;1126728;839217
1104085;228427;false;1104085;832371
1139944;247867;false;1139944;908611
1120402;242629;false;1120402;1072019
1162967;266743;false;1162967;762623
1144454;254928;false;1144454;839629
1092512;239944;false;1092512;1033362
1107269;258414;false;1107269;745529
1177659;245558;false;1177659;836653
1119229;240704;false;1119229;694502
1163806;113531;false;1163806;931429
1088010;149592;false;1088010;982593
1116663;252672;false;1116663;994601
1156075;257889;false;1156075;813581
1082128;96110;false;1082128;1019243
1081303;248719;false;1081303;668920
1112231;137468;false;1112231;661875
1109337;110572;false;1109337;949040
1123254;247231;false;1123254;823446
1157113;244850;false;1157113;1041242
1158095;239829;false;1158095;719180
1094495;254013;false;1094495;830425
1136497;266521;false;1136497;979182
1144680;249981;false;1144680;667178
1170836;239650;false;1170836;702930
1075976;222828;false;1075976;978924
1097822;259127;false;1097822;1040575
1141800;255959;false;1141800;985375
1101877;260473;false;1101877;735228
1149636;276859;false;1149636;901457
1121673;244779;false;1121673;790681
1094937;230562;false;1094937;782615
1119207;245973;false;1119207;723794
1120993;254422;false;1120993;957423
1139315;257209;false;1139315;713768
1098343;235641;false;1098343;686344
1178850;234983;false;1178850;1036744
1134786;177466;false;1134786;863007
1084005;242367;false;1084005;1070709
1076013;255960;false;1076013;1069212
1076418;261984;false;1076418;697469
1166592;208116;false;1166592;952190
1154436;250130;false;1154436;776548
1095775;245460;false;1095775;970031
1165848;258110;false;1165848;922726
1169064;179744;false;1169064;666288
1091226;253968;false;1091226;659679
1096626;246695;false;1096626;694400
1178838;252586;false;1178838;970438
