t_id_unidadconstruccion;t_id_caracteristicaunidadconstruccion;tipo_unidad_construccion;uso_construccion;total_habitaciones
1249753;68612;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1246767;39163;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1278105;49661;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1253852;29092;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1190229;84550;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1222742;22458;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1268137;31368;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1268945;32178;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1236434;39054;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1211566;23477;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1280700;20687;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1275508;72635;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1260833;16819;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219765;913;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206272;31723;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1227607;18891;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1280104;52114;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1253003;2035;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1234813;23229;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1265171;20888;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1266432;31130;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1227753;83647;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200252;40507;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1197549;33675;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1263310;19331;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1238559;5969;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1195785;43110;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198669;44423;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1224871;10383;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1254280;3325;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1201094;63974;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192223;22075;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219938;27404;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1229536;18092;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1195614;53376;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272621;60162;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1245324;44200;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1222528;25777;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1198939;23219;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1278657;19569;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1231911;5002;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1263985;43473;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1248772;25769;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1239688;19224;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1200464;30170;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1279947;10047;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1258946;5278;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1236285;6215;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1202954;45619;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1191567;29980;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1281280;4524;Residencial;Residencial.Barracas;0
1249141;70816;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1279129;61609;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252620;35697;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1251969;40828;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236251;2842;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1195173;56346;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1254519;33403;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1220045;24884;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1267830;58004;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1215318;29879;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1266092;62336;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1267543;15672;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1190506;1850;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1188620;47201;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1245568;7457;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1209082;63526;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249270;5717;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272037;17301;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1251411;41429;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206167;71237;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198952;47371;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1210446;50127;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1225833;38535;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1271357;10440;Residencial;Residencial.Barracas;0
1254308;2621;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1224998;39053;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1197811;55984;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221789;22010;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1211791;40236;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209280;47447;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212204;61159;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1188494;42592;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200042;28227;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1265037;6786;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1193074;57618;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1245145;83556;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1220616;3677;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1261917;83357;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1194014;56214;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1245655;26347;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1280596;4832;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1243695;8614;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1263530;44891;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1223226;30175;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1198961;50262;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1223442;16724;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1190373;69470;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236093;62969;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1257452;66982;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1231193;14479;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1221341;12643;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1259880;45544;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1277638;40861;Residencial;Residencial.Barracas;0
1224345;72266;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212866;34843;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1274403;4109;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1210143;40079;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200308;58508;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211921;58449;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205378;18272;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1254303;5680;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1251443;45342;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1253765;14504;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1214336;36585;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212853;58498;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209498;52946;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1259327;48545;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1230328;6382;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1218795;7821;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1209923;39136;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220682;29616;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1208947;55991;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198825;3100;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1281286;4973;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1193695;45295;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1260414;35619;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1212669;45503;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1255161;34251;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252895;72248;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198479;41240;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1266842;4358;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1255654;9331;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1266403;28625;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1199701;14825;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1235144;9052;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1206717;13805;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205152;45259;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213306;17527;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1266786;726;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1250057;43567;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1267621;29915;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1197055;15548;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1195439;62532;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213073;30213;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1280572;83702;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1253163;25909;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1194243;52427;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198805;51930;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1210329;41788;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222444;31718;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1240318;6132;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1224996;39056;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1216640;18670;Residencial;Residencial.Apartamentos_Mas_De_4_Pisos;0
1196196;57696;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196528;53400;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220733;24774;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1263327;22012;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1255625;6160;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1200692;61404;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1264053;38444;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1266475;37676;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1223092;29153;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1278912;3178;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1249886;5823;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1205284;16131;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204951;45017;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269564;44751;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219637;3673;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1265285;38795;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1277894;1560;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1263156;999;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1235034;76900;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1268591;68912;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204957;35079;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222135;34794;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196321;31542;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222415;19734;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1211190;53520;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1237832;11106;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1238954;10194;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1189034;55922;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222289;24535;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1272035;15684;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1224179;29421;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1221575;12059;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1227824;10204;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1222942;15010;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1261368;10268;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1229581;33843;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1206421;478;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221561;52320;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1248954;48046;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1202381;17182;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1251134;2777;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1270864;30140;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1199895;67435;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1268837;18051;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1203983;40966;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1227932;38954;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1198684;33864;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1239639;9099;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1192315;44445;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1202955;12996;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1264084;38546;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220043;25110;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1256799;68777;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1250088;31711;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1214190;13704;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1194939;49938;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1267114;23349;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1241434;6427;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1214306;43599;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1231532;10538;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1233179;41187;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1197033;8296;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1188520;61419;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1263075;69243;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229609;36250;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1241376;79700;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1225183;73500;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1195585;41268;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1199031;6387;Residencial;Residencial.Barracas;0
1200130;69777;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1215183;52401;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209745;57603;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1226992;7222;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1240419;34030;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1188487;21910;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1240286;593;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1203667;41544;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1206706;46109;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272868;45498;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1270892;36686;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211406;56193;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1247178;29920;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1281962;6152;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1221011;30949;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1213615;35037;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222472;24288;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1197485;7151;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249113;69377;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1201941;44715;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236783;37651;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1251903;26805;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236357;14897;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1194456;9163;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221699;17023;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1262044;16407;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1263187;5716;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1188916;34290;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1215859;30317;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1221517;20963;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1231641;39830;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1264623;27516;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1199962;41684;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1267485;10260;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1268481;56074;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1235200;20576;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1205472;83437;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229911;17086;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1226465;83745;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1265711;16292;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229350;24520;Residencial;Residencial.Apartamentos_Mas_De_4_Pisos;0
1205770;43105;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1263402;34473;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1275898;69435;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1258905;83824;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1266218;3092;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1244866;23748;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1256345;13431;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1188567;45620;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222441;29749;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1268336;37654;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1268794;16626;Residencial;Residencial.Apartamentos_Mas_De_4_Pisos;0
1207451;16182;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1268569;68208;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1279894;1910;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1279241;5880;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1267078;34392;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1256030;52399;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1263373;29326;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1188816;61336;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1250664;43602;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196064;30288;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1246298;2911;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1188555;28208;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206952;25879;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1237252;61037;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1269628;38947;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1254095;44862;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204326;1556;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203346;65162;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252885;70390;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1228872;63201;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220792;24446;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1209532;48926;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1208689;38870;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213327;42600;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200449;58426;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1265837;31536;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1273963;83799;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1244906;36277;Residencial;Residencial.Barracas;0
1214831;12721;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1271585;28225;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1233603;24999;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1235960;21292;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1242560;6809;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1226978;4964;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1198776;52561;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252104;51312;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219829;33993;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1214092;28846;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1189962;43591;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249399;41063;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1260946;29550;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212083;36849;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1255771;24670;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1220985;18639;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1278009;32926;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1238910;2471;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1207164;380;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1224813;81627;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1262196;36820;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1272258;47841;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1223490;27950;Residencial;Residencial.Apartamentos_Mas_De_4_Pisos;0
1265520;70003;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221194;27323;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1212397;40736;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249495;37346;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252993;1187;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198163;8201;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1250532;9014;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1262567;8251;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1273833;62366;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211824;34309;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205268;59301;Residencial;Residencial.Barracas;0
1198168;10301;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1247816;6953;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269633;40601;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1214545;56558;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252105;51352;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204952;22985;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200485;37187;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1245171;5663;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1235127;7217;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1210990;64204;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1255207;35448;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1194560;35058;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1188177;19366;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1218889;6594;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1195758;16153;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206732;24115;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1221866;29005;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1188850;32245;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1211290;11058;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1266247;8365;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
