t_id_predio;t_id_terreno_1;t_id_terreno_2
758996;1100298;1089820
972555;1092531;1085534
658839;1072465;1165727
695242;1153741;1150078
930150;1146517;1140059
1069782;1164833;1073490
758996;1148283;1100298
878564;1073422;1139886
804451;1173511;1073764
956115;1073818;1073626
673095;1090486;1100547
659359;1107690;1073675
875385;1178305;1168667
920121;1133002;1073917
1046685;1089027;1074270
658819;1126981;1072450
659111;1154351;1073764
661449;1121464;1073626
960948;1085886;1089527
661181;1085877;1073853
1053407;1088260;1073584
923460;1087324;1168178
1025354;1129652;1101638
792640;1078068;1152023
900731;1166559;1112152
932552;1095190;1107594
673035;1170288;1072853
1025354;1101638;1095504
790062;1124025;1073903
659367;1073680;1084508
658883;1105672;1073651
940435;1097963;1091369
761435;1158435;1073487
673297;1146958;1079066
962093;1073371;1075013
836640;1168622;1141040
1032362;1098109;1099718
661457;1113828;1073837
879283;1126165;1140416
984209;1142943;1101977
823271;1078295;1149473
988628;1103005;1116423
1000052;1073849;1109816
714347;1164996;1100298
954842;1158424;1178324
940435;1097963;1082652
820820;1166185;1090413
1025354;1101638;1141162
668169;1095764;1073849
899155;1089792;1099953
688932;1173991;1109804
659853;1072751;1136177
1004049;1072503;1133997
889762;1133967;1142865
807680;1100547;1081873
857824;1091078;1155532
839580;1176426;1073566
1063443;1120767;1093243
722437;1097360;1156415
659111;1122436;1073764
768588;1086349;1115320
661262;1073613;1149526
851467;1171614;1091865
701741;1130800;1091358
722006;1104811;1114243
748092;1134999;1132178
1025354;1112425;1101638
828919;1105863;1150078
910417;1108166;1099564
660286;1136247;1072968
758996;1100298;1169424
993415;1085875;1117697
668169;1073849;1103681
828919;1174091;1150078
1004576;1116898;1073511
659915;1072784;1085998
919186;1106460;1131768
817238;1165316;1161631
680062;1153512;1106015
962731;1108044;1073837
820564;1100298;1116831
914506;1138306;1159020
709844;1079372;1074470
661423;1102272;1073603
767560;1146513;1098893
658576;1074973;1073126
662410;1158590;1111801
751445;1099329;1143888
1001936;1167850;1178340
661568;1073750;1109991
905350;1108162;1143672
844453;1078079;1097963
661181;1083811;1073853
661187;1072855;1078416
659695;1177216;1072671
871166;1121792;1079006
832473;1113733;1073386
658859;1108529;1073610
982156;1158339;1160521
875581;1176976;1100298
856493;1145856;1072822
665859;1086454;1100298
940435;1086029;1097963
661449;1073626;1164444
990039;1160876;1168409
1025354;1083970;1101638
768015;1072625;1169898
759145;1095190;1117020
737970;1073765;1097402
990874;1150078;1156540
1058387;1149100;1106015
668931;1072463;1073662
940435;1097963;1152460
1063328;1073842;1152299
740151;1130302;1073649
765024;1111087;1135871
673975;1083200;1158395
660326;1072987;1094228
828919;1150078;1150079
1050514;1073727;1134465
884913;1073266;1172098
1050141;1145869;1097360
828919;1104652;1150078
997135;1073849;1166820
940435;1089580;1097963
944805;1073674;1158813
1030848;1073220;1137350
661457;1143407;1073837
689601;1072472;1073800
874832;1143873;1100547
1036586;1104518;1143061
661457;1097417;1073837
798829;1110772;1153375
801352;1087329;1095190
817413;1137706;1178866
853286;1085342;1073626
673095;1100547;1095504
940435;1097963;1130435
828919;1074862;1150078
660723;1073201;1111128
965263;1073071;1113950
744398;1073426;1106940
966317;1118349;1073841
668636;1073911;1152976
790062;1153984;1073903
758996;1100298;1107803
715420;1094610;1174446
695292;1150078;1117679
940435;1097963;1114339
1030988;1176247;1089780
683940;1153448;1175395
684157;1150852;1096650
940435;1097963;1103297
910474;1145838;1073915
931458;1172913;1111087
791500;1072934;1168290
1051462;1121362;1073827
789343;1073875;1098604
904690;1173553;1102405
661449;1073626;1118200
931458;1174270;1111087
715878;1172913;1159020
668002;1153138;1100298
806535;1073511;1170037
862035;1121979;1097963
704929;1150078;1125765
693946;1092251;1100547
747763;1072853;1108958
659169;1100684;1073753
707227;1076031;1139322
660502;1073088;1130404
1049998;1127461;1165828
673095;1147793;1100547
673700;1073457;1121972
1047285;1109794;1073566
965273;1120417;1143196
905265;1137119;1100298
812180;1100191;1142838
954607;1149951;1085875
704949;1100298;1128023
1025354;1101638;1096202
1005955;1086953;1136716
868454;1078068;1084710
937575;1118640;1072577
758996;1082281;1100298
704929;1097963;1125765
847401;1073631;1098271
764241;1174412;1078121
828919;1150078;1121375
882089;1164742;1085875
758996;1100298;1148339
1007998;1072590;1147821
658891;1156414;1073663
875385;1168667;1178305
964946;1143792;1100298
663210;1116525;1087324
661457;1097095;1073837
1020953;1150634;1138336
661299;1094091;1073489
1021971;1078837;1085143
944191;1148283;1147556
674748;1178797;1172095
945589;1102727;1073679
972152;1109605;1073844
1029211;1166512;1073487
789067;1140985;1073934
690377;1102243;1097914
709784;1163029;1173353
953595;1169986;1120532
1041386;1073849;1156500
668169;1158259;1073849
925907;1111342;1114460
845979;1145300;1073888
668169;1079022;1073849
3013549;1073849;1169917
890218;1151587;1146035
991070;1073145;1155791
944507;1087357;1176260
753274;1135467;1143719
661457;1120342;1073837
914506;1138918;1159020
871479;1101638;1131262
1057285;1106730;1160324
661191;1126364;1073312
1011633;1073742;1160078
672262;1143709;1134999
1015155;1099348;1072918
925589;1107573;1089780
755183;1076639;1100298
661457;1073837;1097836
720481;1118235;1073495
668169;1073849;1162981
841674;1073761;1127750
693556;1169028;1087324
812180;1100191;1175356
1028543;1106460;1145877
854127;1083811;1073853
769420;1111631;1073634
790062;1073903;1178045
1057143;1118841;1159798
3011110;1073849;1149207
661201;1073438;1075060
871479;1100547;1131262
660829;1073252;1167529
1016748;1073837;1164556
720647;1147964;1144995
704937;1100547;1104263
673095;1080611;1100547
885009;1073422;1111476
661536;1130985;1073683
673095;1100547;1090486
828919;1150078;1143562
828919;1130434;1150078
845979;1073888;1146126
969415;1122436;1073764
770750;1118617;1087357
1025354;1101638;1079860
939552;1140416;1092236
696833;1134768;1073849
758996;1073585;1100298
660417;1111620;1073033
751286;1175813;1137074
804882;1101638;1171867
739033;1175355;1132918
871489;1101638;1165982
661385;1073573;1168431
1042307;1083205;1131377
999555;1079337;1122795
861016;1089986;1113207
939552;1156293;1140416
710530;1127591;1153582
701893;1127174;1150078
806848;1165038;1085329
882089;1085875;1148934
778819;1101638;1094654
660669;1087642;1073178
681775;1178181;1073593
691980;1100547;1081055
758996;1104047;1100298
940435;1097963;1092548
1032240;1078266;1083267
1049218;1158339;1089701
1058158;1152722;1073952
658983;1072630;1110181
673095;1100547;1097623
677937;1158168;1073046
845283;1073626;1121583
923976;1073626;1118291
776277;1112142;1073837
1071586;1072503;1086317
668047;1101638;1136129
659169;1073753;1143316
673095;1173128;1100547
857648;1115005;1082451
874832;1101638;1143873
929580;1074757;1073744
658683;1073631;1168914
828919;1150078;1086359
659585;1089746;1072637
658849;1140104;1073611
659991;1120470;1072826
774380;1101638;1152946
1049958;1120742;1108870
946548;1096848;1083683
1066323;1072795;1145856
1050008;1173353;1176926
660985;1085559;1073345
660274;1072964;1106997
715171;1160521;1120533
818413;1149818;1159087
687960;1097963;1145227
882188;1135829;1171656
968353;1125320;1106015
862387;1086993;1106015
658901;1073744;1074757
659559;1078864;1072510
1054484;1111878;1132846
674419;1089668;1073581
659381;1080050;1073687
990385;1097963;1086029
912222;1124599;1082710
743036;1174180;1085668
661449;1073626;1111614
661163;1086270;1072492
931458;1176806;1111087
1012333;1136041;1155058
943930;1101638;1091518
895913;1076931;1073396
661329;1073513;1170132
774523;1161719;1100298
673095;1112425;1100547
790062;1074299;1073903
707044;1175984;1112575
997057;1108187;1128437
661399;1098494;1073583
841469;1073628;1142628
820100;1096419;1150217
959550;1131793;1100298
710530;1145346;1153582
700991;1073744;1136841
768467;1175370;1104289
661449;1148734;1073626
838880;1076426;1150852
1025354;1129163;1101638
718128;1106440;1136358
972906;1073631;1105651
673095;1100547;1109951
943886;1072592;1145816
883467;1145256;1152219
851053;1095139;1101147
949098;1092524;1174824
731946;1074847;1073642
788197;1122410;1073928
720774;1078358;1153612
980786;1170995;1082786
828919;1150078;1140773
940435;1097963;1093791
921179;1151970;1158932
696681;1087172;1097963
743385;1117829;1147482
659915;1085998;1072784
927271;1140456;1132672
992494;1111989;1082115
891425;1099323;1170437
661425;1073597;1136611
659353;1104390;1073569
724877;1072721;1103396
940435;1097963;1130434
966433;1089792;1122422
1025354;1100934;1101638
675852;1096036;1176260
940435;1153741;1097963
661685;1142229;1073757
1032240;1074232;1078266
661665;1073743;1158903
791171;1097646;1101638
661383;1083792;1073563
740151;1073649;1130302
747763;1108958;1164148
658855;1091473;1073602
1028614;1073131;1167869
937347;1096609;1079542
940637;1152986;1145272
931458;1090391;1111087
658683;1073631;1147545
742619;1095190;1147452
1005943;1116741;1094488
712313;1164168;1174367
820564;1116831;1100298
758996;1111614;1100298
658859;1073610;1166169
944789;1122294;1073680
977453;1100614;1143922
1070416;1095190;1175427
931573;1073312;1145773
937441;1094228;1072987
836335;1073968;1149640
1032306;1154668;1087259
849785;1164290;1148683
896277;1145300;1073888
984338;1123931;1072721
768484;1078149;1101638
1040026;1093877;1104317
838492;1095067;1073167
940435;1097963;1148175
1066166;1136373;1073525
1071397;1148661;1073660
661457;1129764;1073837
828919;1165964;1150078
913895;1085815;1178872
857824;1142497;1091078
849696;1150085;1073706
869155;1173553;1127034
746327;1073556;1092335
874995;1166532;1073629
758996;1171409;1100298
758996;1153855;1100298
659833;1072733;1073451
709907;1134920;1121659
863390;1073679;1107702
758996;1100298;1100008
864671;1072499;1148439
1038193;1116850;1150078
930886;1100189;1075005
675618;1099388;1089730
680594;1073745;1121158
1050205;1090868;1110105
672880;1129069;1131558
932992;1176260;1148177
661139;1073434;1153173
972471;1168236;1101638
828622;1112605;1150700
758996;1100298;1077561
944376;1083683;1096848
871420;1100547;1132440
1057472;1120742;1130580
700640;1073241;1154928
1015147;1155294;1150078
972321;1148802;1072686
675959;1116240;1073120
807800;1100547;1114459
673095;1100547;1136903
676568;1095221;1073501
668169;1073849;1142231
798643;1073559;1114204
661457;1139642;1073837
661449;1073626;1145066
758996;1100298;1101704
663210;1087324;1116525
661361;1072770;1115320
661383;1116641;1073563
940435;1097963;1154899
979659;1073680;1083628
933728;1101638;1147779
745302;1118706;1153419
828919;1150078;1174813
1049743;1139252;1173654
658774;1073814;1082454
661173;1171928;1072503
909347;1121237;1078457
886525;1073498;1162936
758996;1100298;1122523
832327;1104102;1073131
914506;1105717;1159020
895104;1086104;1142813
661479;1166977;1073648
1067432;1136826;1159301
661165;1106285;1072506
659981;1072821;1152833
789311;1073923;1130181
698348;1158757;1085976
793375;1138918;1159020
703353;1122615;1150096
912130;1164290;1101055
828399;1072933;1178836
990039;1168409;1160876
1059678;1146348;1136519
929308;1159068;1089649
838162;1128223;1113840
838838;1085976;1155859
922058;1163511;1150078
828919;1095492;1150078
1063443;1093243;1103600
1018032;1173654;1126570
661457;1152303;1073837
868643;1073149;1092615
735818;1110846;1077047
940435;1097963;1163511
661457;1073837;1133819
952600;1121485;1100547
658823;1072452;1150240
808452;1177065;1100298
952901;1131367;1112888
982656;1099477;1073687
862227;1114344;1143747
793435;1128612;1083384
812152;1077409;1073711
1040054;1101858;1072607
661631;1073819;1073735
661449;1116125;1073626
944386;1095190;1105963
698907;1145428;1148326
1025354;1083988;1101638
758996;1104886;1100298
784089;1090847;1170504
673095;1100547;1150992
813808;1073610;1108529
781533;1149145;1073577
1068884;1106849;1073951
767234;1076001;1171212
670779;1176606;1072574
698163;1143812;1073631
878643;1073849;1103680
994241;1175381;1073522
1028352;1104345;1100298
975993;1104289;1175370
660659;1073174;1104102
701799;1173672;1100547
899483;1078465;1174782
1040491;1075428;1075794
661449;1073626;1121464
1028614;1167869;1073131
745680;1081863;1174795
661457;1162091;1073837
700349;1124025;1073903
908760;1073709;1158560
815026;1073585;1150111
1004302;1073648;1126418
905549;1143718;1161594
871031;1096351;1107696
865906;1156785;1073139
758996;1125096;1100298
828919;1172047;1150078
668169;1073849;1099668
661473;1073649;1079272
758996;1135525;1100298
661381;1112152;1073560
722437;1088636;1097360
758996;1100298;1147119
926789;1073391;1163775
658683;1141353;1073631
758996;1100298;1096561
758996;1091550;1100298
1011994;1161342;1132752
806501;1101638;1126248
820814;1093644;1108573
698754;1130955;1143709
660975;1073334;1119266
758996;1100298;1076888
722437;1145869;1097360
955402;1141046;1117968
968663;1101638;1151401
854343;1170506;1106440
940435;1097963;1089580
912222;1082710;1078837
658424;1073847;1073058
1048958;1133274;1083875
661421;1072525;1073847
710530;1137403;1153582
796716;1103626;1158339
665137;1150078;1099710
1057211;1073614;1117122
676524;1073831;1094284
674548;1144716;1159020
1036608;1116455;1098494
998139;1108482;1073912
857666;1167243;1091858
1067924;1164916;1073742
998402;1093626;1120533
1027944;1076785;1156127
925307;1153582;1127971
953595;1120532;1114772
848573;1076754;1082598
673700;1121972;1073457
876607;1092133;1122631
660929;1132780;1073307
699469;1099329;1143888
660789;1073229;1105801
658831;1072463;1124928
944837;1113751;1101447
937577;1072853;1099933
1058160;1073966;1146551
761795;1085358;1095190
661715;1122785;1073841
660983;1150058;1073343
753254;1128870;1099824
758996;1112878;1100298
930150;1140059;1094748
1025354;1101638;1086042
1005148;1098770;1073365
1019862;1072450;1126981
1039076;1167445;1101638
689234;1089780;1140442
960473;1135875;1083200
661387;1174606;1073574
1065796;1175957;1090185
696343;1106380;1114530
862387;1106015;1107264
661443;1077329;1073615
972460;1160944;1100547
758996;1098273;1100298
758089;1112377;1168671
972152;1109605;1073838
661230;1073912;1133855
660383;1104987;1073011
661187;1090804;1072855
813964;1073904;1100547
923522;1073672;1103976
794689;1146993;1086104
763390;1156932;1109442
673095;1100547;1139037
1049791;1139322;1110582
744567;1096778;1113840
661173;1072503;1133994
724908;1150900;1072846
1031641;1121239;1072503
671322;1079071;1072649
798533;1073538;1175514
932476;1120199;1173857
709522;1156412;1073766
882089;1085875;1080619
658683;1073631;1098271
939085;1073838;1109464
661417;1073605;1131076
943930;1091518;1101638
946548;1083683;1096848
752632;1093239;1124987
3020092;1073849;1165021
919597;1127718;1126787
977035;1096402;1159020
1045650;1073744;1096883
724366;1120752;1073785
721545;1117695;1073849
673095;1122664;1100547
1025354;1118131;1101638
758996;1097005;1100298
659957;1170250;1072804
759368;1109709;1112888
893093;1113634;1073511
698348;1107543;1085976
1058160;1080247;1073966
838941;1154668;1087259
658432;1136373;1073525
1001554;1097963;1161883
658901;1073744;1140113
940435;1097963;1136953
680202;1073649;1130611
715969;1081760;1151712
1060688;1073955;1099565
940435;1097963;1140769
886339;1133762;1073838
852943;1098963;1171299
838625;1072855;1078416
1021255;1140964;1133489
747778;1175766;1072712
697802;1073837;1138028
661323;1073505;1091469
758996;1078368;1100298
932184;1073626;1080803
661230;1150998;1073912
668169;1082534;1073849
668169;1073849;1138527
856002;1073413;1148615
937577;1109162;1072853
659429;1072571;1101808
929246;1114104;1150635
798423;1073944;1148691
983625;1137476;1156133
862387;1106015;1125309
851533;1073889;1139918
3019021;1178864;1073849
1013204;1101638;1162930
853764;1154614;1118009
758996;1131793;1100298
952915;1107746;1100547
661449;1178656;1073626
733292;1113012;1150078
812180;1150982;1100191
939471;1073800;1072487
661449;1146690;1073626
758996;1100298;1154731
970201;1164116;1076754
892267;1109830;1072940
901679;1177914;1073556
660859;1109526;1073268
1025354;1098886;1101638
940435;1116800;1097963
893597;1083952;1100156
713327;1162176;1159020
984147;1131400;1073842
883467;1093868;1152219
660675;1073184;1174486
1051742;1166647;1082528
812366;1073566;1153189
758996;1159306;1100298
698348;1085976;1078113
871475;1121198;1073478
712706;1072968;1137412
668169;1073849;1105760
851968;1078068;1133938
912488;1154074;1113167
927271;1132672;1151915
861763;1073439;1149196
994436;1150078;1121611
661165;1131571;1072506
940435;1100155;1097963
863215;1073491;1173394
927000;1119287;1072798
799463;1107391;1166652
836267;1141052;1146338
927271;1132672;1149412
1053063;1166981;1073837
698754;1130955;1074628
816459;1108337;1100191
870115;1088659;1100298
925907;1075159;1114460
658440;1090724;1073740
658432;1073525;1136373
661327;1073511;1101772
896285;1073888;1155866
1026526;1073510;1140380
828919;1150078;1095493
661695;1073763;1117125
745097;1150078;1115946
659117;1099256;1073827
889521;1105102;1095175
1065934;1099375;1072455
863182;1087814;1104418
661254;1111782;1073451
673095;1120156;1100547
826189;1084715;1145163
821698;1087169;1105635
906678;1110047;1115385
758054;1080651;1151763
973127;1078068;1092067
874459;1073181;1169898
666884;1172713;1159852
969175;1147119;1073626
678564;1073572;1108907
828919;1150078;1166379
1036608;1116455;1106691
1057472;1120742;1106840
896504;1073590;1082262
901603;1102547;1085875
1020867;1177149;1073931
1011579;1088627;1073626
989674;1159020;1097013
940435;1083100;1097963
660470;1168713;1073071
661457;1073837;1124211
758996;1100298;1130097
661369;1073555;1091147
1000621;1085734;1150609
847855;1073510;1111989
976877;1095222;1119600
874935;1150078;1142397
703148;1167007;1150078
668169;1073849;1145943
758996;1129030;1100298
666393;1100298;1173391
1066355;1073494;1170973
661191;1158971;1073312
739836;1159035;1141300
744016;1169766;1178324
1039425;1141092;1114391
876483;1073694;1115403
1042307;1131377;1119443
711818;1104192;1123478
747272;1139322;1076736
710890;1073626;1155051
711637;1140291;1100298
660837;1130770;1073260
851968;1082090;1078068
837608;1100298;1083343
661536;1096535;1073683
884911;1107573;1130955
1030962;1073127;1083540
670456;1129501;1111087
989560;1097963;1161486
924004;1073626;1089766
661375;1150843;1073566
982496;1141778;1100547
903437;1118770;1073163
971399;1128330;1097963
1025354;1101638;1148196
919186;1106460;1073841
854343;1106440;1136739
1058160;1073966;1108984
904830;1073695;1173885
685212;1098643;1085801
660897;1120438;1073289
886152;1088470;1100547
861037;1146524;1073209
1030160;1097963;1134521
658843;1089284;1073533
658879;1073639;1139719
1062472;1150078;1160591
1059286;1124569;1128612
896620;1159020;1105719
862035;1150078;1121979
678543;1150078;1097608
661125;1073423;1157776
980468;1152460;1150078
792959;1101808;1099327
659793;1098708;1072718
906678;1115385;1110047
969297;1097167;1111087
812180;1092309;1100191
662736;1073608;1081582
848573;1076754;1105703
661715;1150685;1073841
660490;1073080;1149020
842376;1158299;1111087
761115;1139599;1073841
969207;1100547;1114048
1014741;1134847;1078837
1027758;1128827;1072840
661359;1073548;1138782
1058160;1073966;1152279
769747;1073091;1125251
703308;1073614;1175141
862387;1106015;1142969
860178;1073849;1095764
1058160;1128335;1073966
661441;1073616;1073198
758996;1100298;1098273
688908;1077418;1169707
1057285;1085665;1106730
811666;1143044;1072457
995674;1104769;1166869
701871;1126765;1073004
1061191;1129764;1073837
1044052;1123722;1140104
738229;1119390;1090840
941774;1176806;1159020
723607;1097417;1073837
673095;1100547;1154179
667290;1090023;1087019
658869;1073635;1162091
715878;1172913;1078068
791600;1086906;1089780
739889;1148389;1100298
1054504;1130092;1129230
878317;1091224;1098963
789603;1078769;1073744
1072425;1073863;1119550
883551;1073785;1120752
753274;1143719;1163202
708939;1095424;1147258
851968;1078068;1113468
876410;1073687;1084162
884875;1132779;1072503
667725;1131242;1150078
703148;1097963;1167007
914506;1159020;1162928
1039889;1073513;1170132
661752;1073968;1094483
673095;1128356;1100547
659111;1073764;1087787
1000818;1127640;1109192
933728;1100547;1147779
1039423;1100346;1130647
701799;1173672;1101638
989980;1128032;1147028
885477;1093082;1118572
681862;1073837;1106506
828919;1150078;1087172
758996;1100298;1082392
813159;1087324;1116525
913935;1169688;1113719
933626;1080975;1162883
996984;1173817;1125878
814716;1141539;1077887
940435;1165495;1097963
786555;1150742;1119748
802542;1101634;1072503
923540;1152714;1073748
792000;1141092;1165939
908760;1158560;1073709
661552;1100316;1073700
981498;1138782;1073548
658819;1072450;1126981
790855;1111808;1097919
1032296;1152482;1141192
659909;1072782;1107465
832327;1073131;1104102
863182;1092801;1087814
724992;1158903;1073743
1047878;1141046;1140980
931458;1086722;1111087
941727;1153483;1082039
661449;1073626;1088619
779208;1151804;1082307
826810;1137867;1168047
792959;1099327;1101808
963317;1086845;1100547
661335;1073517;1166065
828919;1150078;1158701
1058140;1138336;1098121
661289;1113848;1073600
940435;1108117;1097963
661715;1073841;1102343
845924;1161138;1152219
659403;1072561;1092111
882089;1175769;1085875
828919;1150078;1119721
693936;1101638;1134136
869474;1073533;1118009
1068709;1168813;1152014
659701;1072675;1089041
1016066;1073690;1108038
758996;1100298;1120285
739033;1117728;1175355
661417;1131076;1073605
1069491;1087000;1170148
758996;1100298;1146690
683091;1093381;1073197
778839;1172148;1095190
668169;1073849;1109816
673095;1115257;1100547
914506;1159020;1074390
883101;1073714;1073627
673095;1152946;1100547
940435;1169115;1097963
1025354;1149608;1101638
1025354;1157319;1101638
863080;1098643;1143108
795018;1073805;1076047
868743;1162966;1125432
673095;1144427;1100547
1020746;1119837;1129288
667725;1150078;1131242
833075;1163625;1074232
1051852;1072855;1127830
816173;1161407;1097963
704317;1096419;1100598
940435;1081036;1097963
658989;1113995;1072678
976095;1139886;1073422
673095;1100547;1131658
971845;1089713;1113686
902353;1073905;1101638
661295;1073487;1155532
758996;1135117;1100298
992409;1095367;1159696
1044242;1072503;1157370
663281;1073658;1091159
904166;1120429;1100547
694801;1100298;1155986
658857;1073869;1072458
964058;1101638;1132866
673297;1079066;1146958
660351;1072995;1109757
940435;1143562;1097963
986460;1146633;1115005
661453;1111709;1073632
980786;1073916;1082786
934713;1073765;1162912
661173;1072503;1162547
974987;1073879;1099824
852905;1080183;1072745
681944;1164132;1073966
1069563;1087000;1160030
793254;1082706;1100547
658578;1117563;1073131
779208;1082307;1151804
900593;1073700;1100316
828919;1091369;1150078
738353;1076048;1073579
661173;1072503;1168265
1033435;1149776;1150078
661681;1157651;1073749
758996;1107803;1100298
1024264;1072672;1097574
819708;1133338;1149385
663181;1118706;1086439
661449;1177065;1073626
738925;1073888;1172735
804054;1159649;1073837
1054520;1104769;1093277
661457;1073837;1147060
1043657;1081036;1150078
664234;1163361;1162936
1021925;1084114;1175913
662133;1073809;1159304
1031254;1149747;1132494
1040771;1123587;1117520
993415;1117697;1073966
812180;1114049;1100191
828919;1150078;1110233
1038265;1075441;1073514
933219;1164495;1073626
662885;1116892;1100547
660065;1073885;1074573
785706;1072617;1097706
851968;1078068;1090391
715246;1093362;1109690
856630;1129077;1072879
883957;1101638;1139898
849785;1148683;1164290
661677;1165334;1073745
768642;1072503;1096646
887324;1073734;1097580
960948;1085886;1124584
1031082;1161761;1173817
758996;1100298;1094350
747661;1130188;1088998
830144;1073837;1120342
1053377;1123816;1153011
906221;1100298;1127766
826253;1072998;1115211
661201;1093117;1073438
914506;1161071;1159020
753714;1148738;1153875
738571;1100298;1137954
834901;1086953;1158828
828919;1150078;1155294
771632;1083438;1154074
660191;1168275;1162294
774022;1145305;1144147
744099;1153582;1152279
954607;1149951;1153582
890076;1106450;1101638
663217;1073443;1073444
880724;1072853;1152539
888790;1095892;1073212
3014797;1135236;1073849
659307;1083915;1073716
758996;1160618;1100298
661457;1073837;1129330
1049791;1139322;1150859
944511;1176260;1172152
831676;1089644;1132855
682503;1073188;1132874
661225;1073585;1100298
715171;1150885;1120533
882089;1127591;1085875
751272;1175813;1137074
1015868;1099516;1113759
941058;1089912;1101638
658901;1133791;1073744
658965;1072910;1128811
1007022;1072759;1176981
715171;1120533;1090140
670221;1073495;1118235
803002;1163088;1158339
763230;1150420;1159038
668047;1136129;1100547
758996;1095185;1100298
785287;1118200;1100298
772111;1104774;1085875
832630;1086722;1078068
1008374;1144507;1145335
796945;1100298;1095185
864577;1134794;1085504
901603;1073966;1102547
751180;1087814;1079186
1020871;1083139;1100191
732687;1108842;1178867
941044;1083100;1150078
666722;1114460;1086594
688287;1082676;1099124
659727;1173630;1072691
1064477;1173153;1073884
840636;1143580;1073314
763898;1108573;1124562
672858;1134466;1073253
673095;1088470;1100547
838735;1167633;1073912
898705;1131677;1154796
914506;1102866;1159020
1025354;1129202;1101638
875255;1146482;1073102
772981;1116343;1072981
914602;1082116;1118706
856160;1150078;1157391
935222;1100298;1116117
659565;1072625;1135226
995381;1115574;1089235
851968;1084710;1078068
662669;1073883;1090983
1007836;1165019;1073849
828919;1150078;1093242
977453;1143922;1111636
1049743;1173654;1165939
760069;1170935;1080012
968349;1072457;1072489
1010449;1103254;1125841
836464;1073966;1089663
1025354;1157330;1101638
1030948;1139301;1072486
1070416;1095190;1105190
946339;1072847;1120497
700141;1079372;1146298
663064;1078763;1150649
852853;1073078;1176643
752216;1163132;1110068
714285;1112826;1113686
661375;1073566;1135665
891766;1072581;1143286
696719;1155038;1104811
1042307;1131377;1106380
698427;1100450;1160384
661431;1073608;1099436
1071397;1072533;1148661
666479;1073842;1072459
853105;1175850;1113751
659461;1093655;1072592
661197;1143580;1073314
812180;1115245;1100191
830138;1073954;1117176
798423;1090199;1148691
710530;1153582;1080247
667341;1081811;1121317
755701;1134255;1078266
663210;1112115;1087324
1025354;1101638;1107746
983625;1137476;1153267
660009;1125025;1072842
1009178;1121036;1134827
669579;1090185;1073914
673095;1100547;1093039
658436;1073622;1096514
874485;1127180;1072506
674484;1160324;1106730
795018;1076047;1073805
672615;1073167;1095067
681936;1090967;1098109
800792;1111543;1150078
1014351;1073453;1104942
731830;1116280;1108166
661449;1110395;1073626
925312;1073966;1074122
792541;1159020;1176865
1036608;1073583;1116455
658901;1175101;1073744
844061;1111087;1125033
669801;1072457;1088317
659993;1119326;1072827
940435;1097963;1121373
1024729;1073422;1080485
673095;1155003;1100547
828933;1115650;1097963
828919;1078987;1150078
868645;1139202;1095190
661315;1133971;1073503
733197;1097963;1093242
1008329;1089730;1113282
661173;1166655;1072503
673095;1100547;1089274
1010064;1177591;1073744
732898;1140456;1124414
1006282;1149012;1072593
661105;1103654;1073411
713784;1150078;1123853
948183;1096652;1085875
751646;1103481;1150609
878564;1073422;1086458
901870;1073347;1075635
750150;1174091;1097963
1002668;1176447;1073849
986646;1138934;1072952
984634;1087019;1123482
892663;1153292;1129355
1040156;1117062;1073837
910874;1073212;1074933
967453;1178868;1145121
1030848;1137350;1073220
682786;1098514;1118009
1025354;1178075;1101638
967852;1127302;1087000
661293;1109464;1073844
940435;1086652;1097963
670418;1163882;1073615
712487;1127431;1084233
658873;1073457;1073637
930150;1143719;1140059
1036608;1116455;1085220
914506;1087242;1159020
914592;1167849;1106127
723636;1073837;1155179
1071325;1142865;1133967
661311;1117562;1073493
878364;1170977;1106015
914506;1159020;1076150
1053362;1108160;1141052
859621;1169694;1129297
758996;1081100;1100298
707259;1138495;1073211
758996;1100298;1120288
712069;1135144;1073666
801851;1164290;1093137
1072415;1148661;1072536
661155;1072486;1127477
1066299;1153920;1087169
985502;1144427;1101638
1039425;1141092;1111857
876890;1100298;1168977
768185;1073742;1158802
758996;1172961;1100298
758996;1105618;1100298
824098;1175442;1098146
811666;1072457;1143044
661457;1073837;1135520
964488;1163398;1073849
986454;1169894;1168186
792640;1152023;1078068
941371;1158539;1088284
658839;1072465;1117959
798672;1073607;1115994
709784;1176926;1173353
715697;1114470;1130092
1022111;1113167;1094099
868159;1119516;1073841
1033622;1115620;1120951
671647;1072786;1154140
828919;1150078;1170233
678725;1073646;1147450
661568;1073750;1103020
673095;1134538;1100547
768484;1100547;1078149
969303;1148846;1150852
785997;1100298;1173609
1032080;1106076;1171638
964718;1168064;1150635
1026342;1125928;1072570
931458;1105718;1111087
669801;1121235;1088317
739033;1175355;1087280
1058160;1148934;1073966
673095;1100547;1141563
1025354;1101638;1131658
828919;1150078;1127965
859135;1153561;1073803
987093;1077825;1120702
918722;1075413;1118992
988244;1073638;1111408
922098;1097963;1158701
659915;1072784;1076914
758996;1094262;1100298
1025354;1159756;1101638
661457;1073837;1089024
857648;1115005;1146633
828919;1150078;1131562
715697;1130092;1095146
758996;1103570;1100298
947833;1157330;1100547
995807;1177916;1083267
933698;1111754;1100298
910908;1073438;1111256
999402;1164151;1172789
661415;1073590;1161114
