t_id_predio;numero_predial;t_id_tramitecatastral;t_id_fuenteadministrativa;ente_emisor;oficina_origen;ciudad_origen;numero_fuente
1069288;470010002000000070905909020166;1183888;378267;NOTARIA TERCERA DE SANTA MARTA;;;1518
698815;470010002000000070902914010261;1185276;467513;NOTARIA TERCERA DE SANTA MARTA;;;2466
1047906;470010103000000570801800000014;1185765;486284;NOTARIA PRIMERA SANTA MARTA;;;2744
970041;470010105000001150901900000040;1180521;297300;NOTARIA SEGUNDA DE SANTA MARTA;;;527
682162;470010002000000076901907050619;1182437;345135;NOTARIA 4;;;1502
731442;470010002000000070905927020525;1185137;466872;NOTARIA TERCERA DE SANTA MARTA;;;1886
878040;470010102000001010076500000002;1179037;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
664048;470010106000006050021000000000;1179999;291377;NOTARIA TERCERA DE SANTA MARTA;;;1031
682010;470010109000002580801800000309;1179585;291359;NOTARIA PRIMERA DE SANTA MARTA;;;1679
1044334;470010002000000070902912010223;1185459;467595;NOTARIA TERCERA DE SANTA MARTA;;;2756
720841;470010106000000560901901070056;1182580;346590;NOTARIA 4;;;2939
1031929;470010101000001280904900000122;1185728;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1039244;470010103000003570024000000000;1186314;487125;NOTARIA SEGUNDA DE SANTA MARTA;;;0818
1024055;470010002000000076901902040304;1183996;489483;NOTARIA 4;;;964
663551;470010110000000190907904020288;1179306;512236;NOTARIA TERCERA DE BUCARAMANGA;;;5118
1016221;470010002000000076901905070517;1181980;343624;NOTARIA 4;;;219
1069539;470010002000000076901908020183;1184172;419666;NOTARIA 4;;;906
713137;470010106000010290013500000001;1183303;354761;NOTARIA SEGUNDA DE SANTA MARTA;;;0
1057143;470010002000000023792000000000;1180032;293666;NOTARIA PRIMERA DE SANTA MARTA;;;2584
916988;470010002000000070905914040273;1181383;304216;NOTARIA TERCERA DE SANTA MARTA;;;1118
731412;470010002000000070903917040335;1183725;377914;NOTARIA SEGUNDA DE SANTA MARTA;;;2576
3011986;470010107000000080907901010272;1179413;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1065701;470010110000001590901901000088;1179032;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1059564;470010103000000050901900000033;1180572;297381;NOTARIA SEGUNDA DE SANTA MARTA;;;937
3019897;470010002000000070905915020288;1186446;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
893245;470010105000002110019500000018;1185324;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
843744;470010002000000070268000000000;1179986;291369;NOTARIA PRIMERA DE SANTA MARTA;;;0415
1045364;470010002000000070801800002021;1185573;448298;NOTARIA PRIMERA SANTA MARTA;;;2040
847518;470010115000005900018000000000;1185845;483343;NOTARIA PRIMERA DE SANTA MARTA;;;1368
828336;470010002000000070902903020048;1185517;467624;NOTARIA TERCERA DE SANTA MARTA;;;1901
874027;470010002000000076901906060569;1186030;446707;NOTARIA 4;;;200
663060;470010107000000100904901030117;1179125;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
743918;470010002000000076901907060623;1181293;302987;NOTARIA 4;;;867
965735;470010002000000070903904030072;1182908;348075;NOTARIA SEGUNDA DE SANTA MARTA;;;425
903967;470010110000000910901901050055;1179768;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
897104;470010106000012190013500000001;1180617;297418;NOTARIA SEGUNDA DE SANTA MARTA;;;1630
1069146;470010002000000070902911030210;1185232;467491;NOTARIA TERCERA DE SANTA MARTA;;;2656
1051569;470010002000000070903905010083;1185098;466514;NOTARIA SEGUNDA DE SANTA MARTA;;;2006
1051614;470010113000000780117000000000;1180718;298295;ALCALDIA DISTRITAL DE SANTA MARTA;;;1447
993028;470010102000001630019000000000;1180924;299115;NOTARIA TERCERA DE SANTA MARTA;;;508
775326;470010002000000076901903060383;1181520;342592;NOTARIA 4;;;2088
1055755;470010002000000070902915010284;1183249;354176;NOTARIA TERCERA DE SANTA MARTA;;;1623
951920;470010002000000070903911020208;1182182;324042;NOTARIA SEGUNDA DE SANTA MARTA;;;421
719393;470010106000000150039000000000;1180661;298256;NOTARIA PRIMERA SANTA MARTA;;;1719
897731;470010106000000620011000000000;1180697;298283;NOTARIA PRIMERA DE SANTA MARTA;;;2320
3018907;470010104000000730901901120048;1179330;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
698947;470010002000000070905908020145;1182205;324198;NOTARIA TERCERA DE SANTA MARTA;;;1201
822138;470010002000000076901903040368;1181026;300072;NOTARIA 4;;;277
719958;470010002000000076901905030487;1181554;342770;NOTARIA 4;;;1856
708805;470010002000000070902901010004;1183909;378287;NOTARIA TERCERA DE SANTA MARTA;;;426
924871;470010002000000065827000000000;1179493;291350;NOTARIA SEGUNDA DE SANTA MARTA;;;920
808480;470010002000000070903901030010;1183684;377894;NOTARIA SEGUNDA DE SANTA MARTA;;;1611
708823;470010101000001970015000000000;1183276;354304;NOTARIA TERCERA DE SANTA MARTA;;;1775
890058;470010002000000076901906040554;1181232;302956;NOTARIA 4;;;132
799970;470010106000000710006000000000;1180249;295174;NOTARIA PRIMERA DE SANTA MARTA;;;2283
960115;470010106000000510024000000000;1180891;299095;NOTARIA TERCERA DE SANTA MARTA;;;547
1068493;470010002000000060918900007548;1179551;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
891292;470010104000000930903900000149;1179565;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
926605;470010002000000076901904020412;1181996;343810;NOTARIA 4;;;216
896736;470010002000000076901902020288;1185673;380700;NOTARIA 4;;;902
839871;470010104000000430904900000160;1183967;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
720649;470010002000000070905905050098;1181303;303970;NOTARIA QUINTA DE SANTA MARTA;;;3023
868651;470010002000000070903908040155;1183757;378044;NOTARIA SEGUNDA DE SANTA MARTA;;;1442
890070;470010108000000060902901160071;1184327;452934;NOTARIA CUARTA DE SANTA MARTA;;;1683
666365;470010002000000070905923010443;1185152;466951;NOTARIA TERCERA DE SANTA MARTA;;;1960
1042292;470010103000000050901900000010;1180410;295513;NOTARIA SEGUNDA DE SANTA MARTA;;;2405
1069232;470010002000000070903914050277;1184906;462867;NOTARIA SEGUNDA DE SANTA MARTA;;;2340
950955;470010002000000076901903080396;1180468;295618;NOTARIA 4;;;748
826193;470010108000000060902902170162;1184498;454022;NOTARIA CUARTA DE SANTA MARTA;;;1424
845918;470010002000000070902904050079;1185273;467512;NOTARIA TERCERA DE SANTA MARTA;;;2516
812168;470010002000000070902903040054;1185219;467485;NOTARIA TERCERA DE SANTA MARTA;;;1902
3019210;470010002000000076901908010152;1187350;499466;NOTARIA 4;;;1125
877183;470010104000001010061000000000;1179298;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
737506;470010002000000070905902030030;1183482;357282;NOTARIA TERCERA DE SANTA MARTA;;;662
709099;470010002000000070905910010182;1182700;347236;NOTARIA CUARTA DE SANTA MARTA;;;3249
988193;470010002000000051867000000000;1183147;353624;NOTARIA PRIMERA DE SANTA MARTA;;;2298
965077;470010002000000023292000000000;1186159;485004;NOTARIA SEGUNDA DE SANTA MARTA;;;3160
954518;470010106000000560901902010067;1181718;306306;NOTARIA 4;;;3079
703028;470010116000001910021000000000;1183152;353701;NOTARIA SEGUNDA DE SANTA MARTA;;;1370
973962;470010003000000010215000000000;1180812;298428;NOTARIA SEGUNDA SANTA MARTA;;;413
699337;470010002000000070903919040376;1181259;302970;NOTARIA SEGUNDA DE SANTA MARTA;;;1470
1043512;470010002000000070905907040133;1182860;347760;NOTARIA TERCERA DE SANTA MARTA;;;675
992813;470010002000000070903901030012;1183683;377893;NOTARIA SEGUNDA DE SANTA MARTA;;;1665
1059555;470010104000000910903901110173;1185922;478295;NOTARIA TERCERA DE SANTA MARTA;;;139
902225;470010002000000070903917040333;1187268;499546;NOTARIA SEGUNDA DE SANTA MARTA;;;2285
663674;470010002000000076901901020217;1183109;489437;NOTARIA 4;;;07
723874;470010104000000910903901000209;1186088;478295;NOTARIA TERCERA DE SANTA MARTA;;;139
813660;470010108000000060902902100113;1184398;453978;NOTARIA CUARTA DE SANTA MARTA;;;2489
920300;470010002000000070903917030332;1183727;377915;NOTARIA SEGUNDA DE SANTA MARTA;;;2351
709093;470010002000000070905906050118;1182841;347729;NOTARIA TERCERA DE SANTA MARTA;;;694
770082;470010002000000070905922050440;1182831;347560;NOTARIA CUARTA DE SANTA MARTA;;;2710
699379;470010002000000070903916050317;1183771;378054;NOTARIA SEGUNDA DE SANTA MARTA;;;2429
882392;470010102000003800014000000000;1182113;297788;;;;
924865;470010002000000070903915040294;1183861;378103;NOTARIA SEGUNDA DE SANTA MARTA;;;2063
738921;470010109000004130005000000000;1180565;297397;NOTARIA TERCERA DE SNATA MARTA;;;2414
901104;470010002000000070903902030030;1184317;452717;NOTARIA SEGUNDA DE SANTA MARTA;;;2630
1069258;470010002000000070903922040433;1181166;326701;NOTARIA SEGUNDA DE SANTA MARTA;;;2715
1010556;470010002000000070902911020208;1185385;467558;NOTARIA TERCERA DE SANTA MARTA;;;297
878988;470010106000003990021000000000;1186311;486549;NOTARIA DE TERCERA DE SANTA MARTA;;;1463
1062483;470010111000002010013000000000;1179514;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
3023875;470010002000000076901903040362;1187983;500710;NOTARIA 4;;;53
1044284;470010106000004620003000000000;1179018;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
972299;470010002000000070905912040235;1183525;357554;NOTARIA TERCERA DE SANTA MARTA;;;1072
761154;470010002000000070903916050320;1183766;378049;NOTARIA SEGUNDA DE SANTA MARTA;;;2684
860265;470010101000002130027000000000;1179910;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
927951;470010002000000070903920050397;1182966;348461;NOTARIA SEGUNDA DE SANTA MARTA;;;2503
912845;470010002000000076901905010466;1182231;343875;NOTARIA 4;;;616
787507;470010002000000070902906020105;1185206;467478;NOTARIA TERCERA DE SANTA MARTA;;;2571
806293;470010110000000400904900000589;1184712;421687;NOTARIA PRIMERA DE SANTA MARTA;;;238
929507;470010104000001610903900000080;1178920;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
3013339;470010002000000070905921050419;1186915;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
1045223;470010112000001660015000000000;1180592;297406;NOTARIA SEGUNDA DE SANTA MARTA;;;975
1059472;470010002000000070905924040473;1181330;304102;NOTARIA QUINTA DE BOGOTA;;;3677
788814;470010107000000990801800000020;1178970;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
3019873;470010002000000070905921050420;1186626;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
699411;470010002000000070902912020228;1182140;323775;NOTARIA TERCERA DE SANTA MARTA;;;1233
992778;470010109000003260005000000000;1180065;294936;NOTARIA VEINTISEIS DE BARRANQUILLA;;;3067
787689;470010002000000070903919020367;1183612;377672;NOTARIA SEGUNDA DE SANTA MARTA;;;2879
1020898;470010106000000560901902070118;1182559;346470;NOTARIA 4;;;2901
1059564;470010103000000050901900000033;1180573;297381;NOTARIA SEGUNDA DE SANTA MARTA;;;937
906362;470010105000001330012000000000;1180333;295468;NOTARIA TERCERA DE SANTA MARTA;;;1547
860640;470010107000001560801800000015;1186987;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1055645;470010002000000070903911010204;1185192;467217;NOTARIA SEGUNDA DE SANTA MARTA;;;362
830551;470010002000000070903907030130;1183838;378092;NOTARIA SEGUNDA DE SANTA MARTA;;;1521
749300;470010102000003040019000000000;1182059;321669;NOTARIA SEGUNDA DE SANTA MARTA;;;664
1041300;470010002000000070902901050018;1183923;378294;NOTARIA TERCERA DE SANTA MARTA;;;1571
841298;470010002000000076901902070327;1184034;489487;NOTARIA 4;;;723
955402;470010107000000090005000000000;1184793;381225;NOTARIA CUARTA DE SANTA MARTA;;;2222
1009356;470010115000006370005000000000;1184575;454420;NOTARIA PRIMERA SANTA MARTA;;;1097
786593;470010106000008000030000000000;1179132;512193;NOTARIA TERCERA DEL CIRCULO DE SANTA MARTA;;;1999
814489;470010105000000930117500000001;1179944;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1069501;470010002000000076901904030419;1182002;343826;NOTARIA 4;;;849
1040561;470010002000000070905923040454;1181388;304223;NOTARIA CUARTA DE SANTA MARTA;;;2778
700006;470010002000000076901904080459;1181007;300062;NOTARIA 4;;;817
3022192;470010002000000070905918040354;1186472;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
803321;470010105000000470901900000082;1179977;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
851767;470010104000000620904901010078;1178982;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1036310;470010108000000010901904121177;1179851;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
879948;470010002000000076901904020413;1180495;296351;NOTARIA 4;;;238
823706;470010110000000830901900000329;1186208;487321;NOTARIA CUARTA DE SANTA MARTA;;;1862
1071590;470010107000001050801800000063;1186252;491595;NOTARIA SEGUNDA DE SANTA MARTA;;;1775
1064340;470010106000004800010000000000;1180432;295526;NOTARIA CUARTA DE SANTA MARTA;;;2043
805649;470010104000001050904900000233;1186225;478613;NOTARIA TERCERA DE SANTA MARTA;;;856
909425;470010110000000660901901000121;1179569;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
968855;470010002000000070902916030309;1183197;354151;NOTARIA TERCERA DE SANTA MARTA;;;2660
948922;470010002000000070905906020105;1186881;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
801098;470010002000000076901906050561;1180500;296438;NOTARIA 4;;;2639
720505;470010103000000600902900000039;1186678;494573;NOTARIA SEGUNDA DE SANTA MARTA;;;861
745672;470010112000000390002500000001;1179502;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
808500;470010002000000076901904070454;1180999;300058;NOTARIA 4;;;1014
721591;470010002000000070903919030369;1183611;377671;NOTARIA SEGUNDA DE SANTA MARTA;;;1440
916988;470010002000000070905914040273;1181384;304216;NOTARIA TERCERA DE SANTA MARTA;;;1118
1006796;470010002000000076901901080267;1180945;299129;NOTARIA 4;;;2066
732042;470010002000000076901904010402;1180476;295622;NOTARIA 4;;;286
720774;470010003000000050137000000000;1186162;485002;NOTARIA TERCERA SANTA MARTA;;;1154
1024368;470010107000000090903900000085;1186443;492483;NOTARIA TERCERA DE SANTA MART;;;555
686426;470010002000000076901905080521;1180460;295614;NOTARIA 4;;;2252
3012112;470010002000000040901900000093;1186475;492281;NOTARIA 3;;;3881
925857;470010002000000070905919050380;1182724;347365;NOTARIA CUARTA DE SANTA MARTA;;;2932
766417;470010108000000060902902060087;1184032;489491;NOTARIA CUARTA DE SANTA MARTA;;;2146
876658;470010103000001990020000000000;1181581;301554;ALCALDIA DISTRITAL DE SANTA MARTA;;;780
995839;470010102000002320902900000041;1185987;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
966076;470010108000000060902902120128;1184423;453991;NOTARIA CUARTA DE SANTA MARTA;;;1946
747086;470010002000000076901907060626;1181298;302989;NOTARIA 4;;;1193
1069140;470010002000000070902908040153;1185396;467563;NOTARIA TERCERA DE SANTA MARTA;;;313
3011515;470010002000000076901901020222;1187089;497915;NOTARIA 4;;;2123
763038;470010102000000710024000000000;1180308;295452;NOTARIA PRIMERA DE SANTA MARTA;;;1484
893980;470010115000004320020000000000;1180535;297307;NOTARIA TERCERA DE SANTA MARTA;;;2429
812067;470010106000000560901902020074;1182593;346617;NOTARIA 4;;;168
1035791;470010002000000076901906080591;1181186;302836;NOTARIA 4;;;676
692616;470010107000000460903901070340;1179821;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1069256;470010002000000070903920040393;1182958;348362;NOTARIA SEGUNDA DE SANTA MARTA;;;1630
1005171;470010002000000070905912020228;1183533;358798;NOTARIA QUINTA DE BOGOT�;;;2859
703288;470010002000000070903918030349;1184288;452674;NOTARIA SEGUNDA DE SANTA MARTA;;;2315
689945;470010102000002270012000000000;1180905;299105;NOTARIA PRIMERA DE SANTA MARTA;;;1354
824311;470010110000000640906900001329;1179995;291375;NOTARIA 72 DE BOGOTA;;;7312
1023874;470010001000000022070000000000;1186116;480667;NOTARIA PRIMERA DE SANTA MARTA;;;275
1010487;470010116000002090026000000000;1179033;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
808340;470010002000000070903901010002;1183709;377906;NOTARIA SEGUNDA DE SANTA MARTA;;;2131
3016285;470010002000000076901908020179;1186954;497164;NOTARIA 4;;;2184
752768;470010104000000320903900000062;1186774;495447;NOTARIA TERCERA DE SANTA MARTA;;;198
750276;470010002000000066057000000000;1182097;289497;NOTARIA PRIMERA DE SANTA MARTA;;;3024
680766;470010002000000070903905020087;1184987;465675;NOTARIA SEGUNDA DE SANTA MARTA;;;2705
797583;470010108000000060902902170160;1184751;489432;NOTARIA CUARTA DE SANTA MARTA;;;538
704724;470010115000006650901900001151;1179760;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
892942;470010102000001490016000000000;1180756;298394;NOTARIA TERCERA DE SANTA MARTA;;;138
887645;470010115000001800014000000000;1180599;297409;NOTARIA PRIMERA SANTA MARTA;;;496
864673;470010002000000076901904020414;1186031;446707;NOTARIA 4;;;200
817759;470010002000000071820000000000;1184950;371487;NOTARIA PRIMERA SANTA MARTA;;;769
1043510;470010002000000076901904070452;1180995;300056;NOTARIA 4;;;1472
1055612;470010002000000040901900000092;1186518;492281;NOTARIA 3;;;3881
812468;470010002000000070905908040155;1183905;378275;NOTARIA QUINTA DE BOGOTA D.C.;;;2186
663606;470010002000000070903922050437;1185039;466102;NOTARIA SEGUNDA DE SANTA MARTA;;;1623
693814;470010002000000070903911030212;1182948;348325;NOTARIA SEGUNDA DE SANTA MARTA;;;2856
945987;470010106000000560901904070247;1186650;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1025275;470010102000002320902900000076;1183419;356441;NOTARIA TERCERA DE SANTA MARTA;;;1475
1055651;470010106000000560901902060105;1182312;344130;NOTARIA 4;;;957
916467;470010002000000066159000000000;1184168;419625;NOTARIA CUARTA DE SANTA MARTA;;;2954
756794;470010116000001370021000000000;1179809;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
925565;470010002000000070902904040074;1185267;467509;NOTARIA TERCERA DE SANTA MARTA;;;2330
794687;470010103000003380027000000000;1180264;295183;NOTARIA TERCERA DE SANTA MARTA;;;1180
3025819;470010002000000076901903010344;1186661;494410;NOTARIA 3;;;515
965769;470010002000000070903912020227;1185128;466838;NOTARIA SEGUNDA DE SANTA MARTA;;;379
878802;470010002000000070903923020448;1182166;323938;NOTARIA SEGUNDA DE SANTA MARTA;;;2526
847518;470010115000005900018000000000;1185823;483343;NOTARIA PRIMERA DE SANTA MARTA;;;1368
3026137;470010002000000076901908010151;1187932;497636;NOTARIA 4;;;1651
1059912;470010002000000023793000000000;1186170;381184;NOTARIA TERCERA E SANTA MARTA;;;2461
931478;470010002000000070903921040413;1185290;467520;NOTARIA SEGUNDA DE SANTA MARTA;;;1488
709097;470010002000000070905908040156;1183903;378274;NOTARIA TERCERA DE SANTA MARTA;;;1217
709043;470010002000000070903913050258;1184884;462837;NOTARIA QUINTA DE BOGOTA D.C.;;;3930
883234;470010002000000070902911040213;1185435;467583;NOTARIA TERCERA DE SANTA MARTA;;;2736
3027214;470010002000000076901906060573;1186933;496982;NOTARIA 4;;;1248
1047798;470010002000000070903905010082;1184989;465704;NOTARIA SEGUNDA DE SANTA MARTA;;;2540
771393;470010110000000830901900000199;1186201;484801;NOTARIA VEINTINUEVE DE BOGOTA;;;3499
664048;470010106000006050021000000000;1180000;291377;NOTARIA TERCERA DE SANTA MARTA;;;1031
945987;470010106000000560901904070247;1178934;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
783884;470010106000007360022000000000;1179931;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1041502;470010002000000070903915030290;1181225;302953;NOTARIA SEGUNDA DE SANTA MARTA;;;1820
890252;470010002000000070902905030090;1183342;354780;NOTARIA TERCERA DE SANTA MARTA;;;2717
1049222;470010002000000070566000000000;1179917;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1030239;470010002000000070905903020046;1182815;347508;NOTARIA TERCERA DE SANTA MARTA;;;1314
911692;470010106000000560901902050103;1182307;344121;NOTARIA 4;;;2867
725317;470010108000000060902901050006;1184147;447891;NOTARIA CUARTA DE SANTA MARTA;;;718
1006479;470010101000000840902900000082;1179803;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1071772;470010107000001240001000000000;1186219;491461;NOTARIA 1 SANTA MARTA;;;807
880674;470010002000000040901901010133;1182355;344270;NOTARIA 3;;;1137
801182;470010111000003290002000000000;1180609;297414;NOTARIA TERCERA DE SANTA MARTA;;;1064
760151;470010002000000070903922040434;1185162;466985;NOTARIA SEGUNDA DE SANTA MARTA;;;2691
1051575;470010106000000560901904010194;1186732;492277;NOTARIA 4;;;334
1033350;470010002000000070902907040134;1185503;467617;NOTARIA TERCERA DE SANTA MARTA;;;2440
658740;470010116000002670002500000001;1181891;307516;NOTARIA CUARTA DE SANTA MARTA;;;2361
1041142;470010002000000070903904010064;1183427;357231;NOTARIA SEGUNDA DE SANTA MARTA;;;1612
953669;470010107000000630901901040077;1179535;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
847282;470010002000000060801800006884;1182064;343694;NOTARIA SEGUNDA DE SANTA MARTA;;;2618
824045;470010107000000090906901010155;1186184;482602;NOTARIA 4 SANTA MARTA;;;503
717160;470010005000000010007000000000;1181418;304308;NOTARIA PRIMERA SANTA MARTA;;;487
890964;470010108000000060902902060088;1184348;453951;NOTARIA CUARTA DE SANTA MARTA;;;1658
1071772;470010107000001240001000000000;1186220;491461;NOTARIA 1 SANTA MARTA;;;807
745507;470010002000000022795000000000;1179915;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
775778;470010002000000070902904010062;1185226;467488;NOTARIA TERCERA DE SANTA MARTA;;;2438
720963;470010104000000910903901000219;1186091;478295;NOTARIA TERCERA DE SANTA MARTA;;;139
880492;470010002000000071420000000000;1186317;489546;NOTARIA TERCERA DE SANTA MARTA;;;3272
702103;470010106000008460022000000000;1179578;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1047771;470010002000000076901904030422;1180079;294944;NOTARIA 4;;;673
972068;470010002000000060801800004577;1180139;295115;NOTARIA SEGUNDA SANTA MARTA;;;1815
839382;470010002000000070903916010304;1183817;378081;NOTARIA SEGUNDA DE SANTA MARTA;;;2710
708446;470010002000000070903908040153;1183760;378046;NOTARIA SEGUNDA DE SANTA MARTA;;;2451
703798;470010113000000460010000000000;1185710;479599;ALCALDIA DISTRITAL DE SANTA MARTA;;;1725
982919;470010102000002030002000000000;1180749;298387;NOTARIA SEGUNDA SANTA MARTA;;;1318
1018431;470010002000000070902907030130;1185519;467625;NOTARIA TERCERA DE SANTA MARTA;;;2398
924340;470010115000003520014000000000;1181694;305035;NOTARIA SEGUNDA DE SANTA MARTA;;;3340
713089;470010002000000070905912050238;1182797;347430;NOTARIA TERCERA DE SANTA MARTA;;;1472
882802;470010002000000070905915030290;1181148;326578;NOTARIA TERCERA DE SANTA MARTA;;;1524
1015123;470010115000006370002000000000;1184507;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
1005269;470010002000000070902910030191;1183053;348978;NOTARIA QUINTA DE BOGOTA D.C.;;;3982
1063481;470010002000000076901908020171;1187961;497894;NOTARIA 4;;;1197
988517;470010002000000071528000000000;1179338;299090;ALCALDIA DISTRITAL DE SANTA MARTA;;;1234
881908;470010105000000940901900000199;1182058;320699;NOTARIA TERCERA DE SANTA MARTA;;;706
860279;470010002000000070903920020385;1183655;377693;NOTARIA SEGUNDA DE SANTA MARTA;;;2356
925180;470010002000000070905902030032;1183542;358802;NOTARIA TERCERA DE SANTA MARTA;;;1032
808348;470010002000000060918900007789;1180013;291534;NOTARIA TERCERA SANTA MARTA;;;584
667081;470010103000007640009000000000;1183100;372841;NOTARIA TERCERA DE SANTA MARTA;;;1306
957101;470010002000000070905927010522;1186450;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
680607;470010002000000070903901020007;1183703;377903;NOTARIA SEGUNDA DE SANTA MARTA;;;1417
3018403;470010002000000070905916020305;1186831;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
993451;470010104000000910903901000198;1186100;478295;NOTARIA TERCERA DE SANTA MARTA;;;139
686768;470010002000000070905909040173;1183883;378264;NOTARIA TERCERA DE SANTA MARTA;;;1343
784138;470010115000001130901900000031;1178885;290534;NORATIA PRIMERA SANTA MARTA;;;950
916242;470010105000000230902900000192;1187988;500769;NOTARIA CUARTA DE SANTA MARTA;;;1638
3021046;470010002000000070905914020268;1186693;492292;NOTARIA TERCERA DE SANTA MARTA;;;1898
969745;470010115000001710005000000000;1180764;298398;NOTARIA SEGUNDA DE SANTA MARTA;;;614
874788;470010002000000040901901010033;1182353;344267;NOTARIA 3;;;1429
686685;470010002000000070903912040236;1185545;467638;NOTARIA SEGUNDA DE SANTA MARTA;;;2714
1051588;470010002000000070903906050120;1181489;326945;NOTARIA SEGUNDA DE SANTA MARTA;;;3050
952731;470010110000000640906900001327;1179998;291376;NOTARIA 72 DEL CIRCULO DE BOGOTA;;;7312
992504;470010002000000070903922040436;1182156;323871;NOTARIA SEGUNDA DE SANTA MARTA;;;2605
847518;470010115000005900018000000000;1185835;483343;NOTARIA PRIMERA DE SANTA MARTA;;;1368
750891;470010112000001620011000000000;1183130;352922;NOTARIA CUARTA SANTA MARTA;;;1409
924959;470010002000000070905916040316;1181087;302730;NOTARIA TERCERA DE SANTA MARTA;;;1713
750941;470010115000004200004000000000;1183156;353704;NOTARIA SEGUNDA DE SANTA MARTA;;;2115
1026619;470010002000000070903908030149;1183787;378066;NOTARIA SEGUNDA DE SANTA MARTA;;;1631
1059522;470010002000000070903917010324;1183737;377920;NOTARIA SEGUNDA DE SANTA MARTA;;;2682
957695;470010106000000560901905050275;1186758;492277;NOTARIA 4;;;334
950965;470010002000000070902906010102;1185356;467542;NOTARIA TERCERA DE SANTA MARTA;;;2147
1019885;470010002000000076901906020542;1181204;302942;NOTARIA 4;;;698
956536;470010002000000070902909010162;1183170;354041;NOTARIA TERCERA DE SANTA MARTA;;;2614
1048567;470010103000000050901900000049;1185557;448275;NOTARIA SEGUNDA DE SANTA MARTA;;;1490
1018295;470010002000000070903909020165;1182919;348172;NOTARIA SEGUNDA DE SANTA MARTA;;;1062
1005195;470010002000000040901901010158;1186501;492281;NOTARIA 3;;;3881
1010327;470010002000000076901904050440;1180451;295609;NOTARIA 4;;;1080
873659;470010002000000070905903010043;1182814;347503;NOTARIA TERCERA DE SANTA MARTA;;;1480
953454;470010002000000070902904050080;1181136;326510;NOTARIA TERCERA DE SANTA MARTA;;;1178
1069300;470010002000000070905915010282;1182883;347793;NOTARIA TERCERA DE SANTA MARTA;;;1202
1069178;470010002000000070902914010263;1183385;356054;NOTARIA TERCERA DE SANTA MARTA;;;2110
1030678;470010115000006650902900001583;1181115;304862;NOTARIA SETENTA DE BOGOTA;;;467
1059547;470010002000000070903917020326;1183735;377919;NOTARIA SEGUNDA DE SANTA MARTA;;;2613
762558;470010002000000070905912040236;1182906;347829;NOTARIA QUINTA DE BOGOT�;;;1920
845720;470010002000000070902909040175;1183161;354037;NOTARIA QUINTA DE BOGOTA D.C.;;;4357
