t_id_predio;numero_predial;t_id_tramitecatastral
786659;470010104000000910903901020080;1181399
717160;470010005000000010007000000000;1181419
1002642;470010110000000580901902030035;1181608
953798;470010106000011540029000000000;1181422
1052412;470010109000002580801800000072;1185802
981907;470010105000000720008000000000;1184814
703798;470010113000000460010000000000;1185709
3013870;470010002000000070903919050379;1186576
1027554;470010110000000640903900010411;1187463
793526;470010115000006560901900000107;1183532
3013816;470010002000000070905924050480;1186498
819616;470010107000001050801800000139;1186249
848108;470010104000000930906902010001;1180149
666151;470010116000002230019000000000;1181918
968251;470010002000000076901907020604;1181261
1069296;470010002000000070905910040193;1182710
930523;470010002000000070905919050379;1182721
919974;470010102000002710039901010101;1186168
806213;470010106000007320016000000000;1186189
907039;470010002000000076901905060505;1181963
1047771;470010002000000076901904030422;1180078
770116;470010102000003160011000000000;1179590
863080;470010003000000050108000000000;1180366
950344;470010800000000190003500000001;1188135
873776;470010001000000021277500000002;1181691
800111;470010101000001390901900000026;1179333
800644;470010104000000910903901070094;1182503
944709;470010002000000070905916010302;1181395
983041;470010104000000620904901110131;1178993
1058886;470010106000007330004000000000;1178991
856524;470010107000000460903900000099;1186763
776247;470010106000000560901902020079;1182333
666151;470010116000002230019000000000;1181919
713019;470010104000000910903901060090;1182495
709019;470010002000000070903911010201;1184320
1059533;470010002000000070903912010222;1183002
776247;470010106000000560901902020079;1182334
942726;470010002000000070905907020127;1182188
1064340;470010106000004800010000000000;1180434
724096;470010107000000320901901060051;1179418
787599;470010002000000070902914040276;1183261
771537;470010110000000380906901051494;1185625
771822;470010002000000070903924010462;1185133
878698;470010002000000070903904050077;1185239
906314;470010106000000560901902070114;1182324
750749;470010104000000930906902030480;1186477
832044;470010104000000910903901100103;1182521
801182;470010111000003290002000000000;1180609
967922;470010106000000560901901020016;1182531
876585;470010107000000440801800000029;1186239
1040711;470010106000000560901902050101;1182305
776257;470010102000002500903900000208;1186534
878586;470010002000000070902907010122;1185490
1047916;470010110000000640905900001107;1184043
3012430;470010106000000560901903030151;1186896
749418;470010003000000013284000000000;1180795
1020157;470010002000000070905918010341;1186493
662911;470010110000000390009000000000;1179747
1030395;470010002000000070903910010181;1183666
677759;470010110000000400904900001028;1184709
680226;470010107000000870901900000062;1180827
992778;470010109000003260005000000000;1180065
954781;470010108000000160903901080190;1187660
767488;470010102000002490901900000068;1180847
774617;470010002000000070707000000000;1186228
1022119;470010115000006650904900002702;1180838
845498;470010115000000730901900000089;1182043
1024037;470010002000000070801800007026;1186112
689945;470010102000002270012000000000;1180905
810054;470010002000000070801800007008;1186397
837831;470010002000000070905916010303;1181397
967484;470010002000000076901905030482;1181546
988040;470010106000000560901905070283;1186676
839619;470010002000000070903922030432;1185087
707560;470010104000000930906901020335;1181680
737590;470010109000001850003500000001;1179273
967484;470010002000000076901905030482;1181545
670454;470010115000006200009000000000;1187795
3019708;470010002000000076901902080335;1187108
960393;470010002000000070902908020145;1185403
865419;470010002000000070905902010024;1182854
845955;470010002000000070903903010041;1181127
993584;470010110000000400902900000135;1188069
1047741;470010104000000930906902120488;1180147
733381;470010002000000065511000000000;1186406
867016;470010107000000080901901030010;1185721
884466;470010106000000560901905080286;1186925
847518;470010115000005900018000000000;1185825
703028;470010116000001910021000000000;1183151
867956;470010002000000070903917040336;1187134
865924;470010002000000070905908020148;1182876
988514;470010002000000070905910040194;1186726
825752;470010108000000060902902100116;1184404
988151;470010107000000170050000000000;1179357
3016234;470010002000000076901908020206;1186739
1035875;470010002000000070903916010302;1182207
1013442;470010002000000070903901020005;1186902
865699;470010002000000066749000000000;1181450
964743;470010002000000070905912030229;1182789
822452;470010104000000930906901010314;1184643
886561;470010106000003450013000000000;1187309
870882;470010106000004970011000000000;1180729
870974;470010104000000670901901010047;1184272
663030;470010112000003110002000000000;1187398
796833;470010002000000070902914010262;1183388
991110;470010106000007320901900000045;1179419
1037886;470010102000000790006000000000;1187692
695569;470010116000001580001500000005;1188134
861022;470010108000000060902902100115;1184401
903288;470010002000000070902912010221;1185022
915686;470010002000000070903904050079;1182203
926001;470010110000000830901900000386;1184071
3014098;470010002000000076901907070632;1186801
1033186;470010104000000910903901000143;1182681
659054;470010002000000022982000000000;1186283
1041212;470010104000001610907900000216;1180815
3022846;470010002000000076901902020287;1186720
920040;470010111000001180001500000004;1184640
817705;470010115000001860021000000000;1184774
1041114;470010002000000076901904050439;1180449
1012383;470010111000003460003000000000;1187746
1037018;470010002000000040901901010144;1182374
914007;470010002000000076901908010089;1184072
976377;470010003000000040269000000000;1187351
811391;470010002000000065558000000000;1179396
1022228;470010002000000070902907010123;1181149
848234;470010106000004980011000000000;1179765
744754;470010115000006840033000000000;1187612
858703;470010112000001660002000000000;1180238
734624;470010002000000076901905070518;1181982
1055561;470010001000000020801800002384;1185667
946614;470010106000000050012000000000;1179138
748216;470010002000000070903910030190;1184301
1017116;470010002000000070902913010244;1185473
813931;470010106000000560901902080126;1180021
809302;470010102000001960026000000000;1182036
700373;470010002000000070905906010103;1181310
950579;470010103000007920019000000000;1179856
1033686;470010102000002320902900000087;1186858
1043717;470010106000000560901901030020;1186782
1010549;470010002000000070902904020065;1185229
667081;470010103000007640009000000000;1183099
670353;470010115000002580002000000000;1180053
926753;470010002000000070903905050100;1184895
1002461;470010108000000060902902140140;1184461
1069252;470010002000000070903919040373;1182129
3024139;470010002000000076901901080272;1186480
1041300;470010002000000070902901050018;1183923
771393;470010110000000830901900000199;1186201
992504;470010002000000070903922040436;1182156
686586;470010002000000070903904050078;1184998
824035;470010002000000070903903050059;1182987
1047795;470010002000000070905923050460;1186503
739130;470010106000002290009000000000;1180948
710946;470010002000000040901901010025;1182465
963353;470010002000000070801800007031;1184791
907039;470010002000000076901905060505;1181964
797441;470010106000000560901901010003;1184626
838675;470010108000000060902902150146;1183990
934851;470010102000002880002000000000;1178911
3014569;470010002000000076901902020286;1187287
945595;470010002000000070905907050138;1182867
952937;470010002000000070902907030129;1183212
815524;470010002000000070903901030009;1183687
1025260;470010105000000920027000000000;1179727
780681;470010106000000560901905030266;1186618
734982;470010002000000040801800005010;1181733
988932;470010002000000070905924040476;1185004
1024115;470010104000000910903901000203;1185905
776227;470010106000000560901901080062;1182586
1024025;470010103000000450215000000000;1180367
3012112;470010002000000040901900000093;1186475
3018907;470010104000000730901901120048;1179330
955171;470010107000001320007000000000;1182263
824358;470010002000000070903912040234;1185527
1039242;470010101000001280905900000205;1184191
1069110;470010002000000070902903030052;1185482
698923;470010002000000070903921050417;1185425
830067;470010002000000070903912020225;1182994
678723;470010002000000076901908010145;1186059
788794;470010106000002910008000000000;1180567
686458;470010103000004150019000000000;1179586
880752;470010002000000060912900004388;1181415
719887;470010107000000630801800000011;1187505
863003;470010108000000060902902160156;1184487
1071938;470010101000001930901900000036;1179628
859429;470010104000000910903901000121;1182638
927656;470010002000000070905925030491;1185024
685586;470010106000000560901902030082;1182336
993178;470010103000007660016000000000;1187696
786701;470010106000006630009000000000;1179714
755718;470010002000000070903913030252;1185365
1059460;470010002000000076901904010408;1180490
3016294;470010002000000070905922050437;1186767
988722;470010105000000020901900000030;1186744
679141;470010101000000840902900000086;1179791
677815;470010108000000130004000000000;1179726
1043512;470010002000000070905907040133;1182860
1056201;470010104000000670901901040027;1184232
777943;470010104000000930906901020328;1184552
752076;470010105000000020901900000026;1186659
760118;470010101000001400008000000000;1186016
699036;470010105000002590016000000000;1187829
1022131;470010108000000060902902080097;1184371
1047755;470010104000000930906902060449;1180230
700409;470010002000000076901908020165;1184068
1051575;470010106000000560901904010194;1186732
1059445;470010002000000076901902040298;1185955
1006447;470010002000000020248000000000;1180653
3013615;470010002000000076901901030231;1188020
731933;470010104000000930906901020334;1184667
815611;470010002000000070903909020168;1186802
822017;470010108000000060902901150061;1179584
1059441;470010002000000070801800007048;1186146
803319;470010104000000300905901020003;1179658
763790;470010002000000040906900005614;1180596
1059058;470010001000000020801800002419;1184977
722811;470010002000000040801800005003;1181747
957267;470010002000000070903920030389;1183604
814744;470010109000002060061000000000;1179293
681052;470010002000000070902911030211;1185015
734273;470010103000000610012000000000;1179661
663215;470010004000000010059000000000;1187460
801182;470010111000003290002000000000;1180608
993700;470010110000000400903901020422;1188071
698871;470010002000000070903904040075;1185423
954572;470010002000000070902915030289;1183239
816578;470010002000000070801800007017;1186037
884406;470010104000001030051000000000;1179874
1036124;470010110000000580902901120210;1179785
740167;470010002000000040801800003976;1181847
664034;470010002000000022899000000000;1180358
822982;470010104000000930906902010438;1180113
947596;470010104000000670901901010003;1184186
723702;470010102000002500901900000139;1184928
848232;470010002000000070902902050040;1183073
1004186;470010111000000870001000000000;1178883
748173;470010106000000560901903020143;1186488
751532;470010108000000060902902130131;1184429
1045223;470010112000001660015000000000;1180593
708805;470010002000000070902901010004;1183909
760151;470010002000000070903922040434;1185162
704253;470010109000001110013500000001;1187588
812597;470010101000000840901900000056;1186005
1047761;470010113000000130901900000029;1181920
1038475;470010002000000070902913050260;1183321
687587;470010002000000070903921010403;1182978
662996;470010116000001270014000000000;1179172
870924;470010101000000560029000000000;1180817
971509;470010104000000910903901090100;1182515
959926;470010102000002870041000000000;1180009
844149;470010115000006650901900001005;1180704
954720;470010108000000160902900000134;1188085
3025741;470010002000000076901901030225;1186523
928706;470010101000001180034000000000;1179673
662534;470010002000000022649000000000;1187786
841332;470010002000000076901904060447;1180988
1000013;470010002000000070903909030169;1183723
798332;470010116000001620001500000002;1183944
960230;470010107000000280901900000023;1180529
743878;470010104000000930906902020477;1180117
811905;470010002000000070902901030010;1185428
800964;470010002000000070902907020128;1185209
695770;470010002000000070905918020347;1181070
662579;470010110000000400904902051096;1187429
1066000;470010002000000040501000000000;1186257
847023;470010115000003920002000000000;1182070
893245;470010105000002110019500000018;1185324
746800;470010002000000070905914010262;1185065
1047836;470010104000000930906901090245;1181621
686465;470010106000000560901901070055;1182578
667860;470010102000001620010000000000;1182267
882802;470010002000000070905915030290;1181148
698758;470010002000000070902904040075;1185000
682494;470010002000000076901904060443;1181535
951638;470010112000001690013000000000;1185563
710795;470010102000002410901900000063;1185886
986401;470010002000000070905924020466;1186463
698893;470010002000000070903911040213;1185009
698678;470010111000002190008000000000;1180070
969848;470010101000002030003000000000;1186001
710472;470010002000000070801800006990;1184798
811366;470010104000000670901901010050;1184530
856344;470010106000000560901904060238;1186587
855641;470010110000000690901901120055;1179070
794685;470010114000000160015000000000;1179452
675660;470010104000000930906901020002;1184544
699760;470010002000000070902908030150;1185063
745613;470010002000000070801800007213;1184158
1033202;470010104000000930906901010273;1181651
839845;470010110000000400904901070974;1179003
1013518;470010002000000070903923040456;1182201
759760;470010001000000020801800002393;1186377
821219;470010106000001920003000000000;1179796
887890;470010002000000022902000000000;1180348
726098;470010107000001210901900000014;1184180
934663;470010002000000023605000000000;1184188
661833;470010002000000070902913040254;1185349
684254;470010106000000560901902050098;1184051
872074;470010106000000310140000000000;1179218
925725;470010002000000070903905020085;1182910
815287;470010108000000010901901160589;1179970
3022348;470010002000000076901902060318;1187060
3011602;470010002000000076901902020285;1186901
851297;470010002000000070905902020027;1183394
882392;470010102000003800014000000000;1182112
1063631;470010002000000070902909050178;1185036
829829;470010002000000060916900007037;1180067
662850;470010002000000060905900003738;1187826
789952;470010103000000910011500000001;1180792
839779;470010002000000070905915040293;1182121
792638;470010002000000060912900004396;1180710
1066058;470010002000000070905901010004;1183565
981280;470010101000001850001000000000;1185727
1066844;470010002000000023182000000000;1185109
926011;470010106000000560901901010001;1183964
685793;470010003000000012109000000000;1180259
839386;470010002000000070903915030289;1183864
700409;470010002000000076901908020165;1183114
757668;470010002000000021110000000000;1187495
696492;470010600000000080012000000000;1180783
1025294;470010110000000520801800000011;1179488
1066251;470010106000000560901902080127;1182526
859993;470010107000000120904901120449;1187530
915249;470010002000000040801800004982;1181788
817623;470010002000000070902908020147;1181151
709043;470010002000000070903913050258;1184883
719507;470010105000002720901900000265;1179807
905054;470010002000000070902908050158;1183090
904697;470010102000002500901900000105;1185694
753763;470010002000000021808000000000;1187728
965857;470010104000000930906901020294;1184653
911540;470010107000000400902900000067;1183452
858531;470010103000004180018000000000;1180317
903561;470010113000000810006000000000;1179511
725012;470010101000001410901900000073;1179463
884550;470010101000000840901900000069;1186015
668399;470010103000002360901900000046;1183138
885342;470010114000000780054000000000;1187889
995005;470010105000002320005000000000;1185797
1000441;470010107000001210904901080136;1178996
931160;470010106000006660006000000000;1185705
698923;470010002000000070903921050417;1185426
912754;470010002000000070903922050440;1185083
832250;470010109000002380014000000000;1183449
1043274;470010006000000020148000000000;1187841
668363;470010115000006790901900000258;1185815
800280;470010106000005280004000000000;1187539
832092;470010104000001070904900000468;1187820
781535;470010002000000070903903030051;1182931
925634;470010002000000070902907050138;1183177
800097;470010102000001930901900000021;1183142
856486;470010106000000560901904030215;1186699
1063506;470010002000000076901904030424;1180083
952193;470010002000000070902906040113;1185384
787689;470010002000000070903919020367;1183613
1016977;470010002000000070902910030190;1183052
689240;470010002000000070902901040016;1183925
719469;470010106000009780002000000000;1186171
993101;470010106000000560901902060108;1182315
3009187;470010002000000076901908020163;1187914
872527;470010101000000580021000000000;1178995
725349;470010102000002500801800000043;1185670
746478;470010002000000070902908020146;1185411
1049008;470010101000001280904900000077;1179816
751538;470010101000000550013000000000;1187886
883269;470010106000008460023000000000;1186973
699337;470010002000000070903919040376;1181259
699664;470010002000000076901907010593;1181240
812244;470010002000000070902901040014;1183928
952048;470010002000000076901906030550;1182420
1068493;470010002000000060918900007548;1179551
990573;470010003000000014076000000000;1187480
789754;470010002000000070902909030171;1183938
672215;470010104000000930906902020456;1180208
1040865;470010107000000930902900000073;1184835
831194;470010002000000076901908010108;1184745
801447;470010110000000400903900000395;1188091
838945;470010002000000070903909050177;1184281
3008767;470010106000000560901903020142;1186521
936223;470010001000000020801800002381;1186363
781191;470010107000000810902900000070;1187760
1019215;470010115000002560004000000000;1184872
839623;470010002000000070902913040253;1185227
662479;470010101000001600901900000047;1187638
663110;470010002000000066621000000000;1187702
841856;470010108000000060902902160155;1184485
847208;470010002000000070903911020207;1182939
1058240;470010102000001010003000000000;1187393
920198;470010002000000040801800009809;1186263
746566;470010002000000070903903020047;1182928
698224;470010106000006060901900000034;1181472
1048497;470010104000001610906900000118;1184616
1005473;470010102000002350028000000000;1184610
926651;470010106000007690801800000004;1179137
3008413;470010002000000070905925020487;1186500
873143;470010002000000076901903060380;1180428
952715;470010110000001520002500000002;1181577
682162;470010002000000076901907050619;1182438
893222;470010002000000070903917050340;1183714
720774;470010003000000050137000000000;1186162
961609;470010104000000930906901050235;1181595
922685;470010115000006650903900002376;1178938
968543;470010002000000076901905030484;1181550
1018986;470010108000000010901904071080;1179589
3024229;470010002000000076901901050248;1187236
849123;470010106000004890007000000000;1179633
905338;470010001000000020801800002397;1186173
927126;470010002000000076901903050369;1181025
1011503;470010109000003340020000000000;1179295
869302;470010106000000560901901060048;1181704
813286;470010115000003920027900000000;1187808
670078;470010002000000060912900004420;1180306
682162;470010002000000076901907050619;1182437
682593;470010113000000920005000000000;1179123
1069204;470010002000000070903906030109;1185061
960334;470010002000000070902906050117;1182186
872893;470010002000000076901908010091;1184039
1069256;470010002000000070903920040393;1182958
746510;470010002000000070902913030252;1185498
834817;470010104000000930906901040232;1184547
1022161;470010002000000070905925030492;1181080
980146;470010103000000050901900000032;1184574
847498;470010116000001240010000000000;1185808
679899;470010104000000670901901010037;1184251
920162;470010002000000023438000000000;1178947
709788;470010002000000070905910050198;1182735
985870;470010002000000070776000000000;1186331
797737;470010106000000560901902010072;1182591
897104;470010106000012190013500000001;1180616
1023874;470010001000000022070000000000;1179862
948963;470010002000000070905919010361;1186913
779356;470010002000000070902905050097;1183330
1017764;470010115000005980008000000000;1187802
773884;470010109000002580801800000050;1187395
1069298;470010002000000070905911040213;1183469
978082;470010104000000930901900000027;1179049
822577;470010114000000260901900000025;1180275
706835;470010002000000040914900005744;1180338
985148;470010002000000070903919040374;1181254
863483;470010104000000910903901070164;1186101
1022222;470010106000004360014000000000;1180314
849909;470010104000000910903901120108;1182611
732030;470010106000003620004000000000;1187448
811383;470010114000000360020000000000;1180730
839382;470010002000000070903916010304;1183817
919545;470010002000000040801800003981;1181836
1071621;470010002000000049978000000000;1180954
681975;470010108000000060902902060086;1184345
668151;470010106000000560901902070119;1182352
887688;470010104000001340011000000000;1180613
822013;470010104000000300905901101003;1179626
967774;470010105000000080011000000000;1181424
848228;470010003000000014083000000000;1188145
884478;470010107000000550015000000000;1183299
811130;470010105000001150071000000000;1180670
682012;470010108000000060902902170161;1184495
778292;470010106000000560901901070053;1185957
880539;470010002000000030407000000000;1179648
884753;470010002000000023422000000000;1185730
910428;470010110000000380908900001817;1183288
847399;470010106000000560901902050100;1182303
1059586;470010002000000070902912030230;1183363
874647;470010112000000220005000000000;1179136
1051764;470010110000000380903900001486;1179932
684195;470010104000000930906901020290;1184551
825654;470010104000000920901901050024;1184126
697034;470010002000000060914900007048;1179650
846001;470010002000000070905918030349;1183892
989738;470010106000002210002000000000;1180767
995953;470010002000000070801800007065;1186329
698943;470010002000000070905903010042;1183489
743488;470010104000000910903901000126;1182648
682786;470010002000000040801800009976;1183315
1069190;470010002000000070903901020006;1183705
716548;470010002000000070903901050018;1183648
673989;470010106000000560018000000000;1183291
824019;470010002000000070905905040093;1185058
677364;470010002000000076901907060624;1181295
1044434;470010105000000580003000000000;1187316
830539;470010002000000070902916030312;1183192
747987;470010002000000070801800006988;1182063
925180;470010002000000070905902030032;1183542
1026606;470010002000000070905926020506;1186673
700006;470010002000000076901904080459;1181007
977267;470010002000000023251000000000;1178888
867195;470010002000000070903907010122;1182163
798153;470010105000000570001000000000;1180903
846241;470010108000000060902902090109;1184391
797185;470010002000000070902916040314;1183188
707297;470010104000000930906902020467;1180157
778239;470010002000000020524000000000;1180753
720778;470010001000000020801800002389;1184163
666365;470010002000000070905923010443;1185152
722999;470010104000000930903900000080;1179725
697355;470010002000000070905914030270;1181382
846614;470010002000000070801800007003;1186306
1038318;470010002000000070903914030270;1185106
670140;470010002000000022896000000000;1180350
744082;470010111000000860801800000011;1186194
702523;470010104000000910903901000142;1182680
869202;470010106000000560901903020140;1186452
979364;470010002000000070903918010344;1186473
907823;470010002000000010096000000000;1180561
806437;470010001000000021727500000004;1179644
869819;470010002000000070801800007027;1183106
1006479;470010101000000840902900000082;1179803
787306;470010101000000430020000000000;1184843
761194;470010002000000060913900004937;1179518
904537;470010002000000070905912020227;1182787
700535;470010002000000070902904010063;1185391
721568;470010002000000076901906020537;1181194
796914;470010002000000076901904040432;1180423
914548;470010103000006580037000000000;1187325
681154;470010106000005220004000000000;1182089
3018700;470010002000000076901908010109;1186555
961538;470010107000000790903900000091;1187689
898194;470010109000003260002000000000;1184193
693335;470010110000000700902900000093;1180513
817583;470010002000000070902901020006;1185530
968841;470010002000000070902914030269;1185448
962703;470010109000003260020000000000;1179802
822379;470010112000000940801800000214;1186215
907631;470010002000000070905903030051;1183514
883873;470010002000000070905911010203;1182757
1007658;470010104000000910902901010069;1180293
861294;470010002000000070905921040413;1182801
965900;470010002000000070903924030469;1184915
712835;470010002000000023171000000000;1182038
734373;470010113000000020049000000000;1184858
724584;470010002000000060917900007173;1180391
663074;470010002000000051577000000000;1179322
663624;470010106000003380002000000000;1179611
962138;470010104000000910903901060160;1186103
777979;470010103000004280006000000000;1184578
3020356;470010002000000070905903050059;1186687
958716;470010106000006920008000000000;1179404
875401;470010113000000630003000000000;1179135
1054964;470010107000001440902900000038;1179337
1040865;470010107000000930902900000073;1184834
963521;470010002000000076901901030230;1183111
864673;470010002000000076901904020414;1186028
1052412;470010109000002580801800000072;1185803
882301;470010002000000070902902050039;1183071
847518;470010115000005900018000000000;1185842
916467;470010002000000066159000000000;1184168
952719;470010002000000040801800003969;1181861
3016675;470010002000000076901902050306;1186541
771539;470010105000002720901900000031;1185577
841298;470010002000000076901902070327;1184034
825673;470010002000000070902908050157;1183087
774064;470010002000000022921000000000;1180505
719393;470010106000000150039000000000;1180661
830666;470010002000000076901903060382;1181517
1035742;470010002000000076901905010472;1181512
3013921;470010002000000076901901050241;1186616
1042095;470010107000000020901901040185;1185995
1033276;470010106000000560901902050104;1182309
917889;470010002000000070905909040176;1183877
3010987;470010110000000400903901040447;1179055
897121;470010109000000700002000000000;1179258
689931;470010106000000560901902080125;1184621
1013487;470010106000000560901901030017;1182346
1013925;470010106000008410004000000000;1184221
858299;470010106000000560901902030088;1182250
878633;470010002000000070902911010201;1183403
1024187;470010106000009230017000000000;1179229
663497;470010115000006270020000000000;1187840
830838;470010002000000060918900007543;1180819
750925;470010107000001410024000000000;1184508
1024713;470010103000000380010000000000;1187724
830596;470010108000000060902900000000;1183992
958824;470010104000000910903901000206;1185978
756500;470010114000000690006000000000;1180634
743762;470010104000000930906901000256;1184520
1051571;470010002000000070903905050097;1184893
996935;470010104000001430014000000000;1187487
666149;470010101000000840901900000047;1181910
815898;470010002000000076901907050617;1183970
968704;470010002000000060902900000939;1181461
872101;470010103000005390003000000000;1178972
925669;470010002000000070902913050259;1185399
954153;470010110000000830901900000173;1184000
971736;470010115000006810901900000467;1183580
3023884;470010002000000076901903010337;1186471
845858;470010111000001210024000000000;1179901
954724;470010108000000060902902130134;1184454
988925;470010002000000076901904050436;1181531
909949;470010001000000022376000000000;1184198
1059512;470010002000000070903911050220;1182997
1022233;470010002000000070902914020268;1183270
929598;470010002000000049977000000000;1180957
1044334;470010002000000070902912010223;1185459
877238;470010104000000930906901000299;1181643
775326;470010002000000076901903060383;1181519
799277;470010002000000070905917020328;1185008
735203;470010002000000070902906030111;1185449
777260;470010001000000020801800002400;1181117
868763;470010002000000070905914010261;1185011
1011459;470010116000001250013000000000;1187490
842550;470010110000000830901900000083;1180931
737468;470010108000000060902901050004;1184143
724206;470010103000002230901900000127;1179711
1069184;470010002000000070903901010001;1183711
873209;470010002000000040801800004976;1181801
820968;470010104000000910903901000196;1186077
742423;470010104000000670901901050032;1184242
865745;470010002000000049981000000000;1183279
941924;470010112000001140001500000001;1180627
1050719;470010101000001020032000000000;1178981
1022233;470010002000000070902914020268;1183271
678773;470010002000000070905920040396;1182754
738837;470010106000000560901901020014;1184050
1054409;470010002000000070902900000000;1185688
855491;470010107000001270017000000000;1184951
745140;470010002000000040801800004974;1181804
906362;470010105000001330012000000000;1180330
3024400;470010002000000076901907080640;1186738
700634;470010002000000040901901010017;1182458
927721;470010002000000071909000000000;1186402
1008364;470010102000000510011000000000;1184604
920603;470010002000000070902909020168;1183941
760567;470010113000000780105000000000;1180717
1063560;470010104000000930906901010317;1181631
1051584;470010002000000070903904040074;1185216
829391;470010002000000076901903080400;1181992
849905;470010104000000910903901000117;1182629
1042712;470010107000000970026000000000;1185912
873207;470010002000000040801800004972;1181809
1069196;470010002000000070903904020067;1183014
954661;470010115000005560016000000000;1180983
985332;470010102000002640002000000000;1186412
1036460;470010103000002230901900000239;1179329
1069148;470010002000000070902910020188;1183050
878586;470010002000000070902907010122;1185489
842908;470010102000000200015000000000;1179461
814471;470010002000000070905915010284;1181320
856483;470010002000000070903901050019;1186694
980142;470010102000001410003000000000;1184185
954631;470010104000000620902900000031;1179656
1051560;470010002000000060917900007361;1181454
722393;470010105000000230902900000238;1180759
767336;470010002000000021173000000000;1184838
831427;470010102000001960005000000000;1182051
1048984;470010105000000730008000000000;1187773
1058180;470010110000000190901904040268;1179358
847518;470010115000005900018000000000;1185841
953794;470010002000000070903901050020;1183647
846608;470010002000000040801800005014;1180047
1009082;470010002000000040901901030053;1186594
759792;470010002000000076901904010407;1180488
916960;470010002000000070905904020067;1183501
791075;470010111000003290009000000000;1185554
908734;470010108000000010901904031519;1179568
697786;470010002000000070905915020286;1185175
948429;470010104000000930906901000266;1184685
789559;470010002000000070801800007045;1186312
663204;470010003000000030077000000000;1179391
995839;470010102000002320902900000041;1185987
1065782;470010002000000040801800003979;1181840
1053267;470010116000001360009000000000;1179571
844401;470010108000000060902902080102;1184382
880492;470010002000000071420000000000;1186317
967751;470010101000002020018000000000;1180414
811740;470010003000000010901900004019;1178992
954661;470010115000005560016000000000;1180982
1049109;470010115000005550012000000000;1184438
662506;470010111000001320019000000000;1187819
720025;470010106000000080035000000000;1185787
732992;470010104000000930906901000307;1184702
788794;470010106000002910008000000000;1180569
904686;470010102000001610902900000016;1185737
884340;470010101000000170013000000000;1183127
1065231;470010107000001210904904070228;1187564
995958;470010002000000040801800004990;1181772
675219;470010114000000330008500000001;1180692
945868;470010106000000560901904050232;1186566
764445;470010800000000670228000000000;1181439
989158;470010110000002560010000000000;1187549
909007;470010105000002720901900000404;1186203
1069242;470010002000000070903919010362;1183619
856903;470010107000001210904904080231;1187564
813527;470010002000000070903924020468;1182213
1054409;470010002000000070902900000000;1185687
717237;470010112000000940801800000305;1186212
769056;470010106000010900044000000000;1184718
1057534;470010002000000060918900007471;1187868
761904;470010101000001480001000000000;1180662
813660;470010108000000060902902100113;1184398
830531;470010002000000070902916010304;1183206
972335;470010111000003480002000000000;1184176
1048527;470010102000001030011000000000;1183367
1024280;470010102000002520015000000000;1179110
3027475;470010002000000070902912010222;1186624
926003;470010108000000060902902060082;1184025
1059492;470010002000000070905928020547;1186466
942726;470010002000000070905907020127;1182189
697981;470010002000000076901904010401;1180475
992880;470010104000000910903901060091;1182497
1033190;470010102000003660005000000000;1180278
918379;470010106000000660014000000000;1180858
1016897;470010002000000076901904040428;1180087
725856;470010002000000070903915020286;1183868
769936;470010002000000070902902010023;1183021
822825;470010110000000190904901020359;1187475
953822;470010002000000070902905010082;1183358
1045452;470010106000001780004500000001;1187516
866941;470010002000000070902905030091;1183340
698967;470010002000000070905918050357;1182687
1015983;470010002000000076901907040615;1182435
775157;470010106000003830004000000000;1178977
873659;470010002000000070905903010043;1182814
3022420;470010002000000076901902010276;1187250
699379;470010002000000070903916050317;1183770
750891;470010112000001620011000000000;1183129
725317;470010108000000060902901050006;1184146
962015;470010002000000076901906010531;1181187
846052;470010110000000640905900001077;1184755
1015123;470010115000006370002000000000;1184507
981191;470010003000000012699000000000;1182060
706338;470010002000000070905901040016;1182836
948946;470010104000000320903900000100;1186897
846394;470010002000000076901903040364;1181003
771234;470010101000001830902900000031;1181685
673702;470010105000002720901900000430;1186049
841378;470010002000000070903903050058;1182986
808340;470010002000000070903901010002;1183708
937439;470010104000000930906901120254;1184700
731963;470010107000000790903900000079;1187690
662881;470010106000001940016000000000;1187534
949441;470010109000001100021000000000;1180486
723035;470010104000000930906902030475;1180121
1063463;470010002000000076901908010106;1184015
681592;470010002000000070902913050258;1185260
706135;470010002000000070264000000000;1180301
679556;470010002000000076901903070392;1181528
1008720;470010105000002720901900000067;1179638
776431;470010002000000070903907030129;1183840
824334;470010104000000920901901070030;1184133
915412;470010104000000930906901010272;1180093
733452;470010105000002480013500000001;1179663
3020176;470010002000000070905911050218;1186848
836140;470010002000000040801800004965;1181824
811513;470010001000000020801800002386;1184932
1059466;470010002000000070905910020188;1182898
771745;470010002000000070903908010142;1183801
1013463;470010002000000040901901010002;1182490
841152;470010002000000070903901050017;1183650
1059460;470010002000000076901904010408;1180491
1069230;470010002000000070903915030292;1183863
995953;470010002000000070801800007065;1186328
840059;470010002000000076901907030605;1181266
1066194;470010110000000400902900000104;1184953
3023284;470010002000000070905921020406;1186787
803776;470010002000000060917900007226;1180556
1042191;470010116000001370005000000000;1180898
984095;470010106000000560901901050037;1182558
666357;470010002000000070905913030251;1182903
841372;470010002000000070801800007046;1186151
980150;470010106000000560901902020078;1181724
699802;470010105000000440901900000110;1184557
795330;470010113000000780040000000000;1180885
897065;470010002000000070902915010283;1183251
879948;470010002000000076901904020413;1180495
3025090;470010002000000076901908020167;1187078
919036;470010109000000500901900000180;1180779
