t_id_predio;numero_predial;condicion_predio;destinacion_economica
3008134;470010107000000630904901140410;PH.Unidad_Predial;Forestal
826353;470010107000000100034000000000;NPH;Forestal
854728;470010107000000150904901010288;PH.Unidad_Predial;Forestal
931748;470010102000000200088500000001;Parque_Cementerio.Unidad_Predial;Forestal
967388;470010115000006830004000000000;NPH;Forestal
956016;470010106000003950010000000000;NPH;Forestal
979315;470010104000000320903901010119;PH.Unidad_Predial;Forestal
3014851;470010110000000620902901080380;PH.Unidad_Predial;Forestal
1041060;470010108000000150901901010023;PH.Unidad_Predial;Forestal
980617;470010104000000640901901021004;PH.Unidad_Predial;Forestal
1015326;470010107000001360041000000000;NPH;Mineria_Hidrocarburos
949264;470010104000000300903901010041;PH.Unidad_Predial;Agropecuario
989174;470010101000001380901900000025;PH.Unidad_Predial;Agropecuario
986980;470010107000000280905901010493;PH.Unidad_Predial;Forestal
986851;470010107000000120902901000083;PH.Unidad_Predial;Forestal
956185;470010104000000650901901010336;PH.Unidad_Predial;Forestal
997648;470010107000000630901901000004;PH.Unidad_Predial;Forestal
902481;470010107000000020901901030107;PH.Unidad_Predial;Forestal
756424;470010114000001290001500000072;Parque_Cementerio.Unidad_Predial;Forestal
3012994;470010107000000280904902010162;PH.Unidad_Predial;Agropecuario
3008698;470010110000000540902901010059;PH.Unidad_Predial;Forestal
721231;470010110000000640903900010442;PH.Unidad_Predial;Forestal
957337;470010110000000190901901010120;PH.Unidad_Predial;Forestal
911798;470010110000000800901901010031;PH.Unidad_Predial;Forestal
779811;470010107000000570903901070177;PH.Unidad_Predial;Forestal
949309;470010107000000280906901010606;PH.Unidad_Predial;Agropecuario
695003;470010107000001480025500000001;Informal;Forestal
3015367;470010104000000690901901020033;PH.Unidad_Predial;Forestal
985385;470010105000002360006000000000;NPH;Forestal
3027499;470010107000000210903901050050;PH.Unidad_Predial;Forestal
904847;470010106000006510001000000000;NPH;Forestal
997804;470010110000000380903901000773;PH.Unidad_Predial;Forestal
3014542;470010107000000120902901120337;PH.Unidad_Predial;Forestal
3018247;470010110000000400901900010053;PH.Unidad_Predial;Forestal
903110;470010109000000500901900000177;PH.Unidad_Predial;Forestal
786547;470010115000006520801800000017;Condominio.Unidad_Predial;Forestal
998453;470010110000000640903901010632;PH.Unidad_Predial;Forestal
3024346;470010107000000370901901130041;PH.Unidad_Predial;Forestal
861492;470010107000000310905901000185;PH.Unidad_Predial;Forestal
802485;470010110000000380903901001108;PH.Unidad_Predial;Forestal
3018706;470010107000000310905901000208;PH.Unidad_Predial;Forestal
1035872;470010106000000560901904080250;PH.Unidad_Predial;Forestal
3014557;470010104000000560901901060058;PH.Unidad_Predial;Forestal
948957;470010107000000460903901020295;PH.Unidad_Predial;Forestal
1069286;470010106000011540005000000000;NPH;Forestal
3022984;470010107000000490905901000509;PH.Unidad_Predial;Forestal
3019966;470010104000000300905901101002;PH.Unidad_Predial;Forestal
1055915;470010110000000710901901010010;PH.Unidad_Predial;Forestal
746647;470010104000000190009000000000;NPH;Agropecuario
843408;470010106000007240015500000001;Parque_Cementerio.Unidad_Predial;Forestal
3027274;470010107000000280904902010204;PH.Unidad_Predial;Forestal
998305;470010107000000690903901030072;PH.Unidad_Predial;Forestal
1055945;470010107000000610901901010017;PH.Unidad_Predial;Forestal
834590;470010111000002390001500000021;Parque_Cementerio.Unidad_Predial;Forestal
821722;470010115000006650904900002679;PH.Unidad_Predial;Forestal
3027433;470010110000000640902924010214;PH.Unidad_Predial;Agropecuario
3027181;470010104000000290901901020033;PH.Unidad_Predial;Agropecuario
817291;470010110000001370017500000001;Parque_Cementerio.Unidad_Predial;Forestal
1052572;470010107000000490904901200286;PH.Unidad_Predial;Forestal
3023146;470010107000000690906901010209;PH.Unidad_Predial;Agropecuario
3025594;470010107000000690907901020390;PH.Unidad_Predial;Forestal
787395;470010105000002510022000000000;NPH;Forestal
1000168;470010107000000490905901000556;PH.Unidad_Predial;Forestal
1040760;470010102000000630013000000000;NPH;Forestal
3008833;470010107000000080910901080432;PH.Unidad_Predial;Forestal
1020346;470010110000000640905901020862;PH.Unidad_Predial;Forestal
3016834;470010107000000480901901010023;PH.Unidad_Predial;Forestal
900538;470010107000000630904901140409;PH.Unidad_Predial;Forestal
788251;470010115000006730004000000000;NPH;Forestal
3008263;470010107000000400902901130093;PH.Unidad_Predial;Forestal
1005432;470010106000000560901905050276;PH.Unidad_Predial;Forestal
685297;470010106000011620004000000000;NPH;Forestal
854831;470010104000000330024000000000;NPH;Forestal
3016582;470010110000000380903900001261;PH.Unidad_Predial;Forestal
724547;470010110000000250152500000034;Informal;Forestal
3022831;470010107000000280901901060019;PH.Unidad_Predial;Forestal
1004470;470010108000000010901903040884;PH.Unidad_Predial;Forestal
1038887;470010110000000380901902090432;PH.Unidad_Predial;Forestal
943212;470010110000000660901901000073;PH.Unidad_Predial;Forestal
3017506;470010107000000630903901010223;PH.Unidad_Predial;Forestal
3016348;470010104000000620904901060121;PH.Unidad_Predial;Forestal
3010282;470010108000000010901901040383;PH.Unidad_Predial;Forestal
953705;470010107000000260901901040019;PH.Unidad_Predial;Forestal
994666;470010110000000530902901070246;PH.Unidad_Predial;Agropecuario
993586;470010110000000380901902010011;PH.Unidad_Predial;Forestal
3021442;470010104000000280902902030201;PH.Unidad_Predial;Forestal
3011410;470010110000000710901901060191;PH.Unidad_Predial;Forestal
1036305;470010107000000080909901060391;PH.Unidad_Predial;Forestal
3019813;470010107000000120903901010363;PH.Unidad_Predial;Forestal
856308;470010104000000320903901000112;PH.Unidad_Predial;Forestal
3013249;470010107000000490904901010178;PH.Unidad_Predial;Forestal
680369;470010115000006810902900000170;PH.Unidad_Predial;Forestal
990126;470010107000000450904901010051;PH.Unidad_Predial;Forestal
787947;470010107000000740901902040161;PH.Unidad_Predial;Forestal
3009991;470010107000000280904902030307;PH.Unidad_Predial;Forestal
684379;470010115000002680020000000000;NPH;Forestal
913156;470010600000000010001500000027;Parque_Cementerio.Unidad_Predial;Forestal
1067980;470010115000006650904900002683;PH.Unidad_Predial;Forestal
902471;470010104000000640901901020003;PH.Unidad_Predial;Forestal
661729;470010110000000080002500000002;Informal;Forestal
775899;470010107000000280905901110533;PH.Unidad_Predial;Forestal
784385;470010108000000020902901000065;PH.Unidad_Predial;Forestal
988319;470010104000000300905901010067;PH.Unidad_Predial;Forestal
3022741;470010110000000400904901070973;PH.Unidad_Predial;Forestal
843446;470010103000004620004500000126;Parque_Cementerio.Unidad_Predial;Forestal
3012337;470010108000000010901901070454;PH.Unidad_Predial;Forestal
1056190;470010107000000300905901090901;PH.Unidad_Predial;Forestal
1027546;470010110000000640901901070065;PH.Unidad_Predial;Forestal
905066;470010108000000010901903010642;PH.Unidad_Predial;Forestal
962421;470010115000004950012000000000;NPH;Forestal
773446;470010900000001990001500000005;Parque_Cementerio.Unidad_Predial;Forestal
856676;470010115000000730060000000000;NPH;Forestal
891858;470010107000000120902901110331;PH.Unidad_Predial;Forestal
1064297;470010107000000740901901080259;PH.Unidad_Predial;Forestal
1041864;470010107000000690907901150319;PH.Unidad_Predial;Forestal
3013855;470010104000000610901901010041;PH.Unidad_Predial;Forestal
762790;470010106000007850015000000000;NPH;Forestal
3018655;470010110000000380906901021563;PH.Unidad_Predial;Forestal
784069;470010107000000630904901030349;PH.Unidad_Predial;Forestal
681036;470010106000008090005000000000;NPH;Forestal
1063626;470010107000001310801800000023;Condominio.Unidad_Predial;Forestal
1038802;470010110000000380903901001111;PH.Unidad_Predial;Forestal
1004476;470010107000000970801800000047;Condominio.Unidad_Predial;Forestal
761397;470010107000000260024000000000;NPH;Agropecuario
935036;470010109000004270003500000001;Parque_Cementerio.Unidad_Predial;Forestal
3010345;470010107000000480901901010074;PH.Unidad_Predial;Forestal
1072343;470010107000000230080000000000;NPH;Forestal
3012694;470010107000000120902902050271;PH.Unidad_Predial;Forestal
989060;470010104000000650901901010326;PH.Unidad_Predial;Forestal
877858;470010106000007380002000000000;NPH;Forestal
1063652;470010107000000520903901010054;PH.Unidad_Predial;Forestal
679761;470010107000000120904901090437;PH.Unidad_Predial;Forestal
1056278;470010107000000490905902000489;PH.Unidad_Predial;Forestal
986306;470010107000000310905901000199;PH.Unidad_Predial;Forestal
3026128;470010104000000730901901150064;PH.Unidad_Predial;Forestal
799174;470010104000000910068500000001;Parque_Cementerio.Unidad_Predial;Forestal
740734;470010106000000850028500000001;Parque_Cementerio.Unidad_Predial;Forestal
3018349;470010110000000540902901010066;PH.Unidad_Predial;Forestal
902756;470010110000000380901902020326;PH.Unidad_Predial;Forestal
862202;470010107000000740901902030138;PH.Unidad_Predial;Forestal
969247;470010107000000070903901060096;PH.Unidad_Predial;Forestal
911659;470010110000000630901901070267;PH.Unidad_Predial;Forestal
778617;470010110000000640903904011195;PH.Unidad_Predial;Forestal
993376;470010109000004170002500000001;Parque_Cementerio.Unidad_Predial;Forestal
905710;470010107000000080911900000540;PH.Unidad_Predial;Forestal
992125;470010107000000130905901010165;PH.Unidad_Predial;Forestal
3021088;470010107000000280904901050321;PH.Unidad_Predial;Forestal
3010690;470010104000000320903901090060;PH.Unidad_Predial;Forestal
1051789;470010110000000480904901020102;PH.Unidad_Predial;Forestal
857250;470010110000000570902900000120;PH.Unidad_Predial;Forestal
1021890;470010115000002360021000000000;NPH;Forestal
3009661;470010110000000400904901030877;PH.Unidad_Predial;Forestal
712565;470010106000000850017000000000;NPH;Forestal
3010276;470010107000000490904901080262;PH.Unidad_Predial;Forestal
823195;470010106000000560901904010200;PH.Unidad_Predial;Forestal
3016507;470010110000000380901902010068;PH.Unidad_Predial;Forestal
857272;470010115000006650901900001008;PH.Unidad_Predial;Forestal
950256;470010110000000400903901010395;PH.Unidad_Predial;Forestal
856807;470010104000000650901901010594;PH.Unidad_Predial;Forestal
932765;470010109000004280010500000001;Parque_Cementerio.Unidad_Predial;Forestal
967993;470010116000001740002000000000;NPH;Agropecuario
844479;470010106000012040021500000001;Parque_Cementerio.Unidad_Predial;Forestal
823401;470010110000000630902901151502;PH.Unidad_Predial;Forestal
3011512;470010110000000380903900001451;PH.Unidad_Predial;Forestal
3019810;470010107000000120902901000224;PH.Unidad_Predial;Forestal
970883;470010106000007070801800000003;Condominio.Unidad_Predial;Forestal
3017281;470010110000000480904901020086;PH.Unidad_Predial;Forestal
954998;470010108000000160902901000135;PH.Unidad_Predial;Forestal
3009160;470010107000000270905901010213;PH.Unidad_Predial;Agropecuario
3025300;470010107000000280904901010177;PH.Unidad_Predial;Forestal
3012505;470010108000000010901901140554;PH.Unidad_Predial;Forestal
3014314;470010107000000460903901080199;PH.Unidad_Predial;Forestal
948688;470010101000001280903900000127;PH.Unidad_Predial;Agropecuario
1048877;470010107000000490905901000503;PH.Unidad_Predial;Forestal
950317;470010110000000570902900000201;PH.Unidad_Predial;Forestal
1049584;470010109000002440004000000000;NPH;Forestal
771749;470010101000000610005500000001;Parque_Cementerio.Unidad_Predial;Agropecuario
686807;470010111000000690001500000045;Parque_Cementerio.Unidad_Predial;Forestal
995897;470010110000000710901901030146;PH.Unidad_Predial;Forestal
722651;470010106000000790011000000000;NPH;Forestal
3022552;470010107000000270905901060289;PH.Unidad_Predial;Agropecuario
1029291;470010106000009250018000000000;NPH;Forestal
835764;470010103000001940010000000000;NPH;Forestal
665582;470010114000001290001500000027;Parque_Cementerio.Unidad_Predial;Forestal
1000839;470010110000000570902900000212;PH.Unidad_Predial;Forestal
662072;470010104000000750003000000000;NPH;Forestal
3012076;470010107000001210904901060127;PH.Unidad_Predial;Forestal
955428;470010104000000540901901010146;PH.Unidad_Predial;Agropecuario
1063904;470010110000000380904901010101;PH.Unidad_Predial;Agropecuario
3026440;470010110000000620902901010302;PH.Unidad_Predial;Forestal
992951;470010103000004610005000000000;NPH;Forestal
908904;470010107000000320901901030023;PH.Unidad_Predial;Forestal
956438;470010110000000380903901000823;PH.Unidad_Predial;Forestal
891975;470010107000001340019000000000;NPH;Forestal
1059553;470010110000000640905900000975;PH.Unidad_Predial;Forestal
955415;470010108000000170901901030027;PH.Unidad_Predial;Forestal
992309;470010104000000010901901010020;PH.Unidad_Predial;Agropecuario
931156;470010103000007950103500000001;Parque_Cementerio.Unidad_Predial;Forestal
719298;470010103000002000021500000028;Parque_Cementerio.Unidad_Predial;Forestal
996812;470010110000000400903901010257;PH.Unidad_Predial;Forestal
3025246;470010110000000400904901041077;PH.Unidad_Predial;Forestal
1017221;470010108000000010901902060447;PH.Unidad_Predial;Forestal
902488;470010104000000930906902020481;PH.Unidad_Predial;Forestal
3010402;470010110000000380903901050627;PH.Unidad_Predial;Forestal
1028022;470010109000004220003000000000;NPH;Forestal
3025750;470010110000000400904902131169;PH.Unidad_Predial;Forestal
1038489;470010104000000040016000000000;NPH;Forestal
719629;470010105000002510014000000000;NPH;Forestal
3019114;470010107000000270905901010198;PH.Unidad_Predial;Agropecuario
736754;470010108000000060902901120045;PH.Unidad_Predial;Forestal
903776;470010107000000630904901020338;PH.Unidad_Predial;Forestal
776424;470010104000000130901901010019;PH.Unidad_Predial;Forestal
3018697;470010107000000610901901010010;PH.Unidad_Predial;Forestal
996142;470010110000000680902901010072;PH.Unidad_Predial;Forestal
996272;470010107000000490905902000487;PH.Unidad_Predial;Forestal
3022771;470010107000000280904901140462;PH.Unidad_Predial;Forestal
3012448;470010107000000280903901140098;PH.Unidad_Predial;Forestal
765542;470010107000000600902901060122;PH.Unidad_Predial;Forestal
815304;470010108000000010901901020140;PH.Unidad_Predial;Forestal
927687;470010108000000010901903040859;PH.Unidad_Predial;Forestal
902388;470010104000000290901901020224;PH.Unidad_Predial;Agropecuario
969310;470010107000000080910901120440;PH.Unidad_Predial;Forestal
697325;470010111000002880801800000091;Condominio.Unidad_Predial;Forestal
734786;470010108000000090006500000029;Informal;Forestal
1051346;470010106000003360038000000000;NPH;Forestal
1002968;470010110000000870902901030188;PH.Unidad_Predial;Forestal
1028638;470010110000000380903900001303;PH.Unidad_Predial;Forestal
989109;470010104000000670013000000000;NPH;Forestal
994535;470010108000000010901902030180;PH.Unidad_Predial;Forestal
919274;470010107000000630904901080379;PH.Unidad_Predial;Forestal
768759;470010110000000640903900010736;PH.Unidad_Predial;Forestal
834325;470010106000009030019500000001;Parque_Cementerio.Unidad_Predial;Forestal
3016168;470010107000000280904901140459;PH.Unidad_Predial;Forestal
689597;470010106000000500006000000000;NPH;Forestal
685432;470010110000000620903901990462;PH.Unidad_Predial;Forestal
781586;470010101000001280903900000147;PH.Unidad_Predial;Agropecuario
3018793;470010107000000280904901010139;PH.Unidad_Predial;Agropecuario
1004544;470010109000000680901900000050;PH.Unidad_Predial;Forestal
958463;470010104000000280902902070214;PH.Unidad_Predial;Forestal
1001375;470010104000000640901901031016;PH.Unidad_Predial;Forestal
998279;470010111000001760003500000066;Parque_Cementerio.Unidad_Predial;Forestal
948613;470010107000000120902901000080;PH.Unidad_Predial;Forestal
1001529;470010110000000640903900010406;PH.Unidad_Predial;Forestal
1039754;470010111000000530001500000006;Parque_Cementerio.Unidad_Predial;Forestal
842675;470010107000000190903901000072;PH.Unidad_Predial;Agropecuario
823489;470010110000000620903901990570;PH.Unidad_Predial;Forestal
983616;470010115000006810901900000078;PH.Unidad_Predial;Forestal
776613;470010107000000300901901030063;PH.Unidad_Predial;Forestal
1063920;470010110000000510902901030047;PH.Unidad_Predial;Forestal
1063655;470010107000000520903901050064;PH.Unidad_Predial;Forestal
1028798;470010110000000250152500000021;Informal;Forestal
926399;470010106000007690801800000021;Condominio.Unidad_Predial;Forestal
3011401;470010110000000710901901030152;PH.Unidad_Predial;Forestal
1067107;470010104000000640901901010006;PH.Unidad_Predial;Forestal
3017785;470010108000000010901901020126;PH.Unidad_Predial;Forestal
918943;470010107000000490905901000563;PH.Unidad_Predial;Forestal
3027316;470010104000000290901901020014;PH.Unidad_Predial;Agropecuario
708367;470010106000007670801800000015;Condominio.Unidad_Predial;Forestal
962776;470010115000006830017000000000;NPH;Forestal
719881;470010104000000560004000000000;NPH;Forestal
1048904;470010104000000300903901030100;PH.Unidad_Predial;Agropecuario
892551;470010103000004620007500000188;Parque_Cementerio.Unidad_Predial;Forestal
804424;470010110000000640903904011267;PH.Unidad_Predial;Forestal
765108;470010108000000020902901020124;PH.Unidad_Predial;Forestal
968988;470010107000000490905902130406;PH.Unidad_Predial;Forestal
3012667;470010110000000540901901020024;PH.Unidad_Predial;Forestal
949379;470010107000000490904901050252;PH.Unidad_Predial;Forestal
3026977;470010107000000270905901030263;PH.Unidad_Predial;Agropecuario
1017045;470010108000000010901901030268;PH.Unidad_Predial;Forestal
936423;470010107000000090904900000000;PH.Matriz;Forestal
1056683;470010108000000010901903020767;PH.Unidad_Predial;Forestal
902590;470010107000000570903901060160;PH.Unidad_Predial;Forestal
3009598;470010110000000190901900010014;PH.Unidad_Predial;Forestal
3019060;470010104000000560901901000030;PH.Unidad_Predial;Forestal
3020296;470010110000000800901901151506;PH.Unidad_Predial;Forestal
811309;470010107000001350003000000000;NPH;Forestal
666654;470010106000009610005000000000;NPH;Forestal
741648;470010109000001250001500000001;Parque_Cementerio.Unidad_Predial;Forestal
3021688;470010107000000490905902080382;PH.Unidad_Predial;Forestal
3010216;470010107000000060901901100047;PH.Unidad_Predial;Forestal
3025195;470010107000000280904902110430;PH.Unidad_Predial;Forestal
998251;470010107000000690907901010501;PH.Unidad_Predial;Forestal
830620;470010105000000410016000000000;NPH;Forestal
1019135;470010103000010970006000000000;NPH;Forestal
931949;470010106000005650021500000003;Parque_Cementerio.Unidad_Predial;Forestal
3008137;470010107000000570901901020035;PH.Unidad_Predial;Forestal
953901;470010110000000380903901111094;PH.Unidad_Predial;Forestal
3010594;470010110000000380903901001043;PH.Unidad_Predial;Forestal
3009742;470010110000000380903900001267;PH.Unidad_Predial;Forestal
3008290;470010107000000300901901000018;PH.Unidad_Predial;Forestal
991402;470010107000000280905901010507;PH.Unidad_Predial;Forestal
3027265;470010104000000020902901190190;PH.Unidad_Predial;Forestal
3010855;470010110000000870902901000119;PH.Unidad_Predial;Forestal
951187;470010107000000570903901110208;PH.Unidad_Predial;Forestal
904346;470010103000000430023000000000;NPH;Forestal
817901;470010115000006840038000000000;NPH;Forestal
1059666;470010110000000380904901090177;PH.Unidad_Predial;Forestal
925146;470010102000001010011000000000;NPH;Forestal
3017800;470010110000000620902901010315;PH.Unidad_Predial;Forestal
759131;470010107000001410056500000026;Parque_Cementerio.Unidad_Predial;Forestal
3024697;470010110000000680903900000027;PH.Unidad_Predial;Forestal
1020145;470010102000000790035000000000;NPH;Forestal
1003263;470010108000000010901902040326;PH.Unidad_Predial;Forestal
957234;470010107000000320901901050045;PH.Unidad_Predial;Forestal
956897;470010110000000640903903110601;PH.Unidad_Predial;Forestal
670444;470010103000004620006500000184;Parque_Cementerio.Unidad_Predial;Forestal
796155;470010106000009370001000000000;NPH;Forestal
694777;470010109000001180008500000001;Parque_Cementerio.Unidad_Predial;Forestal
991276;470010106000002590003500000001;Parque_Cementerio.Unidad_Predial;Forestal
709387;470010106000010120023000000000;NPH;Forestal
757320;470010106000000560901904060240;PH.Unidad_Predial;Forestal
3019159;470010104000000620904901140137;PH.Unidad_Predial;Forestal
3021703;470010110000001600901901000011;PH.Unidad_Predial;Forestal
3008977;470010104000000130901901010018;PH.Unidad_Predial;Forestal
775912;470010107000000600902901150157;PH.Unidad_Predial;Forestal
1002738;470010107000001210901901010029;PH.Unidad_Predial;Forestal
1021305;470010110000000870902901000067;PH.Unidad_Predial;Forestal
979850;470010115000006650901900000620;PH.Unidad_Predial;Forestal
3017584;470010110000000400904901000609;PH.Unidad_Predial;Forestal
687492;470010107000001340005000000000;NPH;Forestal
3015928;470010110000000380903901001049;PH.Unidad_Predial;Forestal
3026098;470010104000000290901901020045;PH.Unidad_Predial;Agropecuario
997418;470010110000000570902900000180;PH.Unidad_Predial;Forestal
3019000;470010110000000610902900000173;PH.Unidad_Predial;Forestal
985354;470010104000001070801800000024;Condominio.Unidad_Predial;Forestal
3026476;470010107000000690907901010493;PH.Unidad_Predial;Forestal
3011431;470010110000000620901901000045;PH.Unidad_Predial;Forestal
969328;470010103000001890025000000000;NPH;Forestal
742847;470010115000006340001500000177;Parque_Cementerio.Unidad_Predial;Forestal
788635;470010106000008320005000000000;NPH;Forestal
3018394;470010107000000930901901030048;PH.Unidad_Predial;Forestal
948888;470010104000000130901901010023;PH.Unidad_Predial;Forestal
3010564;470010107000000490905901000523;PH.Unidad_Predial;Forestal
950320;470010107000000740901901130229;PH.Unidad_Predial;Forestal
3013573;470010107000000120902901000165;PH.Unidad_Predial;Forestal
860379;470010110000000620903901990523;PH.Unidad_Predial;Forestal
720025;470010106000000080035000000000;NPH;Forestal
816309;470010109000004280017500000001;Parque_Cementerio.Unidad_Predial;Forestal
1059615;470010107000001340053000000000;NPH;Forestal
1018940;470010110000000400901901040017;PH.Unidad_Predial;Forestal
1038960;470010107000000460903901010131;PH.Unidad_Predial;Forestal
968521;470010103000000590801800000070;Condominio.Unidad_Predial;Forestal
3022894;470010107000000460903901100208;PH.Unidad_Predial;Forestal
784780;470010107000000630904901020320;PH.Unidad_Predial;Forestal
3025429;470010107000000120903901010364;PH.Unidad_Predial;Forestal
3009826;470010104000000280902901110179;PH.Unidad_Predial;Forestal
721147;470010107000000300152000000000;NPH;Agropecuario
720513;470010110000000620903901020608;PH.Unidad_Predial;Forestal
663099;470010115000006840020000000000;NPH;Forestal
741753;470010109000001740021000000000;NPH;Forestal
796920;470010106000009390012500000001;Parque_Cementerio.Unidad_Predial;Forestal
3015658;470010107000001570801800000058;Condominio.Unidad_Predial;Forestal
1017142;470010108000000010901900000611;PH.Unidad_Predial;Forestal
862189;470010107000000020901901040114;PH.Unidad_Predial;Forestal
981622;470010110000000640903904011216;PH.Unidad_Predial;Forestal
997932;470010108000000010901901020133;PH.Unidad_Predial;Forestal
948819;470010102000002320902900000088;PH.Unidad_Predial;Forestal
775307;470010107000000150904901140242;PH.Unidad_Predial;Forestal
3011755;470010107000000280904902110428;PH.Unidad_Predial;Forestal
901908;470010104000000180019000000000;NPH;Forestal
3020203;470010107000000220901901020039;PH.Unidad_Predial;Forestal
1062519;470010101000001280903900000141;PH.Unidad_Predial;Agropecuario
3018733;470010110000000380901901010210;PH.Unidad_Predial;Forestal
856689;470010107000000020901901010072;PH.Unidad_Predial;Forestal
755974;470010104000000710019000000000;NPH;Forestal
949184;470010104000000620901901030024;PH.Unidad_Predial;Forestal
3017257;470010110000000530902901020179;PH.Unidad_Predial;Forestal
3022291;470010107000000570901901030037;PH.Unidad_Predial;Forestal
830284;470010110000001320012000000000;NPH;Forestal
837503;470010108000000010901903030853;PH.Unidad_Predial;Forestal
3022957;470010104000000620904901010091;PH.Unidad_Predial;Forestal
1056231;470010104000000010901901020062;PH.Unidad_Predial;Agropecuario
3014797;470010107000001640801800000011;Condominio.Unidad_Predial;Forestal
1011187;470010107000000100910901050141;PH.Unidad_Predial;Forestal
987844;470010104000000650901901010314;PH.Unidad_Predial;Forestal
708126;470010106000011400010000000000;NPH;Forestal
906878;470010107000000630904901030348;PH.Unidad_Predial;Forestal
803150;470010106000004520016000000000;NPH;Forestal
1049654;470010115000006220008000000000;NPH;Forestal
1031203;470010106000006850003000000000;NPH;Forestal
749779;470010106000008080011000000000;NPH;Forestal
1022834;470010106000008290005000000000;NPH;Forestal
941766;470010106000006410009500000001;Parque_Cementerio.Unidad_Predial;Forestal
817450;470010102000001090801800000014;Condominio.Unidad_Predial;Forestal
1025478;470010106000000050045000000000;NPH;Forestal
3022675;470010107000000280906901040654;PH.Unidad_Predial;Agropecuario
854675;470010104000000640901901101002;PH.Unidad_Predial;Forestal
3028057;470010104000000290901901050113;PH.Unidad_Predial;Agropecuario
3015583;470010110000000380904901000055;PH.Unidad_Predial;Agropecuario
735758;470010102000002570002500000002;Parque_Cementerio.Unidad_Predial;Forestal
3023569;470010110000001600901901000021;PH.Unidad_Predial;Forestal
3019483;470010110000000480904901990231;PH.Unidad_Predial;Forestal
857382;470010110000000580902901060165;PH.Unidad_Predial;Forestal
1053439;470010900000000430012000000000;NPH;Forestal
996050;470010108000000010901902040315;PH.Unidad_Predial;Forestal
969979;470010106000006830004000000000;NPH;Forestal
932240;470010106000009420014500000001;Parque_Cementerio.Unidad_Predial;Forestal
1002989;470010107000001630801800000013;Condominio.Unidad_Predial;Forestal
687799;470010109000002220006500000001;Parque_Cementerio.Unidad_Predial;Forestal
684433;470010110000000830901901040402;PH.Unidad_Predial;Forestal
1006374;470010107000000120902901060278;PH.Unidad_Predial;Forestal
924464;470010900000000430007000000000;NPH;Agropecuario
1000052;470010107000001550801800000033;Condominio.Unidad_Predial;Forestal
662800;470010107000000740901900000000;PH.Matriz;Forestal
998259;470010110000000480904901020096;PH.Unidad_Predial;Forestal
908623;470010110000000610901901990050;PH.Unidad_Predial;Forestal
719238;470010101000001390901900000018;PH.Unidad_Predial;Agropecuario
3019495;470010107000000300905901090902;PH.Unidad_Predial;Forestal
926219;470010107000000630904901000269;PH.Unidad_Predial;Forestal
926375;470010106000006330030500000001;Parque_Cementerio.Unidad_Predial;Forestal
3022324;470010107000000690906901010242;PH.Unidad_Predial;Agropecuario
1008361;470010110000000380903901030587;PH.Unidad_Predial;Forestal
1000281;470010113000000830901900000012;PH.Unidad_Predial;Forestal
987668;470010107000000320901901070064;PH.Unidad_Predial;Forestal
3026758;470010107000000690906901010212;PH.Unidad_Predial;Agropecuario
3027187;470010110000000620902901010299;PH.Unidad_Predial;Forestal
858147;470010108000000060004000000000;NPH;Forestal
693978;470010106000009220002500000001;Parque_Cementerio.Unidad_Predial;Forestal
940424;470010109000004190007500000001;Parque_Cementerio.Unidad_Predial;Forestal
1002017;470010110000000640903904011206;PH.Unidad_Predial;Forestal
1052490;470010107000000740901901030128;PH.Unidad_Predial;Forestal
3014161;470010107000000080908901010301;PH.Unidad_Predial;Forestal
3020461;470010110000000380901902100469;PH.Unidad_Predial;Forestal
999335;470010115000006520801800000011;Condominio.Unidad_Predial;Forestal
3015715;470010104000000610903901010111;PH.Unidad_Predial;Forestal
695830;470010103000004620004500000100;Parque_Cementerio.Unidad_Predial;Forestal
3018046;470010110000000380903900001357;PH.Unidad_Predial;Forestal
1001053;470010110000000380904901000071;PH.Unidad_Predial;Agropecuario
3009457;470010110000000620902901990147;PH.Unidad_Predial;Forestal
1050668;470010103000007920017000000000;NPH;Forestal
780342;470010104000000610901901080046;PH.Unidad_Predial;Forestal
1001699;470010107000000630904901010311;PH.Unidad_Predial;Forestal
904273;470010107000000740901902040194;PH.Unidad_Predial;Forestal
3023248;470010110000000400902901090133;PH.Unidad_Predial;Forestal
994287;470010107000000570903901070171;PH.Unidad_Predial;Forestal
949969;470010107000000630904901020344;PH.Unidad_Predial;Forestal
994055;470010110000002430901901020062;PH.Unidad_Predial;Forestal
3021523;470010104000000010901901040111;PH.Unidad_Predial;Agropecuario
1064093;470010108000000010901903090950;PH.Unidad_Predial;Forestal
980331;470010104000000290901901020214;PH.Unidad_Predial;Agropecuario
877345;470010109000002580801800000033;Condominio.Unidad_Predial;Forestal
3023245;470010110000000620902901110414;PH.Unidad_Predial;Forestal
946244;470010107000000210902901010013;PH.Unidad_Predial;Forestal
863554;470010110000000400903901020381;PH.Unidad_Predial;Forestal
662187;470010101000001700033000000000;NPH;Acuicola
666413;470010105000001150049000000000;NPH;Agropecuario
863932;470010110000000460801800000090;Condominio.Unidad_Predial;Forestal
3015190;470010104000000280902901020099;PH.Unidad_Predial;Forestal
3012889;470010107000000190905901010215;PH.Unidad_Predial;Forestal
1052420;470010104000000640901901021019;PH.Unidad_Predial;Forestal
1002124;470010107000000600902901010061;PH.Unidad_Predial;Forestal
