t_id_predio;t_id_terreno_1;t_id_terreno_2
750029;1101427;1112389
770291;1082429;1163065
826120;1177695;1116831
750726;1112644;1175561
678367;1073312;1172260
936770;1168437;1088378
770291;1082429;1176910
690445;1140393;1129304
1037755;1112332;1081544
748635;1111282;1127686
847092;1086438;1122198
1067837;1112283;1161250
751486;1111248;1110322
1005643;1166279;1117598
909880;1144467;1116831
833487;1116831;1176402
986652;1112293;1103440
892894;1085764;1082964
675143;1076102;1073424
3023505;1112309;1151840
769605;1156294;1136729
966363;1129280;1082429
770131;1082429;1157609
713624;1091379;1116823
1007720;1082810;1099626
669256;1112752;1111197
750484;1118283;1112448
883856;1139304;1160247
732305;1111601;1129702
808061;1101390;1148866
926194;1142134;1111333
769866;1082429;1146879
714943;1162002;1081028
823518;1160744;1105727
969410;1132342;1112730
933712;1100492;1074406
748726;1112409;1147246
747064;1111331;1134169
937506;1145698;1112255
960206;1176246;1108343
746217;1112263;1085537
747208;1111672;1138687
1026539;1146513;1139304
769605;1136729;1083304
1026390;1170138;1151650
871934;1131183;1162002
727017;1150079;1125771
739920;1119757;1111967
1006957;1148245;1111311
749385;1111229;1096788
748722;1112628;1111311
3010716;1141995;1112309
680646;1093145;1129428
946615;1117928;1112212
660311;1138944;1078040
843563;1132929;1115523
3012240;1112309;1158777
725812;1111524;1176565
769605;1136729;1130053
941363;1083465;1120322
770291;1160745;1082429
1060912;1110701;1100226
737040;1111872;1111246
1027335;1100558;1126033
1016444;1158577;1121064
747064;1114798;1111331
795209;1148799;1112730
897740;1115783;1168864
896725;1107454;1162002
702463;1136234;1140385
719994;1161402;1110541
773555;1144628;1124430
657933;1154869;1090398
713822;1128035;1121441
808248;1102361;1158455
747208;1111672;1103452
910009;1101019;1116831
759111;1114824;1111768
748726;1112409;1176223
1040379;1168061;1084282
723936;1112436;1077946
1055835;1090398;1113364
745979;1134719;1112252
844023;1133960;1145564
838358;1149343;1178093
690445;1140393;1138511
770291;1138814;1082429
839700;1159715;1154368
816823;1110550;1112435
750484;1112448;1155787
906933;1106778;1116883
762108;1132770;1112533
897411;1118776;1103309
770291;1106059;1082429
895404;1151650;1148471
883856;1139304;1155882
1050104;1135775;1090714
884889;1139304;1124426
750726;1112644;1144130
747206;1162249;1111397
1070182;1133764;1147721
750570;1112439;1111273
731485;1111516;1120390
720008;1125183;1122696
1000678;1111241;1169478
805394;1076779;1140393
1050675;1083224;1178093
926912;1079911;1080638
896196;1151764;1162889
730939;1133713;1111456
878863;1084742;1130787
750159;1078589;1112398
737475;1111895;1101092
3024021;1112309;1120885
749483;1112330;1086562
674585;1128548;1161955
850290;1168273;1149848
839946;1121219;1111957
725227;1112572;1086722
877242;1111228;1096788
713624;1091379;1094495
690445;1171211;1140393
1065768;1091685;1139845
713624;1091379;1152229
702482;1102349;1129208
694456;1112309;1091761
839375;1111228;1129450
1023916;1172765;1111331
770291;1082429;1124722
828442;1138085;1076239
805679;1108066;1112116
800518;1105446;1129075
750681;1129944;1112450
942452;1145194;1083044
769605;1132096;1136729
693696;1168064;1130325
703036;1172045;1163428
750726;1139897;1112644
883856;1173265;1139304
675533;1152431;1090097
920013;1157695;1092304
768137;1117598;1177690
726047;1157471;1118676
733073;1100904;1111882
792050;1119011;1085945
999139;1147925;1111672
729755;1111381;1166227
685603;1112427;1074950
728326;1111286;1093830
1030610;1112729;1081287
883856;1139304;1113320
725076;1112564;1073333
858958;1152032;1168864
770291;1082429;1094251
807547;1111677;1178159
1045707;1140301;1112644
883856;1139304;1083703
674549;1136729;1160745
770365;1179092;1082429
660989;1112729;1103711
764610;1168053;1108625
929051;1088012;1121437
730501;1081365;1111412
666101;1143547;1112625
953614;1112644;1075765
1030817;1112644;1138255
813820;1112235;1104853
1058777;1078907;1112729
739006;1112516;1104798
715521;1172045;1146646
681576;1114419;1083220
914855;1085739;1149533
749907;1075411;1111259
723504;1107506;1112429
994401;1173770;1161955
780540;1113067;1162002
750726;1112644;1159107
694456;1079208;1112309
728038;1150237;1112252
725407;1112465;1118037
722682;1111721;1137155
747002;1173701;1111324
802123;1112278;1112272
878863;1105900;1130787
714941;1105767;1085945
660491;1116620;1126098
694456;1112309;1078311
743553;1140350;1129743
748724;1128621;1129428
770291;1082429;1110844
968153;1156722;1073397
881573;1082828;1112170
663228;1081824;1138266
834708;1139304;1133430
1056123;1101174;1082429
1015706;1103476;1117598
686977;1166105;1125787
847201;1138172;1133960
771811;1079184;1159293
850772;1089871;1139304
1027907;1112429;1087981
722473;1156183;1150463
1004517;1164879;1112361
687105;1150017;1112266
842605;1078833;1116883
747470;1135413;1112136
770309;1132967;1082429
728364;1112652;1144749
804443;1099911;1112078
783163;1090894;1081933
779869;1085945;1143512
849105;1105727;1109291
718061;1124745;1160188
721491;1112420;1130245
897223;1141086;1111248
837535;1119905;1133960
813622;1140393;1136414
685761;1147980;1117060
716521;1127351;1089367
699101;1169473;1157471
1023217;1111324;1084896
917448;1082104;1151210
831586;1127975;1157334
960206;1176246;1155087
759269;1116831;1159565
751078;1087975;1111253
1005893;1115687;1111609
801024;1150125;1152196
766710;1111324;1095061
738823;1147885;1112426
1039948;1115456;1144760
743019;1112658;1140393
898164;1087903;1098841
769605;1124722;1136729
667056;1083220;1091753
731459;1174861;1111509
730941;1078703;1111457
926273;1112450;1126639
993472;1098155;1159517
986015;1124495;1082971
731341;1120560;1111490
794270;1161912;1084584
883856;1139304;1169621
980720;1106186;1164658
769605;1097446;1136729
750726;1174290;1112644
667103;1111527;1094209
923493;1138944;1096401
674025;1141251;1111684
820222;1128331;1174025
690445;1165987;1140393
1039948;1115456;1116696
1039948;1115456;1099339
936417;1147246;1128561
663228;1138266;1081824
794401;1128548;1111025
829578;1125031;1111310
686977;1125787;1166105
751047;1112488;1170168
883856;1124010;1139304
834541;1120390;1111516
694456;1112309;1102290
1061749;1111672;1098770
1054277;1117192;1112285
745162;1112215;1084516
1071035;1122819;1133960
663694;1112729;1119122
795230;1155087;1152176
732226;1111588;1101576
797180;1088778;1102112
769864;1150128;1136729
690445;1143001;1140393
3022659;1128423;1112309
814257;1171626;1128413
953637;1122497;1112644
657972;1125943;1114661
829731;1082971;1115821
1025692;1112393;1106186
1020080;1111490;1146208
1059891;1163348;1167384
690445;1129958;1140393
805500;1155120;1111619
750681;1080331;1112450
770291;1082429;1096228
736905;1164874;1111861
823536;1138944;1085334
770181;1136729;1124722
807057;1112677;1128621
772002;1138908;1089479
794401;1179208;1128548
747064;1111331;1107165
764239;1091292;1110390
778375;1168039;1126187
770291;1082429;1161720
910706;1085622;1082429
935586;1091187;1125723
1051425;1082429;1116355
782376;1076050;1112448
743459;1139304;1114139
722963;1111243;1098556
750484;1079478;1112448
832813;1161069;1149980
733346;1109961;1111922
910136;1098662;1139304
910009;1141607;1116831
770058;1082429;1144613
791839;1143573;1112360
746906;1177690;1117598
1052009;1138908;1075953
942808;1086995;1079806
737475;1074539;1111895
770291;1082429;1095394
933656;1113014;1112295
960206;1176246;1174348
773711;1124294;1115590
693914;1114261;1112365
814567;1091116;1155174
900684;1175801;1140393
987256;1136729;1094251
726047;1170884;1157471
657974;1120459;1125943
906258;1171293;1124805
883856;1139304;1122306
1071035;1133960;1083425
949388;1078870;1137657
865863;1176674;1170148
921478;1140393;1169621
1047342;1134263;1136729
954692;1150922;1098976
690445;1140393;1144082
770127;1082429;1110844
769866;1146879;1136729
933470;1099688;1140646
891402;1098382;1080414
794840;1134196;1077157
687046;1164145;1112299
677676;1092403;1144764
843352;1135379;1118306
714744;1138944;1162308
709296;1147938;1123858
1000270;1108397;1153438
910009;1157686;1116831
675655;1111668;1083266
942452;1145194;1175128
719622;1111732;1167583
783799;1100950;1177560
794797;1152726;1112071
1048744;1132370;1145345
883856;1120645;1139304
740527;1148699;1140393
690445;1140393;1080553
745979;1169958;1112252
750681;1112450;1095253
664925;1079544;1145487
674944;1107018;1165300
817047;1078267;1086927
701869;1098372;1140393
751043;1112492;1123265
828867;1125492;1149848
819821;1120091;1127620
1041550;1176471;1128757
932877;1134926;1082429
725227;1112572;1098967
1070401;1097220;1112321
1046780;1144623;1138475
3022797;1150192;1112309
1022960;1139498;1165344
671361;1148392;1111407
867844;1111325;1086211
960832;1089111;1151650
1020260;1169383;1112465
751433;1082309;1112563
722906;1111240;1087057
702102;1130677;1152507
690445;1140393;1128045
751302;1117536;1112551
917367;1125811;1099726
682846;1120339;1112379
957787;1111675;1154250
928250;1140393;1129958
983325;1140006;1111776
713868;1111242;1155204
866452;1112112;1094210
910009;1116831;1141607
751451;1112576;1146490
769605;1153086;1136729
817320;1124796;1086890
1021456;1075886;1082429
795091;1148043;1112551
883856;1097496;1139304
779869;1085945;1123710
1021353;1170947;1140967
897421;1173005;1166519
734523;1167763;1144530
750484;1112448;1127398
757727;1101404;1169021
752508;1175950;1112603
750484;1154868;1112448
690445;1140393;1165130
738511;1112491;1098157
909952;1116831;1083968
713624;1091379;1097973
1071035;1116231;1133960
663507;1140393;1125057
706608;1098108;1112644
707651;1083538;1148390
870542;1125326;1113791
931898;1112492;1161060
814567;1168293;1155174
860090;1160978;1139304
749365;1145215;1106282
1027241;1131529;1112729
868341;1116831;1129115
851284;1087259;1115316
905038;1137657;1173723
682983;1126588;1143154
750726;1082717;1112644
865643;1112448;1079046
722762;1082639;1150837
828867;1077074;1149848
830803;1112409;1136001
750484;1112448;1088283
689902;1113345;1112115
1050104;1090714;1170681
749973;1112384;1177560
924783;1148761;1139304
880961;1090692;1080899
747064;1111331;1099877
1000219;1112329;1122620
1062209;1112756;1101867
850598;1092344;1090714
704428;1159443;1159031
750484;1112448;1118283
750679;1098917;1112445
882956;1090263;1084129
665118;1159293;1142177
747259;1147752;1111953
1053981;1146923;1073403
742617;1112079;1173237
663694;1085945;1119122
883856;1139304;1144260
805566;1085226;1111645
726306;1121550;1103369
1038054;1090950;1150562
1071035;1133960;1152893
750726;1112644;1121654
1001942;1171523;1093716
964590;1112170;1124320
769605;1169116;1136729
828807;1144664;1083624
749335;1159562;1112299
1055105;1082429;1112884
828867;1149848;1085598
732061;1111559;1122631
978216;1143216;1125773
690445;1129754;1140393
1058777;1112729;1115434
660391;1085924;1112608
1012858;1146172;1111782
751300;1106255;1112548
682958;1081867;1144402
839602;1091379;1148590
1052579;1075316;1171581
747064;1088059;1111331
1042840;1130677;1170148
769605;1136729;1082825
1023700;1106251;1121211
732941;1112516;1111683
836279;1135775;1159293
869463;1140646;1119116
747514;1112266;1131882
856084;1139304;1131804
965468;1101870;1083204
750484;1139450;1112448
693696;1130325;1119469
737743;1112487;1131609
1001749;1169727;1154470
750484;1112448;1168869
828895;1085763;1085977
1005668;1146024;1144764
773239;1139528;1112001
789770;1084904;1111672
750484;1160579;1112448
989690;1115006;1112285
690445;1109783;1140393
1070401;1112322;1097220
796637;1107691;1157471
831648;1166193;1112407
682640;1130692;1152091
1050675;1124695;1178093
954627;1111243;1144847
750023;1112391;1119983
946615;1112212;1117928
1058076;1082655;1159506
973744;1073773;1112310
961925;1111542;1162707
743343;1099570;1112112
690445;1140393;1083703
751156;1167521;1112515
883856;1139304;1085310
769605;1136729;1099569
749850;1081826;1112365
912474;1157695;1092304
815819;1130128;1169572
914353;1112325;1156330
690445;1140393;1147736
769605;1093738;1136729
701969;1112199;1113776
984469;1158504;1083105
981485;1111304;1148186
943440;1116690;1112729
997727;1135628;1177501
1049842;1172045;1122632
897329;1080279;1075777
1019902;1169610;1139304
976139;1105727;1095405
718212;1120339;1112379
1017598;1085875;1144764
731413;1169198;1111492
954655;1083563;1082429
953701;1127864;1166988
748283;1148804;1112403
833400;1139304;1105282
789372;1073083;1095653
978670;1176259;1143507
728318;1132264;1112614
751486;1111248;1126584
844252;1136348;1112540
670166;1117071;1168430
795119;1112551;1138022
1050824;1112644;1130284
1050675;1149343;1178093
963859;1131685;1112310
694456;1112309;1091365
1023867;1136729;1087265
795304;1155379;1127023
1012285;1126311;1083220
926194;1111542;1142134
964026;1153429;1111331
1061394;1074472;1163618
749439;1112325;1156330
725567;1122790;1112560
694456;1122575;1112309
660311;1138944;1078450
747411;1111956;1109819
732184;1109346;1111583
787315;1106778;1116883
709312;1091841;1111966
728216;1111274;1111237
893772;1157377;1103631
750123;1114177;1157755
694456;1112309;1158372
741478;1081928;1112007
897141;1094309;1106671
884228;1163706;1111281
1045805;1112471;1141609
690445;1140393;1153206
657996;1075316;1128160
1025441;1099682;1117875
713624;1105954;1091379
748639;1134851;1111284
830853;1173029;1138534
883856;1139304;1170429
883856;1118622;1139304
932482;1079177;1148866
1016051;1098293;1128430
690445;1127241;1140393
903051;1112332;1172742
667117;1124653;1163363
844378;1078833;1082456
680337;1149122;1173757
978786;1131605;1112644
832271;1116831;1125492
986652;1112267;1103440
677676;1144764;1150095
714943;1162002;1145947
738982;1098663;1116831
717594;1108625;1080536
871382;1131899;1124643
769605;1136729;1117748
693696;1119469;1130325
950797;1112508;1098134
951456;1081944;1083220
742593;1137650;1140393
918506;1112694;1128178
679632;1174810;1107462
688538;1091355;1155204
906028;1133000;1142385
910009;1114914;1116831
1005893;1111609;1115687
980824;1156514;1167209
895529;1152195;1100309
747657;1112448;1081088
893772;1076901;1157377
1052128;1112730;1139497
714389;1100225;1178056
1024326;1177239;1169083
801348;1094514;1156371
1058775;1085087;1112715
910009;1116831;1094495
750534;1093240;1112440
776296;1088031;1111867
794401;1111025;1128548
750726;1075682;1112644
997260;1128500;1138146
660255;1116751;1122037
830443;1112345;1125256
1015634;1179355;1132209
1063427;1102940;1112575
998487;1135187;1156670
768005;1171936;1149848
750025;1150914;1112385
965040;1146152;1099033
805394;1140393;1076779
724184;1112338;1131027
1070401;1112321;1097220
665302;1089802;1096014
1064054;1077357;1169796
747157;1111341;1134104
750484;1081088;1112448
1018402;1085312;1111956
857806;1175597;1140393
792030;1166743;1124643
749112;1159466;1116592
861028;1133960;1161991
744914;1112207;1092163
751084;1112498;1095241
1032019;1101392;1082429
750893;1112460;1176775
675093;1112529;1160930
861428;1112448;1168579
830469;1135189;1082573
749445;1097220;1112322
1052128;1112730;1119977
869931;1109693;1151342
691646;1094153;1124653
744695;1112187;1145900
694456;1174006;1112309
1071035;1133960;1119905
921430;1139304;1099191
675624;1108781;1125891
957100;1111304;1102429
883856;1139304;1085549
694456;1112309;1134535
751302;1112551;1171477
661867;1154256;1130410
713624;1113160;1091379
745686;1088593;1157471
843434;1138360;1149848
793823;1135084;1102716
826294;1112603;1104223
725454;1174622;1112327
1067790;1093574;1128076
823712;1129743;1119008
750025;1108658;1112385
1071035;1174712;1133960
990569;1148866;1079177
751084;1095241;1112498
1066409;1145133;1152507
832926;1083947;1078386
738944;1113159;1149848
895404;1089111;1151650
1059060;1087580;1128679
694456;1155050;1112309
751302;1112551;1096946
732465;1111622;1158046
999855;1111448;1173151
749905;1154069;1112374
750484;1112448;1127390
750388;1080026;1112417
686821;1150543;1112293
797703;1101773;1112420
737775;1166485;1165569
1026615;1162080;1112393
1060150;1118028;1167384
935017;1111229;1175475
828867;1149848;1077141
1058777;1112729;1138163
1022142;1142319;1153754
947028;1157439;1173565
813254;1077951;1082100
828867;1135781;1149848
779746;1125946;1136729
924196;1112644;1119964
3018255;1112309;1097388
779869;1138163;1085945
1025588;1108612;1143507
1061394;1074472;1116266
733695;1131789;1139304
736042;1080026;1112414
749809;1139845;1112361
936391;1133094;1154069
747361;1099181;1111955
724026;1163212;1112470
762162;1124625;1125417
672917;1118603;1082429
724020;1111570;1135477
714943;1130726;1162002
748724;1129428;1093145
815046;1154379;1120818
725456;1112180;1129842
770291;1082429;1083563
921574;1140393;1156101
795115;1100226;1149253
690445;1140393;1161433
901974;1111981;1126783
794662;1139078;1128959
978904;1112548;1112960
750382;1111246;1111872
751047;1085911;1112488
751080;1112497;1084690
836724;1132006;1163766
1026749;1082782;1159986
727440;1167636;1163692
690445;1140393;1125879
1058777;1112729;1119012
1071495;1149726;1112565
974514;1111674;1164600
749385;1111227;1111229
843434;1149848;1138360
1048848;1139161;1174409
837272;1148368;1111229
1027241;1131529;1085945
703993;1111991;1134083
677744;1146129;1140393
1011307;1114684;1115456
702558;1111227;1111228
770291;1170333;1082429
921448;1109008;1111904
769108;1112644;1179318
744401;1167438;1112176
861687;1111810;1146994
682830;1112678;1107428
998380;1103654;1159801
1034333;1074465;1112493
946324;1122441;1112342
836279;1159293;1170681
751011;1112483;1106337
793524;1109541;1140280
680151;1117056;1114261
993711;1152582;1112644
823712;1119008;1129743
843563;1115523;1167357
797080;1112252;1177185
709650;1112284;1121770
832457;1139304;1165977
680923;1088229;1124745
779704;1125743;1112560
724182;1112245;1162083
1063734;1144612;1082429
1052128;1164881;1112730
659050;1140393;1099956
780091;1112502;1122830
1071035;1133960;1104525
713624;1129167;1091379
1037047;1112639;1105482
770385;1098351;1082429
926226;1152515;1179332
1040379;1084282;1154485
921590;1139304;1081659
928187;1112287;1168051
667648;1125115;1128055
770323;1158479;1136729
690445;1140393;1175597
770291;1082429;1112884
770291;1082429;1136376
1052410;1155087;1112393
883856;1159191;1139304
794399;1111025;1169727
794401;1077691;1128548
770399;1136729;1074696
783591;1161490;1091289
747259;1111953;1100230
678167;1126098;1155277
773711;1115590;1124294
675115;1113082;1100226
728741;1139304;1129304
660989;1103711;1124643
1027399;1162083;1112245
828867;1149848;1135781
3021882;1112309;1169912
895222;1086615;1118690
883856;1139304;1134275
673676;1073403;1078695
723408;1140393;1086111
883856;1139304;1086125
960055;1104494;1112409
834491;1175487;1084219
770291;1082429;1149064
738501;1111914;1169176
828867;1149848;1114364
751009;1115405;1112482
750029;1112389;1148559
690445;1114118;1140393
1002081;1131109;1164011
770900;1128915;1102117
783747;1134398;1168119
911819;1118104;1161564
702558;1111227;1111229
750484;1134800;1112448
898994;1158388;1129743
714943;1173006;1162002
770291;1082429;1137548
928240;1148520;1111820
690445;1091090;1140393
953610;1126217;1112644
797489;1140393;1080523
1058309;1112762;1079608
817146;1136729;1073121
731984;1142134;1111542
685978;1094477;1111939
883856;1139304;1099129
750726;1172669;1112644
743553;1129743;1129566
885714;1166438;1139304
817758;1112345;1112951
735381;1166433;1085590
818508;1129333;1085062
994930;1102302;1111798
940004;1111072;1138534
883856;1139304;1090281
935721;1159443;1159031
1055026;1133764;1096539
750382;1111349;1111246
747157;1161683;1111341
796913;1128433;1124643
669666;1124745;1086591
1065475;1112506;1082688
751078;1128199;1111253
839375;1124299;1111228
1058777;1112729;1149795
896196;1107484;1151764
1071035;1133960;1096856
751047;1170168;1112488
1046780;1138475;1144623
1024195;1112333;1145617
789826;1112286;1120080
794401;1152059;1128548
879812;1165614;1128555
746755;1128040;1111304
1059899;1129519;1112358
1002743;1111304;1166242
930893;1122024;1110275
980419;1095394;1082429
837448;1165892;1143870
676259;1138941;1152430
716521;1172081;1127351
1069941;1103298;1111247
1058777;1112729;1105767
863875;1088194;1140393
763690;1100654;1094668
779869;1085945;1080540
856084;1131804;1140393
750726;1112644;1116242
690445;1140393;1148699
769605;1136729;1079604
1025554;1178069;1111304
746755;1111304;1076235
749289;1112428;1090755
1051028;1111254;1175196
733695;1139304;1131789
845291;1111248;1135755
918170;1078870;1137657
1006284;1128555;1086995
704480;1112448;1160250
1031242;1112399;1094263
687788;1167327;1111324
881733;1139304;1167566
1069622;1159105;1112287
738948;1091379;1167775
690445;1140393;1133918
1016958;1148994;1136729
747000;1101424;1111310
918008;1165149;1090263
985531;1159506;1151284
1020327;1170588;1141467
816670;1138845;1136729
698920;1127223;1082429
659227;1093568;1136913
1003261;1178892;1112688
665904;1114423;1111760
886356;1111238;1114813
836279;1128914;1159293
883856;1162940;1139304
679593;1084116;1116656
998024;1112450;1129944
836279;1159293;1109850
1006372;1152515;1093385
694456;1151840;1112309
690445;1119107;1140393
1036426;1082429;1130053
794670;1092149;1091397
910009;1113717;1116831
1045661;1119796;1082429
1071035;1133960;1143933
827352;1112531;1105703
1039693;1112341;1102509
1058773;1112714;1162492
970268;1091865;1082429
1066966;1136913;1138602
857594;1135084;1102716
690445;1140393;1155640
1006372;1135445;1152515
693272;1162094;1111317
750211;1111242;1155204
714879;1109068;1163254
763031;1095580;1157377
859671;1155174;1106909
690445;1140393;1173265
743521;1112124;1178107
883856;1139304;1149335
1073046;1153664;1112637
907313;1112680;1135655
690445;1140393;1074695
711362;1112320;1173598
713624;1091379;1144515
910176;1112411;1121019
926784;1165092;1111563
860681;1158453;1115918
807057;1112677;1093145
702469;1111414;1121749
820688;1133451;1089388
796913;1096523;1124643
750313;1093484;1112411
910009;1116831;1084389
690445;1140393;1171211
944412;1170201;1096474
919438;1132171;1171318
883856;1170458;1139304
713624;1091379;1135172
725076;1073333;1112564
883856;1150723;1139304
690445;1140393;1093315
750388;1110848;1112417
680337;1149122;1075205
744154;1124320;1112170
706558;1171441;1112644
770245;1141208;1136729
750029;1132845;1112389
749295;1088911;1170059
942311;1178372;1122950
750726;1126634;1112644
909940;1091379;1095303
827201;1175844;1121028
796913;1124643;1119379
702102;1152507;1158201
749917;1142168;1128482
749761;1129885;1112359
792882;1125765;1144764
674585;1161955;1128548
796913;1124643;1098453
750484;1174216;1112448
697265;1112163;1100415
970151;1093247;1076381
660700;1085105;1136729
1005348;1168324;1106671
963031;1156713;1111283
926279;1150193;1100074
956560;1140393;1089697
733571;1142713;1112484
807057;1112677;1126098
883856;1139304;1145205
883856;1139304;1110434
866367;1139304;1114489
910009;1116831;1168273
1071944;1105324;1172738
670657;1159293;1095464
954627;1144847;1111243
729897;1111394;1108971
751248;1112542;1074201
749112;1132210;1159466
894125;1133960;1127657
690445;1142819;1140393
749371;1112310;1073773
727643;1101445;1111331
1038054;1090950;1130856
689317;1109541;1140280
750484;1155787;1112448
704625;1081502;1111503
870429;1084219;1091187
967058;1111254;1143549
764610;1126131;1108625
1042840;1121962;1170148
996404;1087616;1092063
779869;1154394;1085945
902370;1116831;1157686
896977;1134398;1113135
750786;1114693;1112454
1016704;1082429;1102610
725399;1149318;1111986
747576;1128285;1112283
749809;1112361;1164879
1038195;1111284;1158310
724188;1112345;1119061
929138;1145194;1098063
743553;1119008;1129743
960661;1111270;1082602
713624;1091379;1129115
846945;1145215;1106282
708260;1159293;1169029
1041249;1174882;1102271
897385;1082323;1112572
673676;1073403;1146923
677676;1155845;1144764
774422;1109341;1127351
663645;1118838;1111248
792773;1152253;1076186
671125;1095227;1112383
998168;1135445;1142631
770385;1136729;1098351
1008423;1112497;1122795
713376;1112450;1080331
750313;1112411;1093484
786948;1112652;1128158
969063;1106334;1125913
994069;1122709;1112339
704434;1095072;1155204
1069318;1084380;1101191
746906;1103476;1117598
716984;1131961;1090407
754561;1174190;1133960
719509;1112409;1135624
772291;1163328;1109434
689862;1118260;1178828
815819;1130128;1153134
773883;1111248;1135357
1061317;1112644;1117054
770291;1073809;1082429
668617;1165773;1106691
1047709;1129681;1112126
934449;1111583;1162683
858174;1127320;1177159
699101;1157471;1169473
918698;1117764;1150716
773555;1123253;1124430
659177;1169727;1113394
883856;1128045;1139304
960884;1110273;1112381
899208;1078195;1112646
749254;1114164;1111315
730244;1111246;1111345
794399;1157361;1169727
1058509;1115523;1120379
788790;1157471;1078260
747157;1111341;1152650
710716;1131379;1111976
750484;1127741;1112448
697491;1111391;1161631
660311;1138944;1117367
670657;1095464;1159293
816349;1082429;1170014
862087;1112309;1110171
909908;1091379;1153019
1058777;1077052;1112729
917322;1112312;1138750
802097;1102982;1112573
1040192;1146873;1081867
843563;1145680;1115523
1050104;1109850;1090714
750726;1079421;1112644
694456;1112309;1100652
694456;1112309;1078920
748538;1111273;1112453
961131;1154500;1178372
750726;1112644;1075765
751005;1112481;1169829
918262;1151202;1163575
701869;1098372;1139304
749903;1112428;1112372
937881;1111331;1099036
826878;1150991;1087615
769605;1106460;1136729
909532;1153139;1073445
714879;1163254;1129370
671766;1138758;1112309
881273;1173967;1130182
662867;1073397;1148962
1057827;1112385;1103041
1058777;1153269;1112729
1006372;1108343;1152515
973090;1158452;1111832
713624;1091379;1126016
714943;1162002;1177169
3010677;1123879;1112309
736300;1119269;1111825
769605;1090587;1136729
828867;1120847;1149848
736863;1111855;1087409
705030;1135666;1111248
909912;1091379;1089684
1044787;1152507;1108215
966992;1130854;1088493
846945;1106282;1145215
859022;1168864;1075214
928867;1133960;1083425
769605;1136729;1106460
990428;1111331;1178958
950797;1098134;1112508
732133;1146596;1111564
737743;1112487;1168456
912480;1111155;1104472
805500;1111619;1155120
770291;1167102;1082429
827591;1171550;1111331
997293;1173770;1077691
743553;1093456;1129743
727534;1174919;1111772
682044;1159516;1112596
1015550;1126692;1111442
749619;1107534;1112343
899228;1112650;1082217
717081;1111315;1114164
801537;1119213;1167808
1030651;1121550;1112650
738198;1111906;1081373
751441;1092876;1112571
694456;1112309;1139981
763899;1111674;1141561
868640;1112298;1112741
1044523;1110541;1112415
802707;1125071;1173575
713624;1091379;1105550
782746;1112448;1156957
829408;1143001;1140393
1055312;1101823;1112545
732851;1112478;1088778
665022;1166647;1112200
1027007;1150095;1144764
730901;1111446;1102271
706074;1112255;1096168
724188;1112345;1169257
732887;1081240;1111678
1061810;1168536;1112644
736905;1111861;1164874
978670;1143507;1179208
730590;1111427;1115442
861114;1157601;1099457
750031;1112392;1096458
1001749;1128548;1154470
772564;1171443;1179222
737783;1111900;1141360
750023;1144369;1112391
710888;1111627;1165066
712456;1111938;1096154
743225;1112093;1148287
770291;1073121;1082429
909864;1126016;1116831
666301;1157551;1111231
1013892;1118914;1112290
794399;1169727;1161955
794401;1128548;1113394
732137;1099113;1111580
899307;1174712;1133960
751158;1122672;1111257
734027;1111756;1158024
750945;1112469;1137305
751144;1112490;1109906
931358;1138718;1131946
931328;1084572;1075293
910009;1168273;1116831
817128;1136729;1079262
671941;1111606;1158863
994227;1124113;1134398
724182;1112245;1080740
770291;1175406;1082429
741542;1120209;1140393
1063369;1111972;1098763
789453;1162194;1136729
703496;1127465;1139304
1035552;1096881;1093240
747064;1171550;1111331
747064;1125080;1111331
694456;1095328;1112309
729799;1159764;1111387
713624;1091379;1168273
710241;1112392;1096458
745839;1112241;1170841
1061394;1164062;1074472
690445;1140393;1116911
726655;1147281;1120798
978670;1154470;1143507
770291;1106460;1082429
769605;1075948;1136729
735407;1160614;1111798
713624;1153019;1091379
883856;1139304;1166438
750484;1112448;1091678
799191;1112329;1080796
1025302;1099399;1115523
750726;1112644;1179318
836756;1139304;1127241
779869;1119012;1085945
750029;1112389;1170296
780483;1109906;1112490
714879;1163254;1095259
792193;1153252;1121064
769605;1159229;1136729
980824;1146947;1167209
769605;1098351;1136729
750905;1164130;1111543
751451;1112576;1103373
814711;1088229;1128418
731375;1127812;1111499
729955;1124042;1111398
735644;1111808;1100656
770363;1106059;1136729
769605;1147703;1136729
731299;1177168;1111483
690445;1140393;1154005
779869;1085945;1125672
782071;1112448;1096832
858958;1168864;1075216
914830;1149533;1153602
992350;1160788;1113293
719294;1179127;1140393
749447;1112324;1158383
1050627;1106025;1178022
769605;1095394;1136729
737959;1111956;1112512
738934;1091379;1101019
993072;1112450;1141061
898382;1111229;1124299
733871;1111751;1121753
883856;1139304;1178983
895404;1115821;1151650
871770;1111229;1175067
690445;1158096;1140393
880921;1177707;1167841
750681;1112450;1160337
883856;1153206;1139304
791354;1087026;1102267
747208;1090099;1111672
987996;1136729;1104424
871543;1119405;1111848
750484;1163249;1112448
770241;1082429;1113221
812698;1077157;1134196
723504;1087981;1112429
935578;1098453;1124643
672632;1112614;1091664
883856;1175022;1139304
669273;1133984;1112371
1017984;1160858;1082429
794401;1128548;1125675
962445;1128796;1125791
697721;1178695;1112710
683385;1136729;1145454
994151;1112480;1085083
893772;1168901;1157377
969898;1137729;1103673
702582;1139304;1084938
1026466;1085945;1109884
813688;1103600;1104865
