t_id_predio;numero_predial;matricula_inmobiliaria;codigo_homologado
842206;470010109000001670031000000000;10102350031559;RIC00758599
703931;470010109000001670032000000000;10102350031559;RIC00782327
822153;470010109000001670034000000000;10102350031559;RIC01090771
701522;470010109000001680001000000000;10102350031559;RIC00808791
745138;470010109000001680003000000000;10102350031559;RIC00767869
745184;470010109000001680005000000000;10102350031559;RIC01016033
745150;470010109000001680006000000000;10102350031559;RIC00847775
888618;470010109000001680007000000000;10102350031559;RIC01090773
883105;470010109000001680008000000000;10102350031559;RIC00758601
745148;470010109000001680009000000000;10102350031559;RIC00976219
745142;470010109000001680010000000000;10102350031559;RIC00976221
745182;470010109000001680011000000000;10102350031559;RIC00956217
880653;470010109000001680014000000000;10102350031559;RIC00935423
844388;470010109000001680015000000000;10102350031559;RIC00817573
821217;470010109000001680016000000000;10102350031559;RIC00838407
821207;470010109000001680017000000000;10102350031559;RIC00859119
701335;470010109000001680018000000000;10102350031559;RIC00745683
821233;470010109000001680020000000000;10102350031559;RIC00745685
769725;470010109000001680021000000000;10102350031559;RIC01048011
821248;470010109000001680022000000000;10102350031559;RIC00880259
745202;470010109000001690001000000000;10102350031559;RIC01090775
745200;470010109000001690002000000000;10102350031559;RIC00801381
900518;470010109000001690003000000000;10102350031559;RIC00758603
704298;470010109000001690004000000000;10102350031559;RIC00905153
745198;470010109000001690005000000000;10102350031559;RIC00808793
787307;470010109000001690006000000000;10102350031559;RIC01125314
735024;470010109000001690007000000000;10102350031559;RIC01048013
866127;470010109000001690008000000000;10102350031559;RIC00892723
745192;470010109000001690009000000000;10102350031559;RIC00874217
752998;470010109000001690010000000000;10102350031559;RIC00911453
821270;470010109000001690013000000000;10102350031559;RIC00986035
898624;470010109000001690014000000000;10102350031559;RIC01027065
909020;470010109000001690017000000000;10102350031559;RIC00956221
881629;470010109000001690018000000000;10102350031559;RIC00767871
821727;470010109000001690019000000000;10102350031559;RIC00777957
821715;470010109000001690020000000000;10102350031559;RIC00949711
745204;470010109000001690021500000001;10102350031559;RIC01014941
708818;470010109000001700001000000000;10102350031559;RIC00993405
836037;470010109000001700003000000000;10102350031559;RIC00949713
821735;470010109000001700005000000000;10102350031559;RIC00782331
903195;470010109000001700006000000000;10102350031559;RIC00893709
871958;470010109000001700007000000000;10102350031559;RIC01027067
930274;470010109000001700008000000000;10102350031559;RIC00956223
707595;470010109000001700009000000000;10102350031559;RIC00880261
857017;470010109000001700011000000000;10102350031559;RIC00782333
745282;470010109000001700013000000000;10102350031559;RIC00927985
835196;470010109000001700015000000000;10102350031559;RIC00758959
711650;470010109000001700017000000000;10102350031559;RIC00927987
722916;470010109000001700018000000000;10102350031559;RIC00801383
922999;470010109000001700019000000000;10102350031559;RIC00894075
787354;470010109000001700020000000000;10102350031559;RIC01125326
842519;470010109000001700021000000000;10102350031559;RIC00808805
923011;470010109000001710001000000000;10102350031559;RIC00956235
852858;470010109000001710003000000000;10102350031559;RIC00851077
745270;470010109000001710005000000000;10102350031559;RIC00928003
715812;470010109000001710006000000000;10102350031559;RIC00775815
724837;470010109000001710007000000000;10102350031559;RIC00935447
923025;470010109000001710008000000000;10102350031559;RIC01091141
845494;470010109000001710009000000000;10102350031559;RIC00965931
806256;470010109000001710010000000000;10102350031559;RIC01048033
720155;470010109000001710011000000000;10102350031559;RIC00818847
763350;470010109000001710013000000000;10102350031559;RIC01027081
745272;470010109000001710014000000000;10102350031559;RIC00874239
745284;470010109000001710016000000000;10102350031559;RIC00956237
722935;470010109000001720004000000000;10102350031559;RIC00808809
715385;470010109000001720005000000000;10102350031559;RIC00993421
745286;470010109000001720016000000000;10102350031559;RIC01027085
745296;470010109000001730001000000000;10102350031559;RIC00851079
767629;470010109000001730002000000000;10102350031559;RIC00838429
879279;470010109000001730003000000000;10102350031559;RIC01091145
829830;470010109000001730004000000000;10102350031559;RIC00759981
796873;470010109000001730005000000000;10102350031559;RIC00986059
880238;470010109000001730007000000000;10102350031559;RIC00874243
790349;470010109000001740003000000000;10102350031559;RIC00775823
829807;470010109000001740004000000000;10102350031559;RIC01005773
790379;470010109000001740005000000000;10102350031559;RIC00775825
745372;470010109000001740006000000000;10102350031559;RIC00874599
745322;470010109000001740007000000000;10102350031559;RIC01073697
745325;470010109000001740008000000000;10102350031559;RIC00767887
787356;470010109000001740009000000000;10102350031559;RIC01125330
829832;470010109000001740011000000000;10102350031559;RIC00907325
857959;470010109000001740012000000000;10102350031559;RIC00907327
897295;470010109000001740013000000000;10102350031559;RIC00808811
851010;470010109000001740015000000000;10102350031559;RIC00928005
898021;470010109000001740016000000000;10102350031559;RIC00949739
803555;470010109000001740017000000000;10102350031559;RIC00907329
786548;470010109000001740018000000000;10102350031559;RIC00775827
798437;470010109000001740019000000000;10102350031559;RIC00880631
843226;470010109000001740020000000000;10102350031559;RIC00928007
765862;470010109000001740021000000000;10102350031559;RIC00790861
791773;470010109000001740022000000000;10102350031559;RIC01027087
760406;470010109000001740023000000000;10102350031559;RIC00928971
823843;470010109000001740024000000000;10102350031559;RIC00801413
835570;470010109000001740025000000000;10102350031559;RIC00846211
833033;470010109000001740026000000000;10102350031559;RIC00905535
822334;470010109000001990001000000000;10102350031559;RIC00790927
822358;470010109000001990002000000000;10102350031559;RIC00964537
860096;470010109000001990003000000000;10102350031559;RIC00901859
822368;470010109000001990004000000000;10102350031559;RIC00760411
843228;470010109000001990005000000000;10102350031559;RIC00927143
714676;470010109000002120001000000000;10102350031559;RIC00775181
737557;470010109000002120002000000000;10102350031559;RIC00971081
746051;470010109000002120003000000000;10102350031559;RIC00756883
746077;470010109000002120004000000000;10102350031559;RIC00762825
829733;470010109000002120005000000000;10102350031559;RIC00958509
842633;470010109000002120006000000000;10102350031559;RIC00833679
841408;470010109000002120007000000000;10102350031559;RIC00958511
893290;470010109000002120009000000000;10102350031559;RIC00901143
922353;470010109000003450001000000000;10102350031559;RIC01075093
840822;470010109000003450002000000000;10102350031559;RIC00870989
822446;470010109000003450003000000000;10102350031559;RIC01028477
939701;470010109000003450004000000000;10102350031559;RIC00934583
822452;470010109000003450005000000000;10102350031559;RIC01059035
822448;470010109000003450006000000000;10102350031559;RIC01007211
856567;470010109000001450003000000000;10102350035259;RIC01088653
854122;470010109000001600001000000000;10102350035259;RIC00807819
812920;470010109000001600001500000001;10102350035259;RIC00874469
944600;470010109000001730006000000000;10102350035259;RIC00949737
923439;470010109000001210008000000000;1010235031559;RIC00832383
787507;470010109000001320013000000000;1010235031559;RIC01125850
826589;470010109000001460009000000000;1010235031559;RIC01088655
744463;470010109000001360009000000000;10102360031559;RIC00761825
744878;470010109000001580011000000000;10102360031559;RIC01047058
703152;470010109000001700010000000000;10102360031559;RIC00847777
941363;470010800000000130002000000000;10102390010573;RIC01031817
941353;470010800000000130004000000000;10102390010573;RIC00966067
832718;470010103000002180003000000000;10102450018467;RIC00814799
838669;470010103000002180026000000000;10102450018467;RIC00837523
804457;470010103000002180027000000000;10102450018467;RIC00907539
737953;470010103000000520008000000000;10102600014872;RIC00999793
906270;470010103000000520024000000000;10102600014872;RIC01087423
840808;470010103000000520026000000000;10102600014872;RIC00864087
919756;470010105000000960007000000000;10102610054271;RIC00978571
708324;470010105000000960009000000000;10102610054271;RIC00846757
755272;470010105000000960010000000000;10102610054271;RIC00846759
919780;470010105000000960011000000000;10102610054271;RIC00978573
924582;470010105000000960012000000000;10102610054271;RIC00945921
713742;470010105000000960014000000000;10102610054271;RIC00964213
742178;470010105000000960015000000000;10102610054271;RIC00760103
710527;470010105000000960018000000000;10102610054271;RIC00928521
919816;470010105000000960019000000000;10102610054271;RIC00993345
919802;470010105000000960020000000000;10102610054271;RIC00820281
914781;470010105000000960025000000000;10102610054271;RIC00889513
805078;470010105000000970004500000001;10102610054271;RIC00999855
910891;470010105000000970015000000000;10102610054271;RIC00773521
718358;470010105000000970018000000000;10102610054271;RIC01007145
910889;470010105000000970019000000000;10102610054271;RIC00993347
739309;470010105000000970020000000000;10102610054271;RIC00877519
789045;470010105000000970021000000000;10102610054271;RIC01128154
739313;470010105000000970022000000000;10102610054271;RIC00898525
910910;470010105000000980002000000000;10102610054271;RIC00945143
910914;470010105000000980003000000000;10102610054271;RIC00872369
910916;470010105000000980009000000000;10102610054271;RIC00750429
805249;470010105000000990001000000000;10102610054271;RIC01014551
764235;470010105000000990002000000000;10102610054271;RIC00778113
764237;470010105000000990003000000000;10102610054271;RIC00959727
730751;470010105000000990005000000000;10102610054271;RIC00855737
764365;470010105000000990007000000000;10102610054271;RIC01014553
839590;470010105000000990008000000000;10102610054271;RIC00976731
910940;470010105000001000004000000000;10102610054271;RIC00886029
739328;470010105000001000013000000000;10102610054271;RIC00874175
788810;470010105000001000023000000000;10102610054271;RIC01130380
859089;470010105000001000024000000000;10102610054271;RIC00748087
739332;470010105000001000026000000000;10102610054271;RIC00825813
707487;470010105000001000027000000000;10102610054271;RIC00833301
914753;470010105000001000028000000000;10102610054271;RIC00886031
785397;470010105000001000030000000000;10102610054271;RIC00959729
739336;470010105000001000031000000000;10102610054271;RIC00956725
1025326;470010105000001010007000000000;10102610054271;RIC00942325
888497;470010105000001010023000000000;10102610054271;RIC00990043
764415;470010105000001020007000000000;10102610054271;RIC00807351
764494;470010105000001020008000000000;10102610054271;RIC00853629
764872;470010105000001020014000000000;10102610054271;RIC00771377
764846;470010105000001020015000000000;10102610054271;RIC00926121
798185;470010105000001020016000000000;10102610054271;RIC01020617
764838;470010105000001020018000000000;10102610054271;RIC00825829
788814;470010105000001020019000000000;10102610054271;RIC01123504
701638;470010105000001020020000000000;10102610054271;RIC00833319
753656;470010105000001020021000000000;10102610054271;RIC00825831
764866;470010105000001020023000000000;10102610054271;RIC01089915
852716;470010105000001020026000000000;10102610054271;RIC00853631
888523;470010105000001030001000000000;10102610054271;RIC00825833
764980;470010105000001030002000000000;10102610054271;RIC00750261
943560;470010105000001030006000000000;10102610054271;RIC00952977
831809;470010105000001030007000000000;10102610054271;RIC00870471
765221;470010105000001030013000000000;10102610054271;RIC00879747
765111;470010105000001030015000000000;10102610054271;RIC01014565
765345;470010105000001030020000000000;10102610054271;RIC00817123
765507;470010105000001040005000000000;10102610054271;RIC01003897
765539;470010105000001040007000000000;10102610054271;RIC00959745
910994;470010105000001040008000000000;10102610054271;RIC00778147
911000;470010105000001040009000000000;10102610054271;RIC00926133
878320;470010105000001040010000000000;10102610054271;RIC00908939
788818;470010105000001040011000000000;10102610054271;RIC01123878
870323;470010105000001040014000000000;10102610054271;RIC00817487
809856;470010105000001040017000000000;10102610054271;RIC00853645
880429;470010105000001040018000000000;10102610054271;RIC00887365
870174;470010105000001040019000000000;10102610054271;RIC00784703
911002;470010105000001040021000000000;10102610054271;RIC00825849
911070;470010105000001070001000000000;10102610054271;RIC00817491
796314;470010105000001070008000000000;10102610054271;RIC00959761
911122;470010105000001100008000000000;10102610054271;RIC00826229
739362;470010105000001100011000000000;10102610054271;RIC00985625
911110;470010105000001100013000000000;10102610054271;RIC00784715
911116;470010105000001100017000000000;10102610054271;RIC00899299
768357;470010105000001100022000000000;10102610054271;RIC01077643
868909;470010105000001100025000000000;10102610054271;RIC00959785
791005;470010105000000970004000000000;10102640054271;RIC00809343
742265;470010105000000970012000000000;10102640054271;RIC00945141
742273;470010105000000970013000000000;10102640054271;RIC01092733
734844;470010101000000240008000000000;10102760027468;RIC01058637
808632;470010101000000240009000000000;10102760027468;RIC00941507
844171;470010101000000940016000000000;10102800026067;RIC00783021
814451;470010101000000940017000000000;10102800026067;RIC00896273
908784;470010103000002180004000000000;10102820015967;RIC00854083
786336;470010103000002180029000000000;10102820015967;RIC01022973
912391;470010103000002180030000000000;10102820015967;RIC00828133
908792;470010103000002180031000000000;10102820015967;RIC00963319
733344;470010103000002190003000000000;10102950018967;RIC00983165
770944;470010103000002190025000000000;10102950018967;RIC00780957
719835;470010103000003840007000000000;10103060024773;RIC01061597
814896;470010103000004020018000000000;10103060024773;RIC00799245
896186;470010109000001240027000000000;10103250031549;RIC00832409
744218;470010109000001240029000000000;10103250031549;RIC00859569
734381;470010101000001410901900000033;10103650037673;RIC01008103
886870;470010101000001410901900000034;10103650037673;RIC00989301
728727;470010101000001410901900000086;10103850040973;RIC00861649
728723;470010101000001410901900000087;10103850040973;RIC01079261
898226;470010107000000910004000000000;101041300313671189;RIC00878801
878477;470010107000000910005000000000;101041300313671189;RIC00932953
911118;470010105000001100001000000000;10104310018162;RIC00959781
911124;470010105000001100002000000000;10104310018162;RIC01045442
724986;470010103000000560001000000000;10104340050273;RIC00964397
768440;470010103000000560022000000000;10104340050273;RIC00752039
822250;470010109000001780001000000000;10104350035267;RIC01027111
712867;470010109000001780003000000000;10104350035267;RIC00928973
821284;470010109000001780004000000000;10104350035267;RIC00949759
822234;470010109000001780005000000000;10104350035267;RIC00986087
822248;470010109000001780006000000000;10104350035267;RIC00846213
745420;470010109000001780007000000000;10104350035267;RIC00846215
835883;470010109000001780008000000000;10104350035267;RIC00907343
853185;470010109000001780009000000000;10104350035267;RIC00880641
877874;470010109000001780010000000000;10104350035267;RIC00846217
857992;470010109000001780011000000000;10104350035267;RIC00907345
822282;470010109000001780013000000000;10104350035267;RIC01005795
716461;470010109000001780015000000000;10104350035267;RIC00976267
712408;470010109000001780016000000000;10104350035267;RIC00808839
822290;470010109000001780017000000000;10104350035267;RIC00949761
822256;470010109000001780019000000000;10104350035267;RIC00894093
867792;470010109000001780020000000000;10104350035267;RIC00801419
878324;470010109000001780022000000000;10104350035267;RIC00905539
745412;470010109000001780023000000000;10104350035267;RIC00767907
829879;470010109000001780024000000000;10104350035267;RIC00874631
745418;470010109000001780026000000000;10104350035267;RIC00846219
822326;470010109000001780027000000000;10104350035267;RIC00986089
878087;470010109000001780028000000000;10104350035267;RIC00874633
853536;470010109000001780057000000000;10104350035267;RIC00950119
903595;470010109000001780065000000000;10104350035267;RIC00907357
745680;470010109000001920003000000000;10104350035267;RIC00790917
809005;470010109000001920005000000000;10104350035267;RIC00802379
731226;470010109000001920011000000000;10104350035267;RIC00801817
745682;470010109000001920013000000000;10104350035267;RIC00870961
745704;470010109000001920014000000000;10104350035267;RIC00801819
880244;470010109000001920015000000000;10104350035267;RIC00870979
726793;470010109000001920016000000000;10104350035267;RIC00984251
787399;470010109000001920017000000000;10104350035267;RIC01125766
745716;470010109000001950001000000000;10104350035267;RIC01087173
843438;470010109000001950002000000000;10104350035267;RIC00964531
793066;470010109000001950003000000000;10104350035267;RIC00870981
924480;470010109000001950005000000000;10104350035267;RIC00966369
844790;470010109000001950006000000000;10104350035267;RIC00870983
836662;470010109000001950008000000000;10104350035267;RIC00845345
700538;470010109000001950009000000000;10104350035267;RIC00934577
924532;470010109000001950010000000000;10104350035267;RIC01028115
924524;470010109000001950011000000000;10104350035267;RIC01001273
924528;470010109000001950012000000000;10104350035267;RIC01075095
858368;470010109000001950013000000000;10104350035267;RIC00964533
841628;470010109000001950014000000000;10104350035267;RIC01016449
922985;470010109000001950015000000000;10104350035267;RIC00927139
924548;470010109000001950016000000000;10104350035267;RIC00859543
884763;470010109000001950017000000000;10104350035267;RIC00944107
838160;470010109000002000001000000000;10104350035267;RIC00756443
836367;470010109000002000002000000000;10104350035267;RIC01028475
822404;470010109000002000003000000000;10104350035267;RIC00768303
867658;470010109000002000004000000000;10104350035267;RIC00776247
861607;470010109000002000005000000000;10104350035267;RIC00790931
822412;470010109000002000006000000000;10104350035267;RIC00964541
840820;470010109000002000007000000000;10104350035267;RIC00870987
787369;470010109000003090001000000000;10104350035267;RIC01125374
823303;470010109000003090002000000000;10104350035267;RIC00894127
823301;470010109000003090003000000000;10104350035267;RIC00839779
823327;470010109000003090004000000000;10104350035267;RIC00851495
787371;470010109000003090005000000000;10104350035267;RIC01125376
706215;470010109000003090006000000000;10104350035267;RIC00801803
846499;470010109000003090007000000000;10104350035267;RIC00859529
746249;470010109000003090008000000000;10104350035267;RIC01028093
791086;470010109000003090009000000000;10104350035267;RIC00801805
746280;470010109000003090010000000000;10104350035267;RIC00801807
746245;470010109000003090011000000000;10104350035267;RIC00776229
746247;470010109000003090012000000000;10104350035267;RIC00870963
861478;470010109000003090013000000000;10104350035267;RIC00768297
708280;470010109000003090014000000000;10104350035267;RIC00832371
746239;470010109000003090017000000000;10104350035267;RIC00870965
831590;470010109000003460006000000000;10104350035267;RIC00776251
720318;470010113000001020012000000000;10104370050873;RIC00817849
878755;470010113000001020013000000000;10104370050873;RIC00972051
1019051;470010112000000090003000000000;10104440001569;RIC00838285
830557;470010112000000090004000000000;10104440001569;RIC00909303
830575;470010112000000090006000000000;10104440001569;RIC00922375
725576;470010112000000090007000000000;10104440001569;RIC00792921
854707;470010112000000090008000000000;10104440001569;RIC00922377
802698;470010112000000090009000000000;10104440001569;RIC00849701
791154;470010112000000090012000000000;10104440001569;RIC00798173
899696;470010103000003020014000000000;10104460066973;RIC00787457
735211;470010103000003020015000000000;10104460066973;RIC00872565
841604;470010103000003020016000000000;10104460066973;RIC01000373
867236;470010103000003020018000000000;10104460066973;RIC01087539
815308;470010103000003020019000000000;10104460066973;RIC00804803
880969;470010103000003020023000000000;10104460066973;RIC00984155
779965;470010103000007980010000000000;10104460066973;RIC01125192
725818;470010103000007980177000000000;10104460066973;RIC00865149
908375;470010103000007980179000000000;10104460066973;RIC00835271
848357;470010103000007980182000000000;10104460066973;RIC00917543
788532;470010113000001160002000000000;10104470034157;RIC01129482
890440;470010113000001160004000000000;10104470034157;RIC00866217
843759;470010113000001160005000000000;10104470034157;RIC01073095
926058;470010113000001160007000000000;10104470034157;RIC00844743
867045;470010113000001160014000000000;10104470034157;RIC01073097
702233;470010103000003480010000000000;10104610063373;RIC00812977
723747;470010103000003480011000000000;10104610063373;RIC01006807
811164;470010103000003490004000000000;10104610063373;RIC01021609
805681;470010103000002560002000000000;10104610063374;RIC00947859
871713;470010103000002560003000000000;10104610063374;RIC01002547
717340;470010103000002560005000000000;10104610063374;RIC00812955
810306;470010103000002560006000000000;10104610063374;RIC00754469
811649;470010103000002560008000000000;10104610063374;RIC00982221
774936;470010103000002560013000000000;10104610063374;RIC01128880
802541;470010103000002560020000000000;10104610063374;RIC00852117
814314;470010103000002570003000000000;10104610063374;RIC00869177
807545;470010103000002570004000000000;10104610063374;RIC00919379
786716;470010103000002570017000000000;10104610063374;RIC00887671
787871;470010103000002570018000000000;10104610063374;RIC00786535
908894;470010103000002230003000000000;10104950005068;RIC00853129
908874;470010103000002230004000000000;10104950005068;RIC00837543
908872;470010103000002230005000000000;10104950005068;RIC00861743
877585;470010103000002230006000000000;10104950005068;RIC00803331
703030;470010101000000680037000000000;10105280005545;RIC00741971
774021;470010101000000680038000000000;10105280005545;RIC01124660
805734;470010101000000680039000000000;10105280005545;RIC00756701
758138;470010104000000900013000000000;10105880004860;RIC00789343
927150;470010113000000590001000000000;10105880004860;RIC00798205
981381;470010104000001050901900000039;10109;RIC00753199
870070;470010104000001050901900000042;10109;RIC00789653
823257;470010109000002010001000000000;10123500031556;RIC01028491
823253;470010109000002010003000000000;10123500031556;RIC00859561
823220;470010109000002010004000000000;10123500031556;RIC00984269
823267;470010109000002010005000000000;10123500031556;RIC00871009
717688;470010109000002010006000000000;10123500031556;RIC00895125
854756;470010109000002010007000000000;10123500031556;RIC00966383
854752;470010109000002010008000000000;10123500031556;RIC00882061
854750;470010109000002010010000000000;10123500031556;RIC00820675
855020;470010109000002010011000000000;10123500031556;RIC00901867
804200;470010102000002190008000000000;10139;RIC01018783
806655;470010102000002190011000000000;10139;RIC00902371
848898;470010102000002180001000000000;10143;RIC00946879
816881;470010102000002190018000000000;10143;RIC00969153
1035442;470010102000002190019000000000;10143;RIC00946881
695191;470010006000000020110000000000;101451;BJZ0002PPKB
961803;470010006000000020476000000000;101451;BJZ0002UMRF
800709;470010106000007460023000000000;101520;RIC01077275
1049462;470010106000007460034000000000;101520;RIC00851027
962562;470010110000000310011000000000;101578;RIC01105555
741518;470010110000000310011200000001;101578;RIC01081916
820119;470010110000000310011200000002;101578;RIC01081918
1020127;470010109000000870005000000000;10165;BJZ0002WUJF
823237;470010109000001490010500000001;10165;BJZ0002WHTE
1011921;470010109000001490011500000001;10165;BJZ0001ZETE
951248;470010002000000070801800007008;101937;RIC01051245
951214;470010002000000070801800007008;101937;RIC01053497
893286;470010106000001760011000000000;10200080055871;RIC00754547
731739;470010106000001760014000000000;10200080055871;RIC00770853
893388;470010106000001760015000000000;10200080055871;RIC00922393
878945;470010106000000840001000000000;10200080055971;RIC00889557
726425;470010106000000840002000000000;10200080055971;RIC00773553
916011;470010106000000840003000000000;10200080055971;RIC00829479
916014;470010106000000840004000000000;10200080055971;RIC01022637
740776;470010106000000840005000000000;10200080055971;RIC00877919
916029;470010106000000840006000000000;10200080055971;RIC00891473
859359;470010106000000840008000000000;10200080055971;RIC00784271
916031;470010106000000840010000000000;10200080055971;RIC00892443
811493;470010106000000840011000000000;10200080055971;RIC00858195
740792;470010106000000840012000000000;10200080055971;RIC00773571
871559;470010106000000840013000000000;10200080055971;RIC00967185
870327;470010106000000840014000000000;10200080055971;RIC00821699
916064;470010106000000850013000000000;10200080055971;RIC01008547
916072;470010106000000850014500000001;10200080055971;RIC00850889
740812;470010106000000850027000000000;10200080055971;RIC00987119
881505;470010106000000850028000000000;10200080055971;RIC00751825
713175;470010106000000850029000000000;10200080055971;RIC01092781
865082;470010106000000850030000000000;10200080055971;RIC00751827
834949;470010106000000850032000000000;10200080055971;RIC00911405
916084;470010106000000850033000000000;10200080055971;RIC00848049
916080;470010106000000850035000000000;10200080055971;RIC00821723
916243;470010106000000950002000000000;10200080055971;RIC00848129
916272;470010106000000950003000000000;10200080055971;RIC00968593
916276;470010106000000950004000000000;10200080055971;RIC01025641
888521;470010106000000950005000000000;10200080055971;RIC00946967
916274;470010106000000950006000000000;10200080055971;RIC01023317
798189;470010106000000950009000000000;10200080055971;RIC01023319
892421;470010106000001740002000000000;10200080055971;RIC00794055
892953;470010106000001740003000000000;10200080055971;RIC00876691
915424;470010106000001740005000000000;10200080055971;RIC00915681
844179;470010106000001740006000000000;10200080055971;RIC00801707
703904;470010106000001740007000000000;10200080055971;RIC00778985
731475;470010106000001740008000000000;10200080055971;RIC00778987
883508;470010106000001740009000000000;10200080055971;RIC00962461
767798;470010106000001740012000000000;10200080055971;RIC00765221
893464;470010106000001740015000000000;10200080055971;RIC00801711
892726;470010106000001740016000000000;10200080055971;RIC00849551
892754;470010106000001740017000000000;10200080055971;RIC01015647
893005;470010106000001760005000000000;10200080055971;RIC00880851
893133;470010106000001760006000000000;10200080055971;RIC00738285
893159;470010106000001760007000000000;10200080055971;RIC01009213
815438;470010106000001760008000000000;10200080055971;RIC00778853
932460;470010106000001760009000000000;10200080055971;RIC00909535
903153;470010106000001760012000000000;10200080055971;RIC00895309
713914;470010106000001760020000000000;10200080055971;RIC00996227
731947;470010106000001760021000000000;10200080055971;RIC00922395
824205;470010106000001760022000000000;10200080055971;RIC00789403
894006;470010106000001760023000000000;10200080055971;RIC01031969
894173;470010106000001760024000000000;10200080055971;RIC00754695
894611;470010106000001770002000000000;10200080055971;RIC01009225
894937;470010106000001770003000000000;10200080055971;RIC00862373
857939;470010106000001770004000000000;10200080055971;RIC00909557
858942;470010106000001770004500000001;10200080055971;RIC01090965
768105;470010106000001770005000000000;10200080055971;RIC00895321
864691;470010106000001770006000000000;10200080055971;RIC00981427
896417;470010106000001770008000000000;10200080055971;RIC00929411
742085;470010106000001770008500000001;10200080055971;RIC00817305
728121;470010106000001770009000000000;10200080055971;RIC00754707
867340;470010106000001770010000000000;10200080055971;RIC01050067
719741;470010106000001770011000000000;10200080055971;RIC01031989
841007;470010106000001770015000000000;10200080055971;RIC00887115
733881;470010106000001770016000000000;10200080055971;RIC00754579
708418;470010106000001780003000000000;10200080055971;RIC00874841
735662;470010106000001780004000000000;10200080055971;RIC00738337
734113;470010106000001780007000000000;10200080055971;RIC00828807
714212;470010106000001780010000000000;10200080055971;RIC01009599
897903;470010106000001780011000000000;10200080055971;RIC00923409
898094;470010106000001780012000000000;10200080055971;RIC01022079
835566;470010106000001780013000000000;10200080055971;RIC00850967
825164;470010106000001780014000000000;10200080055971;RIC00895347
828159;470010106000001780015000000000;10200080055971;RIC00772385
730258;470010106000001780016000000000;10200080055971;RIC00795117
879349;470010106000001780017000000000;10200080055971;RIC00755085
734355;470010106000001790001000000000;10200080055971;RIC00738637
828693;470010106000001790004000000000;10200080055971;RIC00845117
898262;470010106000001790007000000000;10200080055971;RIC01088107
892259;470010106000001790008000000000;10200080055971;RIC00819899
714688;470010106000001790009000000000;10200080055971;RIC00795119
901952;470010106000001790010000000000;10200080055971;RIC00795121
734405;470010106000001790013000000000;10200080055971;RIC00845127
891720;470010106000001790015000000000;10200080055971;RIC00958287
734437;470010106000001790018000000000;10200080055971;RIC01003181
798227;470010106000001790019000000000;10200080055971;RIC01031255
918152;470010106000001790020000000000;10200080055971;RIC01015699
836600;470010106000001790021000000000;10200080055971;RIC00763357
898352;470010106000001800002000000000;10200080055971;RIC00896675
898372;470010106000001800007000000000;10200080055971;RIC00830181
734465;470010106000001800008000000000;10200080055971;RIC00910947
843056;470010106000001800011000000000;10200080055971;RIC00885427
898428;470010106000001800012000000000;10200080055971;RIC00738661
739030;470010106000001800013000000000;10200080055971;RIC01015709
734511;470010106000001800014000000000;10200080055971;RIC00885429
882132;470010106000001800018000000000;10200080055971;RIC00863761
715752;470010106000001800019000000000;10200080055971;RIC00772213
734525;470010106000001800020000000000;10200080055971;RIC00755111
734523;470010106000001800022000000000;10200080055971;RIC00971359
716988;470010106000001820001000000000;10200080055971;RIC00772217
898552;470010106000001820002000000000;10200080055971;RIC00845147
777922;470010106000001820003000000000;10200080055971;RIC00885441
792551;470010106000001820004000000000;10200080055971;RIC00863779
841267;470010106000001820005000000000;10200080055971;RIC00949839
734539;470010106000001820006000000000;10200080055971;RIC01050541
842960;470010106000002670002000000000;10200080055971;RIC00882625
795855;470010106000002670003000000000;10200080055971;RIC00930399
900244;470010106000002670007000000000;10200080055971;RIC00882629
768638;470010106000002670008000000000;10200080055971;RIC01031249
803081;470010106000002670010000000000;10200080055971;RIC00882631
783275;470010106000002670011000000000;10200080055971;RIC01031251
900246;470010106000002670012000000000;10200080055971;RIC00923435
789919;470010106000002670013000000000;10200080055971;RIC01015705
785818;470010106000002670016000000000;10200080055971;RIC01088123
716434;470010106000002670017000000000;10200080055971;RIC00958293
900260;470010106000002670018000000000;10200080055971;RIC00958295
800900;470010106000002670019000000000;10200080055971;RIC01050503
832785;470010106000002670020000000000;10200080055971;RIC00845131
765018;470010106000002670021000000000;10200080055971;RIC00949805
823780;470010106000002670022000000000;10200080055971;RIC00764357
815396;470010106000002670023000000000;10200080055971;RIC00949815
845947;470010101000000640012000000000;10200340008761;RIC01056809
900882;470010101000000640013000000000;10200340008761;RIC00958765
776038;470010102000001040021000000000;10200370018368;RIC00881549
737258;470010102000001040026000000000;10200370018368;RIC00917215
713506;470010103000002010004000000000;10200390005156;RIC00904857
851040;470010103000002050003000000000;10200390005156;RIC00942907
804888;470010101000000900017000000000;10200400022269;RIC00925991
703474;470010101000000900018000000000;10200400022269;RIC00991717
735962;470010101000000910017000000000;10200710041770;RIC00812627
802759;470010101000000910018000000000;10200710041770;RIC00926001
811495;470010101000000910019000000000;10200710041770;RIC00857879
900789;470010101000000620010000000000;10200960010945;RIC00843051
900787;470010101000000620011000000000;10200960010945;RIC01020703
704669;470010103000001880003000000000;10201250019955;RIC01021549
888048;470010103000001890002000000000;10201250019955;RIC00931691
869992;470010103000002170016000000000;10201500091064;RIC00780043
865993;470010103000002180016000000000;10201500091064;RIC00868801
849257;470010103000002180017000000000;10201500091064;RIC01091223
