t_id_predio;numero_predial;t_id_tramitecatastral
912397;470010002000000070905908050159;1183536
995602;470010104000000910903901030081;1181034
967973;470010107000000460903900000099;1186922
678999;470010108000000010901904041532;1185586
3007674;470010002000000040901900000101;1187212
811679;470010105000000940901900000199;1181692
1039350;470010104000000300904901000026;1186140
979109;470010002000000070905902010022;1187119
691138;470010002000000076901905060510;1181602
912108;470010002000000070801800007057;1185473
659455;470010002000000070905917030331;1184781
975631;470010110000000380908900001878;1187614
699070;470010002000000040801800005006;1181376
1028849;470010002000000070902908030149;1181589
1040684;470010002000000070905906030109;1180946
1064124;470010002000000070905913040254;1184918
686586;470010101000001600901900000047;1186095
967918;470010104000000930906902020451;1179788
668716;470010105000000230902900000238;1180391
720719;470010104000000910903901000141;1182314
685763;470010002000000070905922020426;1182460
915832;470010115000005510024000000000;1180240
889047;470010001000000020801800002405;1184708
659783;470010115000006650902900001612;1187689
683920;470010002000000040801800004987;1181414
1033665;470010106000006110901900000068;1180585
1018059;470010102000002320902900000076;1183055
660706;470010102000001930901900000021;1182778
838024;470010113000000780040000000000;1180519
678192;470010115000002680006000000000;1185315
722296;470010002000000070903920040396;1182599
774718;470010103000001340005000000000;1179580
797092;470010106000003990021000000000;1186275
1041332;470010002000000021394000000000;1180455
796997;470010104000000430904900000161;1183687
1048630;470010104000000930906902020494;1179757
722513;470010002000000070903922050440;1184816
3018759;470010002000000076901902010273;1186683
797007;470010110000000830901900000174;1183611
666213;470010002000000076901906010536;1180825
789947;470010002000000070905917030332;1180736
1036672;470010104000000910903901060161;1185871
926454;470010002000000070801800007044;1185381
817881;470010111000000810001000000000;1185407
658627;470010107000000120904901120449;1185518
701584;470010101000000840901900000056;1185801
951492;470010002000000070905903050060;1183140
678097;470010002000000070905917050339;1183532
1047630;470010113000000710901900000008;1186355
693684;470010108000000060902902130134;1184074
657873;470010002000000070903902040035;1183228
3023937;470010002000000076901907070633;1187368
1000184;470010002000000023555000000000;1179631
972648;470010002000000070801800007212;1187422
657888;470010002000000076901905070518;1181617
1069851;470010002000000070903915050300;1183459
860974;470010002000000076901906040554;1180864
747661;470010109000001660014500000001;1180577
803848;470010101000000840901900000049;1185795
959635;470010002000000066064000000000;1181137
3007494;470010002000000076901907080636;1186722
755742;470010110000000700902900000093;1180146
751932;470010115000006390007000000000;1179888
683542;470010002000000070902915040296;1182863
1040688;470010002000000076901903030353;1180650
801318;470010101000000850030000000000;1186475
1041093;470010002000000070902902040036;1184750
834794;470010101000001020015000000000;1183017
1051605;470010101000001020032000000000;1181683
690949;470010106000000560901901070049;1182210
1032764;470010002000000070903914010263;1184620
672192;470010109000001920901900000012;1184594
958815;470010107000001210904900000000;1185576
1053683;470010104000000670901901010033;1183882
839612;470010101000001970015000000000;1182912
893452;470010002000000023170000000000;1180271
974921;470010107000000490901901090051;1187721
1068970;470010110000000530902901120320;1185339
869242;470010104000000930906901030227;1184292
1020568;470010107000000870901900000062;1180460
675294;470010106000008510005000000000;1179505
1070162;470010002000000076901908020183;1183810
797072;470010002000000070801800007021;1185471
909942;470010102000002480030000000000;1180308
1056155;470010002000000076901908020170;1186601
657829;470010002000000076901902050308;1185852
788875;470010002000000070903904010061;1182626
721864;470010002000000070903907020126;1183480
886432;470010106000000560901902070115;1179660
683904;470010002000000040801800005012;1181363
940186;470010002000000022921000000000;1180139
3012312;470010002000000076901908020190;1186664
1060026;470010104000000930906901080244;1179737
662509;470010002000000070905928030550;1187148
668162;470010002000000040801800003958;1180670
659679;470010002000000070905909030171;1182481
671660;470010002000000070903910050198;1183959
846290;470010103000001120017000000000;1179935
800319;470010002000000070905910050198;1182372
1016991;470010108000000060902902160152;1184100
937718;470010002000000021975000000000;1184449
1052468;470010002000000070903905030089;1184609
1052464;470010002000000070903904040076;1184826
1028547;470010104000000910903901000143;1182317
1056241;470010106000000560901902040094;1187525
955901;470010106000006210007000000000;1185827
950672;470010002000000070903924040473;1183492
657964;470010002000000070903911030209;1182578
1046697;470010002000000070902915030289;1182875
659663;470010002000000070905905050097;1182475
1032759;470010002000000070903913050259;1187184
1025913;470010001000000021379000000000;1186030
1028629;470010002000000070903905020087;1184720
671621;470010002000000070905910030189;1182337
721336;470010002000000070902912020226;1185140
1000005;470010104000000930906901070239;1184261
941474;470010002000000070905918020345;1186734
800434;470010002000000076901905050499;1180091
870496;470010104000001070904900000459;1179534
1006797;470010002000000076901903070392;1181162
1003727;470010114000000160015000000000;1179589
1048662;470010002000000070905911010202;1182491
660448;470010002000000070905920040395;1182388
679569;470010001000000020801800002404;1184718
722566;470010002000000070905901040015;1183188
715280;470010104000000930906902020441;1179859
1043917;470010106000009110006500000001;1184172
702301;470010104000000910903901060160;1185834
1040886;470010104000000930906901020291;1181222
734831;470010002000000071761000000000;1180477
1006841;470010002000000070905913010244;1182441
799193;470010110000001590901901000062;1186036
797715;470010003000000040159000000000;1186015
675276;470010002000000070903924030471;1184905
952518;470010002000000040901901010137;1181997
1016620;470010001000000020801800002416;1184763
1036597;470010002000000070903913030249;1185090
774184;470010002000000070801800006995;1184350
969677;470010106000009920003000000000;1186394
995614;470010111000000440042000000000;1180011
1069809;470010002000000070903904020067;1182650
719956;470010002000000070902902020027;1182665
1069783;470010002000000070902914010264;1185194
1065920;470010109000003600901900000147;1186471
681528;470010002000000040801800003965;1181503
853326;470010104000000910903901110174;1185821
891612;470010106000004590021000000000;1186025
1045699;470010102000002980018000000000;1180598
773494;470010002000000070905918020347;1180703
1012183;470010106000003320018000000000;1181896
659918;470010002000000076901905040493;1181198
974189;470010002000000070905905010081;1187583
823655;470010115000005900018000000000;1185639
1009465;470010002000000076901904060444;1179712
721669;470010002000000070903901030010;1183320
886214;470010106000002190014000000000;1180211
806051;470010103000000680005000000000;1184467
992237;470010002000000070905913040256;1184913
1041344;470010002000000076901904050439;1180082
1052466;470010002000000070903905010083;1184829
723638;470010002000000071127000000000;1185479
792002;470010002000000040901901010025;1182102
657916;470010108000000060902902170160;1184363
818076;470010103000004620007500000293;1181663
1020654;470010104000000930906901000259;1184276
944269;470010106000000560901903080190;1187053
1021986;470010111000002200004000000000;1186137
785788;470010104000000930906901010279;1181269
1069801;470010002000000070902916040315;1182821
659973;470010002000000070903903050058;1182622
1033121;470010001000000020801800002391;1186384
821723;470010104000000910903901090101;1182154
777399;470010116000001780023000000000;1180056
660488;470010002000000070905922040435;1187388
843404;470010102000000440020000000000;1186500
968054;470010106000000560901904050231;1186940
1008325;470010111000003000001000000000;1180613
1044411;470010101000001870901900000037;1180298
864186;470010110000000910901901030022;1184442
1070148;470010002000000076901906010533;1180822
687338;470010002000000070905907040136;1184808
1009483;470010002000000076901906080587;1180815
661301;470010104000000910903901060092;1182136
938508;470010002000000070905920030389;1182381
1003778;470010104000000930906901020284;1184285
658549;470010106000000180018000000000;1183915
1041497;470010002000000070903923030451;1184929
3014181;470010002000000076901908010112;1187564
824752;470010106000003340008000000000;1182922
788842;470010002000000070903903040053;1182569
1064156;470010002000000070903911040214;1182586
917342;470010103000002670010000000000;1180533
999900;470010104000000910903901000120;1182272
1035131;470010102000002160802800000040;1185749
1020320;470010002000000040801800003975;1181484
740289;470010104000000910903901000217;1185887
722648;470010002000000070905908010144;1184851
927207;470010003000000013896000000000;1184219
1056340;470010104000000980901900000021;1180304
1036512;470010106000000560901903030151;1187055
884607;470010002000000040801800004961;1181467
1024945;470010002000000071723000000000;1183832
1024142;470010002000000070905921020408;1182409
997943;470010101000000660005000000000;1186363
865396;470010103000000050901900000044;1185309
847003;470010002000000040914900005744;1179972
1064095;470010002000000040801800009810;1186203
1064058;470010002000000070903924050480;1181826
720753;470010104000000920901901100034;1183762
1024123;470010002000000070905903020046;1182451
813862;470010110000001520002500000002;1181212
788790;470010002000000070801800007003;1186272
746067;470010109000008030012000000000;1180379
664405;470010002000000010096000000000;1180194
886812;470010108000000060902902130136;1184077
829947;470010003000000010802800004060;1186220
884360;470010104000000930906902080464;1179810
967243;470010002000000060918900007709;1186872
1057037;470010107000000630903901010251;1181736
759931;470010003000000013205000000000;1179597
1020401;470010115000006560901900000164;1180552
721570;470010002000000070902914040273;1182901
734796;470010111000002880801800000062;1180454
713112;470010111000003290010000000000;1185263
666250;470010002000000070903922050439;1181843
720856;470010104000000930906902030493;1179835
1052500;470010113000000780117000000000;1180351
971823;470010001000000020801800002411;1184699
3015372;470010002000000040901901080077;1187572
1021093;470010002000000076901903020346;1185690
722612;470010002000000070905903050058;1183090
720195;470010002000000070902903030049;1185026
722056;470010002000000070903913050258;1184615
822091;470010002000000070905919050379;1182357
1033698;470010106000007510026000000000;1184656
722634;470010002000000070905904020066;1183036
722638;470010002000000070905903030051;1183150
1069773;470010002000000070902912050240;1182983
1064070;470010101000002010017000000000;1186297
667561;470010002000000070902907050140;1184842
710908;470010002000000065827000000000;1179595
1003669;470010002000000070905918020346;1183530
1011961;470010106000000560901901050033;1182190
698542;470010101000000840901900000061;1185807
726815;470010002000000076901903040363;1181875
1048826;470010002000000070902916010303;1182844
728094;470010002000000070903919040376;1180892
892400;470010105000002120026000000000;1180137
954571;470010104000000930906901000305;1184308
691198;470010002000000070903903050060;1183067
1016618;470010002000000070801800007054;1186222
812036;470010102000003040019000000000;1181696
761685;470010002000000076901903040365;1180637
944210;470010103000003310015500000001;1186528
801042;470010108000000060902902090109;1184029
689350;470010110000000380907900000000;1185359
664769;470010110000000400904901020761;1186110
835915;470010104000000930906902030496;1179797
708368;470010104000000910903901010148;1185782
1028581;470010002000000070801800007052;1185532
3012708;470010002000000070903924050478;1186855
884939;470010002000000076901905040494;1181199
954082;470010110000000640903902010453;1187649
683904;470010002000000040801800005012;1181364
710740;470010111000000810004000000000;1185408
745807;470010104000001050903900000162;1186449
957903;470010112000000940801800000101;1186155
1024152;470010002000000070903912020228;1182653
659745;470010002000000070903923050457;1181117
854655;470010104000000910903901060162;1185785
940318;470010106000000560901904040221;1186590
1041456;470010102000003190801800000032;1186332
785794;470010104000000930906901000264;1181267
683866;470010002000000040801800004978;1181431
861891;470010002000000070902915040294;1184524
801945;470010107000001560801800000013;1179497
861891;470010002000000070902915040294;1184523
1007782;470010002000000070902910030190;1182687
995660;470010002000000076901904030420;1180132
965496;470010002000000040901900000084;1186763
747507;470010110000000380906900001548;1185743
1069743;470010002000000070902906030112;1184751
734810;470010002000000060918900007853;1180470
662746;470010002000000040901901010026;1182109
788482;470010001000000020801800002395;1186270
683425;470010108000000060902902160158;1184112
658768;470010104000000910903901090168;1185929
659123;470010800000000550001000000000;1187731
721888;470010002000000070903908010142;1183437
1052579;470010600000000050016000000000;1180182
958275;470010002000000040801800005009;1181369
799707;470010104000000930906902020471;1179833
827105;470010115000006560901900000107;1183167
1065816;470010107000001210904904030215;1185576
3017214;470010002000000070902910040194;1187316
797025;470010002000000076901908020201;1184397
1067336;470010105000002580901900000216;1187069
906171;470010002000000070804800007185;1187710
660036;470010002000000070903915030290;1180858
659994;470010002000000070905922050437;1186926
715702;470010002000000070903908050157;1183388
723940;470010103000004620010500000155;1185413
1064081;470010002000000076901908010136;1184680
1060216;470010002000000070902907020125;1185174
3012387;470010002000000076901908010123;1187484
951466;470010002000000070905902010023;1183111
840104;470010115000000730067500000001;1187691
667748;470010103000000050901900000027;1182932
663068;470010108000000060902901170073;1183969
657982;470010002000000023292000000000;1186064
1069763;470010002000000070902911040216;1185012
699093;470010002000000040801800004993;1181402
824690;470010002000000070902907020126;1182850
885247;470010002000000070905916030312;1187254
1042784;470010105000001330012000000000;1179966
1028585;470010002000000070905902040036;1187093
698563;470010002000000070905908040155;1183541
1036595;470010002000000070903919020365;1183250
662479;470010002000000070905916010303;1181030
722784;470010002000000070905913030251;1182540
970105;470010102000002500903900000527;1187160
823655;470010115000005900018000000000;1185628
1068999;470010104000000920901901070029;1183757
748235;470010001000000020801800002379;1186324
753462;470010103000000130042000000000;1186456
1016960;470010002000000070801800007039;1184337
1040643;470010101000000840901900000067;1185815
741304;470010102000002270012000000000;1180538
800669;470010002000000076901907010593;1180873
1002683;470010105000002320901900000014;1184500
658055;470010002000000023500000000000;1179559
796212;470010106000010100001500000014;1186483
690789;470010106000000510024000000000;1180524
955727;470010106000000560901901070053;1185755
683361;470010002000000070902913040255;1182958
717572;470010002000004223606000000000;1187738
659969;470010002000000070905919020366;1182325
940796;470010101000001290901900000031;1186651
667658;470010002000000070902904010064;1185172
803874;470010101000002030003000000000;1185769
787596;470010002000000040801800005014;1179688
1056158;470010001000000020801800002384;1185377
951611;470010002000000070905910030191;1182342
1041450;470010002000000070903912010224;1182641
719958;470010002000000070902902020028;1182667
1060077;470010002000000070905915010283;1180951
1040902;470010002000000070903917020327;1183369
1014506;470010104000000660902901170096;1184499
721982;470010002000000070903911040213;1184741
1003719;470010002000000040901901010002;1182125
823655;470010115000005900018000000000;1185629
777621;470010115000006790901900000056;1184445
659908;470010002000000040801800003948;1180685
667075;470010002000000023571000000000;1180277
658560;470010109000002580801800000088;1183166
681083;470010002000000040801800003947;1180688
659706;470010108000000060902902110117;1184043
952548;470010002000000060801800004632;1186316
720395;470010002000000070902904050079;1185005
1003741;470010103000003380027000000000;1179900
703772;470010110000000300003500000030;1184216
1009703;470010002000000070902911050220;1185061
1069885;470010002000000070905901030010;1183102
699646;470010108000000060902902110123;1184052
862127;470010002000000070902905030090;1182978
1033745;470010002000000060917900007337;1180423
952626;470010002000000070903923020447;1184879
869330;470010104000000930906902090469;1179767
781092;470010002000000071420000000000;1186291
785744;470010104000000930906901070241;1181236
1045602;470010108000000060902902140143;1184086
941994;470010115000002620014000000000;1185521
686144;470010002000000070905914020265;1187022
1007507;470010110000001260005000000000;1186094
720747;470010104000000920901901060027;1183748
741554;470010006000000020310000000000;1186568
821945;470010104000000910903901000142;1182316
659733;470010104000000930906901020325;1184096
1052453;470010003000000010205000000000;1180517
735040;470010002000000022492500000023;1179527
915771;470010106000000710006000000000;1179885
1066377;470010002000000040801800003979;1181476
801429;470010002000000070903920020386;1183288
1020648;470010101000001280904900000049;1185764
985148;470010107000000740901901170237;1187654
841357;470010104000000910903901010147;1185784
698546;470010002000000070801800007017;1185825
722521;470010002000000070903924050479;1183489
822211;470010002000000070905912050240;1182435
671763;470010110000000400904900000589;1184323
1066413;470010002000000049983000000000;1185400
723940;470010103000004620010500000155;1185414
932500;470010004000000010043000000000;1180545
787586;470010002000000050672000000000;1179771
934518;470010002000000040801800009973;1182945
684422;470010105000002150043000000000;1187703
671723;470010104000000290901901060126;1185760
662516;470010104000001070902900000197;1186168
801553;470010110000002430022000000000;1185500
714023;470010103000006580037000000000;1179523
659039;470010002000000070905912030232;1187313
659948;470010002000000070905912010221;1183173
699782;470010002000000070903920030389;1183241
1046679;470010107000000570901900000033;1183163
1069833;470010002000000070903915030292;1183499
700007;470010104000000920901901080032;1183754
823544;470010115000006790901900000258;1185623
668173;470010002000000070905905020086;1187545
929329;470010116000002250010000000000;1186430
687382;470010002000000070903922030430;1184902
1020393;470010002000000070903913040255;1183007
1069817;470010002000000070903906010103;1184629
911535;470010104000000910903901120109;1182249
3023373;470010002000000076901901030226;1186987
738990;470010113000000780085000000000;1180355
964760;470010106000000560901905010260;1186675
866845;470010002000000060917900007233;1181915
721161;470010002000000070902910050200;1184845
885782;470010111000000460001500000022;1185505
868953;470010104000000910903901120107;1182246
1008079;470010106000000560901904050227;1187511
678906;470010104000000910903901000209;1185906
796893;470010104000000910903901000214;1185916
787921;470010002000000070905912050237;1187223
965161;470010107000000460903900000160;1186738
1045936;470010002000000070903923040455;1180771
1046565;470010002000000070902912020227;1183002
1052472;470010106000000560901904030212;1186780
704700;470010002000000060918900007554;1186420
954434;470010103000004280006000000000;1184188
721701;470010002000000070903902010022;1183933
3018627;470010002000000076901901020219;1186616
1036479;470010002000000070905926030512;1186580
1049421;470010102000001030011000000000;1183003
786614;470010107000001440903900000095;1181585
952582;470010104000000930906901020330;1181225
746831;470010002000000070903920010383;1183293
3024948;470010002000000070902903010041;1187399
681117;470010002000000040801800003981;1181471
1053212;470010108000000060902901160072;1183968
965100;470010106000000560901904030211;1186724
1040906;470010002000000070903923030450;1181113
1060832;470010115000001580011000000000;1184545
1056166;470010002000000076901902070323;1187215
1003737;470010104000000930906902100474;1179827
850748;470010002000000076901904010404;1180115
1069759;470010002000000070902910040195;1183043
861351;470010002000000070903912010223;1182640
945652;470010107000000450901901040030;1181713
952834;470010003000000040327000000000;1185484
1020685;470010002000000070902914020266;1185069
3017079;470010002000000076901903030357;1187232
659933;470010002000000076901904010406;1180118
1071360;470010002000000070903907030132;1183472
974583;470010002000000070905914050279;1187083
886374;470010002000000070903910040196;1183260
1066665;470010002000000070905901010004;1183201
889083;470010106000010670003500000002;1181911
659111;470010002000000070903905020088;1184828
721671;470010002000000070902916030312;1182828
778986;470010104000000910903901080165;1185884
1040688;470010002000000076901903030353;1180649
868985;470010104000000910903901000127;1182285
667748;470010103000000050901900000027;1182933
995688;470010002000000070903910020187;1183987
678112;470010002000000070905926020508;1187432
1066799;470010110000000400902900000104;1184685
979116;470010002000000040801800004969;1181450
951377;470010002000000076901908020184;1185853
1038078;470010103000004100009000000000;1182782
730861;470010002000000070905910030190;1182340
1048646;470010111000000860801800000011;1186104
657785;470010002000000070903919020368;1183952
972876;470010106000000560901905010257;1187460
926467;470010002000000076901907010598;1185445
760813;470010002000000023554000000000;1179629
675508;470010002000000070902913010241;1181851
685695;470010002000000076901906070583;1182034
971866;470010002000000070905923020447;1184778
1056658;470010110000000190904901020350;1185572
742211;470010102000002530019000000000;1180301
680394;470010002000000070902903020048;1185227
917672;470010111000002880801800000012;1180563
667470;470010002000000070902910010181;1184823
1065942;470010109000003600901900000154;1186471
1041342;470010002000000076901903080394;1180098
969907;470010002000000070905913050258;1187140
720727;470010104000000920901901050025;1183774
995680;470010002000000070903901010003;1186760
667650;470010002000000076901902020283;1184394
710191;470010002000000076901904010401;1180108
730522;470010002000000070801800007027;1182742
721155;470010002000000070902910030189;1183045
719545;470010104000000300904901121202;1186429
722104;470010002000000070903915010281;1181768
792026;470010002000000040901901010018;1182104
911340;470010104000000930906902010439;1179820
790895;470010002000000020860000000000;1179511
721071;470010002000000070902907040135;1182816
3024261;470010002000000076901902070326;1187138
722566;470010002000000070905901040015;1183187
851994;470010103000002390019000000000;1185685
1041030;470010115000006650901900000213;1180156
706606;470010104000000930906901010313;1181264
848519;470010002000000076901903070389;1180073
664925;470010106000009920007000000000;1186266
657994;470010002000000070903920030391;1183238
727998;470010108000000060902902170162;1184117
745686;470010002000000070801800007028;1185772
774416;470010001000000020801800002420;1184693
813796;470010115000006680012000000000;1181749
717427;470010002000004223601000000000;1187738
792016;470010002000000040901901010020;1182096
941924;470010002000000070903909050180;1186787
787724;470010002000000070801800007045;1186278
749071;470010103000005390003000000000;1179550
660706;470010102000001930901900000021;1182777
895232;470010106000000520011000000000;1180244
813178;470010002000000070903912050237;1181809
1066860;470010106000000560901902080127;1182162
972885;470010002000000070905906050117;1187463
659958;470010002000000070905920050400;1187386
720375;470010104000000670901901040030;1183876
1072234;470010002000000049978000000000;1180587
691240;470010106000000560901902020074;1182230
731823;470010104000001340011000000000;1180246
939228;470010002000000070903919050377;1183330
1041392;470010106000001120002000000000;1186053
864268;470010114000000210008000000000;1185426
951557;470010002000000076901904010407;1180122
721119;470010002000000070902910010183;1182679
3011514;470010002000000040901901010034;1186689
659739;470010002000000070903921020407;1182644
801507;470010004000000010038000000000;1186099
861860;470010106000003310009000000000;1179549
683915;470010110000000380908900001817;1182925
967240;470010002000000070905901010001;1186870
1028545;470010104000000910903901000139;1182309
722513;470010002000000070903922050440;1184815
1024150;470010002000000070903910050200;1180794
821763;470010106000000560901901010008;1182166
746658;470010110000000190908904040270;1184406
886432;470010106000000560901902070115;1179661
1046565;470010002000000070902912020227;1183001
3013488;470010106000000560901903080185;1187117
745358;470010002000000070801800006993;1185450
1009551;470010002000000070903918030351;1183296
938305;470010002000000070905907050138;1182503
721782;470010002000000070903905020085;1182546
699388;470010002000000076901906020537;1180827
926292;470010104000000920901901040021;1183751
968551;470010002000000070905921040414;1187003
710189;470010002000000076901903080397;1180105
740008;470010002000000070903902020028;1183273
790423;470010105000000080011000000000;1181058
797007;470010110000000830901900000174;1184388
1060075;470010002000000070905914030271;1181129
1051605;470010101000001020032000000000;1181684
657829;470010002000000076901902050308;1185850
926292;470010104000000920901901040021;1183750
747663;470010002000000070903919020366;1183949
721421;470010002000000070902913010243;1182981
744858;470010002000000070903912050239;1185224
1065860;470010107000001210904904080232;1185576
681625;470010108000000060902902160156;1184108
3007476;470010002000000040901901060070;1187338
747464;470010002000000070903922030431;1184888
926040;470010002000000070903915030291;1183725
963293;470010105000001040023000000000;1186572
720819;470010104000000930906901020289;1184306
1060069;470010002000000076901905070516;1180092
979112;470010002000000040801800003973;1181487
1043504;470010800000000420020000000000;1185429
1052470;470010002000000070903905050097;1184626
699646;470010108000000060902902110123;1184051
1065892;470010109000003600901900000133;1186471
675434;470010002000000070903923040453;1181828
730548;470010001000000020801800000000;1184691
722572;470010002000000070905902050039;1182497
1014266;470010002000000022900000000000;1179994
1059680;470010001000000020801800002419;1184716
1003745;470010002000000070801800007068;1184402
723061;470010002000000070905925010483;1181846
961682;470010111000002240005000000000;1184419
822121;470010002000000070905920050399;1182401
987211;470010110000000380907902111672;1187657
720821;470010104000000930906901050233;1184299
731781;470010115000001800014000000000;1180232
792020;470010002000000040901901010015;1182085
689576;470010104000000060901900000048;1181103
1070136;470010002000000076901905020473;1185845
708189;470010102000002200015900000000;1186281
693684;470010108000000060902902130134;1184073
3006696;470010002000000076901905030486;1187205
784856;470010002000000070905905010084;1180992
779062;470010104000000910903901040155;1185861
861466;470010104000000930906901030228;1184266
1011963;470010106000000560901901060048;1181339
723003;470010002000000070905923010443;1184883
801012;470010108000000060902902070094;1184002
887332;470010002000000070902902040033;1182677
726906;470010002000000076901905030482;1181180
659977;470010002000000070903914040275;1180779
690789;470010106000000510024000000000;1180525
1044403;470010103000001480025000000000;1179524
715688;470010002000000070903908040153;1183397
999906;470010002000000040801800004985;1181418
754856;470010115000006560901900000175;1180224
931204;470010115000005720009000000000;1185261
979454;470010107000000570903901130224;1187629
751204;470010110000000620902901040340;1186512
934365;470010002000000070903924010463;1184776
722696;470010002000000070905908020148;1182511
1033741;470010105000002190902900000013;1185324
1006789;470010002000000070905904030072;1184862
1052468;470010002000000070903905030089;1184610
743567;470010002000000040901901010143;1182008
668705;470010104000000930906902030486;1179829
1004026;470010110000000190908904010239;1184413
909683;470010002000000076901907030609;1180913
1060916;470010106000008030003000000000;1185704
680392;470010002000000070902901030012;1183568
1069711;470010002000000070902902030031;1182673
818199;470010114000000960009000000000;1181909
1056252;470010106000000560901902060105;1181947
3013467;470010108000000060902902110121;1187623
1064230;470010115000001530002000000000;1179519
800038;470010105000000130003901010001;1185457
678349;470010108000000060902902150146;1184362
899494;470010110000000630037000000000;1179474
1070130;470010002000000076901905010465;1181864
951567;470010002000000076901904030423;1179719
849189;470010115000002580002000000000;1179695
1051590;470010002000000040901901010032;1186778
818211;470010102000001620010000000000;1181903
1053773;470010101000001280904900000083;1186504
753434;470010110000000640903902010459;1184518
963984;470010002000000040901900000079;1186598
796887;470010002000000050801800000100;1186013
909685;470010002000000076901907040616;1180918
675302;470010108000000110007000000000;1185511
871388;470010104000001410011000000000;1183732
676035;470010002000000066159000000000;1183807
731566;470010115000002260004000000000;1180141
699581;470010002000000070905925010481;1184915
667648;470010002000000040801800009974;1182947
657835;470010002000000070905902050040;1187329
1048822;470010002000000070902915020287;1182878
972239;470010106000000560901905030267;1187340
821781;470010104000000910903901080097;1182146
1033084;470010104000000930906901020293;1181307
666190;470010002000000070801800007059;1184483
821723;470010104000000910903901090101;1182153
1016622;470010002000000076901902040304;1183608
762818;470010111000000440043000000000;1180018
3015192;470010002000000040901900000115;1187426
722108;470010002000000070903916030312;1183416
790361;470010104000000910903901020080;1181032
720977;470010002000000070902907050138;1182814
721614;470010002000000070902914050277;1182894
796877;470010104000000910903901000197;1185911
951466;470010002000000070905902010023;1183112
798920;470010115000001710005000000000;1180397
710191;470010002000000076901904010401;1180109
667652;470010002000000070905903030050;1183152
1069767;470010002000000070902910020188;1182686
660026;470010002000000076901905010471;1181144
666293;470010002000000030137000000000;1180179
668703;470010104000000930906901000268;1181301
721614;470010002000000070902914050277;1182895
947093;470010002000000070905908020147;1187384
721691;470010002000000070903901010004;1183343
940281;470010002000000060918900007449;1186585
662514;470010104000000670901901010035;1183886
1011958;470010106000000560901903080186;1186770
1022050;470010002000000040801800009808;1186200
769112;470010112000000590001500000013;1186039
1011651;470010104000000930906901020326;1181299
721071;470010002000000070902907040135;1182815
869248;470010104000000930906901060237;1184128
1003838;470010002000000023048000000000;1179555
789929;470010002000000070905917010322;1180725
958275;470010002000000040801800005009;1181370
1024041;470010002000000040801800004988;1181411
1032368;470010111000000830005000000000;1186336
848248;470010002000000076901903060381;1180064
947706;470010002000000070801800007219;1187459
999968;470010002000000040901900000118;1186996
1007648;470010002000000076901905030481;1181178
1024057;470010002000000076901903030359;1181870
967193;470010002000000070905913010243;1186867
796883;470010104000000910903901030153;1185898
1069789;470010002000000070902915030290;1182872
722431;470010002000000070903921050417;1185135
893460;470010002000000023102000000000;1180258
723065;470010002000000070905923030450;1180762
796973;470010108000000060902901110038;1183682
722530;470010002000000070903924010462;1184865
683296;470010002000000070903920030390;1183953
787976;470010002000000076901908010108;1184357
721830;470010002000000070903907030130;1183475
823655;470010115000005900018000000000;1185647
871216;470010108000000060902902110118;1184045
847315;470010106000000720011901010101;1181855
3011493;470010002000000076901902070328;1186587
1011963;470010106000000560901901060048;1181340
1052506;470010106000000560901902040092;1181891
747659;470010110000000380906900001549;1185742
801175;470010002000000070903916010301;1183457
1046776;470010002000000070902902030029;1182670
1041071;470010002000000070902902010023;1182658
732281;470010002000000076901906040555;1185757
976933;470010106000000150039000000000;1180291
979221;470010106000000560901903060173;1187043
999908;470010002000000040801800004981;1181425
1016303;470010108000000060902902140139;1184079
868983;470010104000000910903901000126;1182283
728232;470010002000000070903908010144;1183433
675417;470010002000000070903917040335;1183360
661840;470010002000000060917900007091;1180571
657757;470010002000000070905923010442;1184921
680244;470010106000000560901902050098;1183699
692118;470010001000000020801800002421;1184701
934404;470010104000000820012000000000;1186529
1036806;470010002000000070902905010082;1182994
666297;470010115000001490011000000000;1180314
722505;470010002000000070903921040413;1185022
685446;470010002000000070903921010401;1182610
1013654;470010115000006650902900001920;1186484
657966;470010002000000070903914050280;1184640
693988;470010108000000060902902060084;1184400
668707;470010108000000060902902060087;1183707
675292;470010103000004690008000000000;1179668
700102;470010003000000014083000000000;1181718
1060028;470010104000000930906902030497;1179768
675403;470010106000008460017000000000;1180430
796931;470010002000000070803800007105;1186167
909603;470010002000000076901907030608;1180910
1026517;470010106000000120003000000000;1186084
1037998;470010002000000076901906070577;1186866
860727;470010002000000070801800007025;1183805
678860;470010106000000560901901020012;1179666
1019896;470010104000001010902900000095;1184421
1049494;470010001000000020801800002423;1184689
657785;470010002000000070903919020368;1183951
931244;470010110000000570902900000048;1185313
824492;470010002000000070902909020167;1182804
1065054;470010105000000520008000000000;1185680
1036517;470010002000000070903901050020;1183283
1041071;470010002000000070902902010023;1182657
704689;470010103000004050001000000000;1179902
1069807;470010002000000070903903020045;1182559
3010047;470010002000000076901907070629;1186974
1069879;470010002000000070903922040433;1180798
1009743;470010002000000070902907030130;1185230
685633;470010002000000070905922040433;1182461
747665;470010002000000060902900000589;1179614
951607;470010002000000070905910020185;1182516
796597;470010105000002590014000000000;1186554
933532;470010108000000180903901120293;1179496
864883;470010108000000060902901050004;1183780
3012423;470010108000000060902901140056;1187667
1046501;470010106000004620003000000000;1179569
