t_id_predio;numero_predial;condicion_predio;tipo_predio
950216;470010003000000010229500000177;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
846747;470010002000000022423500000032;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
754523;470010103000003180061500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
723582;470010105000001710034500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
767101;470010111000003660001500000004;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
756416;470010102000000230051500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
861577;470010116000001560001500000019;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
748409;470010114000000730009500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
842436;470010106000010810020500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
759801;470010109000001860010500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
766658;470010106000001570050500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
764052;470010111000000220001500000015;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
928769;470010115000005430015500000005;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
921724;470010900000000900045500000004;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
942881;470010113000001010006500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
808795;470010105000000690030500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
891240;470010002000000052012500000053;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
825017;470010106000010830003500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
702530;470010006000000010523500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
758899;470010900000000900045500000233;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
894585;470010003000000010808500000152;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
854966;470010112000001030001500000010;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
718240;470010102000000770005500000014;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
945491;470010115000000740007500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
930735;470010114000001780011500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
755356;470010103000001710334500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
703494;470010106000007300009500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
762028;470010111000000400001500000003;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
766165;470010106000010560019500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
879114;470010109000001440011500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
713092;470010103000003590019500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
908680;470010106000007810003500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
711808;470010103000003830014500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
913973;470010105000002640001500000006;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
940542;470010114000001810005500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
730236;470010002000000021901901030311;PH.Unidad_Predial;Predio.Privado
660329;470010007000000020024500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
837475;470010103000001710144500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
769798;470010106000004500017500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
853913;470010106000001710039500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
740559;470010106000000510084500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
704081;470010103000002380012500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
865694;470010102000000270008500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
912114;470010105000001760073500000007;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
755334;470010003000000011533500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
782091;470010900000000630001500000005;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
721882;470010116000001800001500000018;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
965903;470010003000000010671500000176;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
869947;470010003000000010680500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
848589;470011000000000190014500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
776978;470010116000001600001500000008;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
746335;470010109000003450002500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
745941;470010109000002050001500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
866153;470010115000000710001500000056;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
701251;470010112000001400001500000011;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
906326;470010103000006710001500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
898704;470010114000001490009500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
713148;470010003000000010671500000235;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
740115;470010105000002260009500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
944943;470010115000006340001500000030;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
898311;470010114000001170002500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
703160;470010103000002190019500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
763054;470010111000000610001500000003;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
882295;470010103000002420005500000004;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
703424;470010109000001670008500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
832381;470010103000003570011500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
726070;470010900000000420041500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
783673;470010103000002420019500000005;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
768484;470010106000010670021500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
951889;470010103000000390046500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
751915;470010103000000390028500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
855424;470010111000000440001500000012;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
884669;470010800000000380007500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
827696;470010114000000010001500000008;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
730809;470010002000000042712500000031;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
821134;470010109000000920009500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
767706;470010106000001480016500000002;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
794144;470010109000001090008500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
889196;470010111000000460001500000009;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
889681;470010002000000042712500000032;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
893490;470010103000003080010500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
736137;470010103000003530007500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
765801;470010111000002370001500000003;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
783053;470010900000001890027500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
786395;470010114000001190027500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
782049;470010900000000610013500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
963246;470010106000001140058500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
768759;470010112000000510001500000076;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
770751;470010112000001180001500000016;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
771030;470010003000000010923500000005;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
910626;470010105000000690003500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
742675;470010106000011300020500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
803229;470010106000003230012500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
860831;470010106000002480007500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
941816;470010113000000840102500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
842128;470010101000002210006500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
941007;470010800000000920001500000015;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
781434;470010114000000980001500000004;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
735079;470010101000000310011500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
882475;470010102000000770003500000015;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
702150;470010105000002470002500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
755628;470010103000000450024500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
843539;470010105000002180001500000207;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
922634;470010002000000042149500000116;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
920462;470010106000011000016500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
692865;470010110000000100901901000061;PH.Unidad_Predial;Predio.Publico.Ejido
854466;470010002000000051083500000531;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
1072935;470010103000004940023500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
919566;470010101000000140030500000005;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
937004;470010111000000560001500000005;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
815457;470010114000001250007500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
852085;470010003000000011465500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
924057;470010105000001140001500000099;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
725281;470010109000002900005500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
861305;470010106000011370060500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
839863;470010112000001400001500000005;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
711511;470010006000000020482500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
739396;470010105000001140012500000072;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
775492;470010106000009980016500000001;Parque_Cementerio.Unidad_Predial;Predio.Publico.Ejido
