t_id_predio;numero_predial
750945;470010109000002580801800000091
750211;470010106000010520001000000000
747268;470010103000008250005000000000
717956;470010101000001440902900000000
740165;470010103000002000023000000000
728100;470010002000000020319000000000
723017;470010115000001540901900000000
751355;470010800000000700901900000000
750223;470010103000008250004000000000
751361;470010003000000012854000000000
728242;470010110000001590901900000103
724186;470010113000000840167000000000
723342;470010106000011060001000000000
714118;470010001000000021430000000000
749534;470010112000000940801800000001
718860;470010110000000630902000000000
750972;470010002000000044016000000000
741154;470010003000000010901900000000
751398;470010006000000020198000000000
751260;470010003000000030222000000000
1046215;470010003000000014044000000000
750974;470010002000000060801800004718
750490;470010003000000013910000000000
749971;470010001000000029999000000000
725513;470010002000000044547000000000
728538;470010002000000012542000000000
759723;470010002000000010459500000001
751254;470010003000000012665000000000
750388;470010106000003770901900000000
749385;470010106000001140338000000000
724080;470010900000001970012000000000
892457;470010102000002930012000000000
718296;470010002000000020525500000001
763225;470010006000000020084500000046
749850;470010001000000021448000000000
751076;470010800000000990001000000000
749439;470010106000000010020000000000
1058753;470010006000000010493000000000
749897;470010001000000022003000000000
877344;470010002000000010426500000001
751359;470010002000000020127000000000
750418;470010002000000071262000000000
749631;470010114000000690013000000000
751007;470010800000000780005000000000
751118;470010800000001050001000000000
749528;470010113000000930042000000000
750534;470010002000000022774000000000
749805;470010900000001970008000000000
750157;470010002000000066448000000000
723504;470010101000000470067000000000
749718;470010001000000020801800002376
751400;470010005000000019036000000000
750568;470010002000000022776000000000
751216;470010103000007970001000000000
749445;470010106000001760004000000000
907149;470010003000000049029000000000
883619;470010006000000020084500000033
750390;470010106000010560001000000000
749913;470010111000002860002000000000
747711;470010109000003680901900000000
749852;470010111000003150004000000000
750029;470010110000000300001000000000
721491;470010002000000044918000000000
751148;470010116000001670001000000000
751363;470010800000000700901900000000
751144;470010800000001190011000000000
749387;470010107000001389997000000000
749346;470010103000006780001000000000
716553;470010001000000022268000000000
751142;470010800000001020001000000000
725454;470010001000000021140000000000
749807;470010001000000022021000000000
728244;470010110000001590901900000095
751258;470010002000000052064000000000
751049;470010800000000940001000000000
750905;470010002000000060801800004585
722963;470010002000000070456000000000
716775;470010111000002510007000000000
1058817;470010101000001650901900000000
749329;470010104000000640003000000000
749379;470010106000011790001000000000
882054;470010006000000020084500000026
725565;470010002000000030422000000000
725830;470010002000000042015000000000
749911;470010112000000110001000000000
725072;470010002000000066502000000000
749973;470010001000000021060000000000
757417;470010006000000020084500000008
729396;470010006000000020084500000027
770958;470010006000000020084500000038
764077;470010111000003390009500000001
751116;470010800000000580001000000000
