t_id_terreno;t_id_unidadconstruccion;unidadconstruccion_nocontenida_en_terreno;t_id_terreno_asociado_a_unidadconstruccion;t_id_predio
1133242;1208836;false;1133242;1037055
1166606;1254850;false;1166606;1008336
1132778;1263790;false;1132778;1024243
1139574;1276599;false;1139574;3020931
1096855;1192796;false;1096855;795869
1131671;1192574;false;1131671;758331
1178233;1210118;false;1178233;713883
1090235;1260890;false;1090235;1044512
1122052;1219661;false;1122052;790174
1095355;1208687;false;1095355;1042801
1086410;1274190;false;1086410;1028831
1080808;1271233;false;1080808;924261
1137115;1254865;false;1137115;746107
1079712;1223036;false;1079712;762969
1090108;1255670;false;1090108;664868
1153460;1249900;false;1153460;1020638
1128719;1222827;false;1128719;964503
1159178;1226706;false;1159178;940188
1151252;1247048;false;1151252;1004800
1162562;1233208;false;1162562;3018867
1178960;1196798;false;1178960;1059243
1074574;1271855;false;1074574;1032881
1132059;1218728;false;1132059;659763
1125861;1200604;false;1125861;967975
1091723;1244834;false;1091723;715439
1081438;1252071;false;1081438;1040742
1075958;1202726;false;1075958;1054038
1154264;1199429;false;1154264;1011447
1138334;1256882;false;1138334;1000225
1124595;1271405;false;1124595;3023187
1146151;1205263;false;1146151;943612
1141563;1256840;false;1141563;747998
1171910;1222877;false;1171910;958909
1173538;1255439;false;1173538;1046253
1176470;1205711;false;1176470;923741
1156723;1260113;false;1156723;944238
1131277;1251028;false;1131277;1028933
1106398;1214389;false;1106398;1024259
1105879;1249666;false;1105879;823704
1077457;1206148;false;1077457;1064199
1158771;1229637;false;1158771;1032814
1151412;1278391;false;1151412;717758
1160436;1222107;false;1160436;1064282
1127872;1203626;false;1127872;662644
1155037;1198127;false;1155037;693243
1174432;1228827;false;1174432;979267
1073413;1231454;false;1073413;1063680
1088448;1214021;false;1088448;1028895
1106348;1189962;false;1106348;958273
1084782;1235599;false;1084782;672697
1098219;1212311;false;1098219;930805
1085573;1222433;false;1085573;664466
1075837;1202648;false;1075837;921924
1079560;1236797;false;1079560;771092
1178080;1275746;false;1178080;790659
1090587;1188909;false;1090587;1005782
1087620;1214898;false;1087620;826450
1157289;1218893;false;1157289;718285
1073389;1224223;false;1073389;675441
1116427;1253724;false;1116427;3024774
1140400;1265066;false;1140400;3021312
1094179;1213766;false;1094179;779621
1111313;1271749;false;1111313;691881
1172320;1194731;false;1172320;1003805
1111249;1212737;false;1111249;798897
1100643;1266748;false;1100643;1020746
1094535;1247634;false;1094535;972673
1127107;1243030;false;1127107;930375
1160013;1201913;false;1160013;947745
1146157;1273412;false;1146157;3022110
1117605;1224527;false;1117605;691836
1145951;1248320;false;1145951;787748
1101452;1263219;false;1101452;1020696
1148191;1241225;false;1148191;3008289
1168242;1196281;false;1168242;923580
1126295;1221956;false;1126295;927957
1103467;1237943;false;1103467;1048772
1077517;1211580;false;1077517;726759
1177303;1278064;false;1177303;3022881
1112884;1190205;false;1112884;1055105
1172751;1264381;false;1172751;764145
1150982;1231640;false;1150982;1052420
1134135;1265530;false;1134135;1020656
1148196;1220726;false;1148196;989936
1079085;1188140;false;1079085;1040738
1139163;1194561;false;1139163;1060214
1143668;1209090;false;1143668;992348
1130576;1219349;false;1130576;1016360
1174433;1271955;false;1174433;971006
1170512;1214978;false;1170512;795769
1177685;1225571;false;1177685;991306
1078308;1252406;false;1078308;963299
1110014;1231613;false;1110014;683357
1155503;1263220;false;1155503;831411
1124232;1255635;false;1124232;972616
1117633;1203395;false;1117633;799166
1148205;1271922;false;1148205;1000240
1115550;1241465;false;1115550;760480
1086806;1237606;false;1086806;944558
1147362;1197499;false;1147362;987695
1155026;1229146;false;1155026;849802
1131669;1209762;false;1131669;981088
1105167;1230207;false;1105167;744489
1139176;1200899;false;1139176;946939
1176869;1195528;false;1176869;932488
1163366;1190602;false;1163366;658057
1096195;1260082;false;1096195;1000235
1087615;1256868;false;1087615;826878
1176071;1192408;false;1176071;1000035
1101442;1252890;false;1101442;959175
1122160;1199955;false;1122160;802057
1105101;1205178;false;1105101;956014
1082919;1230667;false;1082919;816638
1077068;1274624;false;1077068;3021333
1079604;1242054;false;1079604;770068
1079131;1236401;false;1079131;953050
1105136;1253599;false;1105136;1060242
1103036;1255508;false;1103036;1016726
1119583;1248382;false;1119583;916113
1126302;1268760;false;1126302;1053300
1075849;1216803;false;1075849;1052551
1154556;1195936;false;1154556;1023883
1108795;1202865;false;1108795;784560
1156721;1274153;false;1156721;968179
1107151;1225065;false;1107151;944434
1075412;1206926;false;1075412;826795
1101868;1201433;false;1101868;963664
1074748;1255784;false;1074748;770121
1110176;1261547;false;1110176;691190
1110022;1256308;false;1110022;971108
1107572;1200762;false;1107572;1035160
1103090;1250651;false;1103090;1036488
1076676;1198183;false;1076676;989447
1156721;1269991;false;1156721;968179
1165419;1221398;false;1165419;1065082
1098976;1188580;false;1098976;1018269
1078689;1194221;false;1078689;675338
1107150;1203882;false;1107150;699820
1137489;1218869;false;1137489;789063
1092549;1205471;false;1092549;690087
1171148;1251696;false;1171148;1041527
1122171;1267530;false;1122171;971823
1169909;1243016;false;1169909;964918
1092149;1259029;false;1092149;3021135
1162076;1187858;false;1162076;664707
1094535;1215253;false;1094535;972673
1090102;1270615;false;1090102;963133
1073809;1270824;false;1073809;770031
1116398;1263629;false;1116398;1038953
1084788;1212107;false;1084788;3021936
1092296;1248836;false;1092296;818520
1161596;1247449;false;1161596;695952
1133266;1269327;false;1133266;881489
1093739;1211461;false;1093739;1003857
1161879;1262772;false;1161879;1044866
1151779;1266655;false;1151779;956173
1083187;1254835;false;1083187;1036663
1146481;1276802;false;1146481;801119
1174877;1202660;false;1174877;663143
1091394;1229371;false;1091394;681085
1146152;1205270;false;1146152;862183
1155491;1218751;false;1155491;923695
1128037;1202438;false;1128037;801945
1178958;1198600;false;1178958;990428
1121297;1240845;false;1121297;3020991
1171910;1258135;false;1171910;958909
1136264;1233240;false;1136264;943918
1120086;1242642;false;1120086;985099
1148550;1208608;false;1148550;3022488
1113571;1236696;false;1113571;957665
1151833;1219801;false;1151833;1059082
1157861;1208251;false;1157861;775394
1165947;1273538;false;1165947;816654
1146148;1194802;false;1146148;1028773
1118890;1281362;false;1118890;948879
1170646;1199385;false;1170646;839251
1168730;1194615;false;1168730;940314
1130436;1200366;false;1130436;668991
1094530;1206702;false;1094530;694396
1136679;1273804;false;1136679;1038932
1159986;1279951;false;1159986;954136
1109762;1255819;false;1109762;816331
1169082;1223461;false;1169082;3021417
1157154;1215565;false;1157154;963474
1123939;1265157;false;1123939;662163
1162150;1198386;false;1162150;929713
1152667;1268740;false;1152667;671715
1170718;1203633;false;1170718;717921
1155465;1206894;false;1155465;749627
1112639;1220121;false;1112639;717956
1129923;1245540;false;1129923;961965
1147355;1213282;false;1147355;1060638
1093331;1195497;false;1093331;952982
1092204;1210589;false;1092204;914295
1136260;1194800;false;1136260;1066718
1115980;1194216;false;1115980;760715
1146148;1253602;false;1146148;1028773
1116424;1233262;false;1116424;659755
1093306;1202057;false;1093306;1030278
1123444;1198813;false;1123444;929665
1151407;1244136;false;1151407;869729
1151835;1219731;false;1151835;745642
1166219;1212727;false;1166219;931011
1099921;1235735;false;1099921;3022914
1160272;1203328;false;1160272;748159
1174660;1201648;false;1174660;922155
1139147;1263043;false;1139147;693234
1149796;1227121;false;1149796;1035154
1140253;1239929;false;1140253;938944
1091062;1241325;false;1091062;770307
1174027;1231786;false;1174027;1068228
1130429;1213020;false;1130429;1046417
1174433;1225463;false;1174433;971006
1150172;1222058;false;1150172;791544
1148206;1275405;false;1148206;666287
1113186;1238079;false;1113186;1013808
1156319;1200389;false;1156319;965026
1073949;1221158;false;1073949;837879
1142985;1202739;false;1142985;957002
1153368;1227447;false;1153368;795605
1096196;1270031;false;1096196;971589
1177426;1271521;false;1177426;1028833
1171910;1258132;false;1171910;958909
1107560;1206650;false;1107560;1048480
1150182;1270094;false;1150182;1007658
1168408;1272769;false;1168408;673228
1123158;1198651;false;1123158;872140
1115563;1204763;false;1115563;959594
1097832;1219665;false;1097832;963077
1127115;1249885;false;1127115;666282
1081989;1263131;false;1081989;990158
1097401;1232062;false;1097401;947187
1137118;1189325;false;1137118;760170
1139573;1188328;false;1139573;668726
1081173;1197878;false;1081173;937838
1075462;1207467;false;1075462;759335
1172320;1248447;false;1172320;1003805
1142418;1273012;false;1142418;3014922
1097401;1244188;false;1097401;947187
1171127;1199686;false;1171127;705367
1084745;1272367;false;1084745;961149
1116002;1281754;false;1116002;682106
1117178;1189351;false;1117178;865491
1077841;1219518;false;1077841;926353
1139163;1276124;false;1139163;1060214
1103877;1206423;false;1103877;746127
1105144;1268787;false;1105144;1000275
1141993;1257659;false;1141993;801616
1151407;1251631;false;1151407;869729
1148895;1267851;false;1148895;1001359
1090528;1261154;false;1090528;766199
1080083;1247183;false;1080083;1015857
1165419;1258334;false;1165419;1065082
1106059;1215377;false;1106059;770363
1137481;1213249;false;1137481;791333
1125074;1197920;false;1125074;932753
1159986;1203111;false;1159986;954136
1160772;1271133;false;1160772;956063
1140926;1243620;false;1140926;1063152
1082772;1259478;false;1082772;746310
1141575;1235266;false;1141575;1020679
1152029;1248037;false;1152029;3021237
1090095;1231244;false;1090095;691784
1089306;1236782;false;1089306;1012011
1166236;1269301;false;1166236;952818
1179014;1194092;false;1179014;662855
1154303;1203700;false;1154303;1033757
1102619;1212953;false;1102619;775910
1084379;1213722;false;1084379;756400
1120403;1254717;false;1120403;718001
1158366;1272500;false;1158366;976984
1144109;1260683;false;1144109;769954
1103234;1280541;false;1103234;676724
1172051;1242100;false;1172051;687919
1148716;1214103;false;1148716;790329
1155465;1187874;false;1155465;749627
1143389;1269537;false;1143389;681204
1166249;1233735;false;1166249;3024528
1118484;1200347;false;1118484;3008694
1129692;1259140;false;1129692;663226
1160163;1205810;false;1160163;1017140
1178057;1252177;false;1178057;1041886
1098229;1229701;false;1098229;1056330
1173528;1202054;false;1173528;719618
1130011;1188747;false;1130011;881501
1076226;1194955;false;1076226;957952
1164201;1274987;false;1164201;974106
1105269;1201486;false;1105269;849427
1127406;1246374;false;1127406;664877
1088020;1252158;false;1088020;805863
1162631;1233377;false;1162631;1003537
1166344;1208943;false;1166344;663172
1171546;1193881;false;1171546;797709
1087599;1208299;false;1087599;678343
1077005;1203318;false;1077005;926066
1155493;1252918;false;1155493;924915
1075837;1194795;false;1075837;921924
1155937;1253770;false;1155937;889047
1075212;1262840;false;1075212;674577
1114398;1211260;false;1114398;664440
1178908;1226696;false;1178908;943702
1101454;1200999;false;1101454;3010401
1076668;1207666;false;1076668;1064360
1176871;1255549;false;1176871;972867
1170308;1280348;false;1170308;672226
1084784;1219749;false;1084784;971088
1089008;1201411;false;1089008;1033353
1116424;1202679;false;1116424;659755
1104281;1199898;false;1104281;749623
1172541;1245508;false;1172541;1013004
1125077;1196050;false;1125077;887901
1146191;1259124;false;1146191;785333
1133261;1195012;false;1133261;658049
1082782;1236757;false;1082782;1026749
1108411;1220397;false;1108411;943245
1139178;1268184;false;1139178;3012282
1126084;1215204;false;1126084;1016616
1107134;1238299;false;1107134;691453
1137118;1249820;false;1137118;760170
1127118;1230923;false;1127118;760852
1125917;1244958;false;1125917;3006723
1085141;1267884;false;1085141;882976
1174927;1221837;false;1174927;783695
1150962;1250966;false;1150962;918903
1142596;1242148;false;1142596;795649
1104767;1220846;false;1104767;660425
1138615;1208450;false;1138615;1051251
1121728;1218495;false;1121728;1008334
1123891;1189638;false;1123891;971735
1111265;1250410;false;1111265;958495
1100254;1232878;false;1100254;3011469
1095328;1266290;false;1095328;1046715
1102263;1207402;false;1102263;1043896
1153450;1254886;false;1153450;675424
1150993;1278041;false;1150993;769755
1122571;1268052;false;1122571;965156
1174138;1202435;false;1174138;956756
1175275;1200167;false;1175275;1036837
1105101;1198521;false;1105101;956014
1178169;1198213;false;1178169;809383
1073729;1209287;false;1073729;866245
1123018;1276573;false;1123018;969587
1164622;1213726;false;1164622;666270
1097832;1219669;false;1097832;963077
1146133;1201347;false;1146133;790611
1141575;1188569;false;1141575;1020679
1099093;1279658;false;1099093;945324
1141908;1204693;false;1141908;753815
1073365;1259958;false;1073365;1066188
1079561;1230523;false;1079561;969089
1148566;1257510;false;1148566;788893
1139173;1220842;false;1139173;684324
1084378;1213724;false;1084378;770275
1081199;1235349;false;1081199;667190
1107148;1200432;false;1107148;920532
1151833;1219803;false;1151833;1059082
1170452;1207983;false;1170452;675518
1114321;1228051;false;1114321;3023346
1157289;1218236;false;1157289;718285
1123875;1260056;false;1123875;789419
1097398;1216236;false;1097398;3019299
1155489;1252912;false;1155489;1028891
1099033;1264406;false;1099033;965040
1115542;1267218;false;1115542;1000227
1088825;1248431;false;1088825;666289
1099856;1224756;false;1099856;718264
1088862;1258888;false;1088862;662869
1141978;1208544;false;1141978;1030021
1136660;1194950;false;1136660;1000033
1154689;1232196;false;1154689;786140
1112639;1224282;false;1112639;717956
1088862;1196788;false;1088862;662869
1109203;1189293;false;1109203;959354
1100241;1251033;false;1100241;1000216
1074146;1202360;false;1074146;929733
1075419;1206943;false;1075419;932795
1138814;1281458;false;1138814;973156
1117205;1207640;false;1117205;1027307
1153086;1223954;false;1153086;770243
1130857;1265554;false;1130857;923495
1108415;1207196;false;1108415;1056438
1152667;1208659;false;1152667;671715
1149797;1254345;false;1149797;972456
1089716;1260071;false;1089716;1072205
1118881;1196275;false;1118881;683977
1088458;1241933;false;1088458;813704
1078920;1249333;false;1078920;3018558
1094921;1252943;false;1094921;966353
1076250;1230504;false;1076250;790633
1093748;1240883;false;1093748;3023424
1073427;1202676;false;1073427;669184
1091359;1188734;false;1091359;968764
1095916;1258973;false;1095916;1049470
1151041;1209144;false;1151041;995777
1132737;1253644;false;1132737;771048
1097827;1207205;false;1097827;1046718
1149322;1200466;false;1149322;1004284
1174486;1213768;false;1174486;833664
1076660;1249791;false;1076660;1066816
1081207;1212059;false;1081207;930252
1108405;1239312;false;1108405;957988
1139979;1230588;false;1139979;765305
1080424;1274550;false;1080424;968982
1105124;1204577;false;1105124;658038
1081560;1252484;false;1081560;3012828
1172730;1196955;false;1172730;868528
1098626;1188268;false;1098626;659882
1136685;1269312;false;1136685;892158
1094930;1200176;false;1094930;944351
1090105;1224626;false;1090105;966628
1148619;1257794;false;1148619;931376
1170333;1192749;false;1170333;1031594
1111209;1226356;false;1111209;3008127
1088448;1212308;false;1088448;1028895
1093949;1266543;false;1093949;662646
1101872;1248622;false;1101872;946630
1173538;1195456;false;1173538;1046253
1147759;1209578;false;1147759;930051
1173901;1209479;false;1173901;994802
1168678;1206939;false;1168678;1024197
1117221;1207678;false;1117221;675494
1074572;1235238;false;1074572;1072102
1153460;1213056;false;1153460;1020638
1171929;1210317;false;1171929;1048766
1101452;1241924;false;1101452;1020696
1084658;1194387;false;1084658;941276
1137452;1270462;false;1137452;928329
1143225;1233560;false;1143225;806541
1075849;1226779;false;1075849;1052551
1156319;1249196;false;1156319;965026
1129165;1281782;false;1129165;3022980
1175275;1214545;false;1175275;1036837
1101442;1212294;false;1101442;959175
1092540;1210739;false;1092540;857269
1173574;1240515;false;1173574;1049488
1134169;1250639;false;1134169;733449
1089312;1249303;false;1089312;3024060
1151833;1219798;false;1151833;1059082
1116986;1227537;false;1116986;675465
1076247;1201649;false;1076247;699880
1141575;1247189;false;1141575;1020679
1096613;1234466;false;1096613;968634
1105528;1198831;false;1105528;1003807
1134930;1266637;false;1134930;926493
1125607;1217632;false;1125607;3022704
1125216;1262138;false;1125216;914191
1141145;1274984;false;1141145;753747
1120092;1230615;false;1120092;3013890
1081909;1267842;false;1081909;1008939
1168808;1222890;false;1168808;675383
1172341;1236427;false;1172341;972069
1177548;1235627;false;1177548;658605
1139978;1200575;false;1139978;1064208
1138825;1194029;false;1138825;785289
1170452;1197557;false;1170452;675518
1161720;1267557;false;1161720;693741
1088447;1252926;false;1088447;981894
1166621;1200393;false;1166621;965623
1159165;1253549;false;1159165;1072630
1100057;1246680;false;1100057;659288
1113554;1255711;false;1113554;1060935
1143261;1264393;false;1143261;941732
1103470;1256368;false;1103470;3022089
1090948;1208337;false;1090948;681608
1155644;1236189;false;1155644;1036428
1133041;1218131;false;1133041;796812
1179419;1245769;false;1179419;1049494
1094537;1210085;false;1094537;3024600
1155489;1194349;false;1155489;1028891
1172747;1208876;false;1172747;921997
1118466;1238247;false;1118466;659031
1128423;1260201;false;1128423;3022659
1077882;1232127;false;1077882;768675
1118041;1235651;false;1118041;1040893
1086778;1195467;false;1086778;891649
1095781;1245722;false;1095781;767113
1168229;1193822;false;1168229;902934
1097401;1244187;false;1097401;947187
1163512;1197333;false;1163512;718214
1113585;1202902;false;1113585;678373
1120884;1240465;false;1120884;971737
1139584;1276656;false;1139584;692118
1146218;1248185;false;1146218;837918
1079563;1249280;false;1079563;762822
1170699;1201189;false;1170699;753468
1133722;1237181;false;1133722;1032812
1090544;1209572;false;1090544;1032817
1084375;1238700;false;1084375;975203
1111241;1188727;false;1111241;1000678
1120448;1198959;false;1120448;664860
1132186;1213850;false;1132186;821243
1126697;1249168;false;1126697;923560
1151874;1212127;false;1151874;952932
1091359;1267401;false;1091359;968764
1117266;1203208;false;1117266;1041568
1093336;1202127;false;1093336;924991
1168644;1222876;false;1168644;1060228
1097398;1215798;false;1097398;3019299
1101057;1275743;false;1101057;940245
1097402;1228838;false;1097402;3009078
1124243;1195459;false;1124243;929522
1106360;1274631;false;1106360;746711
1171910;1194513;false;1171910;958909
1136680;1197049;false;1136680;676069
1122824;1253370;false;1122824;1053570
1124682;1221188;false;1124682;1060166
1178497;1213999;false;1178497;961408
1127117;1240072;false;1127117;970687
1107147;1218912;false;1107147;1046720
1158041;1193202;false;1158041;784154
1088862;1194792;false;1088862;662869
1171127;1196012;false;1171127;705367
1179014;1212586;false;1179014;662855
1175286;1190003;false;1175286;801604
1124809;1254248;false;1124809;658046
1088825;1263614;false;1088825;666289
1090578;1222685;false;1090578;924149
1159920;1193758;false;1159920;1021997
1107153;1266894;false;1107153;3022299
1166737;1240233;false;1166737;1020583
1128037;1271523;false;1128037;801945
1112940;1246556;false;1112940;1064295
1106691;1202302;false;1106691;659001
1110018;1197672;false;1110018;1003051
1109185;1205660;false;1109185;760516
1122162;1198181;false;1122162;662780
1151835;1204803;false;1151835;745642
1105136;1273328;false;1105136;1060242
1098627;1268676;false;1098627;923501
1135415;1219763;false;1135415;661361
1171073;1220721;false;1171073;658103
1131055;1270980;false;1131055;730522
1078303;1196290;false;1078303;914444
1170699;1201188;false;1170699;753468
1151407;1192707;false;1151407;869729
1120883;1219671;false;1120883;661252
1114380;1222619;false;1114380;675512
1140511;1237332;false;1140511;680287
1135432;1244662;false;1135432;752394
1166606;1199002;false;1166606;1008336
1126705;1201008;false;1126705;685803
1123889;1200489;false;1123889;968665
1138346;1232138;false;1138346;1056395
1080370;1228802;false;1080370;973955
1153054;1205507;false;1153054;662665
1090550;1231718;false;1090550;965129
1100690;1206473;false;1100690;766221
1076660;1240012;false;1076660;1066816
1161714;1204821;false;1161714;1046396
1089301;1208881;false;1089301;861583
1135784;1200119;false;1135784;805982
1085468;1212434;false;1085468;707805
1140387;1209121;false;1140387;691501
1119681;1263777;false;1119681;967150
1079208;1255691;false;1079208;3024771
1173987;1214602;false;1173987;933386
1115581;1263798;false;1115581;967080
1096606;1207909;false;1096606;827492
1118484;1225504;false;1118484;3008694
1176869;1195518;false;1176869;932488
1090108;1234504;false;1090108;664868
1086409;1207689;false;1086409;846074
1104720;1216820;false;1104720;3021570
1129164;1229691;false;1129164;1028869
1086149;1218829;false;1086149;662945
1158369;1272520;false;1158369;853905
1162155;1194592;false;1162155;946525
1075392;1213943;false;1075392;713889
1103934;1213769;false;1103934;735542
1149065;1198431;false;1149065;760548
1089007;1210612;false;1089007;957067
1147749;1209548;false;1147749;799499
1155484;1236088;false;1155484;944831
1105133;1194793;false;1105133;675467
1141575;1275357;false;1141575;1020679
1140797;1255485;false;1140797;882355
1095758;1201596;false;1095758;796794
1162562;1258927;false;1162562;3018867
1088020;1252157;false;1088020;805863
1127117;1211069;false;1127117;970687
1113584;1259484;false;1113584;1018221
1097396;1209790;false;1097396;997250
1105267;1248829;false;1105267;1006785
1154280;1219059;false;1154280;3020322
1110376;1225330;false;1110376;801913
1178514;1263201;false;1178514;971106
1160441;1231264;false;1160441;940352
1075976;1268970;false;1075976;930670
1118484;1232114;false;1118484;3008694
1140236;1281786;false;1140236;3018582
1103051;1205995;false;1103051;661327
1082787;1269440;false;1082787;3023493
1074575;1256875;false;1074575;752538
1122155;1204099;false;1122155;671696
1178953;1192806;false;1178953;959358
1073760;1271969;false;1073760;718378
1107703;1208642;false;1107703;720401
1088392;1194475;false;1088392;914681
1115455;1211932;false;1115455;1019820
1138331;1196049;false;1138331;979275
1136685;1264388;false;1136685;892158
1146879;1233913;false;1146879;769866
1141573;1197924;false;1141573;1052577
1106735;1261388;false;1106735;1069721
1086438;1222546;false;1086438;847092
1077471;1201026;false;1077471;856643
1173995;1191106;false;1173995;956726
1171541;1262467;false;1171541;799786
1142985;1201491;false;1142985;957002
1156466;1188964;false;1156466;662650
1178941;1194729;false;1178941;690159
1107147;1251670;false;1107147;1046720
1171888;1222339;false;1171888;956183
1125076;1213709;false;1125076;929384
1077063;1265561;false;1077063;691444
1101874;1233315;false;1101874;3021747
1126297;1212532;false;1126297;691467
1079553;1264486;false;1079553;1034351
1141995;1206694;false;1141995;3010716
1162616;1264200;false;1162616;795920
1127226;1195336;false;1127226;881992
1110171;1209638;false;1110171;862087
1078299;1193888;false;1078299;666264
1122571;1219703;false;1122571;965156
1089298;1212772;false;1089298;914904
1161088;1199595;false;1161088;986518
1092555;1197051;false;1092555;770680
1144392;1203552;false;1144392;1009531
1171135;1251611;false;1171135;786244
1139147;1226216;false;1139147;693234
1134181;1270819;false;1134181;672596
1134998;1241184;false;1134998;758076
1174893;1210798;false;1174893;966186
1128304;1213705;false;1128304;671739
1117207;1189239;false;1117207;957721
1109196;1189243;false;1109196;673093
1169064;1207129;false;1169064;1041186
1170308;1280352;false;1170308;672226
1143245;1207413;false;1143245;662979
1120357;1197169;false;1120357;678208
1140736;1270631;false;1140736;942269
1132033;1272380;false;1132033;671708
1162906;1192396;false;1162906;833342
1073403;1230984;false;1073403;673676
1171929;1252974;false;1171929;1048766
1099429;1230902;false;1099429;969012
1094537;1257680;false;1094537;3024600
1125077;1235244;false;1125077;887901
1130010;1188744;false;1130010;916253
1107562;1208566;false;1107562;1072209
1110428;1266758;false;1110428;932494
1158479;1252554;false;1158479;770323
1114135;1260279;false;1114135;1013242
1138342;1232041;false;1138342;964651
1097398;1218288;false;1097398;3019299
1147703;1271103;false;1147703;769860
1148550;1247692;false;1148550;3022488
1153581;1219352;false;1153581;798314
1080355;1213288;false;1080355;924869
1145745;1221906;false;1145745;1060168
1172742;1201628;false;1172742;903051
1078308;1262569;false;1078308;963299
1143659;1210976;false;1143659;1048894
1143254;1188758;false;1143254;691520
1143225;1245573;false;1143225;806541
1167761;1266654;false;1167761;675541
1108419;1194817;false;1108419;1048832
1149368;1233202;false;1149368;927814
1102967;1205886;false;1102967;865092
1110435;1266791;false;1110435;1028673
1109645;1280369;false;1109645;971990
1169215;1259179;false;1169215;661858
1137249;1270456;false;1137249;926920
1123863;1197240;false;1123863;785303
1084784;1199959;false;1084784;971088
1143679;1203137;false;1143679;923727
1119295;1201218;false;1119295;783651
1123889;1200428;false;1123889;968665
1118883;1210032;false;1118883;958298
1160745;1215008;false;1160745;674549
1172730;1198752;false;1172730;868528
1089291;1269269;false;1089291;1012037
1117748;1270865;false;1117748;986476
1148667;1196381;false;1148667;1040967
1114375;1219701;false;1114375;967275
1130849;1200824;false;1130849;1000221
1103469;1256295;false;1103469;872136
1099033;1254288;false;1099033;965040
1135400;1262450;false;1135400;718226
1148528;1211981;false;1148528;1040345
1120872;1255521;false;1120872;974276
1108799;1259427;false;1108799;1020675
1123956;1261881;false;1123956;958611
1089605;1193710;false;1089605;679314
1086937;1246628;false;1086937;684234
1129158;1268072;false;1129158;944528
1150500;1197424;false;1150500;866974
1097401;1199726;false;1097401;947187
1147760;1218899;false;1147760;671741
1144110;1246445;false;1144110;992367
1096611;1240437;false;1096611;967064
1142391;1204312;false;1142391;894143
1121728;1251608;false;1121728;1008334
1124992;1278202;false;1124992;797878
1159170;1215205;false;1159170;1028809
1106073;1270244;false;1106073;957921
1145711;1276055;false;1145711;888112
1075462;1207468;false;1075462;759335
1165419;1281749;false;1165419;1065082
1130416;1209088;false;1130416;1072088
1132096;1244671;false;1132096;770203
1073365;1220003;false;1073365;1066188
1168253;1247693;false;1168253;1057035
1174912;1205494;false;1174912;885851
1178953;1258886;false;1178953;959358
1137914;1280677;false;1137914;1052618
1151837;1272623;false;1151837;948587
1107148;1266803;false;1107148;920532
1084772;1272450;false;1084772;1056328
1124824;1278137;false;1124824;680017
1115470;1204670;false;1115470;947001
1118484;1241198;false;1118484;3008694
1170291;1243360;false;1170291;1068898
1140378;1189259;false;1140378;1067517
1107302;1219536;false;1107302;671751
1123839;1200978;false;1123839;727973
1084376;1266784;false;1084376;979018
1149157;1268438;false;1149157;1003710
1083182;1259957;false;1083182;1046251
1144377;1214368;false;1144377;1071334
1135783;1221903;false;1135783;1044821
1090941;1196030;false;1090941;667089
1127112;1240039;false;1127112;1038176
1115187;1261790;false;1115187;799397
1113571;1249106;false;1113571;957665
1148963;1258339;false;1148963;747940
1165016;1232409;false;1165016;968698
1073365;1222057;false;1073365;1066188
1131288;1195814;false;1131288;992982
1127074;1210969;false;1127074;956010
1092149;1263886;false;1092149;3021135
1125900;1196552;false;1125900;1020423
1073391;1265037;false;1073391;970316
1168002;1235472;false;1168002;1055113
1174205;1261623;false;1174205;686669
1131687;1256909;false;1131687;943275
1162974;1269295;false;1162974;1064218
1156724;1209147;false;1156724;914337
1105178;1253791;false;1105178;691063
1129150;1252938;false;1129150;685561
1079895;1227620;false;1079895;1070260
1143659;1207618;false;1143659;1048894
1096197;1207719;false;1096197;765074
1100244;1266153;false;1100244;662601
1098626;1205231;false;1098626;659882
1125913;1200646;false;1125913;969063
1086398;1254825;false;1086398;963189
1090962;1201039;false;1090962;3022182
1178678;1268358;false;1178678;867712
1125077;1211717;false;1125077;887901
1153456;1205727;false;1153456;943357
1168245;1212054;false;1168245;690181
1158366;1272499;false;1158366;976984
1141575;1266811;false;1141575;1020679
1087265;1280791;false;1087265;1023867
1154241;1208083;false;1154241;930231
1088057;1218951;false;1088057;924718
1101174;1275920;false;1101174;1056123
1082782;1254266;false;1082782;1026749
1094995;1190004;false;1094995;707343
1112639;1222165;false;1112639;717956
1073774;1274614;false;1073774;1038955
1120235;1269600;false;1120235;1048758
1173539;1250291;false;1173539;780807
1159229;1259097;false;1159229;770303
1176826;1235610;false;1176826;966665
1131679;1219520;false;1131679;826240
1103463;1221190;false;1103463;1065612
1075948;1223613;false;1075948;931240
1095304;1248435;false;1095304;868273
1091364;1252411;false;1091364;974159
1075840;1258891;false;1075840;922887
1147322;1250372;false;1147322;759349
1142837;1196781;false;1142837;827113
1140791;1220597;false;1140791;1044711
1179402;1254243;false;1179402;940312
1132866;1201467;false;1132866;1014266
1155048;1204139;false;1155048;1016739
1086389;1203078;false;1086389;790549
1143685;1280007;false;1143685;3024609
1171922;1248035;false;1171922;3021147
1091365;1247633;false;1091365;3009840
1146145;1201409;false;1146145;932306
1166615;1187846;false;1166615;774288
1159380;1223672;false;1159380;708376
1107125;1203854;false;1107125;797475
1128656;1252124;false;1128656;1015686
1073117;1264580;false;1073117;770029
1087195;1266191;false;1087195;1026693
1150186;1254876;false;1150186;1028829
1152069;1214866;false;1152069;795547
1155493;1212306;false;1155493;924915
1134997;1225437;false;1134997;966337
1167401;1261264;false;1167401;958324
