t_id_unidadconstruccion;t_id_caracteristicaunidadconstruccion;tipo_unidad_construccion;uso_construccion;total_habitaciones
1197529;8351;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204141;62921;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222777;20895;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1267034;16697;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1223809;30806;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1207700;66196;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1188991;65998;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1232570;6864;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1189402;713;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222278;11733;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1230071;65398;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1263264;1687;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1254734;38894;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1259876;35307;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196707;38458;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1214585;27703;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1267362;61145;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204068;56868;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220342;12068;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1269321;63777;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212682;38774;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212427;32958;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1242832;9340;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1199281;8917;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1199672;41673;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204683;38421;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1238701;71038;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1199015;51985;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1271594;21400;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1233279;72387;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1209675;44503;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1195647;44775;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1233917;37655;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1231485;17684;Residencial;Residencial.Barracas;0
1280439;83510;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1257992;30782;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1265496;45222;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1248566;44864;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1208641;12279;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211330;8962;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220129;11758;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1204444;60790;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1224207;67204;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1199688;53015;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1197896;50116;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220215;11914;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1269824;45452;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1239817;4831;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1197958;2215;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204525;40195;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198436;56536;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1264846;46340;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1210674;34540;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213833;7465;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200153;47563;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1252133;37572;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1212834;3102;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1266218;64541;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1191842;24653;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1220245;24852;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1269086;30453;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219907;21682;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1267928;58333;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211543;63895;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219426;14552;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1240981;16399;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1188451;44335;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1246056;64917;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1242039;1150;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1266579;33671;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1224327;81678;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204283;41876;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1218033;28707;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1201924;1733;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1230961;81677;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200524;61949;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1208009;26785;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198249;41523;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1259204;31760;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1254004;28630;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1203558;37908;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1262806;18255;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1188777;53404;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220794;13463;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1253357;44526;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1189837;34516;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203058;45065;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1245960;39810;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1248629;72018;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1207840;39394;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1251260;6472;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1205511;581;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203038;40214;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1225716;33373;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1211187;41023;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213925;41389;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222412;28745;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1220620;21681;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1265154;7228;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1239147;9099;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1197364;43120;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198822;71923;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1231906;31351;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1264522;2679;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1277461;21054;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1253997;44673;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1264725;43448;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1235079;16948;Residencial;Residencial.Barracas;0
1258046;38665;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1277496;18717;Residencial;Residencial.Barracas;0
1260912;16380;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1223128;26738;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1199473;71248;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1208790;38029;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1269705;27919;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1223687;29421;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1274564;68809;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1271498;14290;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1256474;8916;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1195830;800;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212262;44324;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1230209;3327;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1200208;32038;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1194602;83606;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1274023;33910;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1195891;42882;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1202816;41185;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1276777;36693;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1278969;67887;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211803;65986;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1194884;21924;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1241664;2436;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1195832;982;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203372;45264;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249193;62370;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1242795;4508;Residencial;Residencial.Barracas;0
1225834;65655;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1248871;14911;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1231848;24969;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1226960;19882;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1249601;32463;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1247813;23679;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1275177;17928;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1235048;9335;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1188326;69008;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1247602;66549;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1261853;57751;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1194957;59666;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1253549;52437;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1241750;21072;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1243987;17841;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1269150;22853;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1255346;37195;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207507;31765;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211598;17177;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207450;57987;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1275148;10111;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1202998;44436;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249375;1615;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1208367;491;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205536;1897;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1270803;1170;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1268232;5505;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1223608;8897;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1242888;21142;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1270379;31149;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1277023;4609;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1212126;6453;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1207599;28061;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206190;49712;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1246337;38977;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1197788;22103;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203923;13953;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1260285;9354;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1277746;2756;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1260354;17579;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1258556;17171;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1210971;45641;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1264230;39602;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1230158;15743;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1277124;32544;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1197592;32740;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1213537;83881;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1234010;64946;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1264767;34683;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1243885;81482;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1188114;40344;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212837;4038;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1209399;6632;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1187925;58405;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1252175;48929;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1264106;43284;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1225508;73934;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1269994;66584;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1195202;58510;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1192641;35659;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1266438;16126;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1192217;38036;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203004;29644;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1191618;11155;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1211473;48476;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1212866;46300;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1278222;39489;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1233774;3182;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1232612;46875;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1216165;23020;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1259772;18783;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1221677;24640;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1271912;63717;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1207981;58183;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229495;40781;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1211728;48281;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249562;27138;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1250876;33696;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1256482;12961;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1224805;6984;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1204748;48964;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1244320;11711;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1229018;33923;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1211479;49952;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1240827;72365;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1204280;40911;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1219581;31112;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1195356;14475;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1245442;6221;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1239003;58347;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1205161;38789;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1191960;25103;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1221800;24626;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1209223;29233;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205052;83488;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1191109;58409;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1190321;31733;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1222415;29294;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1209671;42935;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1194640;16194;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220290;17909;Residencial;Residencial.Barracas;0
1211402;36685;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1253838;23472;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203755;27135;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1281393;74718;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1254111;42277;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1237186;67010;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1257427;23396;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1230377;23249;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1233335;80389;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1230946;1675;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1278221;39117;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1202142;61136;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1274218;73257;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221039;25723;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1227930;51937;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1187875;46658;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1274766;17096;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1196379;13614;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1256435;3274;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1194891;42762;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1220785;33766;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1197142;60244;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1208755;25573;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1262210;23785;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1254659;31611;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1269427;75389;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221676;24638;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1253215;11047;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1259723;46207;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1201747;42894;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1262258;28841;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1201691;2367;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229830;4711;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1198108;55995;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1265183;9956;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1217361;26861;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1211766;60491;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1201467;3765;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249351;80980;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206003;601;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1198942;30032;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1187849;45476;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1190290;29047;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1260834;4709;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1213336;31014;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1199063;6173;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221712;68553;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1198260;28558;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1267036;16832;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229827;5049;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1251513;4141;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1245635;61853;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1201742;42504;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1263346;84492;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1254041;35203;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1236996;20031;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1251233;83554;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1256448;5332;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1198763;53368;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1256771;45458;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1215228;44885;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1259370;37652;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1206871;36107;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1202266;34502;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205608;33395;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1270726;74081;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1263644;47611;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1249034;58321;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1222220;45430;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1210009;50019;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1195137;44754;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1243851;72880;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1203663;61124;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1231410;3637;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1198621;3060;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1207990;20397;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1218318;12027;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1195763;8636;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1278660;72378;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1244963;70225;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1206934;57765;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200317;61612;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1255103;3652;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221449;29322;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1215328;24963;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1208182;57545;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1221378;29458;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1266412;41512;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1279317;68644;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1236025;59214;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1255409;45162;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1225752;44217;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1190014;12368;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1266547;30360;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1273460;79616;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1205186;52511;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1229636;26381;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1234145;83415;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1204952;42232;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1196017;48546;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1248864;17552;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1263129;56090;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1272343;36208;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1268230;5600;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1210795;63777;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1200961;68864;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1223660;19407;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1219787;80643;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1197166;41050;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1251413;27787;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1231423;5982;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1222015;11236;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1248737;83726;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1256214;62144;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1225737;27479;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1196607;2109;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1257980;28915;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
1222885;12333;Residencial;Residencial.Vivienda_Hasta_3_Pisos_En_PH;0
1198288;37801;Residencial;Residencial.Vivienda_Hasta_3_Pisos;0
1279402;1910;Residencial;Residencial.Apartamentos_4_y_mas_pisos_en_PH;0
