t_id_derecho;tipo_derecho;fraccion_derecho
2953797;Dominio;0.5000000000
2845625;Dominio;0.3300000000
2960016;Dominio;0.5000000000
2852163;Dominio;0.3333000000
2828141;Dominio;0.1600000000
2875216;Dominio;0.5000000000
2981587;Dominio;0.5000000000
2786508;Dominio;0.5000000000
2844850;Dominio;0.3334000000
2827024;Dominio;0.5000000000
2789069;Dominio;0.2700000000
2838430;Dominio;0.5000000000
2866352;Dominio;0.5000000000
2930933;Dominio;0.2500000000
2835135;Dominio;0.5000000000
2868616;Dominio;0.5000000000
2823922;Dominio;0.5000000000
2789085;Dominio;0.5000000000
2971395;Dominio;0.5000000000
2978689;Dominio;0.5000000000
2932151;Dominio;0.5000000000
2968301;Dominio;0.5000000000
2987826;Dominio;0.5000000000
2987831;Dominio;0.5000000000
2959801;Dominio;0.2500000000
2844802;Dominio;0.5000000000
2844236;Dominio;0.5000000000
2958032;Dominio;0.3330000000
2794908;Dominio;0.5000000000
2791522;Dominio;0.5000000000
2832344;Dominio;0.5000000000
2968582;Dominio;0.5000000000
2788389;Dominio;0.2700000000
2987877;Dominio;0.5000000000
2958498;Dominio;0.5000000000
2951565;Dominio;0.2500000000
2838485;Dominio;0.0110000000
2790437;Dominio;0.1600000000
2977828;Dominio;0.5000000000
2837542;Dominio;0.3250000000
2831968;Dominio;0.1600000000
2843723;Dominio;0.0830000000
2843211;Dominio;0.5000000000
2835663;Dominio;0.5000000000
2847779;Dominio;0.9583300000
2987921;Dominio;0.5000000000
2930336;Dominio;0.5000000000
2838491;Dominio;0.0110000000
2816625;Dominio;0.1600000000
2788063;Dominio;0.2500000000
2958275;Dominio;0.1000000000
2931453;Dominio;0.5000000000
2942526;Dominio;0.5000000000
2974420;Dominio;0.5000000000
2951562;Dominio;0.2500000000
2835637;Dominio;0.5000000000
2875208;Dominio;0.5000000000
2931011;Dominio;0.5000000000
2782733;Dominio;0.5000000000
2938257;Dominio;0.5000000000
2828708;Dominio;0.1600000000
2929977;Dominio;0.3300000000
2817653;Dominio;0.1600000000
2852395;Dominio;0.1660000000
2953003;Dominio;0.5000000000
2828017;Dominio;0.1600000000
2788338;Dominio;0.5000000000
2816656;Dominio;0.1600000000
2777818;Dominio;0.5000000000
2873693;Dominio;0.6700000000
2844039;Dominio;0.0830000000
2818130;Dominio;0.1600000000
2846973;Dominio;0.2500000000
2831691;Dominio;0.1600000000
2852701;Dominio;0.3300000000
2838490;Dominio;0.0110000000
2789348;Dominio;0.5000000000
2837651;Dominio;0.1500000000
2962513;Dominio;0.3300000000
2958926;Dominio;0.5000000000
2938258;Dominio;0.5000000000
2961104;Dominio;0.5000000000
2942268;Dominio;0.5000000000
2859225;Dominio;0.5000000000
2964469;Dominio;0.5000000000
2959820;Dominio;0.2500000000
2931431;Dominio;0.5000000000
2958258;Dominio;0.1200000000
2785723;Dominio;0.3300000000
2964281;Dominio;0.5000000000
2788825;Dominio;0.5000000000
2777815;Dominio;0.5000000000
2844380;Dominio;0.5000000000
2827649;Dominio;0.1600000000
2957985;Dominio;0.3330000000
2866914;Dominio;0.3300000000
2964553;Dominio;0.2500000000
2958440;Dominio;0.5000000000
2832918;Dominio;0.5000000000
2838502;Dominio;0.5000000000
2832423;Dominio;0.5000000000
2796697;Dominio;0.6660000000
2796719;Dominio;0.5000000000
2959804;Dominio;0.2500000000
2959043;Dominio;0.2500000000
2831969;Dominio;0.1600000000
2821231;Dominio;0.1600000000
2844073;Dominio;0.5000000000
2972942;Dominio;0.5000000000
2987908;Dominio;0.5000000000
2787419;Dominio;0.5000000000
2987911;Dominio;0.5000000000
2852699;Dominio;0.3300000000
2852061;Dominio;0.3300000000
2782570;Dominio;0.5000000000
2831957;Dominio;0.1600000000
2960224;Dominio;0.5000000000
2844952;Dominio;0.5000000000
2832917;Dominio;0.5000000000
2959482;Dominio;0.5000000000
2845314;Dominio;0.5000000000
2959810;Dominio;0.2500000000
2958266;Dominio;0.1000000000
2847512;Dominio;0.0800000000
2958241;Dominio;0.5000000000
2791532;Dominio;0.2500000000
2927689;Dominio;0.5000000000
2838435;Dominio;0.5000000000
2786495;Dominio;0.5000000000
2827237;Dominio;0.5000000000
2828702;Dominio;0.1600000000
2788044;Dominio;0.2500000000
2987864;Dominio;0.5000000000
2859489;Dominio;0.5000000000
2846583;Dominio;0.1666000000
2845212;Dominio;0.5000000000
2849907;Dominio;0.3334000000
2852795;Dominio;0.5000000000
2835366;Dominio;0.3300000000
2875221;Dominio;0.5000000000
2838427;Dominio;0.1250000000
2817482;Dominio;0.1600000000
2818826;Dominio;0.1600000000
2931419;Dominio;0.5000000000
2939248;Dominio;0.5000000000
2931601;Dominio;0.5000000000
2808749;Dominio;0.2500000000
2840741;Dominio;0.5000000000
2832811;Dominio;0.5000000000
2787298;Dominio;0.5000000000
2827076;Dominio;0.1600000000
2787326;Dominio;0.5000000000
2953005;Dominio;0.5000000000
2785617;Dominio;0.5000000000
2958274;Dominio;0.1000000000
2830528;Dominio;0.1600000000
2958671;Dominio;0.5000000000
2835238;Dominio;0.5000000000
2788040;Dominio;0.5000000000
2828697;Dominio;0.1600000000
2960223;Dominio;0.5000000000
2987909;Dominio;0.5000000000
2978308;Dominio;0.3400000000
2844712;Dominio;0.5000000000
2820119;Dominio;0.1600000000
2814649;Dominio;0.1600000000
2821227;Dominio;0.1600000000
2959470;Dominio;0.5000000000
2875219;Dominio;0.5000000000
2817483;Dominio;0.1600000000
2786060;Dominio;0.5000000000
2837680;Dominio;0.1500000000
2846985;Dominio;0.2500000000
2844762;Dominio;0.5000000000
2785828;Dominio;0.5000000000
2961080;Dominio;0.1600000000
2837968;Dominio;0.5000000000
2794882;Dominio;0.5000000000
2794906;Dominio;0.5000000000
2781525;Dominio;0.5000000000
2954888;Dominio;0.1000000000
2859945;Dominio;0.5000000000
2795851;Dominio;0.3333000000
2852719;Dominio;0.5000000000
2832650;Dominio;0.5000000000
2793176;Dominio;0.5000000000
2817582;Dominio;0.5000000000
2838452;Dominio;0.5000000000
2843724;Dominio;0.0830000000
2788430;Dominio;0.5000000000
2987924;Dominio;0.5000000000
2926888;Dominio;0.5000000000
2982246;Dominio;0.5000000000
2847324;Dominio;0.2500000000
2817654;Dominio;0.1600000000
2978104;Dominio;0.5000000000
2987874;Dominio;0.5000000000
2964311;Dominio;0.5000000000
2836892;Dominio;0.7500000000
2814650;Dominio;0.1600000000
2823409;Dominio;0.1600000000
2987913;Dominio;0.5000000000
2987824;Dominio;0.2500000000
2827652;Dominio;0.1600000000
2828016;Dominio;0.1600000000
2845339;Dominio;0.5000000000
2828014;Dominio;0.1600000000
2875229;Dominio;0.5000000000
2930425;Dominio;0.5000000000
2831040;Dominio;0.1600000000
2786438;Dominio;0.1600000000
2823021;Dominio;0.5000000000
2958439;Dominio;0.5000000000
2836014;Dominio;0.5000000000
2838426;Dominio;0.1250000000
2790835;Dominio;0.1600000000
2987946;Dominio;0.5000000000
2828705;Dominio;0.1600000000
2987876;Dominio;0.5000000000
2958254;Dominio;0.1200000000
2930954;Dominio;0.5000000000
2832334;Dominio;0.5000000000
2987922;Dominio;0.5000000000
2838434;Dominio;0.5000000000
2795807;Dominio;0.5000000000
2836012;Dominio;0.5000000000
2821723;Dominio;0.1600000000
2838429;Dominio;0.1250000000
2831962;Dominio;0.1600000000
2835140;Dominio;0.3300000000
2790258;Dominio;0.5000000000
2873698;Dominio;0.5000000000
2961062;Dominio;0.5000000000
2953961;Dominio;0.5000000000
2786066;Dominio;0.5000000000
2925735;Dominio;0.5000000000
2846739;Dominio;0.5000000000
2785704;Dominio;0.5000000000
2780122;Dominio;0.5000000000
2926309;Dominio;0.5000000000
2844010;Dominio;0.0830000000
2927655;Dominio;0.5000000000
2794337;Dominio;0.5000000000
2982558;Dominio;0.5000000000
2821659;Dominio;0.1600000000
2785140;Dominio;0.5000000000
