t_id_predio;numero_predial;condicion_predio
1067963;470010002000000060801800004687;Condominio.Unidad_Predial
938453;470010107000000990801800000035;Condominio.Unidad_Predial
1046955;470010003000000010801800002011;Condominio.Unidad_Predial
953520;470010002000000060801800004614;Condominio.Unidad_Predial
769854;470010112000000940801800000157;Condominio.Unidad_Predial
696040;470010002000000060801800004615;Condominio.Unidad_Predial
953558;470010102000002490801800000044;Condominio.Unidad_Predial
1063895;470010115000006470801800000010;Condominio.Unidad_Predial
884607;470010002000000040801800004961;Condominio.Unidad_Predial
828442;470010106000007080801800000019;Condominio.Unidad_Predial
680202;470010001000000020802800001528;Condominio.Unidad_Predial
1058933;470010001000000020803800001667;Condominio.Unidad_Predial
1055408;470010001000000020801800001390;Condominio.Unidad_Predial
814627;470010002000000050801800000165;Condominio.Unidad_Predial
795073;470010002000000050802800000348;Condominio.Unidad_Predial
960808;470010002000000050801800000151;Condominio.Unidad_Predial
685669;470010002000000040801800004966;Condominio.Unidad_Predial
1072177;470010107000000990801800000080;Condominio.Unidad_Predial
800036;470010002000000050802800000378;Condominio.Unidad_Predial
826070;470010107000000790801800000019;Condominio.Unidad_Predial
1072158;470010107000000990801800000078;Condominio.Unidad_Predial
665288;470010002000000070802800002056;Condominio.Unidad_Predial
1051137;470010107000000840801800000082;Condominio.Unidad_Predial
798643;470010001000000020803800001677;Condominio.Unidad_Predial
718709;470010002000000070802800002082;Condominio.Unidad_Predial
696023;470010002000000060801800004587;Condominio.Unidad_Predial
961787;470010001000000020802800001502;Condominio.Unidad_Predial
669673;470010106000007070801800000014;Condominio.Unidad_Predial
677803;470010112000000940801800000113;Condominio.Unidad_Predial
1054182;470010115000006470801800000020;Condominio.Unidad_Predial
814829;470010002000000050801800000324;Condominio.Unidad_Predial
1001179;470010002000000070802800002072;Condominio.Unidad_Predial
939082;470010109000002580801800000338;Condominio.Unidad_Predial
1018819;470010109000002580801800000323;Condominio.Unidad_Predial
938120;470010107000000990801800000044;Condominio.Unidad_Predial
1011804;470010107000000380801800000010;Condominio.Unidad_Predial
990962;470010115000006470801800000014;Condominio.Unidad_Predial
743126;470010109000002580801800000001;Condominio.Unidad_Predial
720910;470010002000000050802800000395;Condominio.Unidad_Predial
799653;470010002000000050801800000220;Condominio.Unidad_Predial
799681;470010002000000050801800000211;Condominio.Unidad_Predial
1058865;470010001000000020802800001540;Condominio.Unidad_Predial
938017;470010109000002580801800000343;Condominio.Unidad_Predial
795099;470010002000000050802800000346;Condominio.Unidad_Predial
800114;470010002000000050802800000398;Condominio.Unidad_Predial
999038;470010001000000020802800001505;Condominio.Unidad_Predial
795055;470010002000000050801800000308;Condominio.Unidad_Predial
813378;470010110000000490802800000069;Condominio.Unidad_Predial
727604;470010107000000990801800000040;Condominio.Unidad_Predial
658560;470010109000002580801800000088;Condominio.Unidad_Predial
673031;470010002000000050802800000387;Condominio.Unidad_Predial
769743;470010112000000940801800000129;Condominio.Unidad_Predial
1013268;470010001000000020803800001660;Condominio.Unidad_Predial
1040162;470010002000000070802800002033;Condominio.Unidad_Predial
661981;470010002000000060801800004686;Condominio.Unidad_Predial
683862;470010002000000040801800004980;Condominio.Unidad_Predial
1040043;470010001000000020803800001649;Condominio.Unidad_Predial
956812;470010108000000160801800000034;Condominio.Unidad_Predial
694360;470010002000000040801800003959;Condominio.Unidad_Predial
938271;470010107000000990801800000026;Condominio.Unidad_Predial
1069697;470010002000000050801800000281;Condominio.Unidad_Predial
1023033;470010109000002580801800000393;Condominio.Unidad_Predial
792157;470010001000000020802800001545;Condominio.Unidad_Predial
938639;470010107000000990801800000099;Condominio.Unidad_Predial
760041;470010002000000060801800004693;Condominio.Unidad_Predial
814277;470010001000000020802800001527;Condominio.Unidad_Predial
844250;470010114000001680801800000015;Condominio.Unidad_Predial
834997;470010002000000060801800004577;Condominio.Unidad_Predial
798651;470010001000000020803800001685;Condominio.Unidad_Predial
677992;470010001000000020802800001517;Condominio.Unidad_Predial
995556;470010002000000050802800000394;Condominio.Unidad_Predial
989169;470010112000000940801800000117;Condominio.Unidad_Predial
1054539;470010002000000050802800000374;Condominio.Unidad_Predial
965989;470010107000000990801800000042;Condominio.Unidad_Predial
1005234;470010002000000050801800000207;Condominio.Unidad_Predial
961169;470010002000000050802800000358;Condominio.Unidad_Predial
1061376;470010002000000060801800004713;Condominio.Unidad_Predial
960810;470010002000000050801800000150;Condominio.Unidad_Predial
792171;470010001000000020802800001544;Condominio.Unidad_Predial
1052074;470010002000000060801800004613;Condominio.Unidad_Predial
1047574;470010002000000050802800000338;Condominio.Unidad_Predial
866197;470010106000007100801800000009;Condominio.Unidad_Predial
677212;470010002000000050801800000209;Condominio.Unidad_Predial
794967;470010002000000050801800000105;Condominio.Unidad_Predial
1026889;470010109000002580801800000395;Condominio.Unidad_Predial
1008494;470010001000000020803800001680;Condominio.Unidad_Predial
800060;470010002000000050802800000382;Condominio.Unidad_Predial
683906;470010002000000040801800004997;Condominio.Unidad_Predial
718650;470010002000000070802800002063;Condominio.Unidad_Predial
1010776;470010002000000060801800004705;Condominio.Unidad_Predial
928492;470010107000000790801800000020;Condominio.Unidad_Predial
799756;470010002000000050801800000229;Condominio.Unidad_Predial
880551;470010107000001380801800000183;Condominio.Unidad_Predial
796376;470010002000000050801800000126;Condominio.Unidad_Predial
871029;470010002000000070802800002032;Condominio.Unidad_Predial
923725;470010107000000840801800000072;Condominio.Unidad_Predial
962335;470010002000000050801800000163;Condominio.Unidad_Predial
1072106;470010107000000990801800000012;Condominio.Unidad_Predial
938061;470010111000002880801800000007;Condominio.Unidad_Predial
1067981;470010002000000060801800004700;Condominio.Unidad_Predial
799687;470010002000000050801800000213;Condominio.Unidad_Predial
676236;470010003000000010802800004068;Condominio.Unidad_Predial
800096;470010002000000050802800000391;Condominio.Unidad_Predial
910539;470010111000002880801800000099;Condominio.Unidad_Predial
659547;470010002000000070802800002061;Condominio.Unidad_Predial
795021;470010002000000050801800000202;Condominio.Unidad_Predial
1072160;470010107000000990801800000082;Condominio.Unidad_Predial
727526;470010107000000990801800000018;Condominio.Unidad_Predial
795093;470010002000000050802800000342;Condominio.Unidad_Predial
1020318;470010002000000040801800004962;Condominio.Unidad_Predial
817350;470010109000002580801800000329;Condominio.Unidad_Predial
685956;470010002000000040801800003957;Condominio.Unidad_Predial
660191;470010002000000040801800003962;Condominio.Unidad_Predial
938830;470010109000002580801800000362;Condominio.Unidad_Predial
826068;470010109000001140801800000012;Condominio.Unidad_Predial
698875;470010107000000720801800000000;Condominio.Unidad_Predial
1072254;470010107000001050801800000035;Condominio.Unidad_Predial
952548;470010002000000060801800004632;Condominio.Unidad_Predial
792155;470010001000000020802800001522;Condominio.Unidad_Predial
769824;470010112000000940801800000158;Condominio.Unidad_Predial
814275;470010001000000020802800001511;Condominio.Unidad_Predial
664071;470010002000000070802800002034;Condominio.Unidad_Predial
1061378;470010002000000050801800000170;Condominio.Unidad_Predial
752250;470010115000006470801800000009;Condominio.Unidad_Predial
993811;470010107000000840801800000080;Condominio.Unidad_Predial
681542;470010003000000010802800004057;Condominio.Unidad_Predial
1062494;470010002000000050801800000288;Condominio.Unidad_Predial
945897;470010002000000060801800004650;Condominio.Unidad_Predial
669813;470010109000002580801800000245;Condominio.Unidad_Predial
1011314;470010112000000940801800000109;Condominio.Unidad_Predial
661019;470010002000000050802800000363;Condominio.Unidad_Predial
1021958;470010002000000050801800000299;Condominio.Unidad_Predial
814605;470010002000000050801800000156;Condominio.Unidad_Predial
1071165;470010107000000840801800000087;Condominio.Unidad_Predial
718713;470010002000000070802800002081;Condominio.Unidad_Predial
976180;470010109000001140801800000020;Condominio.Unidad_Predial
1038732;470010002000000050801800000320;Condominio.Unidad_Predial
796374;470010002000000050801800000130;Condominio.Unidad_Predial
687105;470010107000000840801800000064;Condominio.Unidad_Predial
749826;470010110000000490802800000073;Condominio.Unidad_Predial
954581;470010107000001220801800000006;Condominio.Unidad_Predial
1072104;470010107000000990801800000010;Condominio.Unidad_Predial
923757;470010107000000840801800000074;Condominio.Unidad_Predial
815689;470010113000000530801800000021;Condominio.Unidad_Predial
684738;470010002000000040801800004970;Condominio.Unidad_Predial
1022699;470010001000000020802800001543;Condominio.Unidad_Predial
997270;470010109000002580801800000194;Condominio.Unidad_Predial
990655;470010109000002580801800000031;Condominio.Unidad_Predial
676386;470010002000000060801800004584;Condominio.Unidad_Predial
728496;470010109000002580801800000350;Condominio.Unidad_Predial
1067979;470010002000000060801800004704;Condominio.Unidad_Predial
1002411;470010109000002580801800000175;Condominio.Unidad_Predial
970421;470010001000000020802800001500;Condominio.Unidad_Predial
1072901;470010002000000050801800000248;Condominio.Unidad_Predial
733213;470010107000000990801800000063;Condominio.Unidad_Predial
669161;470010002000000040801800004991;Condominio.Unidad_Predial
799581;470010002000000050801800000284;Condominio.Unidad_Predial
784220;470010109000002580801800000349;Condominio.Unidad_Predial
679797;470010003000000010802800004063;Condominio.Unidad_Predial
666896;470010112000000940801800000143;Condominio.Unidad_Predial
991558;470010105000002120801800000031;Condominio.Unidad_Predial
1066552;470010002000000050802800000337;Condominio.Unidad_Predial
1004780;470010002000000050801800000313;Condominio.Unidad_Predial
795017;470010002000000050801800000154;Condominio.Unidad_Predial
1072098;470010107000000990801800000003;Condominio.Unidad_Predial
945899;470010002000000060801800004646;Condominio.Unidad_Predial
1003220;470010001000000020802800001499;Condominio.Unidad_Predial
784845;470010112000000940801800000112;Condominio.Unidad_Predial
935576;470010002000000050801800000144;Condominio.Unidad_Predial
799078;470010002000000050801800000174;Condominio.Unidad_Predial
1067971;470010002000000060801800004702;Condominio.Unidad_Predial
795071;470010002000000050802800000349;Condominio.Unidad_Predial
945971;470010002000000060801800004658;Condominio.Unidad_Predial
852235;470010002000000050801800000292;Condominio.Unidad_Predial
679728;470010002000000060801800004674;Condominio.Unidad_Predial
1005028;470010107000000990801800000090;Condominio.Unidad_Predial
973166;470010002000000060801800004629;Condominio.Unidad_Predial
799609;470010002000000050801800000287;Condominio.Unidad_Predial
661670;470010002000000070802800002030;Condominio.Unidad_Predial
864629;470010108000000160801800000025;Condominio.Unidad_Predial
1020310;470010002000000040801800004996;Condominio.Unidad_Predial
700043;470010002000000060801800004712;Condominio.Unidad_Predial
997425;470010115000006470801800000019;Condominio.Unidad_Predial
799655;470010002000000050801800000200;Condominio.Unidad_Predial
799615;470010002000000050801800000192;Condominio.Unidad_Predial
795133;470010002000000050802800000370;Condominio.Unidad_Predial
794979;470010002000000050801800000111;Condominio.Unidad_Predial
689046;470010002000000070802800002076;Condominio.Unidad_Predial
1032509;470010107000000990801800000022;Condominio.Unidad_Predial
799649;470010002000000050801800000194;Condominio.Unidad_Predial
1007057;470010107000000990801800000013;Condominio.Unidad_Predial
1003369;470010001000000020802800001546;Condominio.Unidad_Predial
799080;470010002000000050801800000169;Condominio.Unidad_Predial
800058;470010002000000050802800000385;Condominio.Unidad_Predial
995390;470010002000000060801800004706;Condominio.Unidad_Predial
743120;470010109000002580801800000002;Condominio.Unidad_Predial
784829;470010112000000940801800000120;Condominio.Unidad_Predial
895994;470010002000000060801800004597;Condominio.Unidad_Predial
939234;470010107000000990801800000005;Condominio.Unidad_Predial
799577;470010002000000050801800000282;Condominio.Unidad_Predial
974037;470010002000000050801800000157;Condominio.Unidad_Predial
680946;470010109000002580801800000356;Condominio.Unidad_Predial
990653;470010109000002580801800000351;Condominio.Unidad_Predial
1069660;470010002000000070802800002089;Condominio.Unidad_Predial
995626;470010002000000060801800004668;Condominio.Unidad_Predial
665745;470010002000000050801800000260;Condominio.Unidad_Predial
973942;470010002000000050801800000262;Condominio.Unidad_Predial
749822;470010110000000490802800000077;Condominio.Unidad_Predial
882469;470010002000000060801800004654;Condominio.Unidad_Predial
727528;470010107000000990801800000019;Condominio.Unidad_Predial
865905;470010108000000160801800000022;Condominio.Unidad_Predial
1043884;470010112000000940801800000123;Condominio.Unidad_Predial
790088;470010109000002580801800000326;Condominio.Unidad_Predial
799451;470010002000000050801800000271;Condominio.Unidad_Predial
1069664;470010002000000070802800002087;Condominio.Unidad_Predial
795101;470010002000000050802800000365;Condominio.Unidad_Predial
1064062;470010002000000040801800004986;Condominio.Unidad_Predial
1072156;470010107000000990801800000084;Condominio.Unidad_Predial
1067947;470010002000000060801800004588;Condominio.Unidad_Predial
784822;470010112000000940801800000114;Condominio.Unidad_Predial
983805;470010001000000020803800001658;Condominio.Unidad_Predial
978904;470010003000000010802800004059;Condominio.Unidad_Predial
938569;470010107000000990801800000069;Condominio.Unidad_Predial
934136;470010115000000760801800000106;Condominio.Unidad_Predial
696108;470010002000000060801800004701;Condominio.Unidad_Predial
673865;470010002000000050801800000190;Condominio.Unidad_Predial
825932;470010107000000810801800000332;Condominio.Unidad_Predial
676810;470010002000000050801800000280;Condominio.Unidad_Predial
749860;470010110000000490802800000067;Condominio.Unidad_Predial
1011463;470010002000000050802800000357;Condominio.Unidad_Predial
784854;470010112000000940801800000119;Condominio.Unidad_Predial
683864;470010002000000040801800004972;Condominio.Unidad_Predial
1009863;470010109000002580801800000089;Condominio.Unidad_Predial
906020;470010002000000070802800002047;Condominio.Unidad_Predial
884707;470010002000000040801800003966;Condominio.Unidad_Predial
795065;470010002000000050802800000341;Condominio.Unidad_Predial
718715;470010002000000070802800002083;Condominio.Unidad_Predial
798675;470010001000000020803800001683;Condominio.Unidad_Predial
961247;470010002000000050801800000239;Condominio.Unidad_Predial
718652;470010002000000070802800002085;Condominio.Unidad_Predial
949235;470010102000002490801800000048;Condominio.Unidad_Predial
800086;470010002000000050802800000389;Condominio.Unidad_Predial
795069;470010002000000050802800000353;Condominio.Unidad_Predial
820172;470010107000000990801800000032;Condominio.Unidad_Predial
979129;470010002000000040801800004990;Condominio.Unidad_Predial
1001343;470010003000000010801800002008;Condominio.Unidad_Predial
1070202;470010109000002580801800000331;Condominio.Unidad_Predial
682422;470010003000000010802800004070;Condominio.Unidad_Predial
792052;470010115000000790801800000046;Condominio.Unidad_Predial
814310;470010001000000020802800001531;Condominio.Unidad_Predial
1069648;470010002000000070802800002037;Condominio.Unidad_Predial
1047861;470010002000000060801800004709;Condominio.Unidad_Predial
937975;470010002000000040801800003963;Condominio.Unidad_Predial
668164;470010002000000040801800003952;Condominio.Unidad_Predial
695024;470010002000000050801800000404;Condominio.Unidad_Predial
1044963;470010002000000050801800000185;Condominio.Unidad_Predial
795091;470010002000000050802800000352;Condominio.Unidad_Predial
1063012;470010115000000790801800000053;Condominio.Unidad_Predial
903185;470010107000000990801800000093;Condominio.Unidad_Predial
671608;470010002000000040801800004971;Condominio.Unidad_Predial
696029;470010002000000060801800004609;Condominio.Unidad_Predial
995421;470010002000000070802800002077;Condominio.Unidad_Predial
792111;470010001000000020802800001493;Condominio.Unidad_Predial
766836;470010111000002880801800000141;Condominio.Unidad_Predial
