t_id_predio;numero_predial;vigencia_actualizacion_catastral
901062;470010107000001320009000000000;2023-01-04
3017349;470010104000000620904901060121;2023-01-04
991999;470010110000000610902900000170;2023-02-02
729749;470010110000001310006000000000;2023-02-02
3009378;470010104000000740901901010020;2023-01-04
675461;470010107000000270901900000000;2023-01-04
662945;470010110000000460801800000060;2023-02-02
3013314;470010107000001570801800000002;2023-01-04
799961;470010104000000320903901000083;2023-01-04
691299;470010107000000270904900000169;2023-01-04
956493;470010108000000190901901030032;2023-01-04
752439;470010110000000640901901050041;2023-02-02
3013899;470010002000000076901908010120;2023-01-21
956436;470010110000001240006000000000;2023-02-02
660726;470010110000000400904901020744;2023-02-02
3009654;470010107000000490905901130335;2023-01-04
984395;470010110000000380903900001178;2023-02-02
693182;470010107000000310904901050105;2023-01-04
790292;470010110000001630004000000000;2023-02-02
1036825;470010002000000070902902010024;2022-12-20
1004448;470010108000000060902902170163;2022-11-28
1020743;470010110000000380901902010058;2023-02-02
1053104;470010108000000010901904041823;2023-01-04
965020;470010110000000380903900001482;2023-02-02
3015453;470010107000000630901901010046;2023-01-04
992466;470010107000000690907901160322;2023-01-04
3017337;470010104000000020902901020093;2023-01-04
1039131;470010107000000020901901120174;2023-01-04
1058797;470010110000000190901904020248;2023-02-02
1064843;470010107000000490904901010216;2023-01-04
951609;470010110000000190901900010205;2023-02-02
719437;470010104000000280902901010047;2023-01-04
1042464;470010104000000140902901030017;2023-01-04
3012159;470010104000000290901901020040;2023-01-04
964140;470010002000000040901900000126;2023-01-21
3022305;470010110000000640902925010220;2023-02-02
1000390;470010110000000830901902040411;2023-02-02
1024360;470010110000000530902901050221;2023-02-02
3015021;470010107000000570903901110205;2023-01-04
752290;470010115000004010025901010001;2023-12-21
985258;470010110000000400902901110139;2023-02-02
964315;470010107000000410904901060121;2023-01-04
934140;470010110000001630009000000000;2023-02-02
905767;470010107000001280015000000000;2023-01-04
720229;470010104000000650901901010376;2023-01-04
3024633;470010104000000620901901010016;2023-01-04
1065035;470010110000000380903901030591;2023-02-02
1029295;470010110000000870046000000000;2023-02-02
749489;470010107000000800099000000000;2022-07-20
3015264;470010108000000010901902040325;2023-01-04
820417;470010110000000910901901090105;2023-02-02
802286;470010107000000190902901060046;2023-01-04
741370;470010107000000070901901090025;2023-01-04
926343;470010110000000380903901001386;2023-02-02
898454;470010107000001180006500000001;2023-01-04
968215;470010104000000540901901010046;2023-01-04
775846;470010107000000100902901020052;2023-01-04
1042246;470010104000000730901901070080;2023-01-04
658248;470010110000002280002000000000;2023-02-02
754832;470010110000000660901901000098;2023-02-02
1047016;470010110000000800901901040410;2023-02-02
1004051;470010110000000690901901070027;2023-02-02
985658;470010104000000690901900000000;2023-01-04
1029118;470010110000000610901901990051;2023-02-02
3009450;470010110000000640903904101310;2023-02-02
3015537;470010110000000380903901010989;2023-02-02
1056663;470010110000000800901901121208;2023-02-02
747339;470010110000000380903901031061;2023-02-02
657749;470010002000000076901907040612;2023-01-21
1023960;470010002000000072259000000000;2020-02-10
977860;470010110000000380901902010050;2023-02-02
958796;470010108000000010901903010631;2023-01-04
677281;470010107000000450801800000014;2023-01-04
783433;470010104000000690005000000000;2023-01-04
3008436;470010107000000120902901000089;2023-01-04
752538;470010107000000530801800000013;2023-01-04
668808;470010110000000010901901010007;2023-02-02
1008126;470010110000001290016000000000;2023-02-02
3006756;470010110000000380903901000847;2023-02-02
991792;470010108000000020902901140056;2023-01-04
990719;470010110000000480904901100178;2023-02-02
756480;470010110000000730901901110177;2023-02-02
746964;470010110000000380003000000000;2023-02-02
954610;470010107000000120901901020041;2023-01-04
1015862;470010104000000280902901030145;2023-01-04
775892;470010107000000100902901020056;2023-01-04
3011580;470010110000000620901901100134;2023-02-02
1053059;470010107000000070901901080023;2023-01-04
788919;470010107000000200904901070088;2023-01-04
1010487;470010107000000930901901020045;2023-01-04
1040716;470010002000000070905923040454;2023-01-21
987553;470010108000000010901901040416;2023-01-04
662788;470010104000000610903901010106;2023-01-04
953808;470010107000000120902901000110;2023-01-04
3014454;470010110000000380903901050621;2023-02-02
3007050;470010107000000930901901010062;2023-01-04
958411;470010104000000300904901040406;2023-01-04
973712;470010104000000630006000000000;2023-01-04
3011391;470010107000000490905902000613;2023-01-04
3024363;470010107000000630903901050125;2023-01-04
799555;470010104000000010901901040104;2023-01-04
3014835;470010110000000380903901000772;2023-02-02
699902;470010111000001220001500000012;2023-12-20
1042886;470010107000000270905901030257;2023-01-04
699646;470010108000000060902902110123;2022-11-28
985844;470010110000000630901901010052;2023-02-02
1017912;470010107000000530903901010052;2023-01-04
3006939;470010108000000010901902030217;2023-01-04
727488;470010107000000930901901010057;2023-01-04
1028421;470010107000000150904901010295;2023-01-04
1042049;470010110000000640903900010401;2023-02-02
3010791;470010107000000020901901090147;2023-01-04
964923;470010107000000410903901010040;2023-01-04
967930;470010110000000640905901010846;2023-02-02
1015368;470010107000000180901901030006;2023-01-04
796070;470010108000000180903901160337;2023-01-04
819956;470010110000000830901902171710;2023-02-02
1069318;470010110000001620007000000000;2023-02-02
1060529;470010110000000800901901090912;2023-02-02
3013830;470010110000000190901900010232;2023-02-02
1044079;470010107000000310905901010129;2023-01-04
1012251;470010107000000550901901050040;2023-01-04
1040671;470010115000006560901900000194;2023-01-18
1035394;470010104000000620903901160061;2023-01-04
1034649;470010108000000010901902130550;2023-01-04
1038127;470010110000001820004000000000;2023-02-02
1035347;470010107000000690907901010357;2023-01-04
753493;470010110000000190905901000536;2023-02-02
3019986;470010002000000076901908020177;2023-01-21
698624;470010002000000070905917030329;2023-01-21
977432;470010108000000010901901040377;2023-01-04
3011376;470010107000000270904900000180;2023-01-04
1049674;470010107000000080905901030202;2023-01-04
3021453;470010107000000690906901010214;2023-01-04
1052682;470010110000000250161000000000;2023-02-02
968949;470010106000000560901904010195;2023-01-21
751218;470010110000000620902901120416;2023-02-02
3011880;470010108000000010901903030824;2023-01-04
867991;470010104000000630901901080029;2023-01-04
954482;470010107000000320902901050086;2023-01-04
671674;470010106000000560901902060110;2023-01-21
984007;470010108000000020902901000070;2023-01-04
1064309;470010110000000470802800000038;2023-02-02
719575;470010107000000460903901010278;2023-01-04
1072438;470010107000001260007000000000;2023-01-04
3009849;470010108000000140902901010083;2023-01-04
1064933;470010110000000400904901050956;2023-02-02
1021367;470010104000000280902902020138;2023-01-04
1017166;470010110000000980009000000000;2023-01-04
954198;470010107000000120902902090309;2023-01-04
752437;470010110000000640901901060051;2023-02-02
786046;470010104000000730901901030062;2023-01-04
1066547;470010110000000620903901990569;2023-02-02
983683;470010110000000400903901050462;2023-02-02
658380;470010108000000010901904011357;2023-01-04
664943;470010108000000010901904031728;2023-01-04
666306;470010002000000070902911040215;2022-12-20
1041334;470010101000000940005000000000;2023-01-18
864272;470010107000000740901901220245;2023-01-04
1006890;470010002000000040901900000083;2023-01-21
754434;470010110000000640905901131133;2023-02-02
937545;470010110000000830901903141431;2023-02-02
3009324;470010110000000380901902010028;2023-02-02
1066130;470010110000000100901901000187;2023-02-02
997991;470010107000000300905901141408;2023-01-04
1000960;470010107000000570903901010110;2023-01-04
818474;470010110000000130006000000000;2023-02-02
1021540;470010107000000310904901010107;2023-01-04
663044;470010107000000310901901030014;2023-01-04
990716;470010108000000010901901040400;2023-01-04
917050;470010108000000010901904101132;2023-01-04
1072352;470010107000001210901901030049;2023-01-04
1025167;470010107000000970801800000045;2023-01-18
3020019;470010107000000070902901040040;2023-01-04
3009192;470010107000000020901901110222;2023-01-04
3018867;470010104000000560801800000017;2023-01-04
3006828;470010110000000380903901001236;2023-02-02
964866;470010106000000560901901050034;2023-01-21
991566;470010107000000610901901030034;2023-01-04
659513;470010002000000070903924020468;2023-01-23
659952;470010002000000070905918040353;2023-01-21
719531;470010104000000300904901111105;2023-01-04
959546;470010107000000490907901050010;2023-01-04
1033191;470010110000001500011500000002;2023-02-02
950144;470010110000000530902901010126;2023-02-02
978814;470010110000000190901900010078;2023-02-02
969514;470010104000000540901901010053;2023-01-04
865098;470010110000000290004500000004;2023-02-02
982496;470010110000000400903901000166;2023-02-02
675428;470010107000000940005000000000;2023-01-04
955213;470010107000000670003000000000;2023-01-04
944867;470010107000000280903901150105;2023-01-04
1021318;470010107000000280906901010575;2023-01-04
723977;470010007000000020544000000000;2024-05-23
977231;470010110000000510902901040001;2023-02-02
1017915;470010107000000280906901010610;2023-01-04
749909;470010112000003230001000000000;2022-07-20
918788;470010110000000570902900000197;2023-02-02
1049174;470010110000000380901902020177;2023-02-02
675843;470010110000000530901901020018;2023-02-02
727973;470010104000000130003000000000;2023-01-04
667046;470010002000000076901908010098;2023-01-21
992502;470010108000000010901903090948;2023-01-04
667062;470010002000000070905904030071;2023-01-21
3016281;470010107000000090906901050185;2023-01-04
733499;470010108000000190901901060050;2023-01-04
1051590;470010002000000040901901010032;2023-01-21
683224;470010107000000400902901040040;2023-01-04
3010218;470010110000000580902901990077;2023-02-02
820708;470010110000001460009000000000;2023-02-02
746865;470010110000000290009000000000;2023-02-02
3018384;470010110000000640903900010355;2023-02-02
992002;470010108000000010901901060434;2023-01-04
959562;470010108000000010901902170607;2023-01-04
1017467;470010110000000640901901140140;2023-02-02
659757;470010107000000130905900000000;2023-01-04
862339;470010107000000630902901010114;2023-01-04
668263;470010107000000280906901010621;2023-01-04
1000316;470010107000000280903901010048;2023-01-04
721163;470010002000000070902911010201;2022-12-20
1007479;470010110000001490013000000000;2023-02-02
1060500;470010110000000380901902020137;2023-02-02
967102;470010104000000650901901120521;2023-01-04
991315;470010110000000710901901050175;2023-02-02
953016;470010107000001280006000000000;2023-01-04
923747;470010107000000560095000000000;2023-01-04
1068898;470010107000000250001000000000;2023-01-04
988115;470010110000000380903901001222;2023-02-02
1003733;470010106000000560901901030017;2023-01-21
1021644;470010104000000010901901080143;2023-01-04
717823;470010110000001400005500000001;2023-02-02
1024996;470010110000000380903901001201;2023-02-02
750991;470010110000000620901901030077;2023-02-02
964895;470010107000000300011000000000;2023-01-04
1024549;470010110000000800901901010071;2023-02-02
1024800;470010107000000550901901040038;2023-01-04
955192;470010107000000120903901010376;2023-01-04
1010154;470010110000000400904901000702;2023-02-02
957798;470010110000000910901900000000;2023-02-02
1028740;470010107000000120902901000124;2023-01-04
1041093;470010002000000070902902040036;2022-12-20
3016689;470010104000000560901901040051;2023-01-04
980056;470010108000000010901901050421;2023-01-04
1056279;470010107000000130123000000000;2023-01-04
983252;470010110000000620903901990594;2023-02-02
959083;470010104000000270901901010001;2023-01-04
3012435;470010107000000300905901131301;2023-01-04
959145;470010108000000010901901040410;2023-01-04
1017099;470010107000000460902901090095;2023-01-04
954111;470010108000000010901902130552;2023-01-04
1041599;470010107000000080909901030378;2023-01-04
689086;470010107000000490907901080723;2023-01-04
956750;470010110000002430006000000000;2023-01-04
769436;470010110000000080019500000001;2023-02-09
975752;470010107000000570903901080186;2023-01-04
3013512;470010110000000680902901010070;2023-02-02
957091;470010110000000660901901000119;2023-02-02
749650;470010110000000460801800000069;2023-02-02
3016512;470010107000000300905901030047;2023-01-04
3023688;470010104000000050901901040036;2023-01-04
983998;470010110000000190901900010095;2023-02-02
1025352;470010107000000080905901120228;2023-01-04
683681;470010107000000210901901030092;2023-01-04
667744;470010107000000280906901010619;2023-01-04
671986;470010110000000640905901020900;2023-02-02
3009204;470010104000000280902901020108;2023-01-04
1068974;470010108000000060902902110123;2023-01-04
983255;470010110000001590901901000106;2023-02-02
3022518;470010110000000400904901030913;2023-02-02
678937;470010107000000700001000000000;2023-01-04
774527;470010107000000310902900000000;2023-01-04
982798;470010108000000010901904041536;2023-01-04
669116;470010107000000270903901020033;2023-01-04
1010920;470010107000000320904901020171;2023-01-04
965044;470010107000000150904901010254;2023-01-04
1065846;470010107000001210904904070229;2023-11-29
1060278;470010110000000380904901100181;2023-02-02
675756;470010110000002530901901010009;2023-02-02
725826;470010110000000320005901020219;2024-05-15
977182;470010108000000020902901030162;2023-01-04
1024346;470010110000000510801800000007;2023-02-02
1042301;470010108000000010901903070925;2023-01-04
1004078;470010110000000400904901000695;2023-02-02
947962;470010104000000910903901130178;2018-01-23
954743;470010107000000530903901010056;2023-01-04
3012852;470010107000000280904901030280;2023-01-04
3015297;470010107000000090906901010159;2023-01-04
968698;470010107000000100031000000000;2023-01-04
753574;470010110000000640903901010667;2023-02-02
3007785;470010104000000610903901010103;2023-01-04
658602;470010107000001290020000000000;2023-01-04
854366;470010107000000680010000000000;2023-01-04
679229;470010107000000220903901130109;2023-01-04
1029868;470010107000000490907901030003;2023-01-04
989052;470010107000000600902901030093;2023-01-04
868373;470010104000000730901901050069;2023-01-04
1007032;470010110000000380901902020101;2023-02-02
1069767;470010002000000070902910020188;2022-12-20
3017286;470010002000000076901901050248;2023-01-21
1066286;470010110000001590901901000024;2023-02-02
1060357;470010110000000640903903100594;2023-02-02
1046413;470010110000000530902901020044;2023-02-02
686016;470010107000000320903901010158;2023-01-04
3020415;470010104000000740901901030040;2023-01-04
977369;470010110000000400904901020759;2023-02-02
1056180;470010002000000070905908030151;2023-01-21
1052422;470010002000000076901906030546;2023-01-21
1015439;470010108000000160903901190233;2023-01-04
963899;470010104000000180019000000000;2023-01-04
778118;470010107000000220903901030073;2023-01-04
717675;470010107000000460903901010131;2023-01-04
753619;470010110000000640903902010491;2023-02-02
720747;470010104000000920901901060027;2023-01-20
1034980;470010107000000080910901020421;2023-01-04
1017790;470010107000000160902901020046;2023-01-04
801064;470010002000000070905926030509;2023-01-21
3014016;470010104000000020902901030116;2023-01-04
666510;470010108000000160903901060184;2023-01-04
798344;470010110000000520801800000008;2023-02-02
775749;470010108000000010901904031518;2023-01-04
1064368;470010110000000670903901110081;2023-02-02
831409;470010110000001740005500000001;2023-02-02
3017217;470010002000000076901902040299;2023-01-21
1007556;470010107000000300903901040158;2023-01-04
864068;470010110000000630901901020198;2023-02-02
974405;470010107000000310904901010122;2023-01-04
958687;470010107000000270901901020049;2023-01-04
808813;470010104000000290901901020035;2023-01-04
959003;470010110000000380904900000000;2023-02-02
680335;470010107000001360008000000000;2023-01-04
1004373;470010107000000460903901010281;2023-01-04
3007311;470010002000000040901901010152;2023-01-21
904180;470010107000000600902901020092;2023-01-04
3019383;470010107000000280905901120538;2023-01-04
971635;470010104000000650901901010570;2023-01-04
1053069;470010107000000080910901020416;2023-01-04
3008808;470010110000000710901901030144;2023-02-02
1062181;470010107000000510901901010008;2023-01-04
668251;470010107000001300901902040037;2023-01-04
995614;470010111000000440042000000000;2023-01-18
3008151;470010110000000380901902010260;2023-02-02
3010569;470010107000000630901901010056;2023-01-04
1037007;470010110000000480904901020099;2023-02-02
1032764;470010002000000070903914010263;2023-01-23
980674;470010110000000530903901050401;2023-02-02
923147;470010107000001200801800000000;2023-01-04
972071;470010104000000020903901120304;2023-01-04
893087;470010001000000020801800002409;2022-12-27
1042445;470010104000000610903901140160;2023-01-04
839251;470010104000000720010000000000;2023-01-04
975402;470010110000000380903901030592;2023-02-02
3010440;470010110000000580902901990092;2023-02-02
692805;470010110000000100901901000019;2023-02-02
3021507;470010110000000620902901010302;2023-02-02
3012114;470010107000000500901901010023;2023-01-04
975573;470010110000000640903903120602;2023-02-02
1065858;470010107000001210904904070230;2023-11-29
988745;470010110000000870902901000097;2023-02-02
752146;470010110000000640903900000289;2023-02-02
662750;470010110000001010022400000000;2023-01-04
890496;470010104000000610903901010137;2023-01-04
720113;470010104000000610903901010107;2023-01-04
1042645;470010107000000280906901010599;2023-01-04
1018026;470010110000000530902901150351;2023-02-02
3009219;470010104000000620904901010071;2023-01-04
3014427;470010110000000380904901120190;2023-02-02
971323;470010107000000120902901070292;2023-01-04
662780;470010104000000760010000000000;2023-01-04
1037400;470010110000000530902901010127;2023-02-02
866941;470010104000000310901901010077;2023-01-04
664202;470010107000000980001000000000;2023-01-04
748575;470010110000000400903901020299;2023-02-02
987688;470010110000000380903900001152;2023-02-02
753004;470010110000000640903900010386;2023-02-02
963289;470010104000000560011000000000;2023-01-04
972656;470010104000000640901901011005;2023-01-04
932496;470010110000001070020000000000;2023-01-04
3009684;470010104000000740901901020031;2023-01-04
819948;470010110000000700902901110064;2023-02-02
678089;470010002000000070905916040314;2023-01-21
756902;470010110000000800901901010022;2023-02-02
678929;470010002000000070903920020387;2023-01-23
1041714;470010110000000380901902120490;2023-02-02
660521;470010107000000490907901120741;2023-01-04
1037070;470010107000000300902901010086;2023-01-04
989161;470010108000000010901903020795;2023-01-04
974255;470010104000000320903901030040;2023-01-04
684859;470010108000000060902902160157;2022-11-28
730158;470010110000000710901901020133;2023-02-02
1068896;470010107000000250015000000000;2023-01-04
968095;470010107000000310903901020066;2023-01-04
3023631;470010107000000280904901010132;2023-01-04
3007317;470010002000000076901907080639;2023-01-21
751126;470010110000000620902901060360;2023-02-02
750183;470010110000000530902901010122;2023-02-02
953188;470010108000000020903901040197;2023-01-04
978712;470010110000000380903901000898;2023-02-02
851505;470010107000000070904901020131;2023-01-04
755201;470010110000000690901901050016;2023-02-02
984258;470010110000000630901901020310;2023-02-02
973566;470010107000000280901901040012;2023-01-04
3022227;470010110000000580902901110206;2023-02-02
741267;470010110000000640905901010938;2023-02-02
1017634;470010108000000180901901100046;2023-01-04
956657;470010107000001290007000000000;2023-01-04
666340;470010104000000720007000000000;2023-01-04
686111;470010107000000150901901030044;2023-01-04
659809;470010107000001320013000000000;2023-01-04
953886;470010107000000630904901080378;2023-01-04
3024426;470010107000000630903901120159;2023-01-04
985062;470010110000000380903901001399;2023-02-02
699934;470010002000000070903910020188;2023-01-23
660897;470010107000000490907901040009;2023-01-04
985914;470010110000000380901902080520;2023-02-02
3019038;470010107000000130902901020071;2023-01-04
1007652;470010002000000076901906010529;2023-01-21
3022539;470010107000000490906901220696;2023-01-04
796845;470010104000000910903901000191;2018-01-23
746973;470010110000000380901902020130;2023-02-02
991080;470010108000000010901902150579;2023-01-04
944426;470010104000000640901901040002;2023-01-04
3012888;470010110000000620902901990228;2023-02-02
861805;470010107000000090904900000000;2023-01-04
749159;470010110000000400904901030904;2023-02-02
668743;470010110000000100901901000092;2023-02-02
1069873;470010002000000070903919040373;2023-01-23
3010563;470010107000000150903901010077;2023-01-04
3022230;470010110000000400904901020805;2023-02-02
1016518;470010107000001280008000000000;2023-01-04
975605;470010110000000380901902010045;2023-02-02
932109;470010110000000670902901120047;2023-02-02
926303;470010108000000060902901050006;2022-11-28
794697;470010110000002290006000000000;2023-02-02
3014256;470010104000000170902901050078;2023-01-04
3023895;470010107000000490905901000526;2023-01-04
681763;470010110000000640905901051041;2023-02-02
3020382;470010107000000020901901130233;2023-01-04
3014745;470010104000000170901901020029;2023-01-04
1010657;470010110000000100901901000114;2023-02-02
795711;470010104000000730901901060076;2023-01-04
697313;470010107000000740901901030209;2023-01-04
3023628;470010107000000190904901020137;2023-01-04
660131;470010110000000730901901050076;2023-02-02
865318;470010110000000620902901990209;2023-02-02
953755;470010107000000740901901090032;2023-01-04
987159;470010110000000190901902030161;2023-02-02
975161;470010110000000640903900010376;2023-02-02
721906;470010002000000070903909040173;2023-01-23
764349;470010104000000730021000000000;2023-01-04
1003784;470010106000000560901902020078;2023-01-21
1036742;470010107000000630801800000009;2023-01-04
3014316;470010106000000560901904050225;2023-01-21
751604;470010110000000620903901990549;2023-02-02
1053298;470010107000001360020000000000;2023-01-04
3023049;470010107000000270903902030040;2023-01-04
3012588;470010108000000180902901120100;2023-01-04
955399;470010107000000090901901030024;2023-01-04
1049071;470010110000000640903900010445;2023-02-02
749451;470010110000000400904902051094;2023-02-02
987287;470010110000000480904901010001;2023-02-02
981315;470010108000000060011000000000;2023-01-04
954901;470010108000000180901901090044;2023-01-04
3013809;470010106000000560901904020207;2023-01-21
1033421;470010110000000830901902161614;2023-02-02
940234;470010104000000640901901021023;2023-01-04
1008334;470010107000001570801800000026;2023-01-04
661848;470010104000000300904901020093;2023-01-04
955409;470010110000000570903901050245;2023-02-02
976559;470010110000000610901901990021;2023-02-02
820469;470010107000000450901901050031;2023-01-04
1052876;470010107000000690905901010148;2023-01-04
804092;470010110000000640903900010378;2023-02-02
992569;470010107000000610901901010022;2023-01-04
893437;470010107000000080901901010001;2023-01-04
894137;470010108000000140002000000000;2023-01-04
1032558;470010002000000076901905010472;2023-01-21
1025130;470010107000000310905901000204;2023-01-04
943564;470010107000000150901901010011;2023-01-04
959209;470010108000000010901901160589;2023-01-04
811006;470010107000001460001000000000;2023-01-04
872138;470010104000000700014000000000;2023-01-04
917821;470010107000000070903901040080;2023-01-04
1029378;470010104000000020903901010206;2023-01-04
930294;470010110000000530902901010139;2023-02-02
988969;470010108000000010901901120529;2023-01-04
766255;470010108000000010901904021560;2023-01-04
720936;470010002000000070902908010143;2022-12-20
678184;470010108000000060902901070018;2023-01-04
3008934;470010104000000020902901180188;2023-01-04
1035204;470010107000000460903901010100;2023-01-04
1012531;470010108000000010901901020102;2023-01-04
3012975;470010107000001210904901070192;2023-01-04
788666;470010107000000070903901030077;2023-01-04
973634;470010107000000120903901080404;2023-01-04
988712;470010107000000770901901010025;2023-01-04
694070;470010107000000520903901070070;2023-01-04
709551;470010108000000180901901060024;2023-01-04
991811;470010110000000640903901010678;2023-02-02
3021423;470010110000000580902901990086;2023-02-02
1053154;470010107000000220903901040082;2023-01-04
3007203;470010107000000450904901010055;2023-01-04
957649;470010107000000480014000000000;2023-01-04
1000626;470010110000000100901901000028;2023-02-02
820720;470010110000002010002000000000;2023-02-02
1041550;470010107000000560096000000000;2023-01-04
699726;470010108000000060902902120129;2022-11-28
1048760;470010108000000200004000000000;2023-01-04
1024742;470010107000000080911900000511;2023-01-04
790553;470010107000001480020500000003;2023-01-04
1004725;470010110000000640903904011181;2023-02-02
3021843;470010107000000630903901040120;2023-01-04
862248;470010107000000080909901030376;2023-01-04
658547;470010110000000640901901120113;2023-02-02
976595;470010108000000160902901090097;2023-01-04
1040768;470010002000000070903902020026;2023-01-23
1055623;470010002000000023791000000000;2023-01-03
985392;470010110000000400902901010070;2023-02-02
1041916;470010110000000630901901020229;2023-02-02
3012621;470010110000000640901901090082;2023-02-02
750392;470010001000000022381000000000;2022-07-20
723965;470010107000000080030000000000;2023-01-04
3024618;470010110000000400904900000553;2023-02-02
1049165;470010110000000380907901041596;2023-02-02
957121;470010110000000400904902061104;2023-02-02
973248;470010104000000020901901050026;2023-01-04
747910;470010110000000380907901141691;2023-02-02
770894;470010110000000080023500000001;2023-02-09
801622;470010104000000580002000000000;2023-01-04
1041063;470010107000000490901901080050;2023-01-04
964817;470010110000001420002000000000;2023-02-02
3024183;470010107000000280904901090344;2023-01-04
794333;470010108000000010901904151230;2023-01-04
986148;470010110000000400903901020317;2023-02-02
3016455;470010107000000300902901010101;2023-01-04
886692;470010104000000300904901020078;2023-01-04
968377;470010108000000010901902040320;2023-01-04
820778;470010110000000250152500000015;2023-02-02
678363;470010002000000070903902050040;2023-01-23
760640;470010110000001410017000000000;2023-02-02
973399;470010107000000150904901020308;2023-01-04
1004180;470010104000000130901901010007;2023-01-04
1017442;470010110000000800901901020116;2023-02-02
1008308;470010110000001690020000000000;2023-02-02
1056790;470010107000000150903901020126;2023-01-04
683750;470010107000000190903901030079;2023-01-04
971594;470010104000000130901901010013;2023-01-04
749039;470010110000000400904901000730;2023-02-02
1066192;470010110000000380904901000019;2023-02-02
722523;470010002000000070905901020006;2023-01-21
3012900;470010110000000400904901030883;2023-02-02
784490;470010107000000120902901000156;2023-01-04
1007327;470010110000000830901904101024;2023-02-02
1064480;470010110000000030901900000078;2023-02-04
784740;470010110000000260001200000012;2023-02-02
1060228;470010107000000410013000000000;2023-01-04
972934;470010104000000330901901010025;2023-01-04
801663;470010107000000060006000000000;2023-01-04
657817;470010006000000020527000000000;2023-04-26
1000464;470010108000000010901902110522;2023-01-04
751142;470010800000001020001000000000;2022-07-20
953555;470010108000000010901903060919;2023-01-04
989714;470010108000000060901901100052;2023-01-04
1029763;470010107000000200904901080091;2023-01-04
726868;470010002000000072289000000000;2022-07-20
1052482;470010002000000070903908020146;2023-01-23
689004;470010107000000490907901040008;2023-01-04
3024792;470010104000000290901901020092;2023-01-04
3021576;470010107000000570902901030046;2023-01-04
964166;470010107000001220017000000000;2023-01-04
3008325;470010110000000620902901990234;2023-02-02
964170;470010107000000160901901010020;2023-01-04
3022920;470010107000000490905901110327;2023-01-04
956016;470010110000000300010500000001;2023-02-02
1042235;470010104000000610903901110154;2023-01-04
1017699;470010107000000180901901040013;2023-01-04
666414;470010110000000480902900000015;2023-02-02
958057;470010108000000140901901010029;2023-01-04
840493;470010110000001150006000000000;2023-02-02
663123;470010110000000610903900000178;2023-02-02
746959;470010110000000380901901060381;2023-02-02
1060773;470010108000000010901904011405;2023-01-04
3023448;470010107000000770902901040092;2023-01-04
3021771;470010107000000690906901010229;2023-01-04
1064083;470010002000000076901908010119;2023-01-21
1029767;470010107000000280904901180382;2023-01-04
3007020;470010107000000930901901050051;2023-01-04
985099;470010104000000800043000000000;2023-01-04
3011034;470010110000000530902901020073;2023-02-02
692697;470010106000000560901902050103;2023-01-21
1029643;470010107000000280903901100084;2023-01-04
846048;470010110000000260071200000001;2023-02-02
1049733;470010107000000410903901020051;2023-01-04
972664;470010107000000150904901010255;2023-01-04
1053481;470010104000000310901901010029;2023-01-04
3018639;470010107000000270904900000152;2023-01-04
699609;470010110000000530903901050403;2023-02-02
3018408;470010110000000510901901100029;2023-02-02
658088;470010104000000020901900000000;2023-01-04
760692;470010110000001480007000000000;2023-02-02
964862;470010110000001590901901000125;2023-02-02
1029153;470010110000000800901901020114;2023-02-02
3011955;470010104000000280902901010029;2023-01-04
1039279;470010108000000180902901010180;2023-01-04
687557;470010107000000490904901110271;2023-01-04
683425;470010108000000060902902160158;2022-11-28
721966;470010105000000130003901020001;2023-10-06
958942;470010108000000010901904011317;2023-01-04
3025155;470010107000000280904901030283;2023-01-04
3014712;470010108000000010901901110510;2023-01-04
986866;470010108000000010901901020078;2023-01-04
964004;470010107000000320904901050194;2023-01-04
965368;470010110000000400904901000615;2023-02-02
3019896;470010107000000300905901030046;2023-01-04
966344;470010104000000650901901110516;2023-01-04
3018024;470010104000000290901901020101;2023-01-04
3015585;470010110000000400904901080981;2023-02-02
1015279;470010108000000010901902040312;2023-01-04
3014940;470010107000000690906901010234;2023-01-04
675930;470010110000000640905901141147;2023-02-02
1064769;470010108000000010901904011429;2023-01-04
751220;470010110000000620902901110413;2023-02-02
3023271;470010107000000490905902080386;2023-01-04
789427;470010108000000010901904031713;2023-01-04
755028;470010108000000010901903020762;2023-01-04
1011637;470010002000000070903924040474;2023-01-23
3013221;470010106000000560901904020206;2023-01-21
967895;470010002000000040901900000100;2023-01-21
664678;470010110000000620903901990529;2023-02-02
1032844;470010002000000070902916050318;2022-12-20
683150;470010107000000320903901040156;2023-01-04
3024744;470010107000000690906901010203;2023-01-04
971115;470010002000000040901900000080;2023-01-21
719827;470010002000000071136000000000;2022-07-20
1038225;470010107000000460902901080086;2023-01-04
3016029;470010104000000020902901020066;2023-01-04
1011477;470010104000000540901901010160;2023-01-04
3016563;470010107000000480901901010041;2023-01-04
958333;470010108000000010901903100961;2023-01-04
1044870;470010110000000620901901060105;2023-02-02
1004581;470010108000000010901904031703;2023-01-04
988707;470010107000000630904901110397;2023-01-04
668219;470010104000000330032000000000;2023-01-04
1034345;470010110000000570902900000034;2023-02-02
959513;470010104000000620904901010083;2023-01-04
1033164;470010110000000530902901060243;2023-02-02
3014400;470010110000000190906900000340;2023-02-02
944462;470010107000000220901901010001;2023-01-04
3021075;470010107000000490905901170345;2023-01-04
3015291;470010108000000020902901020128;2023-01-04
1024906;470010107000000630904901000291;2023-01-04
722604;470010110000000320005901022212;2024-05-15
