t_id_predio;numero_predial;fecha_inscripcion_catastral
992106;470010110000000380908900001775;
1065054;470010105000000520008000000000;
749071;470010103000005390003000000000;
1036504;470010104000000670901901010044;
882627;470010105000001100032000000000;
740062;470010002000000070905927020526;
1040713;470010002000000070905923030449;
745807;470010104000001050903900000162;
759005;470010108000000010901904011418;
664405;470010002000000010096000000000;
681379;470010105000000820010000000000;
728609;470010104000000910903901000195;
839532;470010103000000600902900000045;
972648;470010002000000070801800007212;
972460;470010002000000070903918050358;
911525;470010104000000910903901100102;
1004346;470010002000000070903906010102;
722724;470010002000000070905909040173;
835743;470010104000000930906902090465;
659946;470010002000000076901905060509;
1069717;470010002000000070902903020047;
1056907;470010103000002590003000000000;
1033700;470010109000000450901900000044;
732093;470010002000000070905914040273;
892860;470010103000001050006000000000;
657982;470010002000000023292000000000;
813274;470010002000000070903906020105;
909611;470010002000000070903909020166;
678815;470010002000000070905926040515;
666242;470010115000006370005000000000;
765597;470010109000001110013500000001;
787960;470010002000000070905915020286;
869887;470010108000000060902902090104;
1065894;470010109000003600901900000134;2019-09-23
1070108;470010002000000076901901070260;
1020636;470010104000000930906901000304;
975950;470010110000000400903901020422;
1024135;470010104000000930906901010315;
1064081;470010002000000076901908010136;
931260;470010002000000060918900007585;
938859;470010002000000070903910030190;
694042;470010003000000012109000000000;
822133;470010002000000070905911010203;
912844;470010108000000060902902080098;
934802;470010107000001340031000000000;
678094;470010002000000070905917020325;
681570;470010002000000076901908010091;
729039;470010002000000021963000000000;
1060079;470010002000000076901907030607;
1010384;470010107000000490904901110269;
1069761;470010002000000070902910020185;
722532;470010106000010950004500000001;
966518;470010002000000070905919050377;
942984;470010002000000070905927030531;
993767;470010106000007390002000000000;
955911;470010105000002720901900000335;
1003774;470010106000000560901902060106;
729907;470010002000000070905905010083;
1003812;470010002000000070903923040456;
658537;470010102000002350028000000000;
1040647;470010104000000910903901000121;
969828;470010002000000040901900000119;
926294;470010104000000920901901020017;
717309;470010110000000630911000000000;2015-11-12
941420;470010106000000560901904050232;
893450;470010103000004510011000000000;
719998;470010002000000070902902010021;
1060199;470010110000000870902901150269;
819863;470010110000000510902901030052;
727007;470010002000000076901906040560;
720942;470010002000000070902907040133;
792843;470010110000000190907904030290;
818211;470010102000001620010000000000;
1020393;470010002000000070903913040255;
1028697;470010106000000560901901070052;
657966;470010002000000070903914050280;
959971;470010002000000070903906040114;
659745;470010002000000070903923050457;
787596;470010002000000040801800005014;
3024141;470010002000000070902912010222;
701584;470010101000000840901900000056;
968429;470010104000001610903900000073;
1038062;470010103000003570024000000000;
792002;470010002000000040901901010025;
1069767;470010002000000070902910020188;
659958;470010002000000070905920050400;
790506;470010114000000630019500000001;
865829;470010002000000076901905010467;
1041574;470010002000000070902912050239;
1007628;470010111000002530008000000000;
683342;470010002000000076901904040431;
1015623;470010109000003640005000000000;
1004208;470010101000001320020000000000;
3007476;470010002000000040901901060070;
750261;470010002000000070902915030291;
659706;470010108000000060902902110117;
931238;470010105000002720901900000031;
821781;470010104000000910903901080097;
1006968;470010002000000070902910040193;
727003;470010002000000076901906080585;
769112;470010112000000590001500000013;
849421;470010002000000076901903070390;
1040710;470010002000000070905913050259;
668716;470010105000000230902900000238;
800038;470010105000000130003901010001;2014-01-01
782961;470010900000001750004000000000;
666236;470010002000000070903908040156;
3017049;470010002000000076901908020182;
1003782;470010002000000070903914010261;
695179;470010106000003650009000000000;
941847;470010002000000070903906040116;
801060;470010002000000040901901010019;
722818;470010002000000070905918030349;
944272;470010002000000060912900004389;
721119;470010002000000070902910010183;
1052422;470010002000000076901906030546;
1060104;470010105000000230902900000110;
785761;470010104000000930906901000260;
3024252;470010002000000076901901070262;
780481;470010800000001180014000000000;
798340;470010001000000020801800002380;
678363;470010002000000070903902050040;
1017056;470010106000000560901902010071;
3006714;470010106000000560901903060170;
678255;470010108000000060902902150147;
677750;470010002000000070801800002021;
973599;470010002000000070905909010163;
720541;470010002000000070902906010103;
1061226;470010002000000023793000000000;
971315;470010002000000070905923030451;
1024959;470010102000001550901900000041;
926305;470010104000000920901901010015;
995324;470010101000001970002000000000;
657743;470010001000000020801800002389;
683230;470010002000000049979000000000;
1012369;470010106000008140008000000000;
890894;470010105000002720901900000559;
820083;470010115000001700013000000000;
979296;470010108000000010901902040315;
1068458;470010002000000060904900001623;
863255;470010003000000010671500000059;
3016239;470010002000000076901903050374;
947964;470010106000000560901905010259;
943838;470010106000000560901903010131;
1040904;470010002000000070903918020348;
681125;470010002000000040801800003968;
988325;470010104000000300904901012015;
1058859;470010102000001010003000000000;
972174;470010002000000070905910010183;
861230;470010112000000360001500000028;
726573;470010109000003600901900000146;2019-09-23
722215;470010108000000060902902120126;
721077;470010002000000070902908050160;
722570;470010002000000070905902050038;
698624;470010002000000070905917030329;
751805;470010102000002200015901010001;2017-06-09
955155;470010107000000070903900000092;
691023;470010106000000560901901080060;
837712;470010101000001740032000000000;
1048826;470010002000000070902916010303;
678143;470010104000000910903900000000;
685759;470010002000000070903902010021;
752544;470010101000000580021000000000;
671763;470010110000000400904900000589;
666316;470010002000000070902902040035;
721826;470010002000000070903905040096;
954416;470010104000000930906901020328;
760358;470010900000000780024500000002;
1069066;470010002000000060917900007180;
1048671;470010002000000076901905040490;
919584;470010106000010170013500000001;
1069851;470010002000000070903915050300;
685669;470010002000000040801800004966;
869782;470010104000001010902900000179;
3007323;470010002000000076901901080266;
1069811;470010002000000070903903050057;
800434;470010002000000076901905050499;
686181;470010102000003000016000000000;
1024193;470010110000000640906900001327;
788893;470010002000000070801800007036;
852123;470010112000000940801800000305;
1019059;470010101000001520901900000017;
868261;470010104000000670901901050032;
1025023;470010800000000850010000000000;
1032764;470010002000000070903914010263;
871216;470010108000000060902902110118;
1046776;470010002000000070902902030029;
967013;470010002000000070905914020268;
949727;470010103000002230901900000246;
1000958;470010107000000740901902030146;
1000920;470010104000000300904901010041;
964113;470010106000000560901904040220;
801511;470010104000000910903901000187;
968965;470010002000000070905919010361;
3021567;470010002000000076901908020168;
813178;470010002000000070903912050237;
662465;470010002000000076901904020414;
739257;470010002000000060918900007686;
787586;470010002000000050672000000000;
735471;470010106000006230003000000000;
788915;470010002000000040901901010146;
1059499;470010104000000910903901100172;
659991;470010002000000070905922030429;
938904;470010002000000070903901040014;
1008077;470010002000000070902913010244;
971473;470010106000000560901903040160;
886518;470010002000000070903917050340;
1019896;470010104000001010902900000095;
1000208;470010106000000560901905060278;
1028557;470010101000002020902900000041;
683276;470010108000000060902902110120;
1069773;470010002000000070902912050240;
721671;470010002000000070902916030312;
746618;470010110000000190907904030289;
725407;470010002000000071820000000000;
703615;470010002000000060917900007364;
823210;470010104000001070904900000454;
3006678;470010002000000076901908010144;
942114;470010002000000070905920040393;
1009477;470010002000000076901905070515;
951466;470010002000000070905902010023;
1069501;470010002000000070207000000000;
694358;470010002000000022897000000000;
3013350;470010002000000076901908010124;
721073;470010002000000070902907050139;
689278;470010002000000070903902030030;
945440;470010106000000560901903070180;
664802;470010113000001050021000000000;
1009471;470010002000000070905907050140;
667064;470010002000000070905906030112;
722648;470010002000000070905908010144;
3019887;470010002000000076901905060508;
691401;470010107000000280901900000023;
722138;470010002000000070903918030352;
3024861;470010002000000070902901050017;
774288;470010104000001390031000000000;
790361;470010104000000910903901020080;
1028860;470010107000000530801800000032;
1048660;470010002000000076901904030422;
3013221;470010106000000560901904020206;
1052566;470010106000008400011000000000;
1000067;470010002000000070902906010102;
973529;470010104000000060901900000018;
1016616;470010002000000070801800007026;
1043504;470010800000000420020000000000;
1024057;470010002000000076901903030359;
792191;470010002000000020869000000000;
992168;470010002000000070905902010021;
796084;470010106000002790003000000000;
999906;470010002000000040801800004985;
1042618;470010001000000021303000000000;
940269;470010002000000070902912040234;
741925;470010002000000040901901010033;
1003741;470010103000003380027000000000;
1052426;470010002000000076901907070634;
1028565;470010002000000070801800007069;
962671;470010106000002820004000000000;
952371;470010106000000560901901060041;
940211;470010115000003650002000000000;
720543;470010002000000070902905010081;
1016680;470010114000000190016000000000;
668208;470010002000000070905914030272;
927207;470010003000000013896000000000;
660120;470010002000000070905901050019;
671612;470010106000009290006000000000;
698350;470010103000000190008000000000;
3019866;470010002000000076901901030227;
893033;470010106000003340013000000000;
701885;470010104000000920901901020018;
1032606;470010002000000076901905080525;
858746;470010103000000600015000000000;
731614;470010105000002520034000000000;
740287;470010104000000910903901000192;
660482;470010002000000070905922040434;
1034381;470010110000001170019500000001;
958348;470010107000000640002000000000;
720940;470010002000000070902907030131;
1069875;470010002000000070903920050398;
731781;470010115000001800014000000000;
1066996;470010002000000050437000000000;
695841;470010002000000051787000000000;
1064115;470010002000000070905911030212;
1055896;470010002000000060917900007210;
1052488;470010002000000070903909050178;
824690;470010002000000070902907020126;
3025092;470010002000000070902903050058;
721932;470010002000000070903911030210;
659918;470010002000000076901905040493;
692356;470010103000002230901900000009;
1041028;470010103000000790063000000000;
1030789;470010107000001440901900000013;
683507;470010104000000910903901000206;
988516;470010002000000060901900000048;
813646;470010114000000150019000000000;
3014187;470010002000000076901908010131;
726914;470010002000000076901905070514;
3017952;470010002000000076901903010337;
687662;470010002000000070905928010544;
940346;470010002000000040901900000095;
790188;470010110000000630901900000326;
723003;470010002000000070905923010443;
698744;470010002000000070903914040273;
821793;470010106000000560901901040031;
683900;470010002000000040801800005015;
923003;470010002000000040901901010037;
660068;470010002000000070903916030309;
731031;470010108000000060902902160155;
1000260;470010002000000070902911020208;
970573;470010106000000560901904080254;
825387;470010106000007550023000000000;
1024804;470010108000000060902901150062;
664430;470010002000000070902916030310;
1007782;470010002000000070902910030190;
1024982;470010110000000530903901110435;
743245;470010106000000660014000000000;
720745;470010104000000920901901050024;
802988;470010109000003600901900000132;2019-09-23
969059;470010101000000830902900000030;
1040861;470010106000000560901901010006;
720977;470010002000000070902907050138;
1024154;470010115000004350019000000000;
940603;470010002000000070905907010122;
697808;470010003000000030202000000000;
1045608;470010102000002500901900000127;
662463;470010002000000076901901080267;
868953;470010104000000910903901120107;
912468;470010002000000076901905050501;
1028636;470010002000000070905922010423;
1033576;470010104000000290901901110174;
698750;470010106000000560901901070055;
1048802;470010103000000570801800000014;
1069841;470010002000000070903916010304;
662479;470010002000000070905916010303;
722102;470010002000000070903913020245;
1028633;470010002000000070905918050360;
973755;470010106000000560901903050167;
953880;470010107000001270017000000000;
952871;470010002000000040901901030050;
1049836;470010103000002230901900000134;
951579;470010002000000070905909010161;
1024326;470010110000000390014000000000;
675395;470010106000000560901901010007;
1058941;470010107000000810902900000216;
1005436;470010101000000800018000000000;
785874;470010104000000930906901020335;
1039960;470010116000002090002000000000;
955727;470010106000000560901901070053;
3019542;470010002000000076901905080527;
1066601;470010002000000040501000000000;
667157;470010110000000190907904010246;
1052506;470010106000000560901902040092;
1007531;470010112000000940801800000180;
681655;470010002000000070902913040254;
722294;470010002000000070903920050400;
954082;470010110000000640903902010453;
658068;470010002000000070902911020205;
3014475;470010002000000040901901010160;
968667;470010002000000070905921020405;
675298;470010002000000040801800003951;
788604;470010002000000070903901040013;
824373;470010116000001910021000000000;
760525;470010102000001120007000000000;
668164;470010002000000040801800003952;
1045611;470010800000000670228000000000;
1065922;470010109000003600901900000148;2019-09-23
1024276;470010002000000070902908050158;
1052416;470010002000000076901908020188;
681083;470010002000000040801800003947;
3015189;470010002000000040901900000088;
1069815;470010002000000070903907010123;
1024039;470010002000000040801800005007;
773613;470010115000006650902900002055;
879567;470010108000000060902902130131;
720002;470010002000000070902901030011;
846881;470010104000000910903901000207;
675364;470010002000000070905926040516;
926467;470010002000000076901907010598;
958085;470010003000000040253000000000;
657873;470010002000000070903902040035;
886370;470010106000000560901902050102;
803265;470010108000000010901904021581;
927205;470010002000000060918900007860;
3014907;470010002000000040901901010167;
721740;470010002000000070903903030052;
820089;470010102000001000008000000000;
975385;470010109000000390006000000000;
666199;470010102000003850034000000000;
767968;470010110000001300008500000001;
3018756;470010002000000076901901030225;
797334;470010108000000060902901070015;
759614;470010106000003040001000000000;
1003679;470010002000000070905919040374;
1020318;470010002000000040801800004962;
866011;470010108000000060902902050080;
3014250;470010002000000076901907080635;
685635;470010002000000070905905040096;
659973;470010002000000070903903050058;
1048798;470010110000000640905900001107;
1068970;470010110000000530902901120320;
912395;470010002000000076901904040427;
689299;470010002000000070902909020168;
972973;470010106000000560901904020202;
893460;470010002000000023102000000000;
659906;470010104000000910903901140182;
699780;470010106000000560901901080059;
657937;470010001000000020801800002388;
787974;470010002000000076901908020165;
684781;470010002000000070905915040293;
967243;470010002000000060918900007709;
722114;470010002000000070903918050360;
782456;470010001000000021162000000000;
752386;470010002000000020270000000000;
948636;470010101000001280904900000062;
683847;470010002000000040801800003956;
721788;470010002000000070903905030091;
667660;470010002000000070902903040054;
721562;470010108000000060902902100113;
1000007;470010002000000070903921010404;
722298;470010002000000070903920050399;
1069723;470010002000000070902904030070;
912178;470010001000000020801800002385;
1069781;470010002000000070902915010282;
1053773;470010101000001280904900000083;
659715;470010110000000830901900000367;
1010674;470010115000002560004000000000;
719956;470010002000000070902902020027;
995680;470010002000000070903901010003;
662746;470010002000000040901901010026;
728276;470010002000000049973000000000;
1000179;470010106000000560901903020138;
944079;470010002000000070905913010241;
1062484;470010102000002330901900000383;
938534;470010002000000070905921040416;
1052482;470010002000000070903908020146;
846290;470010103000001120017000000000;
868983;470010104000000910903901000126;
669159;470010002000000040801800005010;
984940;470010002000000070903909030169;
3019422;470010002000000076901908010103;
1064941;470010106000004800010000000000;
794106;470010111000003550003000000000;
1006660;470010002000000040901901010164;
1064150;470010002000000040901901010031;
1006516;470010002000000076901907040615;
869352;470010104000000930906902090468;
951214;470010002000000070801800007008;
861875;470010002000000070902910050197;
720091;470010002000000070902902040034;
1056386;470010002000000070902904040076;
995683;470010002000000040901901010178;
1040759;470010105000000230902900000304;
937965;470010002000000060801800004655;
1069817;470010002000000070903906010103;
731783;470010112000001660015000000000;
964965;470010106000000560901904010196;
687478;470010002000000042235000000000;
1038047;470010101000001280905900000205;
967892;470010002000000070905904050079;
1059711;470010002000000040901900000112;
3013323;470010002000000076901903050375;
720290;470010002000000070902903040056;
926024;470010002000000070903916050318;
965131;470010002000000040901901010174;
801042;470010108000000060902902090109;
694360;470010002000000040801800003959;
975631;470010110000000380908900001878;
1009551;470010002000000070903918030351;
728240;470010002000000049975000000000;
3023856;470010002000000076901908010130;
721782;470010002000000070903905020085;
667721;470010104000000670901901040028;
761435;470010002000000060918900007789;
699380;470010107000000790903900000079;
1006923;470010106000000560901901080064;
1060164;470010110000000640905900000975;
817808;470010115000006650901900000965;
660047;470010002000000070905911020208;
937871;470010104000000930906902010437;
721342;470010002000000070902914010261;
727609;470010112000000640901900000075;
1069755;470010002000000070902909050179;
657749;470010002000000076901907040612;
867212;470010108000000060902902070090;
1040718;470010002000000070905924010464;
902728;470010002000000070903909010164;
687140;470010002000000076901906020539;
681786;470010103000002230901900000168;
1040834;470010106000000560901904080249;
1021057;470010107000001370901900000047;
676002;470010106000002900018000000000;
690949;470010106000000560901901070049;
679061;470010106000007870003000000000;
992166;470010002000000076901908020197;
1011651;470010104000000930906901020326;
683425;470010108000000060902902160158;
969336;470010002000000070905909020167;
790445;470010002000000060917900007355;
3017217;470010002000000076901902040299;
939386;470010002000000070903920010384;
678929;470010002000000070903920020387;
671682;470010104000000930906901100250;
974343;470010104000001610907900000258;
861448;470010106000000560901902080128;
720727;470010104000000920901901050025;
1069923;470010002000000070905917040333;
910750;470010102000000070014000000000;
764128;470010103000000320048000000000;
668711;470010002000000070905921040413;
1049392;470010002000000066063000000000;
972959;470010002000000070905922050438;
806051;470010103000000680005000000000;
667079;470010110000000400903900000395;
893079;470010002000000021115000000000;
954203;470010113000000310901901010001;
1056260;470010104000000910903901050159;
867001;470010108000000060902902060088;
668216;470010002000000070905915030289;
970756;470010002000000040901901010172;
695823;470010002000000051803000000000;
964468;470010002000000070905908020146;
843404;470010102000000440020000000000;
974459;470010105000002530033000000000;
895232;470010106000000520011000000000;
684160;470010114000000090009000000000;
1041570;470010002000000070902909040176;
659908;470010002000000040801800003948;
808087;470010102000002530030000000000;
1006762;470010001000000020801800002387;
972380;470010002000000070905928010541;
982043;470010110000000640906900001276;
1033665;470010106000006110901900000068;
681749;470010003000000030006000000000;
831507;470010112000001400001500000008;
721888;470010002000000070903908010142;
684736;470010104000000930906901020296;
732143;470010002000000070905915050300;
659966;470010002000000070905918020348;
1041332;470010002000000021394000000000;
828045;470010115000006810901900000467;
1069803;470010002000000070903902030029;
662512;470010002000000040901901010008;
1030120;470010002000000070801800007022;
3007332;470010002000000076901908010159;
675358;470010002000000070905925040493;
1024261;470010002000000070803800007085;
971866;470010002000000070905923020447;
1032623;470010002000000070905918050359;
979454;470010107000000570903901130224;
3010416;470010002000000076901903050376;
657920;470010108000000060902902170161;
3011505;470010106000000560901904020201;
954456;470010112000003110013000000000;
675385;470010002000000070902910050198;
1071178;470010003000000014042000000000;
681117;470010002000000040801800003981;
821873;470010104000000910903901000131;
932470;470010116000002570012000000000;
671676;470010002000000070903918010343;
1009483;470010002000000076901906080587;
762114;470010002000000076901903060379;
1017619;470010002000000049982000000000;
1069885;470010002000000070905901030010;
797098;470010002000000071523000000000;
921752;470010002000000070903919010364;
819166;470010110000000610903900000208;
1070122;470010002000000076901904040429;
1024133;470010113000000700012000000000;
1065904;470010109000003600901900000143;2019-09-23
721906;470010002000000070903909040173;
802998;470010003000000060101000000000;
1059364;470010002000000040801800003974;
1057037;470010107000000630903901010251;
966669;470010106000000560901905070283;
757615;470010115000006270020000000000;
803177;470010002000000022195000000000;
946357;470010002000000040901900000096;
678117;470010002000000070903907050140;
834271;470010104000000930906901000267;
1069835;470010002000000070903914050277;
683464;470010106000000560901902070118;
963602;470010106000008080005000000000;
662469;470010002000000070905911010201;
1003850;470010002000000070902904010061;
891027;470010108000000060902902150149;
774045;470010115000006650903900002388;
1054699;470010002000000023792000000000;
659922;470010002000000070905917050337;
759635;470010105000002520042000000000;
671614;470010002000000070801800007046;
719960;470010002000000070902901040015;
789840;470010115000004970012000000000;
1045460;470010002000000076901904020409;
1048657;470010002000000076901904020416;
926277;470010107000001500901900000006;
856575;470010106000003540002000000000;
1049477;470010107000000150904901020310;
683915;470010110000000380908900001817;
896776;470010002000000070804800007148;
910060;470010103000000090007000000000;
1052424;470010002000000076901907010594;
883112;470010101000001820017000000000;
1060045;470010002000000076901902040298;
1060197;470010106000003300010000000000;
1016968;470010002000000070801800007014;
1064126;470010002000000070905920010383;
1046374;470010107000000370901900000003;
1057201;470010115000000730901900000087;
3023679;470010002000000076901908010134;
774250;470010002000000070801800007018;
917304;470010110000000830901900000389;
803002;470010003000000060104000000000;
3010566;470010002000000076901908010150;
707729;470010106000010930002500000001;
947615;470010106000000560901904080253;
941149;470010002000000070801800007210;
1064133;470010002000000070905928040556;
922376;470010002000000040901901010156;
1041420;470010002000000070903911040216;
796619;470010105000002590016000000000;
1056177;470010002000000070905907040135;
923405;470010005000000010007000000000;
3016329;470010002000000076901907040613;
684918;470010104000000910903901050158;
701542;470010101000000840901900000069;
3010917;470010106000000560901903080189;
1029493;470010002000000020923000000000;
1042787;470010002000000070802800002026;
683864;470010002000000040801800004972;
945830;470010002000000070905922010422;
675335;470010002000000070905916020308;
3023484;470010002000000076901908010081;
1028504;470010002000000076901908010107;
1045389;470010002000000070905902030029;
1015499;470010101000000840901900000059;
799794;470010002000000070903924030472;
1024263;470010103000001640016000000000;
660229;470010002000000076901906010534;
722688;470010002000000070905909010162;
869332;470010104000000930906902030489;
960792;470010101000001110901900000021;
3011490;470010002000000076901901070264;
953590;470010107000000810902900000146;
872158;470010104000001510039000000000;
1052453;470010003000000010205000000000;
790904;470010108000000010901904031736;
728208;470010115000006200009000000000;2014-01-01
789055;470010106000006250003000000000;
963903;470010002000000070902906040114;
3013962;470010106000000560901904050229;
731809;470010108000000160903901080190;
1024284;470010110000000640905900000984;
675417;470010002000000070903917040335;
659981;470010002000000076901906080586;
720699;470010104000000910903901000115;
1070148;470010002000000076901906010533;
681614;470010002000000070905921050420;
813192;470010002000000070905923020446;
840770;470010111000003440001500000001;
665053;470010106000000310134500000001;
1048724;470010104000000930906901060238;
910029;470010002000000060912900004396;
984203;470010113000000820015000000000;
868247;470010104000000670901901020022;
675403;470010106000008460017000000000;
1011698;470010002000000076901906040553;
1014471;470010002000000070902907010123;
1040750;470010108000000060902902140138;
659665;470010002000000070905906020106;
699215;470010002000000070905908010142;
720837;470010002000000070902906020105;
660140;470010002000000070903923030452;
785928;470010106000000560901901060046;
3006681;470010002000000040901901010035;
861849;470010101000001210902900000058;
1028872;470010002000000070902903030050;
722505;470010002000000070903921040413;
961374;470010110000000520801800000000;
1046699;470010002000000070902914020265;
722636;470010002000000070905903020048;
726569;470010109000003600901900000142;2019-09-23
975656;470010110000000380908900001707;
721752;470010104000001250007000000000;
691319;470010110000001590901900000013;
702518;470010002000000060917900007228;
721701;470010002000000070903902010022;
1033121;470010001000000020801800002391;
720753;470010104000000920901901100034;
994898;470010111000002060029000000000;
965120;470010002000000070905904050080;
3017214;470010002000000070902910040194;
1063958;470010106000000720011901020201;
1000203;470010106000000560901904040222;
919532;470010106000000620011000000000;
893454;470010106000002350014000000000;
1016303;470010108000000060902902140139;
685580;470010002000000070905918030350;
1046683;470010002000000070902915010281;
682519;470010004000000080044000000000;
679469;470010002000000070905906010104;
1036500;470010002000000040901901010022;
835915;470010104000000930906902030496;
964953;470010106000000560901901020015;
3013482;470010002000000076901907070630;
967387;470010002000000070905918010342;
1033092;470010101000000840901900000054;
1069833;470010002000000070903915030292;
772733;470010113000000180022000000000;
752153;470010110000000630902901121205;
1013830;470010107000000810902900000228;
3016389;470010002000000076901902050305;
1040682;470010002000000076901901040234;
671731;470010104000000020903900000276;
896902;470010002000000070801800007043;
964771;470010106000000560901903020142;
940477;470010106000000560901903050165;
682108;470010110000000380906900001517;
1041390;470010105000000430014000000000;
691083;470010002000000076901903080395;
675294;470010106000008510005000000000;
972885;470010002000000070905906050117;
692051;470010109000003600901900000025;
660690;470010106000003210007000000000;
1036474;470010002000000076901902010278;
861864;470010002000000070902908030151;
1007713;470010106000000560901905080288;
747942;470010002000000070903921010403;
1000237;470010107000000100035000000000;
681592;470010002000000070903921030410;
3007302;470010002000000076901902040301;
821463;470010109000003260005000000000;
792008;470010002000000040901901010024;
720000;470010002000000070902902010022;
748772;470010103000000790071000000000;
753434;470010110000000640903902010459;
1060123;470010106000000560901901030019;
887417;470010105000000700011000000000;
1048642;470010104000000910903901000113;
995724;470010002000000070803800007108;
1064079;470010002000000076901908010110;
857641;470010001000000020801800002417;
799839;470010104000000880043000000000;
939058;470010106000000560901903060176;
965100;470010106000000560901904030211;
788606;470010002000000070905925030491;
1028660;470010002000000070903907040136;
965993;470010002000000040901901010148;
1066757;470010107000000810906900000398;
754569;470010115000006560901900000145;
1032752;470010002000000070903921030411;
1007707;470010106000000560901903070179;
884747;470010002000000070905904020065;
802087;470010004000000010059000000000;
974480;470010106000000560901903030146;
789322;470010002000000070801800007002;
689523;470010103000000050901900000024;
995612;470010102000000550006000000000;
892400;470010105000002120026000000000;
1028732;470010103000004180018000000000;
1048700;470010002000000070903905040094;
964913;470010104000000060901900000087;
954840;470010002000000060918900007810;
3016071;470010002000000076901901050243;
667650;470010002000000076901902020283;
3023487;470010002000000076901902010277;
962793;470010002000000051998000000000;
971423;470010002000000071521000000000;
801467;470010002000000070903922010424;
721385;470010002000000070902913030252;
928218;470010113000000020049000000000;
947532;470010002000000070905927050538;
1007959;470010002000000020576000000000;
722634;470010002000000070905904020066;
3010047;470010002000000076901907070629;
1069797;470010002000000070903901040015;
790313;470010104000000910903901010063;
690719;470010105000001770901900000029;
1040761;470010104000000670901901010048;
910158;470010114000000370024000000000;
3006699;470010002000000070905916030309;
685354;470010002000000070903906040113;
685695;470010002000000076901906070583;
3019824;470010002000000076901908020173;
667190;470010001000000020801800002422;
799511;470010002000000040901901010027;
1042779;470010103000000050901900000010;
678104;470010108000000060902902080101;
1052478;470010002000000070903906050120;
928336;470010104000001070902900000131;
1016329;470010002000000070905927050540;
710112;470010102000002500901900000146;
944210;470010103000003310015500000001;
1069787;470010002000000070902915050298;
740385;470010002000000070902916040313;
722104;470010002000000070903915010281;
886368;470010106000000560901902010066;
1032611;470010002000000076901906080591;
662461;470010002000000070801800007042;
659123;470010800000000550001000000000;
657856;470010002000000070905907040134;
680794;470010002000000022982000000000;
1060071;470010002000000076901905050498;
678061;470010001000000020801800002415;
931308;470010106000000560901900000000;
1069893;470010002000000070905909040175;
719958;470010002000000070902902020028;
1015483;470010104000000930906902020444;
929591;470010114000000290022000000000;
659997;470010002000000070905928030552;
867105;470010104000000430901900000028;
1011947;470010106000000560901902020075;
660111;470010110000000640903902040511;
1036597;470010002000000070903913030249;
1022643;470010105000000870004000000000;
727456;470010002000000076901907020599;
699620;470010115000003920027901010001;2015-07-07
1048634;470010104000000930906902030443;
1033094;470010104000000910903901000133;
948834;470010002000000070903910010184;
951607;470010002000000070905910020185;
676416;470010101000001100014000000000;
957986;470010111000003490012000000000;
1016682;470010002000000040901901010135;
668152;470010115000006790901900000081;
1068900;470010002000000022970000000000;
3018921;470010002000000076901907050618;
748253;470010002000000070902909010164;
1000419;470010107000000690907901110449;
3020163;470010002000000076901901060250;
1056180;470010002000000070905908030151;
3014088;470010002000000076901901070261;
3013254;470010002000000076901901050247;
1020575;470010002000000070801800007216;
703864;470010002000000060918900007446;
720936;470010002000000070902908010143;
972057;470010002000000070903918020347;
661383;470010002000000076901902040297;
824117;470010112000001620011000000000;
965006;470010002000000070905927010523;
657785;470010002000000070903919020368;
739293;470010002000000060918900007543;
687627;470010002000000070905922020427;
1018098;470010103000000050901900000051;
968365;470010106000000560901905020263;
1060914;470010110000000630038000000000;
1015586;470010110000000340004000000000;
936248;470010002000000020873000000000;
967266;470010002000000070905907030131;
720825;470010104000000930906902030458;
954819;470010105000000720008000000000;
675302;470010108000000110007000000000;
1024045;470010002000000022904000000000;
1052498;470010104000000060901900000066;
698563;470010002000000070905908040155;
660191;470010002000000040801800003962;
778399;470010600000000080012000000000;
947321;470010002000000040901901010038;
674434;470010116000002600015000000000;
3010908;470010106000000560901903020137;
693286;470010115000001790020000000000;
839211;470010002000000022639000000000;
699382;470010002000000070905916020307;
1011635;470010002000000070903924030470;
973427;470010002000000070905915020285;
659670;470010002000000076901904080460;
1064113;470010002000000070905910050200;
667071;470010002000000070903905040095;
691244;470010102000002330901900000450;
818098;470010102000000490012000000000;
1016710;470010104000000910903901000190;
724474;470010108000000060902902130133;
3018801;470010002000000076901902050306;
1040863;470010106000008140006000000000;
741304;470010102000002270012000000000;
821803;470010106000000560901901040030;
796352;470010106000010770005500000001;
748386;470010110000000390009000000000;
790541;470010102000003560004000000000;
660063;470010002000000070905916050319;
662514;470010104000000670901901010035;
860745;470010002000000070801800007016;
659034;470010002000000070905903030052;
683451;470010106000000560901902060111;
799828;470010104000000910903901000122;
992763;470010105000000130003900000000;2014-01-01
671743;470010002000000070902909010162;
728316;470010002000000070903909040174;
796977;470010106000000560901902070116;
931051;470010110000000500001000000000;
864186;470010110000000910901901030022;
965585;470010002000000070905915040294;
913524;470010106000004410105500000001;
721984;470010002000000070903912020226;
683941;470010002000000040801800009809;
893119;470010002000000060917900007226;
861408;470010002000000070903917030330;
691168;470010002000000070905919030371;
1064119;470010002000000070905913030250;
685299;470010002000000070905924050477;
3019791;470010002000000076901906060575;
1014446;470010106000002530044000000000;
861468;470010104000000930906901020334;
961479;470010106000000560901901050037;
931272;470010104000000310901901010044;
969502;470010106000000560901905040270;
1020172;470010112000001720001000000000;
691138;470010002000000076901905060510;
