t_id_predio;numero_predial;condicion_predio;destinacion_economica
1002982;470010102000001090801800000018;Condominio.Unidad_Predial;Forestal
982364;470010110000002430901901060091;PH.Unidad_Predial;Forestal
3024669;470010107000000770902901010064;PH.Unidad_Predial;Agropecuario
1004722;470010110000000640903904011207;PH.Unidad_Predial;Forestal
883392;470010103000004620004500000020;Parque_Cementerio.Unidad_Predial;Forestal
3011841;470010110000000870902901010172;PH.Unidad_Predial;Forestal
974348;470010107000000460903901050187;PH.Unidad_Predial;Forestal
1024295;470010107000000080909901010355;PH.Unidad_Predial;Forestal
972561;470010104000000300903901010047;PH.Unidad_Predial;Agropecuario
977770;470010101000001280904900000114;PH.Unidad_Predial;Agropecuario
989208;470010110000000630901901020184;PH.Unidad_Predial;Forestal
999403;470010106000008090004000000000;NPH;Forestal
3011829;470010108000000010901902130547;PH.Unidad_Predial;Forestal
3019722;470010104000000020902901030102;PH.Unidad_Predial;Forestal
3013125;470010107000000480901901010067;PH.Unidad_Predial;Forestal
3007965;470010104000000640901901031023;PH.Unidad_Predial;Forestal
928338;470010107000000460903901010106;PH.Unidad_Predial;Forestal
3021696;470010107000000500902901030066;PH.Unidad_Predial;Forestal
1017236;470010107000000280905901010504;PH.Unidad_Predial;Forestal
3025257;470010104000000290901901090155;PH.Unidad_Predial;Agropecuario
773903;470010103000004620004500000100;Parque_Cementerio.Unidad_Predial;Forestal
1069823;470010106000000060008000000000;NPH;Forestal
3025011;470010107000000690906901010224;PH.Unidad_Predial;Agropecuario
802168;470010110000000380901902010279;PH.Unidad_Predial;Forestal
3012234;470010107000000280904902030308;PH.Unidad_Predial;Forestal
3009099;470010107000000300902901090140;PH.Unidad_Predial;Forestal
3018837;470010104000000020902901030136;PH.Unidad_Predial;Forestal
989427;470010108000000160901901020052;PH.Unidad_Predial;Forestal
786678;470010109000003340006000000000;NPH;Forestal
989015;470010108000000010901903010687;PH.Unidad_Predial;Forestal
970066;470010107000000170903901010171;PH.Unidad_Predial;Forestal
965502;470010107000000120903901040390;PH.Unidad_Predial;Forestal
1070679;470010115000001840007000000000;NPH;Forestal
968455;470010104000000300904901060604;PH.Unidad_Predial;Forestal
3021141;470010107000000690906901010200;PH.Unidad_Predial;Agropecuario
857330;470010111000001730001500000042;Parque_Cementerio.Unidad_Predial;Forestal
958169;470010108000000010901901150575;PH.Unidad_Predial;Forestal
3022458;470010110000000400904901030931;PH.Unidad_Predial;Forestal
3009309;470010110000000870902901140263;PH.Unidad_Predial;Forestal
735632;470010106000011250005500000001;Parque_Cementerio.Unidad_Predial;Forestal
972970;470010107000000150904901010286;PH.Unidad_Predial;Forestal
3020985;470010107000000490906901060659;PH.Unidad_Predial;Forestal
824207;470010106000010970014500000002;Parque_Cementerio.Unidad_Predial;Forestal
908067;470010110000001330014500000001;Informal;Forestal
1070597;470010115000006650901900000385;PH.Unidad_Predial;Forestal
981065;470010108000000010901901030231;PH.Unidad_Predial;Forestal
1038419;470010107000000460901901030028;PH.Unidad_Predial;Forestal
767414;470010110000001370005500000001;Parque_Cementerio.Unidad_Predial;Forestal
3022239;470010110000000580902901060170;PH.Unidad_Predial;Forestal
674325;470010107000001350003000000000;NPH;Forestal
3015654;470010110000000620902901990177;PH.Unidad_Predial;Forestal
706466;470010103000007730005500000001;Parque_Cementerio.Unidad_Predial;Forestal
3025188;470010107000000280904901010181;PH.Unidad_Predial;Forestal
3019716;470010107000000210903901030045;PH.Unidad_Predial;Forestal
789270;470010106000009030035000000000;NPH;Forestal
3008814;470010110000000380901902010073;PH.Unidad_Predial;Forestal
3007785;470010104000000610903901010103;PH.Unidad_Predial;Forestal
791629;470010113000000350801800000024;Condominio.Unidad_Predial;Forestal
989572;470010104000000010901901130005;PH.Unidad_Predial;Agropecuario
3007443;470010110000000380904901000051;PH.Unidad_Predial;Agropecuario
784307;470010103000003360077000000000;NPH;Forestal
788325;470010106000011550001000000000;NPH;Forestal
3019119;470010107000000080912901080562;PH.Unidad_Predial;Forestal
755452;470010106000009040065500000001;Parque_Cementerio.Unidad_Predial;Forestal
3010002;470010104000000300903901040107;PH.Unidad_Predial;Agropecuario
1053050;470010107000000150903901060157;PH.Unidad_Predial;Forestal
970032;470010106000009960013500000001;Parque_Cementerio.Unidad_Predial;Forestal
3015417;470010107000000310904901050104;PH.Unidad_Predial;Forestal
953800;470010110000000620903901990583;PH.Unidad_Predial;Forestal
849556;470010900000002050009000000000;NPH;Agropecuario
3008025;470010108000000180902901000119;PH.Unidad_Predial;Forestal
3009480;470010110000000400904901030918;PH.Unidad_Predial;Forestal
669381;470010800000001590009000000000;NPH;Forestal
3007017;470010107000000930901901010058;PH.Unidad_Predial;Forestal
1020838;470010110000000640905901020915;PH.Unidad_Predial;Forestal
1029700;470010110000000830901904070723;PH.Unidad_Predial;Forestal
753564;470010103000004620005500000223;Parque_Cementerio.Unidad_Predial;Forestal
990009;470010110000000190901902020150;PH.Unidad_Predial;Forestal
1034905;470010107000000430903901030114;PH.Unidad_Predial;Forestal
760336;470010103000004620010500000107;Parque_Cementerio.Unidad_Predial;Forestal
3022731;470010110000000400904901020795;PH.Unidad_Predial;Forestal
765123;470010109000002200001500000002;Parque_Cementerio.Unidad_Predial;Forestal
3014784;470010107000000120902902000186;PH.Unidad_Predial;Forestal
980833;470010110000000710901901030141;PH.Unidad_Predial;Forestal
951024;470010108000000160901901020041;PH.Unidad_Predial;Forestal
3022794;470010107000000690906901010216;PH.Unidad_Predial;Agropecuario
989300;470010110000000380903900001336;PH.Unidad_Predial;Forestal
1015250;470010107000000490904901010241;PH.Unidad_Predial;Forestal
1011987;470010107000001340018000000000;NPH;Forestal
989091;470010110000000380903901001393;PH.Unidad_Predial;Forestal
984620;470010108000000010901901090484;PH.Unidad_Predial;Forestal
3010173;470010110000000620902901030334;PH.Unidad_Predial;Forestal
1012603;470010108000000180902901000123;PH.Unidad_Predial;Forestal
3011508;470010106000000560901904080255;PH.Unidad_Predial;Forestal
963099;470010103000000570801800000062;Condominio.Unidad_Predial;Forestal
964682;470010102000002320902900000101;PH.Unidad_Predial;Forestal
700338;470010115000001820007000000000;NPH;Forestal
811061;470010107000001350038000000000;NPH;Forestal
982735;470010110000000520901900000027;PH.Unidad_Predial;Forestal
1021386;470010107000000740901901010076;PH.Unidad_Predial;Forestal
3019644;470010104000000050901901010029;PH.Unidad_Predial;Forestal
3021381;470010110000000620902901990149;PH.Unidad_Predial;Forestal
1033600;470010107000000320902901040084;PH.Unidad_Predial;Forestal
770898;470010111000002400001500000006;Parque_Cementerio.Unidad_Predial;Forestal
1010652;470010108000000180902901000115;PH.Unidad_Predial;Forestal
3022461;470010107000000490906902020698;PH.Unidad_Predial;Forestal
755405;470010110000000380901902010270;PH.Unidad_Predial;Forestal
798537;470010102000002380031000000000;NPH;Forestal
987789;470010110000000620903901990598;PH.Unidad_Predial;Forestal
968321;470010104000000700032000000000;NPH;Forestal
3011376;470010107000000270904900000180;PH.Unidad_Predial;Agropecuario
946066;470010107000000080910901010402;PH.Unidad_Predial;Forestal
712245;470010106000009060007500000001;Parque_Cementerio.Unidad_Predial;Forestal
979935;470010110000000380903901010946;PH.Unidad_Predial;Forestal
3012456;470010108000000010901903010635;PH.Unidad_Predial;Forestal
789724;470010115000004250005000000000;NPH;Forestal
3012135;470010107000000410901901010021;PH.Unidad_Predial;Forestal
853731;470010103000004620007500000468;Parque_Cementerio.Unidad_Predial;Forestal
1056885;470010107000000490905902000489;PH.Unidad_Predial;Forestal
1018718;470010104000000140901901010015;PH.Unidad_Predial;Agropecuario
832700;470010103000004620010500000316;Parque_Cementerio.Unidad_Predial;Forestal
790321;470010106000000030035000000000;NPH;Forestal
672458;470010114000000900901900000043;PH.Unidad_Predial;Agropecuario
963584;470010106000007090801800000003;Condominio.Unidad_Predial;Forestal
826729;470010110000000260001200000019;Informal;Forestal
3011409;470010107000000020901901110165;PH.Unidad_Predial;Forestal
788109;470010106000010900002000000000;NPH;Agropecuario
3022791;470010110000000580902901030150;PH.Unidad_Predial;Forestal
3010401;470010107000001540801800000004;Condominio.Unidad_Predial;Forestal
981851;470010110000000640903904111316;PH.Unidad_Predial;Forestal
1024846;470010107000000600902901020089;PH.Unidad_Predial;Forestal
943624;470010107000000030002000000000;NPH;Forestal
3020778;470010104000000300905901070701;PH.Unidad_Predial;Forestal
822344;470010800000000490059000000000;NPH;Forestal
3025110;470010107000000690906901010206;PH.Unidad_Predial;Agropecuario
982833;470010115000006650901900000362;PH.Unidad_Predial;Forestal
788559;470010106000007460052000000000;NPH;Forestal
1028811;470010104000000680006000000000;NPH;Forestal
687684;470010113000000610003000000000;NPH;Forestal
3021504;470010110000000400904901000566;PH.Unidad_Predial;Forestal
972613;470010107000000220901901020038;PH.Unidad_Predial;Forestal
964188;470010109000004260008000000000;NPH;Forestal
1005149;470010106000007260009000000000;NPH;Forestal
805618;470010107000001340026000000000;NPH;Forestal
983652;470010110000000640905901020999;PH.Unidad_Predial;Forestal
951308;470010108000000010901901030269;PH.Unidad_Predial;Forestal
971851;470010107000000090902901070064;PH.Unidad_Predial;Forestal
975587;470010107000000740901901020018;PH.Unidad_Predial;Forestal
3019683;470010107000000100909901010001;PH.Unidad_Predial;Forestal
795926;470010103000000570801800000045;Condominio.Unidad_Predial;Forestal
3023592;470010107000000300905901030048;PH.Unidad_Predial;Forestal
3015561;470010108000000010901901170600;PH.Unidad_Predial;Forestal
797065;470010109000003930027000000000;NPH;Forestal
1007320;470010110000000630901901060258;PH.Unidad_Predial;Forestal
690683;470010104000001000007000000000;NPH;Forestal
3014706;470010108000000010901901100497;PH.Unidad_Predial;Forestal
1010048;470010110000000400903901030444;PH.Unidad_Predial;Forestal
918788;470010110000000570902900000197;PH.Unidad_Predial;Forestal
951528;470010107000000600902901010078;PH.Unidad_Predial;Forestal
981364;470010110000000640903904011277;PH.Unidad_Predial;Forestal
971278;470010107000000160902901010026;PH.Unidad_Predial;Forestal
716656;470010106000008310018000000000;NPH;Forestal
3008472;470010104000000640901901222202;PH.Unidad_Predial;Forestal
964158;470010109000002030006000000000;NPH;Forestal
963869;470010600000000050014000000000;NPH;Forestal
1056787;470010110000000640905901010935;PH.Unidad_Predial;Forestal
853263;470010106000009440008500000001;Parque_Cementerio.Unidad_Predial;Forestal
785656;470010112000000310014000000000;NPH;Forestal
860243;470010115000006610003500000032;Parque_Cementerio.Unidad_Predial;Forestal
677581;470010106000009390013000000000;NPH;Forestal
1034365;470010107000001210904901080140;PH.Unidad_Predial;Forestal
965439;470010107000000270906901010276;PH.Unidad_Predial;Agropecuario
972973;470010106000000560901904020202;PH.Unidad_Predial;Forestal
797644;470010106000006300011500000001;Parque_Cementerio.Unidad_Predial;Forestal
3019689;470010107000000080904901010088;PH.Unidad_Predial;Forestal
987857;470010110000000620903901990563;PH.Unidad_Predial;Forestal
976559;470010110000000610901901990021;PH.Unidad_Predial;Forestal
3016512;470010107000000300905901030047;PH.Unidad_Predial;Forestal
985924;470010110000000870902901000107;PH.Unidad_Predial;Forestal
790880;470010106000000960016000000000;NPH;Forestal
662790;470010110000000460801800000105;Condominio.Unidad_Predial;Forestal
3013650;470010104000000290901901080143;PH.Unidad_Predial;Agropecuario
1035262;470010104000000270901901070030;PH.Unidad_Predial;Forestal
3024408;470010110000000620902901990232;PH.Unidad_Predial;Forestal
1020822;470010110000000610901901020009;PH.Unidad_Predial;Forestal
788866;470010106000009260008000000000;NPH;Forestal
3018594;470010108000000140901901020042;PH.Unidad_Predial;Forestal
976996;470010110000000710901901010081;PH.Unidad_Predial;Forestal
3008898;470010107000000460903901120361;PH.Unidad_Predial;Forestal
1007271;470010106000007080801800000001;Condominio.Unidad_Predial;Forestal
3006783;470010110000000580902901110204;PH.Unidad_Predial;Forestal
3017184;470010107000000280905901100530;PH.Unidad_Predial;Forestal
1012287;470010108000000160903901100201;PH.Unidad_Predial;Forestal
1042722;470010110000000660901901000024;PH.Unidad_Predial;Forestal
694271;470010104000000300903901010045;PH.Unidad_Predial;Agropecuario
1020973;470010107000000570903901120214;PH.Unidad_Predial;Forestal
788228;470010109000003340014000000000;NPH;Forestal
1046773;470010107000000490901901130059;PH.Unidad_Predial;Forestal
984801;470010110000000400903901010367;PH.Unidad_Predial;Forestal
3014517;470010110000000870902901090229;PH.Unidad_Predial;Forestal
3011520;470010106000000560901903080191;PH.Unidad_Predial;Forestal
1029802;470010104000000750901901010029;PH.Unidad_Predial;Forestal
3021978;470010110000000400904901030945;PH.Unidad_Predial;Forestal
982608;470010110000000380901902010262;PH.Unidad_Predial;Forestal
3014349;470010106000000560901904060234;PH.Unidad_Predial;Forestal
3019017;470010107000000480901901010063;PH.Unidad_Predial;Forestal
692186;470010107000000460903901110209;PH.Unidad_Predial;Forestal
967234;470010104000000650901901010323;PH.Unidad_Predial;Forestal
669573;470010106000008210007000000000;NPH;Forestal
688492;470010104000000760029000000000;NPH;Forestal
963051;470010102000002160802800000022;Condominio.Unidad_Predial;Forestal
3020739;470010107000000490905901000553;PH.Unidad_Predial;Forestal
764187;470010106000011940052500000001;Parque_Cementerio.Unidad_Predial;Forestal
3010488;470010104000000320903901010137;PH.Unidad_Predial;Agropecuario
965126;470010107000000120902901000119;PH.Unidad_Predial;Forestal
979762;470010108000000010901901030244;PH.Unidad_Predial;Forestal
1024674;470010110000000380901901010206;PH.Unidad_Predial;Forestal
789681;470010900000002230011000000000;NPH;Forestal
989058;470010110000000190901902040174;PH.Unidad_Predial;Forestal
945680;470010104000000660012000000000;NPH;Forestal
971946;470010104000000160006000000000;NPH;Forestal
3023493;470010107000001570801800000009;Condominio.Unidad_Predial;Forestal
671582;470010115000006650904900002704;PH.Unidad_Predial;Forestal
3015534;470010110000000380903901010929;PH.Unidad_Predial;Forestal
1017478;470010108000000010901901050418;PH.Unidad_Predial;Forestal
991954;470010110000000640903904051292;PH.Unidad_Predial;Forestal
3007947;470010107000000570903901110207;PH.Unidad_Predial;Forestal
1011094;470010106000007370010000000000;NPH;Forestal
973841;470010107000000120902901050269;PH.Unidad_Predial;Forestal
1029424;470010108000000010901901010022;PH.Unidad_Predial;Forestal
3007959;470010108000000010901901030236;PH.Unidad_Predial;Forestal
759396;470010106000011960007500000001;Parque_Cementerio.Unidad_Predial;Forestal
3017190;470010107000000490905901000437;PH.Unidad_Predial;Forestal
791303;470010106000009380001000000000;NPH;Forestal
1064595;470010110000000800901901010041;PH.Unidad_Predial;Forestal
973758;470010107000000080911900000450;PH.Unidad_Predial;Forestal
969067;470010107000000460903901010117;PH.Unidad_Predial;Forestal
3013425;470010107000000270905901050283;PH.Unidad_Predial;Agropecuario
719009;470010114000000720039500000001;Parque_Cementerio.Unidad_Predial;Forestal
3022515;470010110000000400904901000609;PH.Unidad_Predial;Forestal
1017439;470010110000000380906901021563;PH.Unidad_Predial;Forestal
849401;470010115000000770015500000058;Parque_Cementerio.Unidad_Predial;Forestal
1017063;470010104000000540901901010108;PH.Unidad_Predial;Agropecuario
929329;470010116000002250010000000000;NPH;Forestal
3023280;470010107000000630903901080141;PH.Unidad_Predial;Forestal
1002598;470010106000004050005000000000;NPH;Forestal
792169;470010102000000420020500000002;Parque_Cementerio.Unidad_Predial;Forestal
3023076;470010110000000540902901010061;PH.Unidad_Predial;Forestal
1014708;470010107000000690907901020517;PH.Unidad_Predial;Forestal
973501;470010104000000280902901010045;PH.Unidad_Predial;Forestal
972350;470010107000000190905901140263;PH.Unidad_Predial;Forestal
1012480;470010107000000120902902140354;PH.Unidad_Predial;Forestal
3021954;470010107000000690907901020393;PH.Unidad_Predial;Forestal
958605;470010110000000400903901010344;PH.Unidad_Predial;Forestal
1024395;470010107000000300901901020062;PH.Unidad_Predial;Forestal
1013812;470010103000003070030000000000;NPH;Forestal
660905;470010110000000630902901151502;PH.Unidad_Predial;Forestal
3021099;470010107000000690907901110296;PH.Unidad_Predial;Forestal
959725;470010108000000010901903020751;PH.Unidad_Predial;Forestal
798769;470010109000002580801800000078;Condominio.Unidad_Predial;Forestal
976916;470010110000000380903901000755;PH.Unidad_Predial;Forestal
1044631;470010114000000900901900000044;PH.Unidad_Predial;Agropecuario
770109;470010103000004620007500000442;Parque_Cementerio.Unidad_Predial;Forestal
754715;470010106000012130018500000001;Parque_Cementerio.Unidad_Predial;Forestal
3023376;470010110000000620902901050351;PH.Unidad_Predial;Forestal
3023256;470010107000000490905902150409;PH.Unidad_Predial;Forestal
995542;470010102000002160801800000028;Condominio.Unidad_Predial;Forestal
3022335;470010110000000400904900000559;PH.Unidad_Predial;Forestal
799383;470010110000001820037000000000;NPH;Agropecuario
3018975;470010107000000490905901000500;PH.Unidad_Predial;Forestal
944072;470010110000000640905901121124;PH.Unidad_Predial;Forestal
964642;470010107000000320901901050041;PH.Unidad_Predial;Forestal
1067710;470010104000000280902902010060;PH.Unidad_Predial;Forestal
1015227;470010110000000620903901990513;PH.Unidad_Predial;Forestal
964176;470010104000000650901901080492;PH.Unidad_Predial;Forestal
3024732;470010104000000020902901030123;PH.Unidad_Predial;Forestal
969245;470010104000000300903901020058;PH.Unidad_Predial;Agropecuario
3009267;470010110000000530902901010105;PH.Unidad_Predial;Forestal
3018561;470010110000000710901901020119;PH.Unidad_Predial;Forestal
1008171;470010110000002530901901120113;PH.Unidad_Predial;Forestal
1033456;470010110000000380901902010078;PH.Unidad_Predial;Forestal
709852;470010103000004620007500000176;Parque_Cementerio.Unidad_Predial;Forestal
1006978;470010104000000650901901050468;PH.Unidad_Predial;Forestal
787429;470010900000002040005000000000;NPH;Agropecuario
706049;470010110000000630901901020173;PH.Unidad_Predial;Forestal
973293;470010103000000260015500000001;Parque_Cementerio.Unidad_Predial;Forestal
843024;470010103000004620091500000030;Parque_Cementerio.Unidad_Predial;Forestal
3024594;470010107000000280904901030282;PH.Unidad_Predial;Forestal
675562;470010110000000570902900000079;PH.Unidad_Predial;Forestal
1023956;470010115000003900002000000000;NPH;Forestal
734658;470010113000000130024500000001;Parque_Cementerio.Unidad_Predial;Forestal
3023340;470010110000000580902901990060;PH.Unidad_Predial;Forestal
988869;470010110000000190901902040171;PH.Unidad_Predial;Forestal
772973;470010103000001020075500000001;Parque_Cementerio.Unidad_Predial;Forestal
788210;470010106000009380021000000000;NPH;Forestal
1025209;470010107000000490904901150277;PH.Unidad_Predial;Forestal
3023235;470010110000000190903901000321;PH.Unidad_Predial;Agropecuario
799832;470010107000000740901901020103;PH.Unidad_Predial;Forestal
972873;470010107000000120901901010023;PH.Unidad_Predial;Forestal
3019221;470010104000000620901901010029;PH.Unidad_Predial;Forestal
985125;470010108000000010901901030193;PH.Unidad_Predial;Forestal
853797;470010109000004280014500000001;Parque_Cementerio.Unidad_Predial;Forestal
3017601;470010107000000490905901000529;PH.Unidad_Predial;Forestal
3015150;470010104000000650901901090496;PH.Unidad_Predial;Forestal
3016680;470010107000000280905901010496;PH.Unidad_Predial;Forestal
967727;470010110000000400903901000147;PH.Unidad_Predial;Forestal
3015120;470010107000000080907901010272;PH.Unidad_Predial;Forestal
1034456;470010109000000140010500000001;Parque_Cementerio.Unidad_Predial;Agropecuario
663823;470010106000010420012000000000;NPH;Forestal
1016920;470010101000001370901900000029;PH.Unidad_Predial;Forestal
858867;470010103000004620007500000092;Parque_Cementerio.Unidad_Predial;Forestal
990402;470010110000000640903901010671;PH.Unidad_Predial;Forestal
860815;470010109000004190003500000001;Parque_Cementerio.Unidad_Predial;Forestal
3020307;470010107000000280905901120537;PH.Unidad_Predial;Forestal
1000069;470010107000001340055000000000;NPH;Forestal
785488;470010106000009200001000000000;NPH;Forestal
763402;470010104000001640020000000000;NPH;Forestal
1019492;470010109000000500901900000186;PH.Unidad_Predial;Forestal
1004808;470010115000006650901900001229;PH.Unidad_Predial;Forestal
944116;470010107000000210902901010013;PH.Unidad_Predial;Forestal
992988;470010104000000300904901001002;PH.Unidad_Predial;Forestal
1049544;470010107000000150904901020328;PH.Unidad_Predial;Forestal
983674;470010108000000010901901010014;PH.Unidad_Predial;Forestal
3024765;470010110000000400904901030861;PH.Unidad_Predial;Forestal
3024114;470010104000000300905901030058;PH.Unidad_Predial;Forestal
1039665;470010102000002200043000000000;NPH;Forestal
988538;470010108000000010901901030276;PH.Unidad_Predial;Forestal
724675;470010106000008950001000000000;NPH;Pecuario
971935;470010107000000280906901010601;PH.Unidad_Predial;Agropecuario
984863;470010107000000740901902100035;PH.Unidad_Predial;Forestal
3014334;470010107000000500902901010045;PH.Unidad_Predial;Forestal
1006981;470010104000000660035000000000;NPH;Forestal
1006672;470010106000009250012000000000;NPH;Forestal
977829;470010107000000530903901010064;PH.Unidad_Predial;Forestal
3012528;470010107000000300905901111102;PH.Unidad_Predial;Forestal
963325;470010105000002120801800000030;Condominio.Unidad_Predial;Forestal
940219;470010115000006700022000000000;NPH;Forestal
980894;470010106000000230801800000051;Condominio.Unidad_Predial;Forestal
3018510;470010107000000490905902170416;PH.Unidad_Predial;Forestal
797402;470010105000000410021000000000;NPH;Forestal
972601;470010104000000010901901010050;PH.Unidad_Predial;Agropecuario
800510;470010106000000740008000000000;NPH;Forestal
982060;470010110000000400902901980060;PH.Unidad_Predial;Forestal
951252;470010108000000010901901160585;PH.Unidad_Predial;Forestal
3019599;470010107000000370901901020008;PH.Unidad_Predial;Forestal
3014646;470010104000000130901901010021;PH.Unidad_Predial;Forestal
3022806;470010110000000620902901010282;PH.Unidad_Predial;Forestal
1053484;470010104000000280902901140189;PH.Unidad_Predial;Forestal
864404;470010106000001850033500000001;Parque_Cementerio.Unidad_Predial;Forestal
671927;470010110000000800901901010031;PH.Unidad_Predial;Forestal
941029;470010104000000540901901030186;PH.Unidad_Predial;Agropecuario
767555;470010110000000080007500000003;Informal;Forestal
784488;470010103000001910002000000000;NPH;Forestal
3023931;470010107000000020901901010025;PH.Unidad_Predial;Forestal
676587;470010114000000900901900000045;PH.Unidad_Predial;Agropecuario
947758;470010104000000290901901020254;PH.Unidad_Predial;Agropecuario
984951;470010110000000190901903010187;PH.Unidad_Predial;Forestal
992191;470010107000000740901901020085;PH.Unidad_Predial;Forestal
1007266;470010110000000870902901000114;PH.Unidad_Predial;Forestal
940184;470010107000000340003000000000;NPH;Agropecuario
990484;470010107000000690907901040407;PH.Unidad_Predial;Forestal
3019503;470010107000000370901901030012;PH.Unidad_Predial;Forestal
954453;470010104000000320903901000109;PH.Unidad_Predial;Forestal
1005571;470010101000001940901900000042;PH.Unidad_Predial;Agropecuario
966923;470010104000000010901901090152;PH.Unidad_Predial;Agropecuario
842002;470010106000009960001500000001;Parque_Cementerio.Unidad_Predial;Forestal
991083;470010110000000190901900010227;PH.Unidad_Predial;Forestal
988981;470010110000000710901901010078;PH.Unidad_Predial;Forestal
854172;470010104000000910903901000196;PH.Unidad_Predial;Forestal
1032946;470010109000002580801800000291;Condominio.Unidad_Predial;Forestal
3021693;470010107000000690907901010354;PH.Unidad_Predial;Forestal
984643;470010108000000010901901100494;PH.Unidad_Predial;Forestal
963438;470010106000003960002000000000;NPH;Forestal
978474;470010108000000020902901010112;PH.Unidad_Predial;Forestal
3010218;470010110000000580902901990077;PH.Unidad_Predial;Forestal
985131;470010108000000010901901040365;PH.Unidad_Predial;Forestal
1067504;470010108000000060901901120062;PH.Unidad_Predial;Forestal
972846;470010107000000150901901050054;PH.Unidad_Predial;Forestal
855357;470010106000009200004000000000;NPH;Forestal
785798;470010106000009130038000000000;NPH;Forestal
3008805;470010110000000400901901020010;PH.Unidad_Predial;Forestal
3024219;470010104000000300905901010004;PH.Unidad_Predial;Forestal
1005464;470010103000003070002000000000;NPH;Forestal
969142;470010107000000130903901020114;PH.Unidad_Predial;Forestal
3007056;470010107000000180902901030061;PH.Unidad_Predial;Forestal
1035379;470010104000000280902901060158;PH.Unidad_Predial;Forestal
3022500;470010108000000190901901030033;PH.Unidad_Predial;Forestal
957885;470010110000000380901902060454;PH.Unidad_Predial;Forestal
797912;470010105000000890004000000000;NPH;Forestal
3008901;470010107000000460903901130220;PH.Unidad_Predial;Forestal
974474;470010107000000190905901010197;PH.Unidad_Predial;Forestal
991646;470010110000000620901901000038;PH.Unidad_Predial;Forestal
1012264;470010107000000080902901080055;PH.Unidad_Predial;Forestal
742223;470010106000009030016000000000;NPH;Forestal
1061019;470010107000000280905901010469;PH.Unidad_Predial;Agropecuario
3011103;470010110000000530902901010119;PH.Unidad_Predial;Forestal
984607;470010108000000160903901070189;PH.Unidad_Predial;Forestal
1038964;470010106000004530008000000000;NPH;Forestal
3014322;470010107000000690907901020378;PH.Unidad_Predial;Forestal
968048;470010107000000490904901010249;PH.Unidad_Predial;Forestal
982258;470010108000000180902901000149;PH.Unidad_Predial;Forestal
976515;470010107000000630901901130096;PH.Unidad_Predial;Forestal
3016767;470010107000000300902901010073;PH.Unidad_Predial;Forestal
706344;470010115000006740002000000000;NPH;Forestal
3024405;470010110000000400904902101144;PH.Unidad_Predial;Forestal
985170;470010110000000870902901000092;PH.Unidad_Predial;Forestal
3024828;470010110000000400904902081116;PH.Unidad_Predial;Forestal
3009009;470010107000000740901902040023;PH.Unidad_Predial;Forestal
867005;470010106000000310149500000002;Parque_Cementerio.Unidad_Predial;Forestal
1053275;470010110000000380903901001196;PH.Unidad_Predial;Forestal
659427;470010101000001930901900000034;PH.Unidad_Predial;Forestal
955061;470010110000000400903901100510;PH.Unidad_Predial;Forestal
789969;470010103000004620010500000332;Parque_Cementerio.Unidad_Predial;Forestal
781833;470010106000007680801800000001;Condominio.Unidad_Predial;Forestal
756975;470010106000004250003500000001;Parque_Cementerio.Unidad_Predial;Forestal
3014904;470010108000000010901903100962;PH.Unidad_Predial;Forestal
661292;470010104000000020901901010040;PH.Unidad_Predial;Forestal
1024883;470010107000000120902901110328;PH.Unidad_Predial;Forestal
715967;470010103000002000006500000001;Parque_Cementerio.Unidad_Predial;Forestal
964303;470010103000004620017500000005;Parque_Cementerio.Unidad_Predial;Forestal
787023;470010115000002690007000000000;NPH;Forestal
1041647;470010110000000620901901030080;PH.Unidad_Predial;Forestal
965590;470010104000000650901901040459;PH.Unidad_Predial;Forestal
975180;470010110000000640903903120603;PH.Unidad_Predial;Forestal
968614;470010107000000460903901100208;PH.Unidad_Predial;Forestal
3007812;470010104000000130901901050036;PH.Unidad_Predial;Forestal
3007614;470010110000000400901901060025;PH.Unidad_Predial;Forestal
960150;470010106000010150004000000000;NPH;Forestal
3017457;470010107000000300902901010111;PH.Unidad_Predial;Agropecuario
982347;470010110000000640903902050512;PH.Unidad_Predial;Forestal
976096;470010110000000380904901000054;PH.Unidad_Predial;Agropecuario
3020604;470010104000000290901901100162;PH.Unidad_Predial;Agropecuario
1020699;470010104000000720020000000000;NPH;Forestal
3009672;470010108000000180902901180213;PH.Unidad_Predial;Forestal
964318;470010107000000180079000000000;NPH;Agropecuario
1049032;470010110000000380901902010012;PH.Unidad_Predial;Forestal
972656;470010104000000640901901011005;PH.Unidad_Predial;Forestal
968248;470010107000000460902901010061;PH.Unidad_Predial;Forestal
685195;470010110000000640905901061055;PH.Unidad_Predial;Forestal
982472;470010110000000380903901070655;PH.Unidad_Predial;Forestal
3013578;470010104000000050901901090051;PH.Unidad_Predial;Forestal
1013732;470010106000008090010000000000;NPH;Forestal
989052;470010107000000600902901030093;PH.Unidad_Predial;Forestal
3023238;470010110000000700902901130079;PH.Unidad_Predial;Forestal
1060494;470010110000000380901902100504;PH.Unidad_Predial;Forestal
1041703;470010110000000530902901010104;PH.Unidad_Predial;Forestal
762877;470010106000010400008500000001;Parque_Cementerio.Unidad_Predial;Forestal
1024534;470010110000000380906901011511;PH.Unidad_Predial;Forestal
799068;470010106000007730801800000010;Condominio.Unidad_Predial;Forestal
953103;470010110000000400903901020314;PH.Unidad_Predial;Forestal
